Radionuclide	Mo-102
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Liver*
0.041667	2.2E-2	2.0E-3	1.7E-2	1.2E-4
0.083333	5.4E-4	5.7E-5	4.0E-4	7.3E-6
0.125	1.4E-5	1.6E-6	1.0E-5	3.0E-7
0.25	2.2E-10	-	1.1E-10	-
