Radionuclide	I-126
Route of Intake	Inhalation
Material	Aerosols Type F, Sodium iodide, caesium chloride vector, silver iodide, all unspecified forms, fA=0.99
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
38	2.3E-2	9.4E-5	3.5E-5	1.0E-4	6.1E-5	2.1E-2	4.7E-4
39	2.2E-2	8.9E-5	3.3E-5	9.7E-5	5.7E-5	2.0E-2	4.4E-4
40	2.1E-2	8.4E-5	3.1E-5	9.2E-5	5.4E-5	1.9E-2	4.2E-4
41	1.9E-2	7.9E-5	3.0E-5	8.6E-5	5.1E-5	1.8E-2	3.9E-4
42	1.8E-2	7.5E-5	2.8E-5	8.2E-5	4.8E-5	1.7E-2	3.7E-4
43	1.7E-2	7.1E-5	2.6E-5	7.7E-5	4.6E-5	1.6E-2	3.5E-4
44	1.6E-2	6.7E-5	2.5E-5	7.3E-5	4.3E-5	1.5E-2	3.3E-4
45	1.5E-2	6.3E-5	2.4E-5	6.9E-5	4.1E-5	1.4E-2	3.1E-4
46	1.4E-2	5.9E-5	2.2E-5	6.5E-5	3.8E-5	1.3E-2	2.9E-4
47	1.4E-2	5.6E-5	2.1E-5	6.1E-5	3.6E-5	1.3E-2	2.8E-4
48	1.3E-2	5.3E-5	2.0E-5	5.8E-5	3.4E-5	1.2E-2	2.6E-4
49	1.2E-2	5.0E-5	1.9E-5	5.4E-5	3.2E-5	1.1E-2	2.5E-4
50	1.1E-2	4.7E-5	1.8E-5	5.1E-5	3.0E-5	1.1E-2	2.3E-4
51	1.1E-2	4.4E-5	1.7E-5	4.8E-5	2.9E-5	9.9E-3	2.2E-4
52	1.0E-2	4.2E-5	1.6E-5	4.6E-5	2.7E-5	9.3E-3	2.1E-4
53	9.5E-3	3.9E-5	1.5E-5	4.3E-5	2.5E-5	8.8E-3	2.0E-4
54	9.0E-3	3.7E-5	1.4E-5	4.1E-5	2.4E-5	8.3E-3	1.8E-4
55	8.5E-3	3.5E-5	1.3E-5	3.8E-5	2.3E-5	7.8E-3	1.7E-4
56	8.0E-3	3.3E-5	1.2E-5	3.6E-5	2.1E-5	7.4E-3	1.6E-4
57	7.5E-3	3.1E-5	1.2E-5	3.4E-5	2.0E-5	6.9E-3	1.5E-4
58	7.1E-3	2.9E-5	1.1E-5	3.2E-5	1.9E-5	6.5E-3	1.5E-4
59	6.7E-3	2.8E-5	1.0E-5	3.0E-5	1.8E-5	6.2E-3	1.4E-4
60	6.3E-3	2.6E-5	9.8E-6	2.9E-5	1.7E-5	5.8E-3	1.3E-4
61	5.9E-3	2.5E-5	9.2E-6	2.7E-5	1.6E-5	5.5E-3	1.2E-4
62	5.6E-3	2.3E-5	8.7E-6	2.5E-5	1.5E-5	5.2E-3	1.2E-4
63	5.3E-3	2.2E-5	8.2E-6	2.4E-5	1.4E-5	4.9E-3	1.1E-4
64	5.0E-3	2.1E-5	7.7E-6	2.3E-5	1.3E-5	4.6E-3	1.0E-4
65	4.7E-3	1.9E-5	7.3E-6	2.1E-5	1.3E-5	4.3E-3	9.6E-5
66	4.4E-3	1.8E-5	6.9E-6	2.0E-5	1.2E-5	4.1E-3	9.1E-5
67	4.2E-3	1.7E-5	6.5E-6	1.9E-5	1.1E-5	3.8E-3	8.6E-5
68	3.9E-3	1.6E-5	6.1E-6	1.8E-5	1.1E-5	3.6E-3	8.1E-5
69	3.7E-3	1.5E-5	5.7E-6	1.7E-5	9.9E-6	3.4E-3	7.6E-5
70	3.5E-3	1.4E-5	5.4E-6	1.6E-5	9.3E-6	3.2E-3	7.2E-5
71	3.3E-3	1.4E-5	5.1E-6	1.5E-5	8.8E-6	3.0E-3	6.8E-5
72	3.1E-3	1.3E-5	4.8E-6	1.4E-5	8.3E-6	2.8E-3	6.4E-5
73	2.9E-3	1.2E-5	4.5E-6	1.3E-5	7.8E-6	2.7E-3	6.0E-5
74	2.7E-3	1.1E-5	4.3E-6	1.2E-5	7.4E-6	2.5E-3	5.7E-5
75	2.6E-3	1.1E-5	4.0E-6	1.2E-5	6.9E-6	2.4E-3	5.3E-5
76	2.4E-3	1.0E-5	3.8E-6	1.1E-5	6.5E-6	2.2E-3	5.0E-5
77	2.3E-3	9.6E-6	3.6E-6	1.0E-5	6.2E-6	2.1E-3	4.7E-5
78	2.2E-3	9.0E-6	3.4E-6	9.8E-6	5.8E-6	2.0E-3	4.5E-5
79	2.0E-3	8.5E-6	3.2E-6	9.3E-6	5.5E-6	1.9E-3	4.2E-5
80	1.9E-3	8.0E-6	3.0E-6	8.7E-6	5.2E-6	1.8E-3	4.0E-5
81	1.8E-3	7.5E-6	2.8E-6	8.2E-6	4.9E-6	1.7E-3	3.7E-5
82	1.7E-3	7.1E-6	2.7E-6	7.8E-6	4.6E-6	1.6E-3	3.5E-5
83	1.6E-3	6.7E-6	2.5E-6	7.3E-6	4.3E-6	1.5E-3	3.3E-5
84	1.5E-3	6.3E-6	2.4E-6	6.9E-6	4.1E-6	1.4E-3	3.1E-5
85	1.4E-3	6.0E-6	2.2E-6	6.5E-6	3.8E-6	1.3E-3	2.9E-5
86	1.3E-3	5.6E-6	2.1E-6	6.1E-6	3.6E-6	1.2E-3	2.8E-5
87	1.3E-3	5.3E-6	2.0E-6	5.8E-6	3.4E-6	1.2E-3	2.6E-5
88	1.2E-3	5.0E-6	1.9E-6	5.4E-6	3.2E-6	1.1E-3	2.5E-5
89	1.1E-3	4.7E-6	1.8E-6	5.1E-6	3.0E-6	1.0E-3	2.3E-5
90	1.1E-3	4.4E-6	1.7E-6	4.8E-6	2.9E-6	9.8E-4	2.2E-5
91	1.0E-3	4.2E-6	1.6E-6	4.5E-6	2.7E-6	9.2E-4	2.1E-5
92	9.5E-4	3.9E-6	1.5E-6	4.3E-6	2.5E-6	8.7E-4	1.9E-5
93	8.9E-4	3.7E-6	1.4E-6	4.0E-6	2.4E-6	8.2E-4	1.8E-5
94	8.4E-4	3.5E-6	1.3E-6	3.8E-6	2.3E-6	7.7E-4	1.7E-5
95	7.9E-4	3.3E-6	1.2E-6	3.6E-6	2.1E-6	7.3E-4	1.6E-5
96	7.5E-4	3.1E-6	1.2E-6	3.4E-6	2.0E-6	6.9E-4	1.5E-5
97	7.0E-4	2.9E-6	1.1E-6	3.2E-6	1.9E-6	6.5E-4	1.4E-5
98	6.6E-4	2.8E-6	1.0E-6	3.0E-6	1.8E-6	6.1E-4	1.4E-5
99	6.2E-4	2.6E-6	9.7E-7	2.8E-6	1.7E-6	5.7E-4	1.3E-5
100	5.9E-4	2.4E-6	9.2E-7	2.7E-6	1.6E-6	5.4E-4	1.2E-5
110	3.3E-4	1.4E-6	5.1E-7	1.5E-6	8.7E-7	3.0E-4	6.7E-6
120	1.8E-4	7.5E-7	2.8E-7	8.1E-7	4.8E-7	1.7E-4	3.7E-6
130	9.9E-5	4.1E-7	1.5E-7	4.5E-7	2.7E-7	9.1E-5	2.0E-6
140	5.5E-5	2.3E-7	8.5E-8	2.5E-7	1.5E-7	5.0E-5	1.1E-6
150	3.0E-5	1.3E-7	4.7E-8	1.4E-7	8.1E-8	2.8E-5	6.2E-7
160	1.7E-5	7.0E-8	2.6E-8	7.6E-8	4.5E-8	1.5E-5	3.5E-7
170	9.3E-6	3.8E-8	1.4E-8	4.2E-8	2.5E-8	8.5E-6	1.9E-7
180	5.1E-6	2.1E-8	8.0E-9	2.3E-8	1.4E-8	4.7E-6	1.1E-7
190	2.8E-6	1.2E-8	4.4E-9	1.3E-8	7.6E-9	2.6E-6	5.8E-8
200	1.6E-6	6.5E-9	2.4E-9	7.1E-9	4.2E-9	1.4E-6	3.2E-8
210	8.6E-7	3.6E-9	1.3E-9	3.9E-9	2.3E-9	7.9E-7	1.8E-8
220	4.8E-7	2.0E-9	7.4E-10	2.2E-9	1.3E-9	4.4E-7	9.8E-9
230	2.6E-7	1.1E-9	4.1E-10	1.2E-9	7.1E-10	2.4E-7	5.4E-9
240	1.5E-7	6.1E-10	2.3E-10	6.6E-10	3.9E-10	1.3E-7	3.0E-9
250	8.1E-8	3.3E-10	1.3E-10	3.6E-10	2.2E-10	7.4E-8	1.7E-9
260	4.5E-8	1.9E-10	-	2.0E-10	1.2E-10	4.1E-8	9.2E-10
270	2.5E-8	1.0E-10	-	1.1E-10	-	2.3E-8	5.1E-10
280	1.4E-8	-	-	-	-	1.3E-8	2.8E-10
290	7.5E-9	-	-	-	-	6.9E-9	1.5E-10
300	4.2E-9	-	-	-	-	3.8E-9	-
310	2.3E-9	-	-	-	-	2.1E-9	-
320	1.3E-9	-	-	-	-	1.2E-9	-
330	7.0E-10	-	-	-	-	6.5E-10	-
340	3.9E-10	-	-	-	-	3.6E-10	-
350	2.1E-10	-	-	-	-	2.0E-10	-
360	1.2E-10	-	-	-	-	1.1E-10	-
