Radionuclide	Sb-120m
Route of Intake	Inhalation
Material	Aerosols Type F, Chloride, tartrate, fA=5E-2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	8.0E-1	-	-	2.2E-1	2.5E-2	3.4E-4	5.6E-3	6.1E-3
0.083333	7.8E-1	-	-	2.4E-1	8.0E-3	4.5E-4	6.5E-3	6.7E-3
0.125	7.7E-1	-	-	2.5E-1	3.7E-3	5.0E-4	7.1E-3	7.2E-3
0.25	7.3E-1	-	-	2.9E-1	2.2E-3	6.1E-4	8.4E-3	8.2E-3
0.375	6.9E-1	-	-	3.2E-1	2.3E-3	7.0E-4	9.4E-3	8.9E-3
0.5	6.6E-1	-	-	3.3E-1	2.3E-3	7.8E-4	1.0E-2	9.5E-3
0.625	6.3E-1	-	-	3.4E-1	2.4E-3	8.5E-4	1.1E-2	9.9E-3
0.75	6.0E-1	-	-	3.4E-1	2.4E-3	9.1E-4	1.1E-2	1.0E-2
0.875	5.7E-1	-	-	3.3E-1	2.4E-3	9.6E-4	1.2E-2	1.0E-2
1	5.3E-1	3.1E-2	5.5E-2	3.2E-1	2.3E-3	1.0E-3	1.2E-2	1.0E-2
1.125	5.0E-1	-	-	3.0E-1	2.3E-3	1.0E-3	1.3E-2	1.0E-2
1.25	4.7E-1	-	-	2.8E-1	2.3E-3	1.1E-3	1.3E-2	1.0E-2
1.375	4.4E-1	-	-	2.6E-1	2.2E-3	1.1E-3	1.3E-2	1.0E-2
1.5	4.1E-1	-	-	2.3E-1	2.2E-3	1.1E-3	1.3E-2	1.0E-2
1.625	3.8E-1	-	-	2.1E-1	2.1E-3	1.2E-3	1.3E-2	1.0E-2
1.75	3.5E-1	-	-	1.9E-1	2.1E-3	1.2E-3	1.3E-2	1.0E-2
1.875	3.2E-1	-	-	1.7E-1	2.0E-3	1.2E-3	1.3E-2	9.8E-3
2	3.0E-1	1.4E-2	1.5E-1	1.5E-1	1.9E-3	1.2E-3	1.3E-2	9.6E-3
2.25	2.5E-1	-	-	1.2E-1	1.8E-3	1.2E-3	1.3E-2	9.2E-3
2.5	2.2E-1	-	-	8.9E-2	1.7E-3	1.2E-3	1.3E-2	8.8E-3
2.75	1.9E-1	-	-	6.6E-2	1.6E-3	1.3E-3	1.3E-2	8.4E-3
3	1.6E-1	1.0E-2	8.8E-2	4.9E-2	1.5E-3	1.2E-3	1.2E-2	7.9E-3
3.25	1.4E-1	-	-	3.6E-2	1.5E-3	1.2E-3	1.2E-2	7.5E-3
3.5	1.3E-1	-	-	2.7E-2	1.4E-3	1.2E-3	1.1E-2	7.0E-3
3.75	1.2E-1	-	-	2.0E-2	1.3E-3	1.2E-3	1.1E-2	6.6E-3
4	1.1E-1	7.4E-3	3.0E-2	1.5E-2	1.2E-3	1.2E-3	1.0E-2	6.2E-3
4.25	9.9E-2	-	-	1.1E-2	1.1E-3	1.2E-3	1.0E-2	5.8E-3
4.5	9.2E-2	-	-	8.7E-3	1.1E-3	1.1E-3	9.6E-3	5.5E-3
4.75	8.6E-2	-	-	6.8E-3	1.0E-3	1.1E-3	9.1E-3	5.1E-3
5	8.1E-2	5.4E-3	8.5E-3	5.5E-3	9.6E-4	1.1E-3	8.7E-3	4.8E-3
5.5	7.2E-2	-	-	3.9E-3	8.6E-4	1.0E-3	7.8E-3	4.2E-3
6	6.5E-2	4.1E-3	2.6E-3	3.0E-3	7.6E-4	9.6E-4	7.0E-3	3.7E-3
6.5	5.9E-2	-	-	2.5E-3	6.8E-4	9.0E-4	6.3E-3	3.3E-3
7	5.3E-2	3.0E-3	1.1E-3	2.1E-3	6.1E-4	8.3E-4	5.6E-3	2.9E-3
7.5	4.9E-2	-	-	1.8E-3	5.5E-4	7.7E-4	5.0E-3	2.5E-3
8	4.4E-2	2.3E-3	6.4E-4	1.6E-3	4.9E-4	7.1E-4	4.4E-3	2.3E-3
8.5	4.1E-2	-	-	1.4E-3	4.5E-4	6.6E-4	3.9E-3	2.0E-3
9	3.7E-2	1.8E-3	4.5E-4	1.3E-3	4.0E-4	6.0E-4	3.5E-3	1.8E-3
9.5	3.4E-2	-	-	1.1E-3	3.7E-4	5.5E-4	3.1E-3	1.6E-3
10	3.1E-2	1.3E-3	3.3E-4	1.0E-3	3.3E-4	5.1E-4	2.7E-3	1.4E-3
11	2.6E-2	1.0E-3	2.5E-4	8.3E-4	2.7E-4	4.2E-4	2.2E-3	1.1E-3
12	2.2E-2	8.0E-4	1.9E-4	6.8E-4	2.3E-4	3.5E-4	1.7E-3	9.0E-4
13	1.9E-2	6.2E-4	1.5E-4	5.5E-4	1.9E-4	2.9E-4	1.3E-3	7.3E-4
14	1.6E-2	4.8E-4	1.1E-4	4.6E-4	1.6E-4	2.4E-4	1.0E-3	6.0E-4
15	1.4E-2	3.8E-4	8.6E-5	3.8E-4	1.4E-4	2.0E-4	8.3E-4	4.9E-4
16	1.2E-2	3.0E-4	6.6E-5	3.2E-4	1.2E-4	1.6E-4	6.6E-4	4.1E-4
17	1.0E-2	2.4E-4	5.2E-5	2.7E-4	1.0E-4	1.3E-4	5.3E-4	3.4E-4
18	9.0E-3	1.9E-4	4.0E-5	2.3E-4	8.5E-5	1.1E-4	4.2E-4	2.9E-4
19	7.8E-3	1.5E-4	3.2E-5	1.9E-4	7.3E-5	8.7E-5	3.4E-4	2.4E-4
20	6.8E-3	1.2E-4	2.5E-5	1.6E-4	6.3E-5	7.1E-5	2.8E-4	2.1E-4
21	5.9E-3	9.8E-5	2.0E-5	1.4E-4	5.5E-5	5.8E-5	2.3E-4	1.8E-4
22	5.1E-3	7.9E-5	1.6E-5	1.2E-4	4.7E-5	4.7E-5	1.9E-4	1.5E-4
23	4.5E-3	6.5E-5	1.3E-5	1.0E-4	4.1E-5	3.8E-5	1.5E-4	1.3E-4
24	3.9E-3	5.3E-5	1.0E-5	8.9E-5	3.6E-5	3.1E-5	1.3E-4	1.1E-4
25	3.4E-3	4.4E-5	8.4E-6	7.7E-5	3.1E-5	2.5E-5	1.1E-4	9.8E-5
26	3.0E-3	3.7E-5	6.8E-6	6.7E-5	2.7E-5	2.1E-5	8.9E-5	8.5E-5
27	2.6E-3	3.0E-5	5.6E-6	5.8E-5	2.4E-5	1.7E-5	7.5E-5	7.4E-5
28	2.3E-3	2.6E-5	4.6E-6	5.0E-5	2.1E-5	1.4E-5	6.4E-5	6.5E-5
29	2.0E-3	2.1E-5	3.8E-6	4.4E-5	1.8E-5	1.1E-5	5.4E-5	5.7E-5
30	1.7E-3	1.8E-5	3.2E-6	3.8E-5	1.6E-5	9.3E-6	4.6E-5	5.0E-5
31	1.5E-3	1.5E-5	2.7E-6	3.3E-5	1.4E-5	7.7E-6	4.0E-5	4.4E-5
32	1.3E-3	1.3E-5	2.2E-6	2.9E-5	1.2E-5	6.3E-6	3.4E-5	3.8E-5
33	1.2E-3	1.1E-5	1.9E-6	2.5E-5	1.1E-5	5.2E-6	3.0E-5	3.4E-5
34	1.0E-3	9.6E-6	1.6E-6	2.2E-5	9.2E-6	4.3E-6	2.6E-5	3.0E-5
35	9.1E-4	8.3E-6	1.4E-6	1.9E-5	8.1E-6	3.6E-6	2.2E-5	2.6E-5
36	8.0E-4	7.1E-6	1.2E-6	1.7E-5	7.1E-6	3.0E-6	1.9E-5	2.3E-5
37	7.0E-4	6.1E-6	1.0E-6	1.5E-5	6.2E-6	2.5E-6	1.7E-5	2.0E-5
38	6.1E-4	5.3E-6	8.6E-7	1.3E-5	5.4E-6	2.1E-6	1.5E-5	1.8E-5
39	5.4E-4	4.6E-6	7.4E-7	1.1E-5	4.8E-6	1.8E-6	1.3E-5	1.6E-5
40	4.7E-4	4.0E-6	6.4E-7	1.0E-5	4.2E-6	1.5E-6	1.1E-5	1.4E-5
41	4.1E-4	3.5E-6	5.5E-7	8.8E-6	3.7E-6	1.3E-6	9.9E-6	1.2E-5
42	3.6E-4	3.0E-6	4.8E-7	7.7E-6	3.2E-6	1.1E-6	8.7E-6	1.1E-5
43	3.2E-4	2.6E-6	4.1E-7	6.8E-6	2.8E-6	9.0E-7	7.6E-6	9.7E-6
44	2.8E-4	2.3E-6	3.6E-7	5.9E-6	2.5E-6	7.7E-7	6.7E-6	8.6E-6
45	2.5E-4	2.0E-6	3.1E-7	5.2E-6	2.2E-6	6.5E-7	5.9E-6	7.6E-6
46	2.2E-4	1.7E-6	2.7E-7	4.6E-6	1.9E-6	5.6E-7	5.2E-6	6.8E-6
