Radionuclide	Sb-120m
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-4
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	9.7E-1	-	-	3.2E-1	1.5E-1	7.7E-7	1.4E-5	1.6E-5
0.083333	9.5E-1	-	-	3.7E-1	1.3E-1	1.4E-6	2.2E-5	2.4E-5
0.125	9.4E-1	-	-	4.1E-1	1.2E-1	1.9E-6	2.9E-5	3.0E-5
0.25	9.0E-1	-	-	4.9E-1	1.0E-1	3.2E-6	4.5E-5	4.5E-5
0.375	8.6E-1	-	-	5.3E-1	9.2E-2	4.2E-6	5.7E-5	5.6E-5
0.5	8.3E-1	-	-	5.6E-1	8.8E-2	4.9E-6	6.6E-5	6.3E-5
0.625	7.9E-1	-	-	5.7E-1	8.4E-2	5.6E-6	7.3E-5	6.8E-5
0.75	7.5E-1	-	-	5.7E-1	8.0E-2	6.1E-6	7.9E-5	7.1E-5
0.875	7.1E-1	-	-	5.5E-1	7.7E-2	6.6E-6	8.3E-5	7.3E-5
1	6.7E-1	2.1E-4	9.2E-2	5.3E-1	7.4E-2	7.0E-6	8.7E-5	7.5E-5
1.125	6.2E-1	-	-	5.0E-1	7.2E-2	7.3E-6	8.9E-5	7.5E-5
1.25	5.7E-1	-	-	4.7E-1	6.9E-2	7.6E-6	9.1E-5	7.6E-5
1.375	5.3E-1	-	-	4.3E-1	6.6E-2	7.8E-6	9.3E-5	7.5E-5
1.5	4.8E-1	-	-	4.0E-1	6.4E-2	8.1E-6	9.4E-5	7.5E-5
1.625	4.4E-1	-	-	3.6E-1	6.1E-2	8.3E-6	9.5E-5	7.4E-5
1.75	4.0E-1	-	-	3.2E-1	5.9E-2	8.4E-6	9.6E-5	7.3E-5
1.875	3.6E-1	-	-	2.9E-1	5.7E-2	8.6E-6	9.6E-5	7.2E-5
2	3.2E-1	1.1E-4	2.6E-1	2.6E-1	5.5E-2	8.7E-6	9.6E-5	7.1E-5
2.25	2.6E-1	-	-	2.0E-1	5.0E-2	8.9E-6	9.5E-5	6.8E-5
2.5	2.0E-1	-	-	1.5E-1	4.7E-2	9.0E-6	9.4E-5	6.5E-5
2.75	1.6E-1	-	-	1.2E-1	4.3E-2	9.1E-6	9.2E-5	6.2E-5
3	1.3E-1	7.7E-5	1.5E-1	8.8E-2	4.0E-2	9.1E-6	8.9E-5	5.9E-5
3.25	1.0E-1	-	-	6.6E-2	3.7E-2	9.0E-6	8.7E-5	5.6E-5
3.5	8.5E-2	-	-	5.0E-2	3.4E-2	9.0E-6	8.4E-5	5.3E-5
3.75	7.1E-2	-	-	3.8E-2	3.2E-2	8.8E-6	8.1E-5	5.0E-5
4	6.0E-2	5.6E-5	5.5E-2	2.9E-2	3.0E-2	8.7E-6	7.8E-5	4.7E-5
4.25	5.1E-2	-	-	2.3E-2	2.7E-2	8.6E-6	7.5E-5	4.4E-5
4.5	4.4E-2	-	-	1.8E-2	2.5E-2	8.4E-6	7.1E-5	4.1E-5
4.75	3.9E-2	-	-	1.5E-2	2.4E-2	8.2E-6	6.8E-5	3.9E-5
5	3.5E-2	4.2E-5	1.8E-2	1.2E-2	2.2E-2	8.0E-6	6.5E-5	3.7E-5
5.5	2.9E-2	-	-	8.9E-3	1.9E-2	7.6E-6	5.9E-5	3.2E-5
6	2.4E-2	3.2E-5	7.1E-3	6.9E-3	1.6E-2	7.2E-6	5.3E-5	2.9E-5
6.5	2.0E-2	-	-	5.6E-3	1.4E-2	6.7E-6	4.8E-5	2.5E-5
7	1.7E-2	2.4E-5	3.8E-3	4.6E-3	1.2E-2	6.3E-6	4.3E-5	2.2E-5
7.5	1.5E-2	-	-	3.9E-3	1.0E-2	5.8E-6	3.8E-5	2.0E-5
8	1.3E-2	1.8E-5	2.5E-3	3.3E-3	9.0E-3	5.4E-6	3.4E-5	1.7E-5
8.5	1.1E-2	-	-	2.8E-3	7.8E-3	5.0E-6	3.0E-5	1.6E-5
9	9.6E-3	1.4E-5	1.8E-3	2.4E-3	6.8E-3	4.6E-6	2.7E-5	1.4E-5
9.5	8.4E-3	-	-	2.0E-3	5.9E-3	4.2E-6	2.4E-5	1.2E-5
10	7.3E-3	1.1E-5	1.3E-3	1.7E-3	5.1E-3	3.9E-6	2.1E-5	1.1E-5
11	5.5E-3	8.3E-6	9.2E-4	1.3E-3	3.9E-3	3.2E-6	1.7E-5	8.8E-6
12	4.2E-3	6.5E-6	6.7E-4	9.1E-4	3.0E-3	2.7E-6	1.3E-5	7.1E-6
13	3.3E-3	5.0E-6	4.8E-4	6.6E-4	2.3E-3	2.2E-6	1.1E-5	5.8E-6
14	2.5E-3	3.9E-6	3.5E-4	4.8E-4	1.8E-3	1.8E-6	8.3E-6	4.7E-6
15	2.0E-3	3.1E-6	2.6E-4	3.5E-4	1.4E-3	1.5E-6	6.6E-6	3.9E-6
16	1.6E-3	2.5E-6	1.9E-4	2.6E-4	1.1E-3	1.2E-6	5.3E-6	3.2E-6
17	1.3E-3	1.9E-6	1.3E-4	1.9E-4	9.2E-4	1.0E-6	4.2E-6	2.7E-6
18	1.0E-3	1.6E-6	9.8E-5	1.4E-4	7.5E-4	8.4E-7	3.4E-6	2.3E-6
19	8.3E-4	1.2E-6	7.1E-5	9.9E-5	6.2E-4	6.8E-7	2.7E-6	1.9E-6
20	6.8E-4	1.0E-6	5.2E-5	7.2E-5	5.1E-4	5.6E-7	2.2E-6	1.6E-6
21	5.7E-4	8.1E-7	3.8E-5	5.3E-5	4.2E-4	4.6E-7	1.8E-6	1.4E-6
22	4.7E-4	6.6E-7	2.8E-5	3.8E-5	3.6E-4	3.7E-7	1.5E-6	1.2E-6
23	4.0E-4	5.4E-7	2.0E-5	2.8E-5	3.0E-4	3.0E-7	1.2E-6	1.0E-6
24	3.4E-4	4.4E-7	1.5E-5	2.1E-5	2.6E-4	2.5E-7	1.0E-6	8.8E-7
25	2.9E-4	3.7E-7	1.1E-5	1.5E-5	2.2E-4	2.0E-7	8.6E-7	7.6E-7
26	2.5E-4	3.0E-7	7.8E-6	1.1E-5	1.9E-4	1.7E-7	7.2E-7	6.6E-7
27	2.1E-4	2.5E-7	5.7E-6	8.3E-6	1.7E-4	1.4E-7	6.0E-7	5.8E-7
28	1.9E-4	2.1E-7	4.2E-6	6.2E-6	1.4E-4	1.1E-7	5.1E-7	5.0E-7
29	1.6E-4	1.8E-7	3.1E-6	4.6E-6	1.2E-4	9.1E-8	4.4E-7	4.4E-7
30	1.4E-4	1.5E-7	2.3E-6	3.4E-6	1.1E-4	7.5E-8	3.7E-7	3.9E-7
31	1.2E-4	1.3E-7	1.7E-6	2.6E-6	9.6E-5	6.2E-8	3.2E-7	3.4E-7
32	1.1E-4	1.1E-7	1.3E-6	2.0E-6	8.4E-5	5.1E-8	2.7E-7	3.0E-7
33	9.4E-5	9.3E-8	9.3E-7	1.5E-6	7.4E-5	4.2E-8	2.4E-7	2.6E-7
34	8.3E-5	7.9E-8	7.0E-7	1.1E-6	6.5E-5	3.5E-8	2.0E-7	2.3E-7
35	7.3E-5	6.8E-8	5.3E-7	8.9E-7	5.7E-5	2.9E-8	1.8E-7	2.0E-7
36	6.4E-5	5.9E-8	4.0E-7	6.9E-7	5.0E-5	2.4E-8	1.5E-7	1.8E-7
37	5.7E-5	5.1E-8	3.0E-7	5.5E-7	4.4E-5	2.0E-8	1.3E-7	1.6E-7
38	5.0E-5	4.4E-8	2.3E-7	4.4E-7	3.9E-5	1.7E-8	1.2E-7	1.4E-7
39	4.4E-5	3.8E-8	1.8E-7	3.5E-7	3.5E-5	1.4E-8	1.0E-7	1.2E-7
40	3.9E-5	3.3E-8	1.4E-7	2.8E-7	3.1E-5	1.2E-8	9.0E-8	1.1E-7
41	3.4E-5	2.9E-8	1.1E-7	2.3E-7	2.7E-5	1.0E-8	7.9E-8	9.7E-8
42	3.0E-5	2.5E-8	9.0E-8	1.9E-7	2.4E-5	8.7E-9	6.9E-8	8.5E-8
43	2.7E-5	2.2E-8	7.2E-8	1.6E-7	2.1E-5	7.4E-9	6.1E-8	7.6E-8
44	2.4E-5	1.9E-8	5.9E-8	1.3E-7	1.9E-5	6.3E-9	5.3E-8	6.7E-8
45	2.1E-5	1.7E-8	4.8E-8	1.1E-7	1.6E-5	5.4E-9	4.7E-8	5.9E-8
46	1.8E-5	1.5E-8	4.0E-8	9.6E-8	1.5E-5	4.6E-9	4.1E-8	5.3E-8
47	1.6E-5	1.3E-8	3.3E-8	8.2E-8	1.3E-5	3.9E-9	3.6E-8	4.7E-8
48	1.4E-5	1.1E-8	2.8E-8	7.0E-8	1.1E-5	3.4E-9	3.2E-8	4.1E-8
49	1.3E-5	9.7E-9	2.4E-8	6.0E-8	1.0E-5	2.9E-9	2.8E-8	3.7E-8
50	1.1E-5	8.5E-9	2.0E-8	5.2E-8	8.9E-6	2.5E-9	2.5E-8	3.2E-8
51	1.0E-5	7.5E-9	1.7E-8	4.5E-8	7.9E-6	2.2E-9	2.2E-8	2.9E-8
52	8.8E-6	6.5E-9	1.5E-8	3.9E-8	7.0E-6	1.9E-9	1.9E-8	2.5E-8
53	7.8E-6	5.7E-9	1.3E-8	3.4E-8	6.2E-6	1.6E-9	1.7E-8	2.3E-8
54	6.9E-6	5.0E-9	1.1E-8	3.0E-8	5.5E-6	1.4E-9	1.5E-8	2.0E-8
55	6.1E-6	4.4E-9	9.7E-9	2.6E-8	4.8E-6	1.2E-9	1.3E-8	1.8E-8
56	5.4E-6	3.9E-9	8.5E-9	2.3E-8	4.3E-6	1.1E-9	1.2E-8	1.6E-8
57	4.8E-6	3.4E-9	7.4E-9	2.0E-8	3.8E-6	9.3E-10	1.0E-8	1.4E-8
58	4.2E-6	3.0E-9	6.5E-9	1.8E-8	3.4E-6	8.1E-10	9.3E-9	1.2E-8
59	3.7E-6	2.6E-9	5.7E-9	1.6E-8	3.0E-6	7.1E-10	8.2E-9	1.1E-8
60	3.3E-6	2.3E-9	5.0E-9	1.4E-8	2.6E-6	6.2E-10	7.2E-9	9.7E-9
61	2.9E-6	2.0E-9	4.4E-9	1.2E-8	2.3E-6	5.4E-10	6.4E-9	8.6E-9
62	2.6E-6	1.8E-9	3.9E-9	1.1E-8	2.1E-6	4.7E-10	5.6E-9	7.6E-9
63	2.3E-6	1.6E-9	3.4E-9	9.3E-9	1.8E-6	4.1E-10	5.0E-9	6.8E-9
64	2.0E-6	1.4E-9	3.0E-9	8.2E-9	1.6E-6	3.6E-10	4.4E-9	6.0E-9
65	1.8E-6	1.2E-9	2.6E-9	7.2E-9	1.4E-6	3.2E-10	3.9E-9	5.3E-9
66	1.6E-6	1.1E-9	2.3E-9	6.4E-9	1.3E-6	2.8E-10	3.5E-9	4.7E-9
67	1.4E-6	9.3E-10	2.1E-9	5.6E-9	1.1E-6	2.4E-10	3.1E-9	4.2E-9
68	1.2E-6	8.2E-10	1.8E-9	4.9E-9	9.9E-7	2.1E-10	2.7E-9	3.7E-9
69	1.1E-6	7.2E-10	1.6E-9	4.4E-9	8.7E-7	1.9E-10	2.4E-9	3.3E-9
70	9.7E-7	6.3E-10	1.4E-9	3.8E-9	7.7E-7	1.6E-10	2.1E-9	2.9E-9
71	8.6E-7	5.6E-10	1.2E-9	3.4E-9	6.9E-7	1.4E-10	1.9E-9	2.6E-9
72	7.6E-7	4.9E-10	1.1E-9	3.0E-9	6.1E-7	1.3E-10	1.7E-9	2.3E-9
73	6.7E-7	4.3E-10	9.7E-10	2.6E-9	5.4E-7	1.1E-10	1.5E-9	2.0E-9
74	6.0E-7	3.8E-10	8.6E-10	2.3E-9	4.8E-7	-	1.3E-9	1.8E-9
75	5.3E-7	3.3E-10	7.6E-10	2.0E-9	4.2E-7	-	1.1E-9	1.6E-9
76	4.7E-7	2.9E-10	6.7E-10	1.8E-9	3.7E-7	-	1.0E-9	1.4E-9
77	4.1E-7	2.6E-10	5.9E-10	1.6E-9	3.3E-7	-	9.0E-10	1.3E-9
78	3.7E-7	2.3E-10	5.2E-10	1.4E-9	2.9E-7	-	7.9E-10	1.1E-9
79	3.2E-7	2.0E-10	4.6E-10	1.2E-9	2.6E-7	-	7.0E-10	9.9E-10
80	2.9E-7	1.7E-10	4.1E-10	1.1E-9	2.3E-7	-	6.2E-10	8.7E-10
81	2.5E-7	1.5E-10	3.6E-10	9.6E-10	2.0E-7	-	5.5E-10	7.8E-10
82	2.2E-7	1.3E-10	3.2E-10	8.5E-10	1.8E-7	-	4.9E-10	6.9E-10
83	2.0E-7	1.2E-10	2.8E-10	7.5E-10	1.6E-7	-	4.3E-10	6.1E-10
84	1.8E-7	1.0E-10	2.5E-10	6.6E-10	1.4E-7	-	3.8E-10	5.4E-10
85	1.6E-7	-	2.2E-10	5.8E-10	1.2E-7	-	3.4E-10	4.8E-10
86	1.4E-7	-	1.9E-10	5.1E-10	1.1E-7	-	3.0E-10	4.2E-10
87	1.2E-7	-	1.7E-10	4.5E-10	9.7E-8	-	2.6E-10	3.8E-10
88	1.1E-7	-	1.5E-10	4.0E-10	8.6E-8	-	2.3E-10	3.3E-10
89	9.5E-8	-	1.3E-10	3.5E-10	7.6E-8	-	2.1E-10	3.0E-10
90	8.4E-8	-	1.2E-10	3.1E-10	6.7E-8	-	1.8E-10	2.6E-10
91	7.5E-8	-	1.0E-10	2.7E-10	6.0E-8	-	1.6E-10	2.3E-10
92	6.6E-8	-	-	2.4E-10	5.3E-8	-	1.4E-10	2.1E-10
93	5.8E-8	-	-	2.1E-10	4.7E-8	-	1.3E-10	1.8E-10
94	5.2E-8	-	-	1.9E-10	4.1E-8	-	1.1E-10	1.6E-10
95	4.6E-8	-	-	1.7E-10	3.7E-8	-	-	1.4E-10
96	4.0E-8	-	-	1.5E-10	3.2E-8	-	-	1.3E-10
97	3.6E-8	-	-	1.3E-10	2.9E-8	-	-	1.1E-10
98	3.2E-8	-	-	1.1E-10	2.5E-8	-	-	1.0E-10
99	2.8E-8	-	-	1.0E-10	2.2E-8	-	-	-
100	2.5E-8	-	-	-	2.0E-8	-	-	-
110	7.3E-9	-	-	-	5.9E-9	-	-	-
