Radionuclide	Ba-127
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.9E-2	9.7E-3	3.9E-3	3.5E-5
0.083333	1.1E-3	4.0E-4	1.3E-4	2.7E-6
0.125	4.1E-5	1.7E-5	4.9E-6	1.6E-7
0.25	2.1E-9	1.1E-9	2.4E-10	-
