Radionuclide	Ba-127
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	3.1E-2	9.8E-3	1.4E-3	7.9E-4
0.083333	1.1E-3	4.1E-4	2.2E-5	4.5E-5
0.125	4.3E-5	1.7E-5	4.0E-7	2.1E-6
0.25	2.2E-9	1.1E-9	-	1.6E-10
