Radionuclide	Ba-127
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	1.2E-2	1.0E-3	9.7E-3	4.8E-5
0.083333	4.6E-4	4.7E-5	3.5E-4	3.9E-6
0.125	1.7E-5	2.1E-6	1.3E-5	2.3E-7
0.25	9.4E-10	1.5E-10	6.6E-10	-
