Radionuclide	Ba-127
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.5E-2	9.4E-3	5.3E-4	9.1E-7
0.083333	9.2E-4	3.9E-4	1.8E-5	6.7E-8
0.125	3.5E-5	1.6E-5	6.2E-7	4.0E-9
0.25	1.8E-9	1.0E-9	-	-
