Radionuclide	Hf-173
Route of Intake	Injection
Material	Injection, fA=2E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.7E-1	-	-	6.3E-2	8.8E-2	8.9E-2
0.083333	9.4E-1	-	-	5.7E-2	1.0E-1	8.0E-2
0.125	9.1E-1	-	-	5.2E-2	1.1E-1	7.3E-2
0.25	8.3E-1	-	-	4.2E-2	1.3E-1	5.8E-2
0.375	7.6E-1	-	-	3.6E-2	1.3E-1	4.9E-2
0.5	6.9E-1	-	-	3.2E-2	1.3E-1	4.3E-2
0.625	6.3E-1	-	-	2.8E-2	1.2E-1	3.8E-2
0.75	5.8E-1	-	-	2.6E-2	1.2E-1	3.4E-2
0.875	5.3E-1	-	-	2.3E-2	1.1E-1	3.1E-2
1	4.8E-1	1.2E-2	4.3E-4	2.1E-2	1.0E-1	2.8E-2
1.125	4.4E-1	-	-	1.9E-2	9.7E-2	2.6E-2
1.25	4.0E-1	-	-	1.7E-2	9.2E-2	2.4E-2
1.375	3.7E-1	-	-	1.6E-2	8.6E-2	2.1E-2
1.5	3.4E-1	-	-	1.4E-2	8.1E-2	2.0E-2
1.625	3.1E-1	-	-	1.3E-2	7.6E-2	1.8E-2
1.75	2.8E-1	-	-	1.2E-2	7.1E-2	1.6E-2
1.875	2.6E-1	-	-	1.0E-2	6.6E-2	1.5E-2
2	2.4E-1	1.6E-3	8.4E-4	9.5E-3	6.2E-2	1.4E-2
2.25	2.0E-1	-	-	7.7E-3	5.4E-2	1.1E-2
2.5	1.6E-1	-	-	6.3E-3	4.7E-2	9.6E-3
2.75	1.4E-1	-	-	5.2E-3	4.1E-2	8.0E-3
3	1.2E-1	7.0E-4	4.2E-4	4.2E-3	3.6E-2	6.7E-3
3.25	9.7E-2	-	-	3.5E-3	3.1E-2	5.6E-3
3.5	8.1E-2	-	-	2.8E-3	2.7E-2	4.7E-3
3.75	6.8E-2	-	-	2.3E-3	2.3E-2	3.9E-3
4	5.7E-2	3.2E-4	1.7E-4	1.9E-3	2.0E-2	3.3E-3
4.25	4.7E-2	-	-	1.6E-3	1.7E-2	2.7E-3
4.5	4.0E-2	-	-	1.3E-3	1.5E-2	2.3E-3
4.75	3.3E-2	-	-	1.1E-3	1.3E-2	1.9E-3
5	2.8E-2	1.5E-4	7.0E-5	8.7E-4	1.1E-2	1.6E-3
5.5	1.9E-2	-	-	5.8E-4	8.0E-3	1.1E-3
6	1.4E-2	6.6E-5	3.1E-5	3.9E-4	5.8E-3	7.8E-4
6.5	9.5E-3	-	-	2.7E-4	4.3E-3	5.5E-4
7	6.7E-3	3.0E-5	1.4E-5	1.8E-4	3.1E-3	3.8E-4
7.5	4.7E-3	-	-	1.2E-4	2.2E-3	2.7E-4
8	3.3E-3	1.4E-5	6.2E-6	8.2E-5	1.6E-3	1.9E-4
8.5	2.3E-3	-	-	5.5E-5	1.2E-3	1.3E-4
9	1.6E-3	6.2E-6	2.8E-6	3.7E-5	8.5E-4	9.2E-5
9.5	1.1E-3	-	-	2.5E-5	6.1E-4	6.4E-5
10	7.9E-4	2.8E-6	1.3E-6	1.7E-5	4.4E-4	4.5E-5
11	3.9E-4	1.3E-6	5.8E-7	7.7E-6	2.3E-4	2.2E-5
12	1.9E-4	5.9E-7	2.6E-7	3.5E-6	1.2E-4	1.1E-5
13	9.4E-5	2.7E-7	1.2E-7	1.6E-6	5.9E-5	5.3E-6
14	4.6E-5	1.2E-7	5.4E-8	7.4E-7	3.0E-5	2.6E-6
15	2.3E-5	5.5E-8	2.5E-8	3.4E-7	1.5E-5	1.3E-6
16	1.1E-5	2.5E-8	1.1E-8	1.5E-7	7.7E-6	6.2E-7
17	5.6E-6	1.2E-8	5.1E-9	7.0E-8	3.9E-6	3.0E-7
18	2.7E-6	5.3E-9	2.3E-9	3.2E-8	2.0E-6	1.5E-7
19	1.3E-6	2.4E-9	1.1E-9	1.5E-8	9.8E-7	7.3E-8
20	6.7E-7	1.1E-9	4.9E-10	6.8E-9	4.9E-7	3.6E-8
21	3.3E-7	5.0E-10	2.2E-10	3.1E-9	2.5E-7	1.8E-8
22	1.6E-7	2.3E-10	1.0E-10	1.4E-9	1.2E-7	8.6E-9
23	8.0E-8	1.1E-10	-	6.6E-10	6.2E-8	4.2E-9
24	3.9E-8	-	-	3.0E-10	3.1E-8	2.1E-9
25	1.9E-8	-	-	1.4E-10	1.5E-8	1.0E-9
26	9.6E-9	-	-	-	7.7E-9	5.0E-10
27	4.7E-9	-	-	-	3.8E-9	2.4E-10
28	2.3E-9	-	-	-	1.9E-9	1.2E-10
29	1.2E-9	-	-	-	9.5E-10	-
30	5.7E-10	-	-	-	4.7E-10	-
31	2.8E-10	-	-	-	2.3E-10	-
32	1.4E-10	-	-	-	1.2E-10	-
