Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Water soluble forms, including thorium chloride, citrate, nitrate and sulphate; thorium fluoride, fA=5E-5
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
3	1.6E-4	1.3E-4	3.0E-2	2.1E-5	1.3E-4	9.1E-6	1.3E-6
3.25	1.7E-4	-	-	1.9E-5	1.4E-4	9.9E-6	1.4E-6
3.5	1.8E-4	-	-	1.8E-5	1.5E-4	1.1E-5	1.5E-6
3.75	1.9E-4	-	-	1.7E-5	1.6E-4	1.2E-5	1.6E-6
4	2.0E-4	1.1E-4	1.4E-2	1.6E-5	1.7E-4	1.2E-5	1.7E-6
4.25	2.1E-4	-	-	1.5E-5	1.8E-4	1.3E-5	1.8E-6
4.5	2.3E-4	-	-	1.4E-5	1.9E-4	1.4E-5	1.9E-6
4.75	2.4E-4	-	-	1.4E-5	2.0E-4	1.4E-5	1.9E-6
5	2.5E-4	1.0E-4	6.1E-3	1.4E-5	2.1E-4	1.5E-5	2.0E-6
5.5	2.7E-4	-	-	1.4E-5	2.4E-4	1.7E-5	2.1E-6
6	2.9E-4	9.4E-5	3.5E-3	1.4E-5	2.6E-4	1.8E-5	2.3E-6
6.5	3.1E-4	-	-	1.4E-5	2.8E-4	1.9E-5	2.4E-6
7	3.4E-4	8.7E-5	2.5E-3	1.4E-5	3.0E-4	2.1E-5	2.5E-6
7.5	3.6E-4	-	-	1.4E-5	3.2E-4	2.2E-5	2.6E-6
8	3.8E-4	8.2E-5	2.0E-3	1.4E-5	3.3E-4	2.3E-5	2.7E-6
8.5	4.0E-4	-	-	1.4E-5	3.5E-4	2.5E-5	2.8E-6
9	4.2E-4	7.8E-5	1.6E-3	1.4E-5	3.7E-4	2.6E-5	2.9E-6
9.5	4.4E-4	-	-	1.4E-5	3.9E-4	2.7E-5	3.0E-6
10	4.6E-4	7.5E-5	1.4E-3	1.5E-5	4.1E-4	2.9E-5	3.1E-6
11	5.0E-4	7.3E-5	1.2E-3	1.5E-5	4.5E-4	3.1E-5	3.3E-6
12	5.4E-4	7.0E-5	1.0E-3	1.5E-5	4.9E-4	3.4E-5	3.5E-6
13	5.8E-4	6.9E-5	8.6E-4	1.5E-5	5.2E-4	3.7E-5	3.6E-6
14	6.2E-4	6.7E-5	7.4E-4	1.5E-5	5.6E-4	4.0E-5	3.8E-6
15	6.6E-4	6.6E-5	6.5E-4	1.5E-5	5.9E-4	4.2E-5	4.0E-6
16	7.0E-4	6.5E-5	5.7E-4	1.5E-5	6.3E-4	4.5E-5	4.1E-6
17	7.4E-4	6.4E-5	5.1E-4	1.5E-5	6.6E-4	4.8E-5	4.3E-6
18	7.7E-4	6.3E-5	4.6E-4	1.6E-5	7.0E-4	5.1E-5	4.4E-6
19	8.1E-4	6.3E-5	4.2E-4	1.6E-5	7.3E-4	5.4E-5	4.5E-6
20	8.5E-4	6.2E-5	3.8E-4	1.6E-5	7.6E-4	5.7E-5	4.7E-6
21	8.8E-4	6.1E-5	3.5E-4	1.6E-5	8.0E-4	5.9E-5	4.8E-6
22	9.2E-4	6.1E-5	3.3E-4	1.7E-5	8.3E-4	6.2E-5	5.0E-6
23	9.6E-4	6.0E-5	3.1E-4	1.7E-5	8.6E-4	6.5E-5	5.1E-6
24	9.9E-4	5.9E-5	3.0E-4	1.7E-5	8.9E-4	6.8E-5	5.3E-6
25	1.0E-3	5.9E-5	2.8E-4	1.8E-5	9.2E-4	7.2E-5	5.4E-6
26	1.1E-3	5.8E-5	2.7E-4	1.8E-5	9.5E-4	7.5E-5	5.6E-6
27	1.1E-3	5.8E-5	2.6E-4	1.8E-5	9.8E-4	7.8E-5	5.7E-6
28	1.1E-3	5.7E-5	2.5E-4	1.9E-5	1.0E-3	8.1E-5	5.8E-6
29	1.2E-3	5.7E-5	2.5E-4	1.9E-5	1.0E-3	8.4E-5	6.0E-6
30	1.2E-3	5.6E-5	2.4E-4	1.9E-5	1.1E-3	8.7E-5	6.1E-6
31	1.2E-3	5.6E-5	2.3E-4	2.0E-5	1.1E-3	9.0E-5	6.3E-6
32	1.3E-3	5.5E-5	2.3E-4	2.0E-5	1.1E-3	9.4E-5	6.4E-6
33	1.3E-3	5.5E-5	2.3E-4	2.1E-5	1.2E-3	9.7E-5	6.5E-6
34	1.3E-3	5.5E-5	2.2E-4	2.1E-5	1.2E-3	1.0E-4	6.7E-6
35	1.4E-3	5.4E-5	2.2E-4	2.1E-5	1.2E-3	1.0E-4	6.8E-6
36	1.4E-3	5.4E-5	2.2E-4	2.2E-5	1.2E-3	1.1E-4	6.9E-6
37	1.4E-3	5.3E-5	2.1E-4	2.2E-5	1.3E-3	1.1E-4	7.1E-6
38	1.4E-3	5.3E-5	2.1E-4	2.2E-5	1.3E-3	1.1E-4	7.2E-6
39	1.5E-3	5.2E-5	2.1E-4	2.3E-5	1.3E-3	1.2E-4	7.4E-6
40	1.5E-3	5.2E-5	2.1E-4	2.3E-5	1.3E-3	1.2E-4	7.5E-6
41	1.5E-3	5.2E-5	2.0E-4	2.3E-5	1.4E-3	1.2E-4	7.6E-6
42	1.6E-3	5.1E-5	2.0E-4	2.4E-5	1.4E-3	1.3E-4	7.8E-6
43	1.6E-3	5.1E-5	2.0E-4	2.4E-5	1.4E-3	1.3E-4	7.9E-6
44	1.6E-3	5.0E-5	2.0E-4	2.5E-5	1.4E-3	1.3E-4	8.0E-6
45	1.6E-3	5.0E-5	2.0E-4	2.5E-5	1.4E-3	1.4E-4	8.2E-6
46	1.7E-3	5.0E-5	2.0E-4	2.5E-5	1.5E-3	1.4E-4	8.3E-6
47	1.7E-3	4.9E-5	1.9E-4	2.6E-5	1.5E-3	1.4E-4	8.4E-6
48	1.7E-3	4.9E-5	1.9E-4	2.6E-5	1.5E-3	1.5E-4	8.6E-6
49	1.7E-3	4.9E-5	1.9E-4	2.6E-5	1.5E-3	1.5E-4	8.7E-6
50	1.8E-3	4.8E-5	1.9E-4	2.7E-5	1.6E-3	1.5E-4	8.8E-6
51	1.8E-3	4.8E-5	1.9E-4	2.7E-5	1.6E-3	1.6E-4	9.0E-6
52	1.8E-3	4.8E-5	1.9E-4	2.7E-5	1.6E-3	1.6E-4	9.1E-6
53	1.8E-3	4.7E-5	1.8E-4	2.8E-5	1.6E-3	1.6E-4	9.2E-6
54	1.9E-3	4.7E-5	1.8E-4	2.8E-5	1.6E-3	1.7E-4	9.4E-6
55	1.9E-3	4.6E-5	1.8E-4	2.8E-5	1.6E-3	1.7E-4	9.5E-6
56	1.9E-3	4.6E-5	1.8E-4	2.8E-5	1.7E-3	1.8E-4	9.6E-6
57	1.9E-3	4.6E-5	1.8E-4	2.9E-5	1.7E-3	1.8E-4	9.8E-6
58	1.9E-3	4.6E-5	1.8E-4	2.9E-5	1.7E-3	1.8E-4	9.9E-6
59	2.0E-3	4.5E-5	1.8E-4	2.9E-5	1.7E-3	1.9E-4	1.0E-5
60	2.0E-3	4.5E-5	1.7E-4	3.0E-5	1.7E-3	1.9E-4	1.0E-5
61	2.0E-3	4.5E-5	1.7E-4	3.0E-5	1.8E-3	1.9E-4	1.0E-5
62	2.0E-3	4.4E-5	1.7E-4	3.0E-5	1.8E-3	2.0E-4	1.0E-5
63	2.1E-3	4.4E-5	1.7E-4	3.0E-5	1.8E-3	2.0E-4	1.1E-5
64	2.1E-3	4.4E-5	1.7E-4	3.1E-5	1.8E-3	2.0E-4	1.1E-5
65	2.1E-3	4.3E-5	1.7E-4	3.1E-5	1.8E-3	2.1E-4	1.1E-5
66	2.1E-3	4.3E-5	1.7E-4	3.1E-5	1.8E-3	2.1E-4	1.1E-5
67	2.1E-3	4.3E-5	1.7E-4	3.2E-5	1.8E-3	2.2E-4	1.1E-5
68	2.2E-3	4.2E-5	1.6E-4	3.2E-5	1.9E-3	2.2E-4	1.1E-5
69	2.2E-3	4.2E-5	1.6E-4	3.2E-5	1.9E-3	2.2E-4	1.1E-5
70	2.2E-3	4.2E-5	1.6E-4	3.2E-5	1.9E-3	2.3E-4	1.1E-5
71	2.2E-3	4.2E-5	1.6E-4	3.3E-5	1.9E-3	2.3E-4	1.2E-5
72	2.2E-3	4.1E-5	1.6E-4	3.3E-5	1.9E-3	2.3E-4	1.2E-5
73	2.2E-3	4.1E-5	1.6E-4	3.3E-5	1.9E-3	2.4E-4	1.2E-5
74	2.3E-3	4.1E-5	1.6E-4	3.3E-5	1.9E-3	2.4E-4	1.2E-5
75	2.3E-3	4.0E-5	1.6E-4	3.4E-5	2.0E-3	2.4E-4	1.2E-5
76	2.3E-3	4.0E-5	1.5E-4	3.4E-5	2.0E-3	2.5E-4	1.2E-5
77	2.3E-3	4.0E-5	1.5E-4	3.4E-5	2.0E-3	2.5E-4	1.2E-5
78	2.3E-3	4.0E-5	1.5E-4	3.4E-5	2.0E-3	2.6E-4	1.2E-5
79	2.3E-3	3.9E-5	1.5E-4	3.4E-5	2.0E-3	2.6E-4	1.3E-5
80	2.4E-3	3.9E-5	1.5E-4	3.5E-5	2.0E-3	2.6E-4	1.3E-5
81	2.4E-3	3.9E-5	1.5E-4	3.5E-5	2.0E-3	2.7E-4	1.3E-5
82	2.4E-3	3.9E-5	1.5E-4	3.5E-5	2.0E-3	2.7E-4	1.3E-5
83	2.4E-3	3.8E-5	1.5E-4	3.5E-5	2.0E-3	2.7E-4	1.3E-5
84	2.4E-3	3.8E-5	1.4E-4	3.6E-5	2.1E-3	2.8E-4	1.3E-5
85	2.4E-3	3.8E-5	1.4E-4	3.6E-5	2.1E-3	2.8E-4	1.3E-5
86	2.4E-3	3.8E-5	1.4E-4	3.6E-5	2.1E-3	2.8E-4	1.4E-5
87	2.5E-3	3.7E-5	1.4E-4	3.6E-5	2.1E-3	2.9E-4	1.4E-5
88	2.5E-3	3.7E-5	1.4E-4	3.6E-5	2.1E-3	2.9E-4	1.4E-5
89	2.5E-3	3.7E-5	1.4E-4	3.7E-5	2.1E-3	3.0E-4	1.4E-5
90	2.5E-3	3.7E-5	1.4E-4	3.7E-5	2.1E-3	3.0E-4	1.4E-5
91	2.5E-3	3.6E-5	1.4E-4	3.7E-5	2.1E-3	3.0E-4	1.4E-5
92	2.5E-3	3.6E-5	1.4E-4	3.7E-5	2.1E-3	3.1E-4	1.4E-5
93	2.5E-3	3.6E-5	1.3E-4	3.7E-5	2.1E-3	3.1E-4	1.4E-5
94	2.6E-3	3.6E-5	1.3E-4	3.8E-5	2.1E-3	3.1E-4	1.5E-5
95	2.6E-3	3.5E-5	1.3E-4	3.8E-5	2.2E-3	3.2E-4	1.5E-5
96	2.6E-3	3.5E-5	1.3E-4	3.8E-5	2.2E-3	3.2E-4	1.5E-5
97	2.6E-3	3.5E-5	1.3E-4	3.8E-5	2.2E-3	3.2E-4	1.5E-5
98	2.6E-3	3.5E-5	1.3E-4	3.8E-5	2.2E-3	3.3E-4	1.5E-5
99	2.6E-3	3.5E-5	1.3E-4	3.8E-5	2.2E-3	3.3E-4	1.5E-5
100	2.6E-3	3.4E-5	1.3E-4	3.9E-5	2.2E-3	3.4E-4	1.5E-5
110	2.7E-3	3.2E-5	1.2E-4	4.0E-5	2.3E-3	3.7E-4	1.7E-5
120	2.8E-3	3.0E-5	1.1E-4	4.2E-5	2.3E-3	4.1E-4	1.8E-5
130	2.9E-3	2.8E-5	1.0E-4	4.3E-5	2.3E-3	4.4E-4	1.9E-5
140	2.9E-3	2.7E-5	9.3E-5	4.4E-5	2.3E-3	4.8E-4	2.1E-5
150	3.0E-3	2.5E-5	8.6E-5	4.5E-5	2.3E-3	5.1E-4	2.2E-5
160	3.0E-3	2.4E-5	8.0E-5	4.5E-5	2.3E-3	5.5E-4	2.4E-5
170	3.0E-3	2.2E-5	7.4E-5	4.6E-5	2.3E-3	5.8E-4	2.5E-5
180	3.0E-3	2.1E-5	6.8E-5	4.6E-5	2.3E-3	6.1E-4	2.7E-5
190	3.0E-3	2.0E-5	6.3E-5	4.7E-5	2.3E-3	6.4E-4	2.9E-5
200	3.0E-3	1.9E-5	5.9E-5	4.7E-5	2.2E-3	6.8E-4	3.0E-5
210	3.0E-3	1.8E-5	5.4E-5	4.7E-5	2.2E-3	7.1E-4	3.2E-5
220	3.0E-3	1.7E-5	5.0E-5	4.7E-5	2.1E-3	7.4E-4	3.4E-5
230	3.0E-3	1.6E-5	4.7E-5	4.7E-5	2.1E-3	7.7E-4	3.6E-5
240	3.0E-3	1.5E-5	4.3E-5	4.7E-5	2.0E-3	8.0E-4	3.8E-5
250	3.0E-3	1.5E-5	4.0E-5	4.7E-5	2.0E-3	8.3E-4	4.0E-5
260	3.0E-3	1.4E-5	3.7E-5	4.7E-5	1.9E-3	8.6E-4	4.2E-5
270	3.0E-3	1.3E-5	3.4E-5	4.7E-5	1.9E-3	8.9E-4	4.4E-5
280	2.9E-3	1.3E-5	3.2E-5	4.7E-5	1.8E-3	9.2E-4	4.6E-5
290	2.9E-3	1.2E-5	3.0E-5	4.7E-5	1.8E-3	9.5E-4	4.9E-5
300	2.9E-3	1.1E-5	2.8E-5	4.7E-5	1.7E-3	9.7E-4	5.1E-5
310	2.9E-3	1.1E-5	2.6E-5	4.6E-5	1.7E-3	1.0E-3	5.3E-5
320	2.9E-3	1.0E-5	2.4E-5	4.6E-5	1.6E-3	1.0E-3	5.6E-5
330	2.8E-3	1.0E-5	2.2E-5	4.6E-5	1.6E-3	1.1E-3	5.8E-5
340	2.8E-3	9.6E-6	2.1E-5	4.6E-5	1.5E-3	1.1E-3	6.1E-5
350	2.8E-3	9.2E-6	1.9E-5	4.5E-5	1.4E-3	1.1E-3	6.3E-5
360	2.8E-3	8.8E-6	1.8E-5	4.5E-5	1.4E-3	1.1E-3	6.6E-5
365	2.8E-3	8.7E-6	1.7E-5	4.5E-5	1.4E-3	1.2E-3	6.7E-5
370	2.8E-3	8.5E-6	1.7E-5	4.5E-5	1.3E-3	1.2E-3	6.9E-5
380	2.7E-3	8.2E-6	1.5E-5	4.5E-5	1.3E-3	1.2E-3	7.1E-5
390	2.7E-3	7.9E-6	1.4E-5	4.5E-5	1.3E-3	1.2E-3	7.4E-5
400	2.7E-3	7.6E-6	1.3E-5	4.4E-5	1.2E-3	1.3E-3	7.7E-5
410	2.7E-3	7.4E-6	1.3E-5	4.4E-5	1.2E-3	1.3E-3	8.0E-5
420	2.7E-3	7.1E-6	1.2E-5	4.4E-5	1.1E-3	1.3E-3	8.2E-5
430	2.7E-3	6.9E-6	1.1E-5	4.4E-5	1.1E-3	1.3E-3	8.5E-5
440	2.7E-3	6.7E-6	1.0E-5	4.3E-5	1.0E-3	1.4E-3	8.8E-5
450	2.7E-3	6.5E-6	9.6E-6	4.3E-5	9.9E-4	1.4E-3	9.1E-5
460	2.7E-3	6.3E-6	9.0E-6	4.3E-5	9.5E-4	1.4E-3	9.4E-5
470	2.7E-3	6.1E-6	8.4E-6	4.3E-5	9.2E-4	1.4E-3	9.7E-5
480	2.7E-3	5.9E-6	7.9E-6	4.2E-5	8.8E-4	1.5E-3	1.0E-4
490	2.6E-3	5.8E-6	7.4E-6	4.2E-5	8.4E-4	1.5E-3	1.0E-4
500	2.6E-3	5.6E-6	7.0E-6	4.2E-5	8.1E-4	1.5E-3	1.1E-4
510	2.6E-3	5.5E-6	6.5E-6	4.2E-5	7.8E-4	1.5E-3	1.1E-4
520	2.6E-3	5.4E-6	6.2E-6	4.2E-5	7.5E-4	1.6E-3	1.1E-4
530	2.6E-3	5.2E-6	5.8E-6	4.2E-5	7.2E-4	1.6E-3	1.2E-4
540	2.7E-3	5.1E-6	5.5E-6	4.1E-5	6.9E-4	1.6E-3	1.2E-4
550	2.7E-3	5.0E-6	5.2E-6	4.1E-5	6.6E-4	1.7E-3	1.2E-4
560	2.7E-3	4.9E-6	4.9E-6	4.1E-5	6.3E-4	1.7E-3	1.3E-4
570	2.7E-3	4.8E-6	4.6E-6	4.1E-5	6.1E-4	1.7E-3	1.3E-4
580	2.7E-3	4.7E-6	4.4E-6	4.1E-5	5.8E-4	1.7E-3	1.3E-4
590	2.7E-3	4.6E-6	4.2E-6	4.1E-5	5.6E-4	1.8E-3	1.4E-4
600	2.7E-3	4.5E-6	4.0E-6	4.0E-5	5.3E-4	1.8E-3	1.4E-4
610	2.7E-3	4.5E-6	3.8E-6	4.0E-5	5.1E-4	1.8E-3	1.4E-4
620	2.7E-3	4.4E-6	3.6E-6	4.0E-5	4.9E-4	1.9E-3	1.5E-4
630	2.7E-3	4.3E-6	3.4E-6	4.0E-5	4.7E-4	1.9E-3	1.5E-4
640	2.7E-3	4.3E-6	3.3E-6	4.0E-5	4.5E-4	1.9E-3	1.5E-4
650	2.8E-3	4.2E-6	3.1E-6	4.0E-5	4.3E-4	1.9E-3	1.6E-4
660	2.8E-3	4.1E-6	3.0E-6	4.0E-5	4.1E-4	2.0E-3	1.6E-4
670	2.8E-3	4.1E-6	2.8E-6	4.0E-5	4.0E-4	2.0E-3	1.6E-4
680	2.8E-3	4.0E-6	2.7E-6	3.9E-5	3.8E-4	2.0E-3	1.6E-4
690	2.8E-3	4.0E-6	2.6E-6	3.9E-5	3.6E-4	2.0E-3	1.7E-4
700	2.8E-3	3.9E-6	2.5E-6	3.9E-5	3.5E-4	2.1E-3	1.7E-4
710	2.9E-3	3.9E-6	2.4E-6	3.9E-5	3.3E-4	2.1E-3	1.7E-4
720	2.9E-3	3.8E-6	2.3E-6	3.9E-5	3.2E-4	2.1E-3	1.8E-4
730	2.9E-3	3.8E-6	2.3E-6	3.9E-5	3.1E-4	2.2E-3	1.8E-4
740	2.9E-3	3.7E-6	2.2E-6	3.9E-5	2.9E-4	2.2E-3	1.8E-4
750	2.9E-3	3.7E-6	2.1E-6	3.9E-5	2.8E-4	2.2E-3	1.9E-4
760	3.0E-3	3.7E-6	2.0E-6	3.9E-5	2.7E-4	2.2E-3	1.9E-4
770	3.0E-3	3.6E-6	2.0E-6	3.9E-5	2.6E-4	2.3E-3	1.9E-4
780	3.0E-3	3.6E-6	1.9E-6	3.9E-5	2.5E-4	2.3E-3	2.0E-4
790	3.0E-3	3.6E-6	1.9E-6	3.8E-5	2.4E-4	2.3E-3	2.0E-4
800	3.0E-3	3.5E-6	1.8E-6	3.8E-5	2.3E-4	2.4E-3	2.0E-4
810	3.1E-3	3.5E-6	1.8E-6	3.8E-5	2.2E-4	2.4E-3	2.1E-4
820	3.1E-3	3.5E-6	1.7E-6	3.8E-5	2.1E-4	2.4E-3	2.1E-4
830	3.1E-3	3.5E-6	1.7E-6	3.8E-5	2.0E-4	2.4E-3	2.1E-4
840	3.1E-3	3.4E-6	1.6E-6	3.8E-5	1.9E-4	2.5E-3	2.2E-4
850	3.2E-3	3.4E-6	1.6E-6	3.8E-5	1.8E-4	2.5E-3	2.2E-4
860	3.2E-3	3.4E-6	1.5E-6	3.8E-5	1.7E-4	2.5E-3	2.2E-4
870	3.2E-3	3.4E-6	1.5E-6	3.8E-5	1.7E-4	2.6E-3	2.3E-4
880	3.2E-3	3.3E-6	1.5E-6	3.8E-5	1.6E-4	2.6E-3	2.3E-4
890	3.3E-3	3.3E-6	1.4E-6	3.8E-5	1.5E-4	2.6E-3	2.3E-4
900	3.3E-3	3.3E-6	1.4E-6	3.8E-5	1.5E-4	2.6E-3	2.4E-4
910	3.3E-3	3.3E-6	1.4E-6	3.8E-5	1.4E-4	2.7E-3	2.4E-4
920	3.3E-3	3.3E-6	1.4E-6	3.8E-5	1.3E-4	2.7E-3	2.4E-4
930	3.4E-3	3.2E-6	1.3E-6	3.8E-5	1.3E-4	2.7E-3	2.4E-4
940	3.4E-3	3.2E-6	1.3E-6	3.8E-5	1.2E-4	2.8E-3	2.5E-4
950	3.4E-3	3.2E-6	1.3E-6	3.8E-5	1.2E-4	2.8E-3	2.5E-4
960	3.4E-3	3.2E-6	1.3E-6	3.8E-5	1.1E-4	2.8E-3	2.5E-4
970	3.5E-3	3.2E-6	1.3E-6	3.7E-5	1.1E-4	2.8E-3	2.6E-4
980	3.5E-3	3.2E-6	1.2E-6	3.7E-5	1.0E-4	2.9E-3	2.6E-4
990	3.5E-3	3.1E-6	1.2E-6	3.7E-5	9.8E-5	2.9E-3	2.6E-4
1000	3.6E-3	3.1E-6	1.2E-6	3.7E-5	9.4E-5	2.9E-3	2.6E-4
1010	3.6E-3	3.1E-6	1.2E-6	3.7E-5	9.0E-5	3.0E-3	2.7E-4
1020	3.6E-3	3.1E-6	1.2E-6	3.7E-5	8.6E-5	3.0E-3	2.7E-4
1030	3.6E-3	3.1E-6	1.1E-6	3.7E-5	8.2E-5	3.0E-3	2.7E-4
1040	3.7E-3	3.1E-6	1.1E-6	3.7E-5	7.9E-5	3.0E-3	2.8E-4
1050	3.7E-3	3.1E-6	1.1E-6	3.7E-5	7.5E-5	3.1E-3	2.8E-4
1060	3.7E-3	3.1E-6	1.1E-6	3.7E-5	7.2E-5	3.1E-3	2.8E-4
1070	3.8E-3	3.0E-6	1.1E-6	3.7E-5	6.9E-5	3.1E-3	2.8E-4
1080	3.8E-3	3.0E-6	1.1E-6	3.7E-5	6.6E-5	3.2E-3	2.9E-4
1090	3.8E-3	3.0E-6	1.1E-6	3.7E-5	6.3E-5	3.2E-3	2.9E-4
1095	3.8E-3	3.0E-6	1.1E-6	3.7E-5	6.2E-5	3.2E-3	2.9E-4
1100	3.8E-3	3.0E-6	1.0E-6	3.7E-5	6.1E-5	3.2E-3	2.9E-4
1200	4.1E-3	2.9E-6	9.5E-7	3.7E-5	3.9E-5	3.5E-3	3.2E-4
1300	4.4E-3	2.8E-6	8.7E-7	3.7E-5	2.5E-5	3.8E-3	3.4E-4
1400	4.7E-3	2.8E-6	8.1E-7	3.6E-5	1.6E-5	4.1E-3	3.6E-4
1500	5.0E-3	2.7E-6	7.5E-7	3.6E-5	1.1E-5	4.3E-3	3.8E-4
1600	5.3E-3	2.6E-6	7.1E-7	3.6E-5	7.2E-6	4.6E-3	4.0E-4
1700	5.6E-3	2.6E-6	6.7E-7	3.6E-5	4.9E-6	4.9E-3	4.1E-4
1800	5.9E-3	2.5E-6	6.4E-7	3.6E-5	3.5E-6	5.1E-3	4.2E-4
1900	6.1E-3	2.5E-6	6.1E-7	3.6E-5	2.6E-6	5.4E-3	4.4E-4
2000	6.4E-3	2.5E-6	5.9E-7	3.6E-5	2.0E-6	5.6E-3	4.5E-4
2100	6.7E-3	2.4E-6	5.6E-7	3.6E-5	1.7E-6	5.9E-3	4.5E-4
2200	6.9E-3	2.4E-6	5.5E-7	3.6E-5	1.5E-6	6.1E-3	4.6E-4
2300	7.1E-3	2.3E-6	5.3E-7	3.6E-5	1.3E-6	6.4E-3	4.7E-4
2400	7.4E-3	2.3E-6	5.1E-7	3.6E-5	1.3E-6	6.6E-3	4.7E-4
2500	7.6E-3	2.3E-6	5.0E-7	3.5E-5	1.2E-6	6.8E-3	4.8E-4
2600	7.8E-3	2.2E-6	4.9E-7	3.5E-5	1.2E-6	7.0E-3	4.8E-4
2700	8.0E-3	2.2E-6	4.7E-7	3.5E-5	1.2E-6	7.2E-3	4.8E-4
2800	8.2E-3	2.2E-6	4.6E-7	3.5E-5	1.2E-6	7.4E-3	4.9E-4
2900	8.4E-3	2.1E-6	4.5E-7	3.5E-5	1.2E-6	7.6E-3	4.9E-4
3000	8.6E-3	2.1E-6	4.5E-7	3.5E-5	1.2E-6	7.8E-3	4.9E-4
3100	8.8E-3	2.1E-6	4.4E-7	3.5E-5	1.2E-6	8.0E-3	4.9E-4
3200	9.0E-3	2.0E-6	4.3E-7	3.5E-5	1.2E-6	8.2E-3	4.9E-4
3300	9.1E-3	2.0E-6	4.2E-7	3.5E-5	1.2E-6	8.4E-3	4.9E-4
3400	9.3E-3	2.0E-6	4.2E-7	3.5E-5	1.2E-6	8.5E-3	4.9E-4
3500	9.5E-3	2.0E-6	4.1E-7	3.5E-5	1.2E-6	8.7E-3	4.9E-4
3600	9.6E-3	1.9E-6	4.0E-7	3.5E-5	1.2E-6	8.8E-3	4.9E-4
3650	9.7E-3	1.9E-6	4.0E-7	3.4E-5	1.2E-6	8.9E-3	4.9E-4
4000	1.0E-2	1.9E-6	3.8E-7	3.4E-5	1.2E-6	9.4E-3	4.9E-4
5000	1.1E-2	1.7E-6	3.4E-7	3.3E-5	1.2E-6	1.1E-2	4.7E-4
6000	1.2E-2	1.5E-6	3.1E-7	3.2E-5	1.2E-6	1.2E-2	4.5E-4
7000	1.3E-2	1.4E-6	2.9E-7	3.1E-5	1.1E-6	1.3E-2	4.3E-4
8000	1.4E-2	1.4E-6	2.7E-7	3.0E-5	1.1E-6	1.3E-2	4.0E-4
9000	1.5E-2	1.3E-6	2.5E-7	3.0E-5	1.1E-6	1.4E-2	3.8E-4
10000	1.5E-2	1.2E-6	2.4E-7	2.9E-5	1.1E-6	1.5E-2	3.6E-4
11000	1.6E-2	1.2E-6	2.3E-7	2.8E-5	1.0E-6	1.6E-2	3.4E-4
12000	1.7E-2	1.1E-6	2.3E-7	2.7E-5	1.0E-6	1.6E-2	3.2E-4
13000	1.7E-2	1.1E-6	2.2E-7	2.7E-5	9.7E-7	1.7E-2	3.1E-4
