Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type M, Thorium hydroxide, fA=1E-4
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
7.5	1.0E-4	-	-	2.5E-5	4.7E-5	2.5E-5	2.7E-6
8	1.0E-4	6.1E-5	5.2E-3	2.4E-5	4.6E-5	2.6E-5	2.7E-6
8.5	1.0E-4	-	-	2.3E-5	4.5E-5	2.7E-5	2.8E-6
9	1.0E-4	5.4E-5	4.1E-3	2.3E-5	4.4E-5	2.8E-5	2.8E-6
9.5	1.0E-4	-	-	2.2E-5	4.3E-5	3.0E-5	2.8E-6
10	1.0E-4	4.8E-5	3.3E-3	2.2E-5	4.2E-5	3.1E-5	2.9E-6
11	1.0E-4	4.4E-5	2.7E-3	2.0E-5	4.0E-5	3.3E-5	2.9E-6
12	1.0E-4	4.0E-5	2.2E-3	1.9E-5	3.7E-5	3.5E-5	2.9E-6
13	9.9E-5	3.7E-5	1.8E-3	1.8E-5	3.5E-5	3.7E-5	3.0E-6
14	9.9E-5	3.4E-5	1.4E-3	1.7E-5	3.3E-5	3.9E-5	3.0E-6
15	9.8E-5	3.2E-5	1.2E-3	1.6E-5	3.2E-5	4.1E-5	3.0E-6
16	9.8E-5	3.0E-5	9.6E-4	1.5E-5	3.0E-5	4.3E-5	3.0E-6
17	9.8E-5	2.8E-5	7.8E-4	1.4E-5	2.9E-5	4.5E-5	3.0E-6
18	9.9E-5	2.7E-5	6.4E-4	1.3E-5	2.8E-5	4.6E-5	3.1E-6
19	9.9E-5	2.5E-5	5.2E-4	1.2E-5	2.7E-5	4.8E-5	3.1E-6
20	1.0E-4	2.4E-5	4.3E-4	1.2E-5	2.7E-5	5.0E-5	3.1E-6
21	1.0E-4	2.3E-5	3.5E-4	1.1E-5	2.6E-5	5.2E-5	3.1E-6
22	1.0E-4	2.2E-5	2.8E-4	1.1E-5	2.6E-5	5.4E-5	3.1E-6
23	1.0E-4	2.1E-5	2.3E-4	1.1E-5	2.6E-5	5.5E-5	3.1E-6
24	1.1E-4	2.0E-5	1.9E-4	1.0E-5	2.6E-5	5.7E-5	3.2E-6
25	1.1E-4	1.9E-5	1.6E-4	1.0E-5	2.6E-5	5.9E-5	3.2E-6
26	1.1E-4	1.8E-5	1.3E-4	9.7E-6	2.6E-5	6.0E-5	3.2E-6
27	1.1E-4	1.7E-5	1.1E-4	9.5E-6	2.6E-5	6.2E-5	3.2E-6
28	1.1E-4	1.7E-5	8.7E-5	9.4E-6	2.7E-5	6.4E-5	3.2E-6
29	1.2E-4	1.6E-5	7.2E-5	9.3E-6	2.7E-5	6.5E-5	3.3E-6
30	1.2E-4	1.5E-5	6.0E-5	9.1E-6	2.7E-5	6.7E-5	3.3E-6
31	1.2E-4	1.5E-5	5.0E-5	9.1E-6	2.8E-5	6.8E-5	3.3E-6
32	1.2E-4	1.4E-5	4.1E-5	9.0E-6	2.8E-5	7.0E-5	3.3E-6
33	1.2E-4	1.3E-5	3.5E-5	8.9E-6	2.9E-5	7.1E-5	3.3E-6
34	1.3E-4	1.3E-5	2.9E-5	8.9E-6	2.9E-5	7.3E-5	3.4E-6
35	1.3E-4	1.2E-5	2.5E-5	8.8E-6	3.0E-5	7.5E-5	3.4E-6
36	1.3E-4	1.2E-5	2.1E-5	8.8E-6	3.0E-5	7.6E-5	3.4E-6
37	1.3E-4	1.1E-5	1.8E-5	8.8E-6	3.1E-5	7.8E-5	3.4E-6
38	1.4E-4	1.1E-5	1.6E-5	8.8E-6	3.1E-5	7.9E-5	3.5E-6
39	1.4E-4	1.1E-5	1.4E-5	8.8E-6	3.2E-5	8.0E-5	3.5E-6
40	1.4E-4	1.0E-5	1.2E-5	8.8E-6	3.2E-5	8.2E-5	3.5E-6
41	1.4E-4	9.8E-6	1.1E-5	8.8E-6	3.3E-5	8.3E-5	3.5E-6
42	1.4E-4	9.5E-6	9.7E-6	8.8E-6	3.4E-5	8.5E-5	3.6E-6
43	1.5E-4	9.1E-6	8.8E-6	8.8E-6	3.4E-5	8.6E-5	3.6E-6
44	1.5E-4	8.8E-6	8.1E-6	8.8E-6	3.5E-5	8.8E-5	3.6E-6
45	1.5E-4	8.5E-6	7.5E-6	8.8E-6	3.5E-5	8.9E-5	3.7E-6
46	1.5E-4	8.2E-6	7.0E-6	8.8E-6	3.6E-5	9.0E-5	3.7E-6
47	1.6E-4	7.9E-6	6.6E-6	8.8E-6	3.6E-5	9.2E-5	3.7E-6
48	1.6E-4	7.6E-6	6.2E-6	8.9E-6	3.7E-5	9.3E-5	3.7E-6
49	1.6E-4	7.3E-6	5.9E-6	8.9E-6	3.7E-5	9.4E-5	3.8E-6
50	1.6E-4	7.1E-6	5.7E-6	8.9E-6	3.8E-5	9.6E-5	3.8E-6
51	1.6E-4	6.8E-6	5.5E-6	8.9E-6	3.8E-5	9.7E-5	3.8E-6
52	1.7E-4	6.6E-6	5.3E-6	8.9E-6	3.9E-5	9.8E-5	3.9E-6
53	1.7E-4	6.4E-6	5.2E-6	8.9E-6	3.9E-5	1.0E-4	3.9E-6
54	1.7E-4	6.2E-6	5.1E-6	9.0E-6	4.0E-5	1.0E-4	3.9E-6
55	1.7E-4	6.0E-6	5.0E-6	9.0E-6	4.0E-5	1.0E-4	3.9E-6
56	1.7E-4	5.8E-6	4.9E-6	9.0E-6	4.0E-5	1.0E-4	4.0E-6
57	1.8E-4	5.6E-6	4.8E-6	9.0E-6	4.1E-5	1.0E-4	4.0E-6
58	1.8E-4	5.4E-6	4.7E-6	9.0E-6	4.1E-5	1.1E-4	4.0E-6
59	1.8E-4	5.2E-6	4.7E-6	9.0E-6	4.2E-5	1.1E-4	4.1E-6
60	1.8E-4	5.1E-6	4.6E-6	9.1E-6	4.2E-5	1.1E-4	4.1E-6
61	1.8E-4	4.9E-6	4.6E-6	9.1E-6	4.3E-5	1.1E-4	4.1E-6
62	1.9E-4	4.8E-6	4.5E-6	9.1E-6	4.3E-5	1.1E-4	4.2E-6
63	1.9E-4	4.6E-6	4.5E-6	9.1E-6	4.3E-5	1.1E-4	4.2E-6
64	1.9E-4	4.5E-6	4.4E-6	9.1E-6	4.4E-5	1.1E-4	4.2E-6
65	1.9E-4	4.4E-6	4.4E-6	9.1E-6	4.4E-5	1.1E-4	4.3E-6
66	1.9E-4	4.2E-6	4.3E-6	9.2E-6	4.5E-5	1.2E-4	4.3E-6
67	1.9E-4	4.1E-6	4.3E-6	9.2E-6	4.5E-5	1.2E-4	4.3E-6
68	2.0E-4	4.0E-6	4.3E-6	9.2E-6	4.5E-5	1.2E-4	4.4E-6
69	2.0E-4	3.9E-6	4.2E-6	9.2E-6	4.6E-5	1.2E-4	4.4E-6
70	2.0E-4	3.8E-6	4.2E-6	9.2E-6	4.6E-5	1.2E-4	4.5E-6
71	2.0E-4	3.7E-6	4.2E-6	9.2E-6	4.6E-5	1.2E-4	4.5E-6
72	2.0E-4	3.6E-6	4.1E-6	9.2E-6	4.7E-5	1.2E-4	4.5E-6
73	2.1E-4	3.5E-6	4.1E-6	9.3E-6	4.7E-5	1.2E-4	4.6E-6
74	2.1E-4	3.4E-6	4.1E-6	9.3E-6	4.7E-5	1.2E-4	4.6E-6
75	2.1E-4	3.3E-6	4.1E-6	9.3E-6	4.8E-5	1.3E-4	4.6E-6
76	2.1E-4	3.3E-6	4.0E-6	9.3E-6	4.8E-5	1.3E-4	4.7E-6
77	2.1E-4	3.2E-6	4.0E-6	9.3E-6	4.8E-5	1.3E-4	4.7E-6
78	2.1E-4	3.1E-6	4.0E-6	9.3E-6	4.9E-5	1.3E-4	4.7E-6
79	2.2E-4	3.0E-6	3.9E-6	9.3E-6	4.9E-5	1.3E-4	4.8E-6
80	2.2E-4	3.0E-6	3.9E-6	9.4E-6	4.9E-5	1.3E-4	4.8E-6
81	2.2E-4	2.9E-6	3.9E-6	9.4E-6	4.9E-5	1.3E-4	4.9E-6
82	2.2E-4	2.8E-6	3.9E-6	9.4E-6	5.0E-5	1.3E-4	4.9E-6
83	2.2E-4	2.8E-6	3.8E-6	9.4E-6	5.0E-5	1.3E-4	4.9E-6
84	2.2E-4	2.7E-6	3.8E-6	9.4E-6	5.0E-5	1.4E-4	5.0E-6
85	2.2E-4	2.7E-6	3.8E-6	9.4E-6	5.0E-5	1.4E-4	5.0E-6
86	2.3E-4	2.6E-6	3.8E-6	9.4E-6	5.1E-5	1.4E-4	5.1E-6
87	2.3E-4	2.6E-6	3.7E-6	9.4E-6	5.1E-5	1.4E-4	5.1E-6
88	2.3E-4	2.5E-6	3.7E-6	9.5E-6	5.1E-5	1.4E-4	5.1E-6
89	2.3E-4	2.5E-6	3.7E-6	9.5E-6	5.1E-5	1.4E-4	5.2E-6
90	2.3E-4	2.4E-6	3.7E-6	9.5E-6	5.2E-5	1.4E-4	5.2E-6
91	2.3E-4	2.4E-6	3.6E-6	9.5E-6	5.2E-5	1.4E-4	5.3E-6
92	2.3E-4	2.4E-6	3.6E-6	9.5E-6	5.2E-5	1.4E-4	5.3E-6
93	2.4E-4	2.3E-6	3.6E-6	9.5E-6	5.2E-5	1.4E-4	5.4E-6
94	2.4E-4	2.3E-6	3.6E-6	9.5E-6	5.2E-5	1.5E-4	5.4E-6
95	2.4E-4	2.2E-6	3.5E-6	9.5E-6	5.3E-5	1.5E-4	5.4E-6
96	2.4E-4	2.2E-6	3.5E-6	9.5E-6	5.3E-5	1.5E-4	5.5E-6
97	2.4E-4	2.2E-6	3.5E-6	9.6E-6	5.3E-5	1.5E-4	5.5E-6
98	2.4E-4	2.1E-6	3.5E-6	9.6E-6	5.3E-5	1.5E-4	5.6E-6
99	2.4E-4	2.1E-6	3.4E-6	9.6E-6	5.3E-5	1.5E-4	5.6E-6
100	2.5E-4	2.1E-6	3.4E-6	9.6E-6	5.4E-5	1.5E-4	5.7E-6
110	2.6E-4	1.9E-6	3.2E-6	9.7E-6	5.5E-5	1.6E-4	6.1E-6
120	2.7E-4	1.7E-6	3.0E-6	9.8E-6	5.6E-5	1.7E-4	6.6E-6
130	2.8E-4	1.6E-6	2.8E-6	9.8E-6	5.7E-5	1.8E-4	7.1E-6
140	2.9E-4	1.5E-6	2.6E-6	9.9E-6	5.7E-5	1.9E-4	7.6E-6
150	3.0E-4	1.4E-6	2.5E-6	9.9E-6	5.8E-5	1.9E-4	8.2E-6
160	3.1E-4	1.4E-6	2.3E-6	1.0E-5	5.7E-5	2.0E-4	8.8E-6
170	3.2E-4	1.4E-6	2.2E-6	1.0E-5	5.7E-5	2.1E-4	9.4E-6
180	3.3E-4	1.3E-6	2.1E-6	1.0E-5	5.7E-5	2.2E-4	1.0E-5
190	3.4E-4	1.3E-6	1.9E-6	1.0E-5	5.6E-5	2.2E-4	1.1E-5
200	3.5E-4	1.3E-6	1.8E-6	1.0E-5	5.5E-5	2.3E-4	1.1E-5
210	3.5E-4	1.2E-6	1.7E-6	1.0E-5	5.4E-5	2.4E-4	1.2E-5
220	3.6E-4	1.2E-6	1.6E-6	1.0E-5	5.3E-5	2.5E-4	1.3E-5
230	3.7E-4	1.2E-6	1.6E-6	1.0E-5	5.2E-5	2.5E-4	1.3E-5
240	3.8E-4	1.2E-6	1.5E-6	1.0E-5	5.1E-5	2.6E-4	1.4E-5
250	3.9E-4	1.2E-6	1.4E-6	1.0E-5	5.0E-5	2.7E-4	1.5E-5
260	3.9E-4	1.2E-6	1.3E-6	1.0E-5	4.9E-5	2.8E-4	1.6E-5
270	4.0E-4	1.1E-6	1.3E-6	1.0E-5	4.7E-5	2.8E-4	1.6E-5
280	4.1E-4	1.1E-6	1.2E-6	1.0E-5	4.6E-5	2.9E-4	1.7E-5
290	4.1E-4	1.1E-6	1.1E-6	1.0E-5	4.5E-5	3.0E-4	1.8E-5
300	4.2E-4	1.1E-6	1.1E-6	1.0E-5	4.4E-5	3.0E-4	1.9E-5
310	4.3E-4	1.1E-6	1.0E-6	1.0E-5	4.2E-5	3.1E-4	2.0E-5
320	4.4E-4	1.1E-6	9.9E-7	1.0E-5	4.1E-5	3.2E-4	2.0E-5
330	4.4E-4	1.1E-6	9.5E-7	1.0E-5	4.0E-5	3.3E-4	2.1E-5
340	4.5E-4	1.0E-6	9.1E-7	1.0E-5	3.8E-5	3.3E-4	2.2E-5
350	4.6E-4	1.0E-6	8.7E-7	1.0E-5	3.7E-5	3.4E-4	2.3E-5
360	4.6E-4	1.0E-6	8.4E-7	1.0E-5	3.6E-5	3.5E-4	2.4E-5
365	4.7E-4	1.0E-6	8.2E-7	1.0E-5	3.5E-5	3.5E-4	2.4E-5
370	4.7E-4	1.0E-6	8.1E-7	1.0E-5	3.5E-5	3.5E-4	2.5E-5
380	4.8E-4	1.0E-6	7.8E-7	1.0E-5	3.3E-5	3.6E-4	2.5E-5
390	4.9E-4	1.0E-6	7.5E-7	1.0E-5	3.2E-5	3.7E-4	2.6E-5
400	4.9E-4	9.9E-7	7.2E-7	1.0E-5	3.1E-5	3.8E-4	2.7E-5
410	5.0E-4	9.8E-7	7.0E-7	1.0E-5	3.0E-5	3.8E-4	2.8E-5
420	5.1E-4	9.7E-7	6.7E-7	9.9E-6	2.9E-5	3.9E-4	2.9E-5
430	5.2E-4	9.7E-7	6.5E-7	9.9E-6	2.8E-5	4.0E-4	3.0E-5
440	5.2E-4	9.6E-7	6.3E-7	9.9E-6	2.7E-5	4.0E-4	3.1E-5
450	5.3E-4	9.5E-7	6.1E-7	9.9E-6	2.6E-5	4.1E-4	3.2E-5
460	5.4E-4	9.5E-7	5.9E-7	9.9E-6	2.5E-5	4.2E-4	3.3E-5
470	5.5E-4	9.4E-7	5.8E-7	9.9E-6	2.4E-5	4.3E-4	3.4E-5
480	5.5E-4	9.3E-7	5.6E-7	9.9E-6	2.3E-5	4.3E-4	3.4E-5
490	5.6E-4	9.3E-7	5.5E-7	9.9E-6	2.2E-5	4.4E-4	3.5E-5
500	5.7E-4	9.2E-7	5.3E-7	9.9E-6	2.1E-5	4.5E-4	3.6E-5
510	5.8E-4	9.2E-7	5.2E-7	9.9E-6	2.1E-5	4.6E-4	3.7E-5
520	5.8E-4	9.1E-7	5.1E-7	9.8E-6	2.0E-5	4.6E-4	3.8E-5
530	5.9E-4	9.1E-7	4.9E-7	9.8E-6	1.9E-5	4.7E-4	3.9E-5
540	6.0E-4	9.0E-7	4.8E-7	9.8E-6	1.8E-5	4.8E-4	4.0E-5
550	6.1E-4	9.0E-7	4.7E-7	9.8E-6	1.8E-5	4.9E-4	4.1E-5
560	6.2E-4	8.9E-7	4.6E-7	9.8E-6	1.7E-5	4.9E-4	4.2E-5
570	6.2E-4	8.9E-7	4.5E-7	9.8E-6	1.6E-5	5.0E-4	4.3E-5
580	6.3E-4	8.8E-7	4.4E-7	9.8E-6	1.6E-5	5.1E-4	4.4E-5
590	6.4E-4	8.8E-7	4.3E-7	9.8E-6	1.5E-5	5.2E-4	4.4E-5
600	6.5E-4	8.7E-7	4.3E-7	9.8E-6	1.4E-5	5.2E-4	4.5E-5
610	6.6E-4	8.7E-7	4.2E-7	9.8E-6	1.4E-5	5.3E-4	4.6E-5
620	6.6E-4	8.7E-7	4.1E-7	9.8E-6	1.3E-5	5.4E-4	4.7E-5
630	6.7E-4	8.6E-7	4.0E-7	9.8E-6	1.3E-5	5.5E-4	4.8E-5
640	6.8E-4	8.6E-7	4.0E-7	9.7E-6	1.2E-5	5.5E-4	4.9E-5
650	6.9E-4	8.6E-7	3.9E-7	9.7E-6	1.2E-5	5.6E-4	5.0E-5
660	7.0E-4	8.5E-7	3.8E-7	9.7E-6	1.1E-5	5.7E-4	5.1E-5
670	7.1E-4	8.5E-7	3.8E-7	9.7E-6	1.1E-5	5.8E-4	5.2E-5
680	7.1E-4	8.5E-7	3.7E-7	9.7E-6	1.0E-5	5.8E-4	5.2E-5
690	7.2E-4	8.4E-7	3.7E-7	9.7E-6	9.9E-6	5.9E-4	5.3E-5
700	7.3E-4	8.4E-7	3.6E-7	9.7E-6	9.5E-6	6.0E-4	5.4E-5
710	7.4E-4	8.4E-7	3.6E-7	9.7E-6	9.1E-6	6.1E-4	5.5E-5
720	7.5E-4	8.3E-7	3.5E-7	9.7E-6	8.8E-6	6.1E-4	5.6E-5
730	7.5E-4	8.3E-7	3.5E-7	9.7E-6	8.4E-6	6.2E-4	5.7E-5
740	7.6E-4	8.3E-7	3.4E-7	9.7E-6	8.1E-6	6.3E-4	5.8E-5
750	7.7E-4	8.2E-7	3.4E-7	9.7E-6	7.7E-6	6.4E-4	5.8E-5
760	7.8E-4	8.2E-7	3.3E-7	9.7E-6	7.4E-6	6.4E-4	5.9E-5
770	7.9E-4	8.2E-7	3.3E-7	9.7E-6	7.1E-6	6.5E-4	6.0E-5
780	8.0E-4	8.2E-7	3.2E-7	9.7E-6	6.8E-6	6.6E-4	6.1E-5
790	8.0E-4	8.1E-7	3.2E-7	9.6E-6	6.6E-6	6.7E-4	6.2E-5
800	8.1E-4	8.1E-7	3.2E-7	9.6E-6	6.3E-6	6.7E-4	6.3E-5
810	8.2E-4	8.1E-7	3.1E-7	9.6E-6	6.0E-6	6.8E-4	6.3E-5
820	8.3E-4	8.1E-7	3.1E-7	9.6E-6	5.8E-6	6.9E-4	6.4E-5
830	8.4E-4	8.0E-7	3.1E-7	9.6E-6	5.6E-6	7.0E-4	6.5E-5
840	8.5E-4	8.0E-7	3.0E-7	9.6E-6	5.3E-6	7.0E-4	6.6E-5
850	8.6E-4	8.0E-7	3.0E-7	9.6E-6	5.1E-6	7.1E-4	6.7E-5
860	8.6E-4	8.0E-7	3.0E-7	9.6E-6	4.9E-6	7.2E-4	6.7E-5
870	8.7E-4	7.9E-7	2.9E-7	9.6E-6	4.7E-6	7.3E-4	6.8E-5
880	8.8E-4	7.9E-7	2.9E-7	9.6E-6	4.5E-6	7.4E-4	6.9E-5
890	8.9E-4	7.9E-7	2.9E-7	9.6E-6	4.3E-6	7.4E-4	7.0E-5
900	9.0E-4	7.9E-7	2.8E-7	9.6E-6	4.2E-6	7.5E-4	7.0E-5
910	9.1E-4	7.9E-7	2.8E-7	9.6E-6	4.0E-6	7.6E-4	7.1E-5
920	9.1E-4	7.8E-7	2.8E-7	9.6E-6	3.8E-6	7.7E-4	7.2E-5
930	9.2E-4	7.8E-7	2.7E-7	9.6E-6	3.7E-6	7.7E-4	7.3E-5
940	9.3E-4	7.8E-7	2.7E-7	9.6E-6	3.5E-6	7.8E-4	7.3E-5
950	9.4E-4	7.8E-7	2.7E-7	9.6E-6	3.4E-6	7.9E-4	7.4E-5
960	9.5E-4	7.7E-7	2.7E-7	9.6E-6	3.3E-6	8.0E-4	7.5E-5
970	9.6E-4	7.7E-7	2.6E-7	9.6E-6	3.1E-6	8.0E-4	7.6E-5
980	9.6E-4	7.7E-7	2.6E-7	9.6E-6	3.0E-6	8.1E-4	7.6E-5
990	9.7E-4	7.7E-7	2.6E-7	9.6E-6	2.9E-6	8.2E-4	7.7E-5
1000	9.8E-4	7.7E-7	2.6E-7	9.6E-6	2.8E-6	8.3E-4	7.8E-5
1010	9.9E-4	7.6E-7	2.6E-7	9.6E-6	2.7E-6	8.3E-4	7.8E-5
1020	1.0E-3	7.6E-7	2.5E-7	9.5E-6	2.6E-6	8.4E-4	7.9E-5
1030	1.0E-3	7.6E-7	2.5E-7	9.5E-6	2.5E-6	8.5E-4	8.0E-5
1040	1.0E-3	7.6E-7	2.5E-7	9.5E-6	2.4E-6	8.6E-4	8.0E-5
1050	1.0E-3	7.6E-7	2.5E-7	9.5E-6	2.3E-6	8.7E-4	8.1E-5
1060	1.0E-3	7.6E-7	2.4E-7	9.5E-6	2.2E-6	8.7E-4	8.2E-5
1070	1.0E-3	7.5E-7	2.4E-7	9.5E-6	2.1E-6	8.8E-4	8.2E-5
1080	1.0E-3	7.5E-7	2.4E-7	9.5E-6	2.0E-6	8.9E-4	8.3E-5
1090	1.1E-3	7.5E-7	2.4E-7	9.5E-6	1.9E-6	9.0E-4	8.4E-5
1095	1.1E-3	7.5E-7	2.4E-7	9.5E-6	1.9E-6	9.0E-4	8.4E-5
1100	1.1E-3	7.5E-7	2.4E-7	9.5E-6	1.9E-6	9.0E-4	8.4E-5
1200	1.1E-3	7.3E-7	2.2E-7	9.5E-6	1.3E-6	9.8E-4	9.0E-5
1300	1.2E-3	7.2E-7	2.0E-7	9.5E-6	9.1E-7	1.1E-3	9.6E-5
1400	1.3E-3	7.0E-7	1.9E-7	9.4E-6	6.7E-7	1.1E-3	1.0E-4
1500	1.4E-3	6.9E-7	1.8E-7	9.4E-6	5.2E-7	1.2E-3	1.0E-4
1600	1.5E-3	6.7E-7	1.7E-7	9.4E-6	4.2E-7	1.3E-3	1.1E-4
1700	1.5E-3	6.6E-7	1.6E-7	9.4E-6	3.7E-7	1.3E-3	1.1E-4
1800	1.6E-3	6.5E-7	1.6E-7	9.3E-6	3.3E-7	1.4E-3	1.1E-4
1900	1.7E-3	6.4E-7	1.5E-7	9.3E-6	3.1E-7	1.5E-3	1.2E-4
2000	1.7E-3	6.3E-7	1.5E-7	9.3E-6	3.0E-7	1.5E-3	1.2E-4
2100	1.8E-3	6.2E-7	1.4E-7	9.3E-6	2.9E-7	1.6E-3	1.2E-4
2200	1.9E-3	6.1E-7	1.4E-7	9.3E-6	2.9E-7	1.7E-3	1.2E-4
2300	1.9E-3	6.0E-7	1.3E-7	9.2E-6	2.9E-7	1.7E-3	1.2E-4
2400	2.0E-3	5.9E-7	1.3E-7	9.2E-6	2.9E-7	1.8E-3	1.3E-4
2500	2.0E-3	5.8E-7	1.3E-7	9.2E-6	2.9E-7	1.8E-3	1.3E-4
2600	2.1E-3	5.7E-7	1.2E-7	9.2E-6	2.9E-7	1.9E-3	1.3E-4
2700	2.1E-3	5.6E-7	1.2E-7	9.2E-6	2.9E-7	1.9E-3	1.3E-4
2800	2.2E-3	5.6E-7	1.2E-7	9.1E-6	3.0E-7	2.0E-3	1.3E-4
2900	2.2E-3	5.5E-7	1.2E-7	9.1E-6	3.0E-7	2.0E-3	1.3E-4
3000	2.3E-3	5.4E-7	1.1E-7	9.1E-6	3.0E-7	2.1E-3	1.3E-4
3100	2.3E-3	5.3E-7	1.1E-7	9.1E-6	3.0E-7	2.1E-3	1.3E-4
3200	2.4E-3	5.3E-7	1.1E-7	9.1E-6	3.0E-7	2.2E-3	1.3E-4
3300	2.4E-3	5.2E-7	1.1E-7	9.0E-6	3.0E-7	2.2E-3	1.3E-4
3400	2.5E-3	5.1E-7	1.1E-7	9.0E-6	3.0E-7	2.3E-3	1.3E-4
3500	2.5E-3	5.1E-7	1.0E-7	9.0E-6	3.1E-7	2.3E-3	1.3E-4
3600	2.6E-3	5.0E-7	1.0E-7	9.0E-6	3.1E-7	2.4E-3	1.3E-4
3650	2.6E-3	5.0E-7	1.0E-7	9.0E-6	3.1E-7	2.4E-3	1.3E-4
4000	2.7E-3	4.8E-7	9.8E-8	8.9E-6	3.1E-7	2.5E-3	1.3E-4
5000	3.0E-3	4.3E-7	8.8E-8	8.6E-6	3.1E-7	2.8E-3	1.2E-4
6000	3.3E-3	4.0E-7	8.0E-8	8.4E-6	3.0E-7	3.1E-3	1.2E-4
7000	3.5E-3	3.7E-7	7.4E-8	8.2E-6	3.0E-7	3.3E-3	1.1E-4
8000	3.7E-3	3.5E-7	7.0E-8	7.9E-6	2.9E-7	3.5E-3	1.0E-4
9000	3.9E-3	3.3E-7	6.6E-8	7.7E-6	2.8E-7	3.7E-3	9.9E-5
10000	4.1E-3	3.2E-7	6.3E-8	7.5E-6	2.7E-7	3.9E-3	9.3E-5
11000	4.2E-3	3.1E-7	6.1E-8	7.3E-6	2.7E-7	4.1E-3	8.8E-5
12000	4.3E-3	3.0E-7	5.9E-8	7.1E-6	2.6E-7	4.2E-3	8.4E-5
13000	4.5E-3	2.9E-7	5.7E-8	7.0E-6	2.5E-7	4.3E-3	7.9E-5
14000	4.6E-3	2.8E-7	5.5E-8	6.8E-6	2.5E-7	4.4E-3	7.6E-5
