Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type S, Oxide, all unspecified forms, fA=5E-6
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
2.25	1.3E-4	-	-	2.5E-5	1.0E-4	5.1E-7	8.1E-8
2.5	1.4E-4	-	-	2.3E-5	1.2E-4	5.8E-7	8.8E-8
2.75	1.5E-4	-	-	2.1E-5	1.3E-4	6.4E-7	9.5E-8
3	1.6E-4	1.0E-5	3.1E-2	1.8E-5	1.4E-4	7.0E-7	1.0E-7
3.25	1.7E-4	-	-	1.7E-5	1.6E-4	7.7E-7	1.1E-7
3.5	1.8E-4	-	-	1.5E-5	1.7E-4	8.3E-7	1.1E-7
3.75	1.9E-4	-	-	1.3E-5	1.8E-4	8.8E-7	1.2E-7
4	2.1E-4	7.7E-6	1.4E-2	1.2E-5	1.9E-4	9.4E-7	1.2E-7
4.25	2.2E-4	-	-	1.1E-5	2.0E-4	9.9E-7	1.3E-7
4.5	2.3E-4	-	-	1.1E-5	2.2E-4	1.0E-6	1.3E-7
4.75	2.4E-4	-	-	1.0E-5	2.3E-4	1.1E-6	1.4E-7
5	2.5E-4	6.5E-6	6.6E-3	9.7E-6	2.4E-4	1.1E-6	1.4E-7
5.5	2.8E-4	-	-	9.2E-6	2.7E-4	1.2E-6	1.5E-7
6	3.0E-4	5.6E-6	3.8E-3	8.9E-6	2.9E-4	1.3E-6	1.6E-7
6.5	3.2E-4	-	-	8.7E-6	3.1E-4	1.4E-6	1.6E-7
7	3.5E-4	5.0E-6	2.8E-3	8.6E-6	3.4E-4	1.5E-6	1.7E-7
7.5	3.7E-4	-	-	8.4E-6	3.6E-4	1.6E-6	1.7E-7
8	3.9E-4	4.4E-6	2.2E-3	8.3E-6	3.8E-4	1.7E-6	1.8E-7
8.5	4.2E-4	-	-	8.1E-6	4.1E-4	1.8E-6	1.8E-7
9	4.4E-4	4.0E-6	1.9E-3	8.0E-6	4.3E-4	1.9E-6	1.9E-7
9.5	4.6E-4	-	-	7.8E-6	4.5E-4	1.9E-6	1.9E-7
10	4.9E-4	3.7E-6	1.6E-3	7.6E-6	4.8E-4	2.0E-6	2.0E-7
11	5.3E-4	3.5E-6	1.3E-3	7.3E-6	5.2E-4	2.2E-6	2.0E-7
12	5.8E-4	3.3E-6	1.1E-3	6.9E-6	5.7E-4	2.3E-6	2.1E-7
13	6.2E-4	3.1E-6	9.9E-4	6.6E-6	6.1E-4	2.5E-6	2.1E-7
14	6.7E-4	3.0E-6	8.6E-4	6.3E-6	6.6E-4	2.6E-6	2.2E-7
15	7.1E-4	2.9E-6	7.6E-4	6.0E-6	7.0E-4	2.8E-6	2.2E-7
16	7.6E-4	2.8E-6	6.7E-4	5.8E-6	7.5E-4	2.9E-6	2.3E-7
17	8.0E-4	2.7E-6	6.0E-4	5.6E-6	7.9E-4	3.1E-6	2.3E-7
18	8.5E-4	2.6E-6	5.4E-4	5.5E-6	8.4E-4	3.2E-6	2.4E-7
19	8.9E-4	2.5E-6	4.9E-4	5.4E-6	8.8E-4	3.4E-6	2.4E-7
20	9.4E-4	2.5E-6	4.6E-4	5.3E-6	9.3E-4	3.5E-6	2.5E-7
21	9.8E-4	2.4E-6	4.2E-4	5.2E-6	9.7E-4	3.7E-6	2.5E-7
22	1.0E-3	2.3E-6	4.0E-4	5.2E-6	1.0E-3	3.8E-6	2.5E-7
23	1.1E-3	2.3E-6	3.7E-4	5.2E-6	1.1E-3	4.0E-6	2.6E-7
24	1.1E-3	2.2E-6	3.6E-4	5.2E-6	1.1E-3	4.1E-6	2.6E-7
25	1.2E-3	2.2E-6	3.4E-4	5.2E-6	1.1E-3	4.3E-6	2.7E-7
26	1.2E-3	2.2E-6	3.3E-4	5.3E-6	1.2E-3	4.4E-6	2.7E-7
27	1.2E-3	2.1E-6	3.2E-4	5.4E-6	1.2E-3	4.6E-6	2.8E-7
28	1.3E-3	2.1E-6	3.1E-4	5.4E-6	1.3E-3	4.7E-6	2.8E-7
29	1.3E-3	2.0E-6	3.0E-4	5.5E-6	1.3E-3	4.8E-6	2.9E-7
30	1.4E-3	2.0E-6	3.0E-4	5.6E-6	1.4E-3	5.0E-6	2.9E-7
31	1.4E-3	2.0E-6	2.9E-4	5.7E-6	1.4E-3	5.1E-6	2.9E-7
32	1.5E-3	1.9E-6	2.9E-4	5.8E-6	1.4E-3	5.3E-6	3.0E-7
33	1.5E-3	1.9E-6	2.8E-4	5.9E-6	1.5E-3	5.4E-6	3.0E-7
34	1.5E-3	1.9E-6	2.8E-4	6.0E-6	1.5E-3	5.6E-6	3.1E-7
35	1.6E-3	1.8E-6	2.8E-4	6.2E-6	1.6E-3	5.7E-6	3.1E-7
36	1.6E-3	1.8E-6	2.8E-4	6.3E-6	1.6E-3	5.9E-6	3.2E-7
37	1.7E-3	1.8E-6	2.7E-4	6.4E-6	1.7E-3	6.0E-6	3.2E-7
38	1.7E-3	1.8E-6	2.7E-4	6.5E-6	1.7E-3	6.2E-6	3.3E-7
39	1.8E-3	1.7E-6	2.7E-4	6.7E-6	1.7E-3	6.3E-6	3.3E-7
40	1.8E-3	1.7E-6	2.7E-4	6.8E-6	1.8E-3	6.5E-6	3.4E-7
41	1.8E-3	1.7E-6	2.7E-4	6.9E-6	1.8E-3	6.6E-6	3.4E-7
42	1.9E-3	1.7E-6	2.7E-4	7.1E-6	1.9E-3	6.8E-6	3.5E-7
43	1.9E-3	1.7E-6	2.7E-4	7.2E-6	1.9E-3	6.9E-6	3.5E-7
44	2.0E-3	1.6E-6	2.6E-4	7.3E-6	1.9E-3	7.1E-6	3.6E-7
45	2.0E-3	1.6E-6	2.6E-4	7.4E-6	2.0E-3	7.2E-6	3.6E-7
46	2.0E-3	1.6E-6	2.6E-4	7.6E-6	2.0E-3	7.3E-6	3.7E-7
47	2.1E-3	1.6E-6	2.6E-4	7.7E-6	2.1E-3	7.5E-6	3.7E-7
48	2.1E-3	1.6E-6	2.6E-4	7.8E-6	2.1E-3	7.6E-6	3.8E-7
49	2.2E-3	1.6E-6	2.6E-4	8.0E-6	2.1E-3	7.8E-6	3.8E-7
50	2.2E-3	1.5E-6	2.6E-4	8.1E-6	2.2E-3	7.9E-6	3.9E-7
51	2.2E-3	1.5E-6	2.6E-4	8.2E-6	2.2E-3	8.1E-6	3.9E-7
52	2.3E-3	1.5E-6	2.6E-4	8.3E-6	2.3E-3	8.2E-6	4.0E-7
53	2.3E-3	1.5E-6	2.6E-4	8.5E-6	2.3E-3	8.4E-6	4.0E-7
54	2.4E-3	1.5E-6	2.5E-4	8.6E-6	2.3E-3	8.5E-6	4.1E-7
55	2.4E-3	1.5E-6	2.5E-4	8.7E-6	2.4E-3	8.7E-6	4.1E-7
56	2.4E-3	1.5E-6	2.5E-4	8.8E-6	2.4E-3	8.8E-6	4.2E-7
57	2.5E-3	1.5E-6	2.5E-4	9.0E-6	2.5E-3	9.0E-6	4.3E-7
58	2.5E-3	1.4E-6	2.5E-4	9.1E-6	2.5E-3	9.1E-6	4.3E-7
59	2.5E-3	1.4E-6	2.5E-4	9.2E-6	2.5E-3	9.3E-6	4.4E-7
60	2.6E-3	1.4E-6	2.5E-4	9.3E-6	2.6E-3	9.4E-6	4.4E-7
61	2.6E-3	1.4E-6	2.5E-4	9.5E-6	2.6E-3	9.6E-6	4.5E-7
62	2.7E-3	1.4E-6	2.5E-4	9.6E-6	2.6E-3	9.7E-6	4.5E-7
63	2.7E-3	1.4E-6	2.5E-4	9.7E-6	2.7E-3	9.9E-6	4.6E-7
64	2.7E-3	1.4E-6	2.5E-4	9.8E-6	2.7E-3	1.0E-5	4.6E-7
65	2.8E-3	1.4E-6	2.5E-4	9.9E-6	2.8E-3	1.0E-5	4.7E-7
66	2.8E-3	1.4E-6	2.5E-4	1.0E-5	2.8E-3	1.0E-5	4.7E-7
67	2.8E-3	1.4E-6	2.4E-4	1.0E-5	2.8E-3	1.0E-5	4.8E-7
68	2.9E-3	1.4E-6	2.4E-4	1.0E-5	2.9E-3	1.1E-5	4.9E-7
69	2.9E-3	1.3E-6	2.4E-4	1.0E-5	2.9E-3	1.1E-5	4.9E-7
70	3.0E-3	1.3E-6	2.4E-4	1.0E-5	2.9E-3	1.1E-5	5.0E-7
71	3.0E-3	1.3E-6	2.4E-4	1.1E-5	3.0E-3	1.1E-5	5.0E-7
72	3.0E-3	1.3E-6	2.4E-4	1.1E-5	3.0E-3	1.1E-5	5.1E-7
73	3.1E-3	1.3E-6	2.4E-4	1.1E-5	3.0E-3	1.1E-5	5.1E-7
74	3.1E-3	1.3E-6	2.4E-4	1.1E-5	3.1E-3	1.1E-5	5.2E-7
75	3.1E-3	1.3E-6	2.4E-4	1.1E-5	3.1E-3	1.2E-5	5.3E-7
76	3.2E-3	1.3E-6	2.4E-4	1.1E-5	3.1E-3	1.2E-5	5.3E-7
77	3.2E-3	1.3E-6	2.4E-4	1.1E-5	3.2E-3	1.2E-5	5.4E-7
78	3.2E-3	1.3E-6	2.4E-4	1.1E-5	3.2E-3	1.2E-5	5.4E-7
79	3.3E-3	1.3E-6	2.4E-4	1.1E-5	3.2E-3	1.2E-5	5.5E-7
80	3.3E-3	1.3E-6	2.3E-4	1.2E-5	3.3E-3	1.2E-5	5.6E-7
81	3.3E-3	1.3E-6	2.3E-4	1.2E-5	3.3E-3	1.3E-5	5.6E-7
82	3.4E-3	1.3E-6	2.3E-4	1.2E-5	3.4E-3	1.3E-5	5.7E-7
83	3.4E-3	1.3E-6	2.3E-4	1.2E-5	3.4E-3	1.3E-5	5.7E-7
84	3.4E-3	1.3E-6	2.3E-4	1.2E-5	3.4E-3	1.3E-5	5.8E-7
85	3.5E-3	1.3E-6	2.3E-4	1.2E-5	3.5E-3	1.3E-5	5.9E-7
86	3.5E-3	1.3E-6	2.3E-4	1.2E-5	3.5E-3	1.3E-5	5.9E-7
87	3.5E-3	1.3E-6	2.3E-4	1.2E-5	3.5E-3	1.3E-5	6.0E-7
88	3.6E-3	1.2E-6	2.3E-4	1.2E-5	3.6E-3	1.4E-5	6.0E-7
89	3.6E-3	1.2E-6	2.3E-4	1.2E-5	3.6E-3	1.4E-5	6.1E-7
90	3.6E-3	1.2E-6	2.3E-4	1.3E-5	3.6E-3	1.4E-5	6.2E-7
91	3.7E-3	1.2E-6	2.3E-4	1.3E-5	3.7E-3	1.4E-5	6.2E-7
92	3.7E-3	1.2E-6	2.3E-4	1.3E-5	3.7E-3	1.4E-5	6.3E-7
93	3.7E-3	1.2E-6	2.3E-4	1.3E-5	3.7E-3	1.4E-5	6.4E-7
94	3.8E-3	1.2E-6	2.2E-4	1.3E-5	3.7E-3	1.4E-5	6.4E-7
95	3.8E-3	1.2E-6	2.2E-4	1.3E-5	3.8E-3	1.5E-5	6.5E-7
96	3.8E-3	1.2E-6	2.2E-4	1.3E-5	3.8E-3	1.5E-5	6.6E-7
97	3.9E-3	1.2E-6	2.2E-4	1.3E-5	3.8E-3	1.5E-5	6.6E-7
98	3.9E-3	1.2E-6	2.2E-4	1.3E-5	3.9E-3	1.5E-5	6.7E-7
99	3.9E-3	1.2E-6	2.2E-4	1.3E-5	3.9E-3	1.5E-5	6.7E-7
100	4.0E-3	1.2E-6	2.2E-4	1.4E-5	3.9E-3	1.5E-5	6.8E-7
110	4.3E-3	1.2E-6	2.1E-4	1.4E-5	4.2E-3	1.7E-5	7.5E-7
120	4.6E-3	1.2E-6	2.1E-4	1.5E-5	4.5E-3	1.8E-5	8.2E-7
130	4.9E-3	1.1E-6	2.0E-4	1.6E-5	4.8E-3	2.0E-5	8.9E-7
140	5.1E-3	1.1E-6	2.0E-4	1.7E-5	5.1E-3	2.2E-5	9.7E-7
150	5.4E-3	1.1E-6	1.9E-4	1.7E-5	5.3E-3	2.3E-5	1.0E-6
160	5.6E-3	1.1E-6	1.8E-4	1.8E-5	5.6E-3	2.5E-5	1.1E-6
170	5.9E-3	1.1E-6	1.8E-4	1.8E-5	5.8E-3	2.6E-5	1.2E-6
180	6.1E-3	1.1E-6	1.7E-4	1.9E-5	6.1E-3	2.8E-5	1.3E-6
190	6.3E-3	1.0E-6	1.7E-4	1.9E-5	6.3E-3	2.9E-5	1.4E-6
200	6.6E-3	1.0E-6	1.6E-4	2.0E-5	6.5E-3	3.1E-5	1.5E-6
210	6.8E-3	1.0E-6	1.6E-4	2.0E-5	6.7E-3	3.3E-5	1.6E-6
220	7.0E-3	1.0E-6	1.5E-4	2.0E-5	6.9E-3	3.4E-5	1.7E-6
230	7.1E-3	9.9E-7	1.5E-4	2.1E-5	7.1E-3	3.6E-5	1.8E-6
240	7.3E-3	9.8E-7	1.4E-4	2.1E-5	7.2E-3	3.8E-5	1.9E-6
250	7.5E-3	9.7E-7	1.4E-4	2.1E-5	7.4E-3	3.9E-5	2.0E-6
260	7.7E-3	9.6E-7	1.3E-4	2.1E-5	7.6E-3	4.1E-5	2.1E-6
270	7.8E-3	9.5E-7	1.3E-4	2.1E-5	7.7E-3	4.3E-5	2.2E-6
280	8.0E-3	9.4E-7	1.3E-4	2.1E-5	7.9E-3	4.5E-5	2.4E-6
290	8.1E-3	9.3E-7	1.2E-4	2.2E-5	8.0E-3	4.6E-5	2.5E-6
300	8.3E-3	9.2E-7	1.2E-4	2.2E-5	8.2E-3	4.8E-5	2.6E-6
310	8.4E-3	9.1E-7	1.2E-4	2.2E-5	8.3E-3	5.0E-5	2.7E-6
320	8.6E-3	9.0E-7	1.1E-4	2.2E-5	8.5E-3	5.2E-5	2.9E-6
330	8.7E-3	8.9E-7	1.1E-4	2.2E-5	8.6E-3	5.3E-5	3.0E-6
340	8.8E-3	8.8E-7	1.1E-4	2.2E-5	8.7E-3	5.5E-5	3.1E-6
350	8.9E-3	8.8E-7	1.0E-4	2.2E-5	8.8E-3	5.7E-5	3.3E-6
360	9.1E-3	8.7E-7	9.9E-5	2.2E-5	9.0E-3	5.9E-5	3.4E-6
365	9.1E-3	8.7E-7	9.7E-5	2.2E-5	9.0E-3	6.0E-5	3.5E-6
370	9.2E-3	8.6E-7	9.6E-5	2.2E-5	9.1E-3	6.1E-5	3.6E-6
380	9.3E-3	8.5E-7	9.3E-5	2.1E-5	9.2E-3	6.3E-5	3.7E-6
390	9.4E-3	8.5E-7	9.0E-5	2.1E-5	9.3E-3	6.5E-5	3.9E-6
400	9.5E-3	8.4E-7	8.7E-5	2.1E-5	9.4E-3	6.7E-5	4.0E-6
410	9.6E-3	8.3E-7	8.5E-5	2.1E-5	9.5E-3	6.8E-5	4.2E-6
420	9.7E-3	8.3E-7	8.2E-5	2.1E-5	9.6E-3	7.0E-5	4.3E-6
430	9.8E-3	8.2E-7	7.9E-5	2.1E-5	9.7E-3	7.2E-5	4.5E-6
440	9.9E-3	8.2E-7	7.7E-5	2.1E-5	9.8E-3	7.4E-5	4.6E-6
450	1.0E-2	8.1E-7	7.5E-5	2.1E-5	9.9E-3	7.6E-5	4.8E-6
460	1.0E-2	8.1E-7	7.2E-5	2.0E-5	1.0E-2	7.8E-5	5.0E-6
470	1.0E-2	8.0E-7	7.0E-5	2.0E-5	1.0E-2	8.0E-5	5.2E-6
480	1.0E-2	7.9E-7	6.8E-5	2.0E-5	1.0E-2	8.2E-5	5.3E-6
490	1.0E-2	7.9E-7	6.6E-5	2.0E-5	1.0E-2	8.4E-5	5.5E-6
500	1.0E-2	7.9E-7	6.4E-5	2.0E-5	1.0E-2	8.6E-5	5.7E-6
510	1.1E-2	7.8E-7	6.2E-5	2.0E-5	1.0E-2	8.8E-5	5.9E-6
520	1.1E-2	7.8E-7	6.0E-5	1.9E-5	1.0E-2	9.0E-5	6.0E-6
530	1.1E-2	7.7E-7	5.8E-5	1.9E-5	1.1E-2	9.2E-5	6.2E-6
540	1.1E-2	7.7E-7	5.7E-5	1.9E-5	1.1E-2	9.5E-5	6.4E-6
550	1.1E-2	7.6E-7	5.5E-5	1.9E-5	1.1E-2	9.7E-5	6.6E-6
560	1.1E-2	7.6E-7	5.3E-5	1.9E-5	1.1E-2	9.9E-5	6.8E-6
570	1.1E-2	7.6E-7	5.2E-5	1.8E-5	1.1E-2	1.0E-4	7.0E-6
580	1.1E-2	7.5E-7	5.0E-5	1.8E-5	1.1E-2	1.0E-4	7.2E-6
590	1.1E-2	7.5E-7	4.8E-5	1.8E-5	1.1E-2	1.1E-4	7.4E-6
600	1.1E-2	7.5E-7	4.7E-5	1.8E-5	1.1E-2	1.1E-4	7.6E-6
610	1.1E-2	7.4E-7	4.6E-5	1.8E-5	1.1E-2	1.1E-4	7.8E-6
620	1.1E-2	7.4E-7	4.4E-5	1.7E-5	1.1E-2	1.1E-4	8.0E-6
630	1.1E-2	7.4E-7	4.3E-5	1.7E-5	1.1E-2	1.1E-4	8.2E-6
640	1.2E-2	7.3E-7	4.2E-5	1.7E-5	1.1E-2	1.2E-4	8.4E-6
650	1.2E-2	7.3E-7	4.0E-5	1.7E-5	1.1E-2	1.2E-4	8.6E-6
660	1.2E-2	7.3E-7	3.9E-5	1.7E-5	1.2E-2	1.2E-4	8.8E-6
670	1.2E-2	7.2E-7	3.8E-5	1.6E-5	1.2E-2	1.2E-4	9.0E-6
680	1.2E-2	7.2E-7	3.7E-5	1.6E-5	1.2E-2	1.3E-4	9.2E-6
690	1.2E-2	7.2E-7	3.6E-5	1.6E-5	1.2E-2	1.3E-4	9.4E-6
700	1.2E-2	7.2E-7	3.4E-5	1.6E-5	1.2E-2	1.3E-4	9.6E-6
710	1.2E-2	7.1E-7	3.3E-5	1.6E-5	1.2E-2	1.3E-4	9.8E-6
720	1.2E-2	7.1E-7	3.2E-5	1.5E-5	1.2E-2	1.3E-4	1.0E-5
730	1.2E-2	7.1E-7	3.1E-5	1.5E-5	1.2E-2	1.4E-4	1.0E-5
740	1.2E-2	7.1E-7	3.0E-5	1.5E-5	1.2E-2	1.4E-4	1.0E-5
750	1.2E-2	7.1E-7	3.0E-5	1.5E-5	1.2E-2	1.4E-4	1.1E-5
760	1.2E-2	7.0E-7	2.9E-5	1.5E-5	1.2E-2	1.4E-4	1.1E-5
770	1.2E-2	7.0E-7	2.8E-5	1.5E-5	1.2E-2	1.5E-4	1.1E-5
780	1.3E-2	7.0E-7	2.7E-5	1.4E-5	1.2E-2	1.5E-4	1.1E-5
790	1.3E-2	7.0E-7	2.6E-5	1.4E-5	1.2E-2	1.5E-4	1.2E-5
800	1.3E-2	7.0E-7	2.5E-5	1.4E-5	1.2E-2	1.5E-4	1.2E-5
810	1.3E-2	7.0E-7	2.5E-5	1.4E-5	1.3E-2	1.6E-4	1.2E-5
820	1.3E-2	6.9E-7	2.4E-5	1.4E-5	1.3E-2	1.6E-4	1.2E-5
830	1.3E-2	6.9E-7	2.3E-5	1.3E-5	1.3E-2	1.6E-4	1.2E-5
840	1.3E-2	6.9E-7	2.2E-5	1.3E-5	1.3E-2	1.6E-4	1.3E-5
850	1.3E-2	6.9E-7	2.2E-5	1.3E-5	1.3E-2	1.7E-4	1.3E-5
860	1.3E-2	6.9E-7	2.1E-5	1.3E-5	1.3E-2	1.7E-4	1.3E-5
870	1.3E-2	6.9E-7	2.0E-5	1.3E-5	1.3E-2	1.7E-4	1.3E-5
880	1.3E-2	6.9E-7	2.0E-5	1.3E-5	1.3E-2	1.7E-4	1.4E-5
890	1.3E-2	6.8E-7	1.9E-5	1.2E-5	1.3E-2	1.8E-4	1.4E-5
900	1.3E-2	6.8E-7	1.9E-5	1.2E-5	1.3E-2	1.8E-4	1.4E-5
910	1.3E-2	6.8E-7	1.8E-5	1.2E-5	1.3E-2	1.8E-4	1.4E-5
920	1.3E-2	6.8E-7	1.8E-5	1.2E-5	1.3E-2	1.8E-4	1.5E-5
930	1.4E-2	6.8E-7	1.7E-5	1.2E-5	1.3E-2	1.9E-4	1.5E-5
940	1.4E-2	6.8E-7	1.6E-5	1.2E-5	1.3E-2	1.9E-4	1.5E-5
950	1.4E-2	6.8E-7	1.6E-5	1.2E-5	1.3E-2	1.9E-4	1.5E-5
960	1.4E-2	6.8E-7	1.5E-5	1.1E-5	1.3E-2	1.9E-4	1.5E-5
970	1.4E-2	6.8E-7	1.5E-5	1.1E-5	1.4E-2	2.0E-4	1.6E-5
980	1.4E-2	6.8E-7	1.5E-5	1.1E-5	1.4E-2	2.0E-4	1.6E-5
990	1.4E-2	6.8E-7	1.4E-5	1.1E-5	1.4E-2	2.0E-4	1.6E-5
1000	1.4E-2	6.7E-7	1.4E-5	1.1E-5	1.4E-2	2.1E-4	1.6E-5
1010	1.4E-2	6.7E-7	1.3E-5	1.1E-5	1.4E-2	2.1E-4	1.7E-5
1020	1.4E-2	6.7E-7	1.3E-5	1.1E-5	1.4E-2	2.1E-4	1.7E-5
1030	1.4E-2	6.7E-7	1.2E-5	1.1E-5	1.4E-2	2.1E-4	1.7E-5
1040	1.4E-2	6.7E-7	1.2E-5	1.0E-5	1.4E-2	2.2E-4	1.7E-5
1050	1.4E-2	6.7E-7	1.2E-5	1.0E-5	1.4E-2	2.2E-4	1.8E-5
1060	1.4E-2	6.7E-7	1.1E-5	1.0E-5	1.4E-2	2.2E-4	1.8E-5
1070	1.5E-2	6.7E-7	1.1E-5	1.0E-5	1.4E-2	2.2E-4	1.8E-5
1080	1.5E-2	6.7E-7	1.1E-5	1.0E-5	1.4E-2	2.3E-4	1.8E-5
1090	1.5E-2	6.7E-7	1.0E-5	9.9E-6	1.4E-2	2.3E-4	1.9E-5
1095	1.5E-2	6.7E-7	1.0E-5	9.9E-6	1.4E-2	2.3E-4	1.9E-5
1100	1.5E-2	6.7E-7	1.0E-5	9.8E-6	1.4E-2	2.3E-4	1.9E-5
1200	1.5E-2	6.6E-7	7.4E-6	8.9E-6	1.5E-2	2.6E-4	2.1E-5
1300	1.6E-2	6.6E-7	5.5E-6	8.2E-6	1.6E-2	2.9E-4	2.3E-5
1400	1.7E-2	6.6E-7	4.1E-6	7.7E-6	1.6E-2	3.2E-4	2.6E-5
1500	1.7E-2	6.6E-7	3.0E-6	7.4E-6	1.7E-2	3.5E-4	2.8E-5
1600	1.8E-2	6.6E-7	2.2E-6	7.1E-6	1.7E-2	3.8E-4	3.0E-5
1700	1.9E-2	6.6E-7	1.7E-6	7.0E-6	1.8E-2	4.2E-4	3.3E-5
1800	1.9E-2	6.7E-7	1.3E-6	6.9E-6	1.9E-2	4.5E-4	3.5E-5
1900	2.0E-2	6.7E-7	9.6E-7	6.8E-6	1.9E-2	4.8E-4	3.7E-5
2000	2.0E-2	6.7E-7	7.4E-7	6.9E-6	2.0E-2	5.2E-4	3.9E-5
2100	2.1E-2	6.7E-7	5.8E-7	6.9E-6	2.0E-2	5.5E-4	4.1E-5
2200	2.1E-2	6.7E-7	4.6E-7	7.0E-6	2.0E-2	5.9E-4	4.3E-5
2300	2.2E-2	6.7E-7	3.7E-7	7.1E-6	2.1E-2	6.2E-4	4.5E-5
2400	2.2E-2	6.7E-7	3.1E-7	7.2E-6	2.1E-2	6.6E-4	4.7E-5
2500	2.2E-2	6.8E-7	2.6E-7	7.3E-6	2.2E-2	7.0E-4	4.9E-5
2600	2.3E-2	6.8E-7	2.3E-7	7.4E-6	2.2E-2	7.3E-4	5.1E-5
2700	2.3E-2	6.8E-7	2.0E-7	7.5E-6	2.2E-2	7.7E-4	5.3E-5
2800	2.3E-2	6.8E-7	1.8E-7	7.6E-6	2.2E-2	8.1E-4	5.4E-5
2900	2.4E-2	6.8E-7	1.7E-7	7.8E-6	2.3E-2	8.5E-4	5.6E-5
3000	2.4E-2	6.8E-7	1.6E-7	7.9E-6	2.3E-2	8.8E-4	5.8E-5
3100	2.4E-2	6.8E-7	1.5E-7	8.0E-6	2.3E-2	9.2E-4	6.0E-5
3200	2.4E-2	6.8E-7	1.5E-7	8.1E-6	2.3E-2	9.6E-4	6.1E-5
3300	2.5E-2	6.9E-7	1.4E-7	8.2E-6	2.3E-2	1.0E-3	6.3E-5
3400	2.5E-2	6.9E-7	1.4E-7	8.3E-6	2.4E-2	1.0E-3	6.4E-5
3500	2.5E-2	6.9E-7	1.4E-7	8.4E-6	2.4E-2	1.1E-3	6.6E-5
3600	2.5E-2	6.9E-7	1.4E-7	8.5E-6	2.4E-2	1.1E-3	6.8E-5
3650	2.5E-2	6.9E-7	1.4E-7	8.6E-6	2.4E-2	1.1E-3	6.8E-5
4000	2.6E-2	6.9E-7	1.3E-7	8.9E-6	2.4E-2	1.3E-3	7.3E-5
5000	2.6E-2	6.9E-7	1.3E-7	9.7E-6	2.4E-2	1.6E-3	8.6E-5
6000	2.5E-2	6.8E-7	1.3E-7	1.0E-5	2.3E-2	2.0E-3	9.6E-5
7000	2.5E-2	6.8E-7	1.3E-7	1.1E-5	2.2E-2	2.4E-3	1.0E-4
8000	2.3E-2	6.7E-7	1.3E-7	1.1E-5	2.0E-2	2.8E-3	1.1E-4
9000	2.2E-2	6.6E-7	1.3E-7	1.1E-5	1.9E-2	3.1E-3	1.2E-4
10000	2.1E-2	6.4E-7	1.3E-7	1.1E-5	1.7E-2	3.5E-3	1.2E-4
11000	2.0E-2	6.3E-7	1.2E-7	1.2E-5	1.6E-2	3.8E-3	1.2E-4
12000	1.9E-2	6.2E-7	1.2E-7	1.2E-5	1.5E-2	4.1E-3	1.2E-4
13000	1.8E-2	6.0E-7	1.2E-7	1.2E-5	1.3E-2	4.4E-3	1.2E-4
14000	1.7E-2	5.9E-7	1.2E-7	1.2E-5	1.2E-2	4.7E-3	1.2E-4
