Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Water soluble forms, including thorium chloride, citrate, nitrate and sulphate; thorium fluoride, fA=5E-5
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
150	2.2E-3	1.8E-5	6.2E-5	3.4E-5	1.7E-3	4.2E-4	1.8E-5
160	2.2E-3	1.7E-5	5.7E-5	3.5E-5	1.7E-3	4.5E-4	1.9E-5
170	2.2E-3	1.6E-5	5.3E-5	3.5E-5	1.7E-3	4.7E-4	2.1E-5
180	2.3E-3	1.5E-5	4.9E-5	3.6E-5	1.6E-3	5.0E-4	2.2E-5
190	2.3E-3	1.5E-5	4.6E-5	3.6E-5	1.6E-3	5.2E-4	2.3E-5
200	2.3E-3	1.4E-5	4.2E-5	3.6E-5	1.6E-3	5.5E-4	2.5E-5
210	2.3E-3	1.3E-5	3.9E-5	3.6E-5	1.6E-3	5.7E-4	2.6E-5
220	2.3E-3	1.2E-5	3.6E-5	3.6E-5	1.5E-3	6.0E-4	2.8E-5
230	2.3E-3	1.2E-5	3.4E-5	3.6E-5	1.5E-3	6.2E-4	2.9E-5
240	2.2E-3	1.1E-5	3.1E-5	3.6E-5	1.5E-3	6.4E-4	3.1E-5
250	2.2E-3	1.1E-5	2.9E-5	3.6E-5	1.4E-3	6.7E-4	3.3E-5
260	2.2E-3	1.0E-5	2.7E-5	3.6E-5	1.4E-3	6.9E-4	3.4E-5
270	2.2E-3	9.7E-6	2.5E-5	3.6E-5	1.3E-3	7.1E-4	3.6E-5
280	2.2E-3	9.2E-6	2.3E-5	3.6E-5	1.3E-3	7.3E-4	3.8E-5
290	2.2E-3	8.8E-6	2.1E-5	3.6E-5	1.3E-3	7.6E-4	4.0E-5
300	2.2E-3	8.4E-6	2.0E-5	3.6E-5	1.2E-3	7.8E-4	4.2E-5
310	2.2E-3	8.1E-6	1.8E-5	3.6E-5	1.2E-3	8.0E-4	4.3E-5
320	2.2E-3	7.7E-6	1.7E-5	3.6E-5	1.2E-3	8.2E-4	4.5E-5
330	2.1E-3	7.4E-6	1.6E-5	3.5E-5	1.1E-3	8.4E-4	4.7E-5
340	2.1E-3	7.1E-6	1.5E-5	3.5E-5	1.1E-3	8.7E-4	4.9E-5
350	2.1E-3	6.8E-6	1.4E-5	3.5E-5	1.0E-3	8.9E-4	5.1E-5
360	2.1E-3	6.6E-6	1.3E-5	3.5E-5	1.0E-3	9.1E-4	5.4E-5
365	2.1E-3	6.5E-6	1.2E-5	3.5E-5	9.8E-4	9.2E-4	5.5E-5
370	2.1E-3	6.3E-6	1.2E-5	3.5E-5	9.7E-4	9.3E-4	5.6E-5
380	2.1E-3	6.1E-6	1.1E-5	3.5E-5	9.3E-4	9.5E-4	5.8E-5
390	2.1E-3	5.9E-6	1.0E-5	3.4E-5	9.0E-4	9.7E-4	6.0E-5
400	2.1E-3	5.7E-6	9.7E-6	3.4E-5	8.6E-4	1.0E-3	6.2E-5
410	2.1E-3	5.5E-6	9.1E-6	3.4E-5	8.3E-4	1.0E-3	6.5E-5
420	2.1E-3	5.3E-6	8.5E-6	3.4E-5	8.0E-4	1.0E-3	6.7E-5
430	2.1E-3	5.2E-6	8.0E-6	3.4E-5	7.7E-4	1.1E-3	6.9E-5
440	2.0E-3	5.0E-6	7.4E-6	3.4E-5	7.4E-4	1.1E-3	7.1E-5
450	2.0E-3	4.9E-6	7.0E-6	3.3E-5	7.1E-4	1.1E-3	7.4E-5
460	2.0E-3	4.7E-6	6.5E-6	3.3E-5	6.8E-4	1.1E-3	7.6E-5
470	2.0E-3	4.6E-6	6.1E-6	3.3E-5	6.6E-4	1.1E-3	7.9E-5
480	2.0E-3	4.5E-6	5.8E-6	3.3E-5	6.3E-4	1.2E-3	8.1E-5
490	2.0E-3	4.4E-6	5.4E-6	3.3E-5	6.1E-4	1.2E-3	8.4E-5
500	2.0E-3	4.3E-6	5.1E-6	3.3E-5	5.8E-4	1.2E-3	8.6E-5
510	2.0E-3	4.2E-6	4.8E-6	3.3E-5	5.6E-4	1.2E-3	8.8E-5
520	2.0E-3	4.1E-6	4.5E-6	3.2E-5	5.4E-4	1.3E-3	9.1E-5
530	2.1E-3	4.0E-6	4.3E-6	3.2E-5	5.1E-4	1.3E-3	9.3E-5
540	2.1E-3	3.9E-6	4.0E-6	3.2E-5	4.9E-4	1.3E-3	9.6E-5
550	2.1E-3	3.8E-6	3.8E-6	3.2E-5	4.7E-4	1.3E-3	9.9E-5
560	2.1E-3	3.7E-6	3.6E-6	3.2E-5	4.5E-4	1.3E-3	1.0E-4
570	2.1E-3	3.7E-6	3.4E-6	3.2E-5	4.3E-4	1.4E-3	1.0E-4
580	2.1E-3	3.6E-6	3.2E-6	3.2E-5	4.2E-4	1.4E-3	1.1E-4
590	2.1E-3	3.5E-6	3.1E-6	3.2E-5	4.0E-4	1.4E-3	1.1E-4
600	2.1E-3	3.5E-6	2.9E-6	3.1E-5	3.8E-4	1.4E-3	1.1E-4
610	2.1E-3	3.4E-6	2.8E-6	3.1E-5	3.7E-4	1.4E-3	1.1E-4
620	2.1E-3	3.4E-6	2.7E-6	3.1E-5	3.5E-4	1.5E-3	1.2E-4
630	2.1E-3	3.3E-6	2.5E-6	3.1E-5	3.4E-4	1.5E-3	1.2E-4
640	2.1E-3	3.3E-6	2.4E-6	3.1E-5	3.2E-4	1.5E-3	1.2E-4
650	2.2E-3	3.2E-6	2.3E-6	3.1E-5	3.1E-4	1.5E-3	1.2E-4
660	2.2E-3	3.2E-6	2.2E-6	3.1E-5	3.0E-4	1.6E-3	1.3E-4
670	2.2E-3	3.1E-6	2.1E-6	3.1E-5	2.8E-4	1.6E-3	1.3E-4
680	2.2E-3	3.1E-6	2.0E-6	3.1E-5	2.7E-4	1.6E-3	1.3E-4
690	2.2E-3	3.1E-6	2.0E-6	3.1E-5	2.6E-4	1.6E-3	1.3E-4
700	2.2E-3	3.0E-6	1.9E-6	3.1E-5	2.5E-4	1.6E-3	1.4E-4
710	2.2E-3	3.0E-6	1.8E-6	3.1E-5	2.4E-4	1.7E-3	1.4E-4
720	2.3E-3	3.0E-6	1.8E-6	3.0E-5	2.3E-4	1.7E-3	1.4E-4
730	2.3E-3	2.9E-6	1.7E-6	3.0E-5	2.2E-4	1.7E-3	1.4E-4
740	2.3E-3	2.9E-6	1.6E-6	3.0E-5	2.1E-4	1.7E-3	1.5E-4
750	2.3E-3	2.9E-6	1.6E-6	3.0E-5	2.0E-4	1.8E-3	1.5E-4
760	2.3E-3	2.8E-6	1.5E-6	3.0E-5	1.9E-4	1.8E-3	1.5E-4
770	2.3E-3	2.8E-6	1.5E-6	3.0E-5	1.8E-4	1.8E-3	1.6E-4
780	2.4E-3	2.8E-6	1.4E-6	3.0E-5	1.8E-4	1.8E-3	1.6E-4
790	2.4E-3	2.8E-6	1.4E-6	3.0E-5	1.7E-4	1.8E-3	1.6E-4
800	2.4E-3	2.7E-6	1.4E-6	3.0E-5	1.6E-4	1.9E-3	1.6E-4
810	2.4E-3	2.7E-6	1.3E-6	3.0E-5	1.5E-4	1.9E-3	1.7E-4
820	2.4E-3	2.7E-6	1.3E-6	3.0E-5	1.5E-4	1.9E-3	1.7E-4
830	2.4E-3	2.7E-6	1.3E-6	3.0E-5	1.4E-4	1.9E-3	1.7E-4
840	2.5E-3	2.7E-6	1.2E-6	3.0E-5	1.4E-4	2.0E-3	1.7E-4
850	2.5E-3	2.6E-6	1.2E-6	3.0E-5	1.3E-4	2.0E-3	1.8E-4
860	2.5E-3	2.6E-6	1.2E-6	3.0E-5	1.2E-4	2.0E-3	1.8E-4
870	2.5E-3	2.6E-6	1.2E-6	3.0E-5	1.2E-4	2.0E-3	1.8E-4
880	2.5E-3	2.6E-6	1.1E-6	3.0E-5	1.1E-4	2.0E-3	1.8E-4
890	2.6E-3	2.6E-6	1.1E-6	3.0E-5	1.1E-4	2.1E-3	1.8E-4
900	2.6E-3	2.6E-6	1.1E-6	3.0E-5	1.0E-4	2.1E-3	1.9E-4
910	2.6E-3	2.6E-6	1.1E-6	3.0E-5	1.0E-4	2.1E-3	1.9E-4
920	2.6E-3	2.5E-6	1.0E-6	2.9E-5	9.6E-5	2.1E-3	1.9E-4
930	2.7E-3	2.5E-6	1.0E-6	2.9E-5	9.2E-5	2.2E-3	1.9E-4
940	2.7E-3	2.5E-6	1.0E-6	2.9E-5	8.8E-5	2.2E-3	2.0E-4
950	2.7E-3	2.5E-6	1.0E-6	2.9E-5	8.4E-5	2.2E-3	2.0E-4
960	2.7E-3	2.5E-6	9.8E-7	2.9E-5	8.0E-5	2.2E-3	2.0E-4
970	2.7E-3	2.5E-6	9.6E-7	2.9E-5	7.7E-5	2.2E-3	2.0E-4
980	2.8E-3	2.5E-6	9.5E-7	2.9E-5	7.4E-5	2.3E-3	2.1E-4
990	2.8E-3	2.5E-6	9.4E-7	2.9E-5	7.0E-5	2.3E-3	2.1E-4
1000	2.8E-3	2.4E-6	9.2E-7	2.9E-5	6.7E-5	2.3E-3	2.1E-4
1010	2.8E-3	2.4E-6	9.1E-7	2.9E-5	6.5E-5	2.3E-3	2.1E-4
1020	2.9E-3	2.4E-6	9.0E-7	2.9E-5	6.2E-5	2.4E-3	2.1E-4
1030	2.9E-3	2.4E-6	8.8E-7	2.9E-5	5.9E-5	2.4E-3	2.2E-4
1040	2.9E-3	2.4E-6	8.7E-7	2.9E-5	5.7E-5	2.4E-3	2.2E-4
1050	2.9E-3	2.4E-6	8.6E-7	2.9E-5	5.4E-5	2.4E-3	2.2E-4
1060	2.9E-3	2.4E-6	8.5E-7	2.9E-5	5.2E-5	2.4E-3	2.2E-4
1070	3.0E-3	2.4E-6	8.4E-7	2.9E-5	5.0E-5	2.5E-3	2.3E-4
1080	3.0E-3	2.4E-6	8.3E-7	2.9E-5	4.7E-5	2.5E-3	2.3E-4
1090	3.0E-3	2.4E-6	8.2E-7	2.9E-5	4.5E-5	2.5E-3	2.3E-4
1095	3.0E-3	2.4E-6	8.2E-7	2.9E-5	4.4E-5	2.5E-3	2.3E-4
1100	3.0E-3	2.4E-6	8.1E-7	2.9E-5	4.3E-5	2.5E-3	2.3E-4
1200	3.3E-3	2.3E-6	7.4E-7	2.9E-5	2.8E-5	2.8E-3	2.5E-4
1300	3.5E-3	2.2E-6	6.8E-7	2.9E-5	1.8E-5	3.0E-3	2.7E-4
1400	3.7E-3	2.2E-6	6.3E-7	2.9E-5	1.2E-5	3.2E-3	2.9E-4
1500	4.0E-3	2.1E-6	5.9E-7	2.9E-5	7.8E-6	3.4E-3	3.0E-4
1600	4.2E-3	2.1E-6	5.5E-7	2.8E-5	5.2E-6	3.6E-3	3.1E-4
1700	4.4E-3	2.0E-6	5.2E-7	2.8E-5	3.6E-6	3.8E-3	3.2E-4
1800	4.6E-3	2.0E-6	5.0E-7	2.8E-5	2.6E-6	4.1E-3	3.3E-4
1900	4.8E-3	2.0E-6	4.8E-7	2.8E-5	1.9E-6	4.3E-3	3.4E-4
2000	5.0E-3	1.9E-6	4.6E-7	2.8E-5	1.5E-6	4.4E-3	3.5E-4
2100	5.2E-3	1.9E-6	4.4E-7	2.8E-5	1.3E-6	4.6E-3	3.6E-4
2200	5.4E-3	1.9E-6	4.3E-7	2.8E-5	1.1E-6	4.8E-3	3.6E-4
2300	5.6E-3	1.8E-6	4.1E-7	2.8E-5	1.0E-6	5.0E-3	3.7E-4
2400	5.8E-3	1.8E-6	4.0E-7	2.8E-5	9.7E-7	5.2E-3	3.7E-4
2500	6.0E-3	1.8E-6	3.9E-7	2.8E-5	9.4E-7	5.4E-3	3.8E-4
2600	6.1E-3	1.7E-6	3.8E-7	2.8E-5	9.2E-7	5.5E-3	3.8E-4
2700	6.3E-3	1.7E-6	3.7E-7	2.8E-5	9.1E-7	5.7E-3	3.8E-4
2800	6.5E-3	1.7E-6	3.6E-7	2.8E-5	9.1E-7	5.8E-3	3.8E-4
2900	6.6E-3	1.7E-6	3.6E-7	2.8E-5	9.1E-7	6.0E-3	3.8E-4
3000	6.8E-3	1.6E-6	3.5E-7	2.7E-5	9.1E-7	6.1E-3	3.9E-4
3100	6.9E-3	1.6E-6	3.4E-7	2.7E-5	9.1E-7	6.3E-3	3.9E-4
3200	7.1E-3	1.6E-6	3.4E-7	2.7E-5	9.2E-7	6.4E-3	3.9E-4
3300	7.2E-3	1.6E-6	3.3E-7	2.7E-5	9.2E-7	6.6E-3	3.9E-4
3400	7.3E-3	1.6E-6	3.3E-7	2.7E-5	9.2E-7	6.7E-3	3.9E-4
3500	7.4E-3	1.5E-6	3.2E-7	2.7E-5	9.2E-7	6.8E-3	3.9E-4
3600	7.6E-3	1.5E-6	3.2E-7	2.7E-5	9.3E-7	7.0E-3	3.9E-4
3650	7.6E-3	1.5E-6	3.1E-7	2.7E-5	9.3E-7	7.0E-3	3.9E-4
4000	8.0E-3	1.5E-6	3.0E-7	2.7E-5	9.3E-7	7.4E-3	3.8E-4
5000	9.0E-3	1.3E-6	2.7E-7	2.6E-5	9.3E-7	8.4E-3	3.7E-4
6000	9.8E-3	1.2E-6	2.4E-7	2.5E-5	9.2E-7	9.2E-3	3.5E-4
7000	1.0E-2	1.1E-6	2.2E-7	2.5E-5	8.9E-7	9.9E-3	3.4E-4
8000	1.1E-2	1.1E-6	2.1E-7	2.4E-5	8.7E-7	1.1E-2	3.2E-4
9000	1.2E-2	1.0E-6	2.0E-7	2.3E-5	8.5E-7	1.1E-2	3.0E-4
10000	1.2E-2	9.6E-7	1.9E-7	2.3E-5	8.2E-7	1.2E-2	2.8E-4
11000	1.3E-2	9.3E-7	1.8E-7	2.2E-5	8.0E-7	1.2E-2	2.7E-4
12000	1.3E-2	9.0E-7	1.8E-7	2.1E-5	7.8E-7	1.3E-2	2.5E-4
13000	1.3E-2	8.7E-7	1.7E-7	2.1E-5	7.6E-7	1.3E-2	2.4E-4
