Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type S, Oxide, all unspecified forms, fA=5E-6
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
84	1.8E-4	7.6E-8	1.1E-5	6.4E-7	1.7E-4	1.5E-6	5.9E-8
85	1.8E-4	7.5E-8	1.1E-5	6.4E-7	1.7E-4	1.5E-6	6.0E-8
86	1.8E-4	7.5E-8	1.1E-5	6.5E-7	1.7E-4	1.5E-6	6.0E-8
87	1.9E-4	7.4E-8	1.1E-5	6.5E-7	1.7E-4	1.5E-6	6.1E-8
88	1.9E-4	7.4E-8	1.1E-5	6.6E-7	1.7E-4	1.5E-6	6.1E-8
89	1.9E-4	7.3E-8	1.1E-5	6.6E-7	1.7E-4	1.5E-6	6.2E-8
90	1.9E-4	7.3E-8	1.1E-5	6.7E-7	1.7E-4	1.6E-6	6.3E-8
91	1.9E-4	7.3E-8	1.1E-5	6.7E-7	1.8E-4	1.6E-6	6.3E-8
92	1.9E-4	7.2E-8	1.1E-5	6.8E-7	1.8E-4	1.6E-6	6.4E-8
93	2.0E-4	7.2E-8	1.1E-5	6.8E-7	1.8E-4	1.6E-6	6.4E-8
94	2.0E-4	7.1E-8	1.1E-5	6.8E-7	1.8E-4	1.6E-6	6.5E-8
95	2.0E-4	7.1E-8	1.1E-5	6.9E-7	1.8E-4	1.6E-6	6.5E-8
96	2.0E-4	7.1E-8	1.1E-5	6.9E-7	1.8E-4	1.6E-6	6.6E-8
97	2.0E-4	7.0E-8	1.1E-5	7.0E-7	1.9E-4	1.7E-6	6.7E-8
98	2.0E-4	7.0E-8	1.1E-5	7.0E-7	1.9E-4	1.7E-6	6.7E-8
99	2.1E-4	7.0E-8	1.1E-5	7.1E-7	1.9E-4	1.7E-6	6.8E-8
100	2.1E-4	7.0E-8	1.1E-5	7.1E-7	1.9E-4	1.7E-6	6.8E-8
110	2.2E-4	6.7E-8	1.0E-5	7.5E-7	2.1E-4	1.8E-6	7.4E-8
120	2.4E-4	6.5E-8	1.0E-5	7.9E-7	2.2E-4	2.0E-6	8.1E-8
130	2.6E-4	6.4E-8	9.7E-6	8.3E-7	2.3E-4	2.1E-6	8.8E-8
140	2.7E-4	6.3E-8	9.4E-6	8.6E-7	2.5E-4	2.2E-6	9.5E-8
150	2.8E-4	6.2E-8	9.1E-6	8.9E-7	2.6E-4	2.3E-6	1.0E-7
160	3.0E-4	6.1E-8	8.9E-6	9.2E-7	2.7E-4	2.5E-6	1.1E-7
170	3.1E-4	6.0E-8	8.6E-6	9.5E-7	2.8E-4	2.6E-6	1.2E-7
180	3.2E-4	6.0E-8	8.3E-6	9.7E-7	2.9E-4	2.7E-6	1.3E-7
190	3.4E-4	5.9E-8	8.1E-6	9.9E-7	3.0E-4	2.8E-6	1.3E-7
200	3.5E-4	5.9E-8	7.8E-6	1.0E-6	3.1E-4	3.0E-6	1.4E-7
210	3.6E-4	5.8E-8	7.6E-6	1.0E-6	3.2E-4	3.1E-6	1.5E-7
220	3.7E-4	5.7E-8	7.4E-6	1.0E-6	3.3E-4	3.2E-6	1.6E-7
230	3.8E-4	5.7E-8	7.1E-6	1.1E-6	3.4E-4	3.3E-6	1.7E-7
240	3.9E-4	5.6E-8	6.9E-6	1.1E-6	3.5E-4	3.5E-6	1.8E-7
250	4.0E-4	5.6E-8	6.7E-6	1.1E-6	3.6E-4	3.6E-6	1.9E-7
260	4.1E-4	5.5E-8	6.5E-6	1.1E-6	3.7E-4	3.7E-6	2.0E-7
270	4.2E-4	5.5E-8	6.3E-6	1.1E-6	3.8E-4	3.9E-6	2.1E-7
280	4.3E-4	5.4E-8	6.1E-6	1.1E-6	3.8E-4	4.0E-6	2.2E-7
290	4.4E-4	5.4E-8	5.9E-6	1.1E-6	3.9E-4	4.1E-6	2.3E-7
300	4.4E-4	5.4E-8	5.7E-6	1.1E-6	4.0E-4	4.3E-6	2.4E-7
310	4.5E-4	5.3E-8	5.6E-6	1.1E-6	4.0E-4	4.4E-6	2.6E-7
320	4.6E-4	5.3E-8	5.4E-6	1.1E-6	4.1E-4	4.5E-6	2.7E-7
330	4.7E-4	5.2E-8	5.2E-6	1.1E-6	4.2E-4	4.7E-6	2.8E-7
340	4.8E-4	5.2E-8	5.1E-6	1.1E-6	4.2E-4	4.8E-6	2.9E-7
350	4.8E-4	5.2E-8	4.9E-6	1.1E-6	4.3E-4	4.9E-6	3.0E-7
360	4.9E-4	5.1E-8	4.8E-6	1.1E-6	4.3E-4	5.1E-6	3.2E-7
365	4.9E-4	5.1E-8	4.7E-6	1.1E-6	4.4E-4	5.1E-6	3.2E-7
370	5.0E-4	5.1E-8	4.6E-6	1.1E-6	4.4E-4	5.2E-6	3.3E-7
380	5.0E-4	5.1E-8	4.5E-6	1.1E-6	4.4E-4	5.3E-6	3.4E-7
390	5.1E-4	5.0E-8	4.3E-6	1.1E-6	4.5E-4	5.5E-6	3.5E-7
400	5.2E-4	5.0E-8	4.2E-6	1.1E-6	4.6E-4	5.6E-6	3.7E-7
410	5.2E-4	5.0E-8	4.1E-6	1.1E-6	4.6E-4	5.8E-6	3.8E-7
420	5.3E-4	4.9E-8	4.0E-6	1.1E-6	4.7E-4	5.9E-6	3.9E-7
430	5.4E-4	4.9E-8	3.8E-6	1.1E-6	4.7E-4	6.1E-6	4.1E-7
440	5.4E-4	4.9E-8	3.7E-6	1.1E-6	4.7E-4	6.2E-6	4.2E-7
450	5.5E-4	4.8E-8	3.6E-6	1.1E-6	4.8E-4	6.3E-6	4.4E-7
460	5.5E-4	4.8E-8	3.5E-6	1.1E-6	4.8E-4	6.5E-6	4.5E-7
470	5.6E-4	4.8E-8	3.4E-6	1.0E-6	4.9E-4	6.6E-6	4.6E-7
480	5.6E-4	4.8E-8	3.3E-6	1.0E-6	4.9E-4	6.8E-6	4.8E-7
490	5.7E-4	4.8E-8	3.2E-6	1.0E-6	5.0E-4	6.9E-6	4.9E-7
500	5.8E-4	4.7E-8	3.1E-6	1.0E-6	5.0E-4	7.1E-6	5.1E-7
510	5.8E-4	4.7E-8	3.0E-6	1.0E-6	5.0E-4	7.2E-6	5.2E-7
520	5.9E-4	4.7E-8	2.9E-6	1.0E-6	5.1E-4	7.4E-6	5.4E-7
530	5.9E-4	4.7E-8	2.8E-6	1.0E-6	5.1E-4	7.5E-6	5.5E-7
540	6.0E-4	4.6E-8	2.7E-6	9.9E-7	5.2E-4	7.7E-6	5.7E-7
550	6.0E-4	4.6E-8	2.6E-6	9.8E-7	5.2E-4	7.8E-6	5.8E-7
560	6.1E-4	4.6E-8	2.6E-6	9.7E-7	5.2E-4	8.0E-6	6.0E-7
570	6.1E-4	4.6E-8	2.5E-6	9.6E-7	5.3E-4	8.2E-6	6.1E-7
580	6.2E-4	4.6E-8	2.4E-6	9.5E-7	5.3E-4	8.3E-6	6.3E-7
590	6.2E-4	4.6E-8	2.3E-6	9.4E-7	5.3E-4	8.5E-6	6.4E-7
600	6.3E-4	4.5E-8	2.3E-6	9.3E-7	5.4E-4	8.6E-6	6.6E-7
610	6.3E-4	4.5E-8	2.2E-6	9.2E-7	5.4E-4	8.8E-6	6.7E-7
620	6.4E-4	4.5E-8	2.1E-6	9.2E-7	5.4E-4	9.0E-6	6.9E-7
630	6.4E-4	4.5E-8	2.1E-6	9.1E-7	5.5E-4	9.1E-6	7.0E-7
640	6.4E-4	4.5E-8	2.0E-6	9.0E-7	5.5E-4	9.3E-6	7.2E-7
650	6.5E-4	4.5E-8	1.9E-6	8.9E-7	5.6E-4	9.4E-6	7.4E-7
660	6.5E-4	4.4E-8	1.9E-6	8.8E-7	5.6E-4	9.6E-6	7.5E-7
670	6.6E-4	4.4E-8	1.8E-6	8.7E-7	5.6E-4	9.8E-6	7.7E-7
680	6.6E-4	4.4E-8	1.8E-6	8.6E-7	5.7E-4	9.9E-6	7.8E-7
690	6.7E-4	4.4E-8	1.7E-6	8.5E-7	5.7E-4	1.0E-5	8.0E-7
700	6.7E-4	4.4E-8	1.7E-6	8.4E-7	5.7E-4	1.0E-5	8.2E-7
710	6.8E-4	4.4E-8	1.6E-6	8.3E-7	5.8E-4	1.0E-5	8.3E-7
720	6.8E-4	4.4E-8	1.6E-6	8.2E-7	5.8E-4	1.1E-5	8.5E-7
730	6.9E-4	4.4E-8	1.5E-6	8.1E-7	5.8E-4	1.1E-5	8.6E-7
740	6.9E-4	4.4E-8	1.5E-6	8.0E-7	5.8E-4	1.1E-5	8.8E-7
750	6.9E-4	4.3E-8	1.4E-6	7.9E-7	5.9E-4	1.1E-5	9.0E-7
760	7.0E-4	4.3E-8	1.4E-6	7.9E-7	5.9E-4	1.1E-5	9.1E-7
770	7.0E-4	4.3E-8	1.3E-6	7.8E-7	5.9E-4	1.1E-5	9.3E-7
780	7.1E-4	4.3E-8	1.3E-6	7.7E-7	6.0E-4	1.2E-5	9.5E-7
790	7.1E-4	4.3E-8	1.3E-6	7.6E-7	6.0E-4	1.2E-5	9.6E-7
800	7.2E-4	4.3E-8	1.2E-6	7.5E-7	6.0E-4	1.2E-5	9.8E-7
810	7.2E-4	4.3E-8	1.2E-6	7.4E-7	6.1E-4	1.2E-5	9.9E-7
820	7.2E-4	4.3E-8	1.2E-6	7.3E-7	6.1E-4	1.2E-5	1.0E-6
830	7.3E-4	4.3E-8	1.1E-6	7.3E-7	6.1E-4	1.3E-5	1.0E-6
840	7.3E-4	4.3E-8	1.1E-6	7.2E-7	6.2E-4	1.3E-5	1.0E-6
850	7.4E-4	4.3E-8	1.1E-6	7.1E-7	6.2E-4	1.3E-5	1.1E-6
860	7.4E-4	4.3E-8	1.0E-6	7.0E-7	6.2E-4	1.3E-5	1.1E-6
870	7.5E-4	4.2E-8	9.9E-7	7.0E-7	6.3E-4	1.3E-5	1.1E-6
880	7.5E-4	4.2E-8	9.6E-7	6.9E-7	6.3E-4	1.3E-5	1.1E-6
890	7.5E-4	4.2E-8	9.3E-7	6.8E-7	6.3E-4	1.4E-5	1.1E-6
900	7.6E-4	4.2E-8	9.0E-7	6.7E-7	6.4E-4	1.4E-5	1.1E-6
910	7.6E-4	4.2E-8	8.7E-7	6.7E-7	6.4E-4	1.4E-5	1.2E-6
920	7.7E-4	4.2E-8	8.5E-7	6.6E-7	6.4E-4	1.4E-5	1.2E-6
930	7.7E-4	4.2E-8	8.2E-7	6.5E-7	6.5E-4	1.4E-5	1.2E-6
940	7.8E-4	4.2E-8	8.0E-7	6.5E-7	6.5E-4	1.4E-5	1.2E-6
950	7.8E-4	4.2E-8	7.7E-7	6.4E-7	6.5E-4	1.5E-5	1.2E-6
960	7.8E-4	4.2E-8	7.5E-7	6.3E-7	6.5E-4	1.5E-5	1.2E-6
970	7.9E-4	4.2E-8	7.3E-7	6.3E-7	6.6E-4	1.5E-5	1.3E-6
980	7.9E-4	4.2E-8	7.0E-7	6.2E-7	6.6E-4	1.5E-5	1.3E-6
990	8.0E-4	4.2E-8	6.8E-7	6.2E-7	6.6E-4	1.5E-5	1.3E-6
1000	8.0E-4	4.2E-8	6.6E-7	6.1E-7	6.7E-4	1.6E-5	1.3E-6
1010	8.1E-4	4.2E-8	6.4E-7	6.0E-7	6.7E-4	1.6E-5	1.3E-6
1020	8.1E-4	4.2E-8	6.2E-7	6.0E-7	6.7E-4	1.6E-5	1.3E-6
1030	8.1E-4	4.2E-8	6.0E-7	5.9E-7	6.8E-4	1.6E-5	1.4E-6
1040	8.2E-4	4.2E-8	5.9E-7	5.9E-7	6.8E-4	1.6E-5	1.4E-6
1050	8.2E-4	4.2E-8	5.7E-7	5.8E-7	6.8E-4	1.7E-5	1.4E-6
1060	8.3E-4	4.2E-8	5.5E-7	5.8E-7	6.9E-4	1.7E-5	1.4E-6
1070	8.3E-4	4.2E-8	5.4E-7	5.7E-7	6.9E-4	1.7E-5	1.4E-6
1080	8.4E-4	4.2E-8	5.2E-7	5.7E-7	6.9E-4	1.7E-5	1.4E-6
1090	8.4E-4	4.1E-8	5.0E-7	5.6E-7	7.0E-4	1.7E-5	1.5E-6
1095	8.4E-4	4.1E-8	5.0E-7	5.6E-7	7.0E-4	1.7E-5	1.5E-6
1100	8.4E-4	4.1E-8	4.9E-7	5.6E-7	7.0E-4	1.8E-5	1.5E-6
1200	8.8E-4	4.1E-8	3.6E-7	5.2E-7	7.3E-4	2.0E-5	1.6E-6
1300	9.2E-4	4.1E-8	2.7E-7	4.9E-7	7.6E-4	2.2E-5	1.8E-6
1400	9.6E-4	4.1E-8	2.0E-7	4.6E-7	7.9E-4	2.4E-5	1.9E-6
1500	1.0E-3	4.1E-8	1.5E-7	4.5E-7	8.2E-4	2.6E-5	2.1E-6
1600	1.0E-3	4.1E-8	1.1E-7	4.4E-7	8.5E-4	2.8E-5	2.2E-6
1700	1.1E-3	4.1E-8	8.3E-8	4.3E-7	8.7E-4	3.0E-5	2.4E-6
1800	1.1E-3	4.1E-8	6.3E-8	4.3E-7	9.0E-4	3.2E-5	2.5E-6
1900	1.1E-3	4.1E-8	4.8E-8	4.3E-7	9.3E-4	3.5E-5	2.7E-6
2000	1.2E-3	4.1E-8	3.8E-8	4.3E-7	9.5E-4	3.7E-5	2.8E-6
2100	1.2E-3	4.1E-8	3.0E-8	4.3E-7	9.7E-4	3.9E-5	2.9E-6
2200	1.2E-3	4.1E-8	2.4E-8	4.4E-7	9.9E-4	4.1E-5	3.0E-6
2300	1.3E-3	4.1E-8	2.0E-8	4.5E-7	1.0E-3	4.4E-5	3.1E-6
2400	1.3E-3	4.1E-8	1.7E-8	4.5E-7	1.0E-3	4.6E-5	3.3E-6
2500	1.3E-3	4.1E-8	1.4E-8	4.6E-7	1.0E-3	4.8E-5	3.4E-6
2600	1.3E-3	4.2E-8	1.3E-8	4.7E-7	1.1E-3	5.1E-5	3.5E-6
2700	1.3E-3	4.2E-8	1.1E-8	4.7E-7	1.1E-3	5.3E-5	3.6E-6
2800	1.4E-3	4.2E-8	1.1E-8	4.8E-7	1.1E-3	5.5E-5	3.7E-6
2900	1.4E-3	4.2E-8	9.9E-9	4.9E-7	1.1E-3	5.8E-5	3.8E-6
3000	1.4E-3	4.2E-8	9.4E-9	4.9E-7	1.1E-3	6.0E-5	3.9E-6
3100	1.4E-3	4.2E-8	9.1E-9	5.0E-7	1.1E-3	6.2E-5	4.0E-6
3200	1.4E-3	4.2E-8	8.8E-9	5.1E-7	1.1E-3	6.5E-5	4.1E-6
3300	1.4E-3	4.2E-8	8.6E-9	5.1E-7	1.1E-3	6.7E-5	4.2E-6
3400	1.4E-3	4.2E-8	8.5E-9	5.2E-7	1.1E-3	7.0E-5	4.3E-6
3500	1.4E-3	4.2E-8	8.4E-9	5.3E-7	1.2E-3	7.2E-5	4.4E-6
3600	1.5E-3	4.2E-8	8.3E-9	5.3E-7	1.2E-3	7.4E-5	4.5E-6
3650	1.5E-3	4.2E-8	8.3E-9	5.3E-7	1.2E-3	7.5E-5	4.5E-6
4000	1.5E-3	4.2E-8	8.2E-9	5.5E-7	1.2E-3	8.4E-5	4.8E-6
5000	1.5E-3	4.2E-8	8.1E-9	6.0E-7	1.2E-3	1.1E-4	5.5E-6
6000	1.5E-3	4.1E-8	8.0E-9	6.3E-7	1.1E-3	1.3E-4	6.1E-6
7000	1.4E-3	4.1E-8	7.9E-9	6.6E-7	1.1E-3	1.5E-4	6.5E-6
8000	1.4E-3	4.0E-8	7.8E-9	6.7E-7	1.0E-3	1.7E-4	6.9E-6
9000	1.3E-3	3.9E-8	7.7E-9	6.8E-7	9.2E-4	2.0E-4	7.1E-6
10000	1.2E-3	3.8E-8	7.5E-9	6.9E-7	8.4E-4	2.2E-4	7.3E-6
11000	1.2E-3	3.8E-8	7.4E-9	7.0E-7	7.7E-4	2.4E-4	7.4E-6
12000	1.1E-3	3.7E-8	7.2E-9	7.0E-7	7.0E-4	2.6E-4	7.5E-6
13000	1.0E-3	3.6E-8	7.1E-9	7.0E-7	6.4E-4	2.7E-4	7.5E-6
14000	1.0E-3	3.5E-8	6.9E-9	7.0E-7	5.8E-4	2.9E-4	7.5E-6
15000	9.5E-4	3.5E-8	6.8E-9	6.9E-7	5.3E-4	3.1E-4	7.4E-6
