Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type S, Oxide, all unspecified forms, fA=5E-6
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
48	1.1E-3	8.6E-7	1.3E-4	4.1E-6	1.1E-3	4.5E-6	2.2E-7
49	1.1E-3	8.5E-7	1.3E-4	4.2E-6	1.1E-3	4.6E-6	2.2E-7
50	1.1E-3	8.4E-7	1.3E-4	4.2E-6	1.1E-3	4.7E-6	2.2E-7
51	1.2E-3	8.3E-7	1.3E-4	4.3E-6	1.2E-3	4.8E-6	2.3E-7
52	1.2E-3	8.2E-7	1.3E-4	4.4E-6	1.2E-3	4.8E-6	2.3E-7
53	1.2E-3	8.1E-7	1.3E-4	4.4E-6	1.2E-3	4.9E-6	2.3E-7
54	1.2E-3	8.1E-7	1.3E-4	4.5E-6	1.2E-3	5.0E-6	2.3E-7
55	1.3E-3	8.0E-7	1.3E-4	4.6E-6	1.2E-3	5.1E-6	2.4E-7
56	1.3E-3	7.9E-7	1.3E-4	4.6E-6	1.3E-3	5.2E-6	2.4E-7
57	1.3E-3	7.8E-7	1.3E-4	4.7E-6	1.3E-3	5.3E-6	2.4E-7
58	1.3E-3	7.8E-7	1.3E-4	4.8E-6	1.3E-3	5.3E-6	2.5E-7
59	1.3E-3	7.7E-7	1.3E-4	4.8E-6	1.3E-3	5.4E-6	2.5E-7
60	1.4E-3	7.7E-7	1.3E-4	4.9E-6	1.3E-3	5.5E-6	2.5E-7
61	1.4E-3	7.6E-7	1.3E-4	5.0E-6	1.4E-3	5.6E-6	2.6E-7
62	1.4E-3	7.5E-7	1.3E-4	5.0E-6	1.4E-3	5.7E-6	2.6E-7
63	1.4E-3	7.5E-7	1.3E-4	5.1E-6	1.4E-3	5.8E-6	2.6E-7
64	1.4E-3	7.4E-7	1.3E-4	5.1E-6	1.4E-3	5.8E-6	2.6E-7
65	1.4E-3	7.4E-7	1.3E-4	5.2E-6	1.4E-3	5.9E-6	2.7E-7
66	1.5E-3	7.3E-7	1.3E-4	5.3E-6	1.4E-3	6.0E-6	2.7E-7
67	1.5E-3	7.3E-7	1.3E-4	5.3E-6	1.5E-3	6.1E-6	2.7E-7
68	1.5E-3	7.2E-7	1.3E-4	5.4E-6	1.5E-3	6.2E-6	2.8E-7
69	1.5E-3	7.2E-7	1.3E-4	5.4E-6	1.5E-3	6.3E-6	2.8E-7
70	1.5E-3	7.2E-7	1.3E-4	5.5E-6	1.5E-3	6.3E-6	2.8E-7
71	1.6E-3	7.1E-7	1.3E-4	5.6E-6	1.5E-3	6.4E-6	2.9E-7
72	1.6E-3	7.1E-7	1.2E-4	5.6E-6	1.6E-3	6.5E-6	2.9E-7
73	1.6E-3	7.0E-7	1.2E-4	5.7E-6	1.6E-3	6.6E-6	2.9E-7
74	1.6E-3	7.0E-7	1.2E-4	5.7E-6	1.6E-3	6.7E-6	3.0E-7
75	1.6E-3	7.0E-7	1.2E-4	5.8E-6	1.6E-3	6.8E-6	3.0E-7
76	1.7E-3	6.9E-7	1.2E-4	5.8E-6	1.6E-3	6.8E-6	3.0E-7
77	1.7E-3	6.9E-7	1.2E-4	5.9E-6	1.7E-3	6.9E-6	3.1E-7
78	1.7E-3	6.9E-7	1.2E-4	6.0E-6	1.7E-3	7.0E-6	3.1E-7
79	1.7E-3	6.8E-7	1.2E-4	6.0E-6	1.7E-3	7.1E-6	3.1E-7
80	1.7E-3	6.8E-7	1.2E-4	6.1E-6	1.7E-3	7.2E-6	3.2E-7
81	1.7E-3	6.8E-7	1.2E-4	6.1E-6	1.7E-3	7.3E-6	3.2E-7
82	1.8E-3	6.7E-7	1.2E-4	6.2E-6	1.7E-3	7.3E-6	3.2E-7
83	1.8E-3	6.7E-7	1.2E-4	6.2E-6	1.8E-3	7.4E-6	3.3E-7
84	1.8E-3	6.7E-7	1.2E-4	6.3E-6	1.8E-3	7.5E-6	3.3E-7
85	1.8E-3	6.7E-7	1.2E-4	6.3E-6	1.8E-3	7.6E-6	3.3E-7
86	1.8E-3	6.6E-7	1.2E-4	6.4E-6	1.8E-3	7.7E-6	3.4E-7
87	1.9E-3	6.6E-7	1.2E-4	6.4E-6	1.8E-3	7.8E-6	3.4E-7
88	1.9E-3	6.6E-7	1.2E-4	6.5E-6	1.8E-3	7.8E-6	3.4E-7
89	1.9E-3	6.6E-7	1.2E-4	6.5E-6	1.9E-3	7.9E-6	3.5E-7
90	1.9E-3	6.5E-7	1.2E-4	6.6E-6	1.9E-3	8.0E-6	3.5E-7
91	1.9E-3	6.5E-7	1.2E-4	6.6E-6	1.9E-3	8.1E-6	3.5E-7
92	1.9E-3	6.5E-7	1.2E-4	6.7E-6	1.9E-3	8.2E-6	3.6E-7
93	2.0E-3	6.5E-7	1.2E-4	6.7E-6	1.9E-3	8.3E-6	3.6E-7
94	2.0E-3	6.5E-7	1.2E-4	6.8E-6	1.9E-3	8.3E-6	3.6E-7
95	2.0E-3	6.4E-7	1.2E-4	6.8E-6	2.0E-3	8.4E-6	3.7E-7
96	2.0E-3	6.4E-7	1.2E-4	6.9E-6	2.0E-3	8.5E-6	3.7E-7
97	2.0E-3	6.4E-7	1.2E-4	6.9E-6	2.0E-3	8.6E-6	3.7E-7
98	2.0E-3	6.4E-7	1.2E-4	7.0E-6	2.0E-3	8.7E-6	3.8E-7
99	2.1E-3	6.4E-7	1.1E-4	7.0E-6	2.0E-3	8.8E-6	3.8E-7
100	2.1E-3	6.4E-7	1.1E-4	7.1E-6	2.0E-3	8.8E-6	3.9E-7
110	2.2E-3	6.2E-7	1.1E-4	7.5E-6	2.2E-3	9.7E-6	4.2E-7
120	2.4E-3	6.1E-7	1.1E-4	7.9E-6	2.4E-3	1.1E-5	4.6E-7
130	2.5E-3	6.0E-7	1.0E-4	8.3E-6	2.5E-3	1.1E-5	5.0E-7
140	2.7E-3	5.9E-7	1.0E-4	8.7E-6	2.6E-3	1.2E-5	5.4E-7
150	2.8E-3	5.8E-7	9.8E-5	9.0E-6	2.8E-3	1.3E-5	5.9E-7
160	3.0E-3	5.7E-7	9.5E-5	9.3E-6	2.9E-3	1.4E-5	6.3E-7
170	3.1E-3	5.6E-7	9.2E-5	9.6E-6	3.0E-3	1.5E-5	6.8E-7
180	3.2E-3	5.6E-7	8.9E-5	9.8E-6	3.1E-3	1.6E-5	7.3E-7
190	3.3E-3	5.5E-7	8.7E-5	1.0E-5	3.3E-3	1.7E-5	7.8E-7
200	3.4E-3	5.4E-7	8.4E-5	1.0E-5	3.4E-3	1.7E-5	8.4E-7
210	3.5E-3	5.3E-7	8.2E-5	1.0E-5	3.5E-3	1.8E-5	8.9E-7
220	3.6E-3	5.3E-7	7.9E-5	1.1E-5	3.6E-3	1.9E-5	9.5E-7
230	3.7E-3	5.2E-7	7.7E-5	1.1E-5	3.7E-3	2.0E-5	1.0E-6
240	3.8E-3	5.2E-7	7.4E-5	1.1E-5	3.8E-3	2.1E-5	1.1E-6
250	3.9E-3	5.1E-7	7.2E-5	1.1E-5	3.9E-3	2.2E-5	1.1E-6
260	4.0E-3	5.1E-7	7.0E-5	1.1E-5	3.9E-3	2.3E-5	1.2E-6
270	4.1E-3	5.0E-7	6.8E-5	1.1E-5	4.0E-3	2.4E-5	1.3E-6
280	4.2E-3	5.0E-7	6.6E-5	1.1E-5	4.1E-3	2.5E-5	1.3E-6
290	4.3E-3	4.9E-7	6.4E-5	1.1E-5	4.2E-3	2.6E-5	1.4E-6
300	4.3E-3	4.9E-7	6.2E-5	1.1E-5	4.3E-3	2.7E-5	1.5E-6
310	4.4E-3	4.8E-7	6.0E-5	1.1E-5	4.3E-3	2.8E-5	1.5E-6
320	4.5E-3	4.8E-7	5.8E-5	1.1E-5	4.4E-3	2.9E-5	1.6E-6
330	4.6E-3	4.7E-7	5.6E-5	1.1E-5	4.5E-3	3.0E-5	1.7E-6
340	4.6E-3	4.7E-7	5.4E-5	1.1E-5	4.5E-3	3.1E-5	1.8E-6
350	4.7E-3	4.6E-7	5.3E-5	1.1E-5	4.6E-3	3.2E-5	1.8E-6
360	4.8E-3	4.6E-7	5.1E-5	1.1E-5	4.7E-3	3.3E-5	1.9E-6
365	4.8E-3	4.6E-7	5.0E-5	1.1E-5	4.7E-3	3.3E-5	1.9E-6
370	4.8E-3	4.6E-7	5.0E-5	1.1E-5	4.7E-3	3.4E-5	2.0E-6
380	4.9E-3	4.5E-7	4.8E-5	1.1E-5	4.8E-3	3.5E-5	2.1E-6
390	4.9E-3	4.5E-7	4.7E-5	1.1E-5	4.8E-3	3.6E-5	2.2E-6
400	5.0E-3	4.5E-7	4.5E-5	1.1E-5	4.9E-3	3.7E-5	2.2E-6
410	5.0E-3	4.4E-7	4.4E-5	1.1E-5	4.9E-3	3.8E-5	2.3E-6
420	5.1E-3	4.4E-7	4.3E-5	1.1E-5	5.0E-3	3.9E-5	2.4E-6
430	5.2E-3	4.4E-7	4.1E-5	1.1E-5	5.0E-3	4.0E-5	2.5E-6
440	5.2E-3	4.3E-7	4.0E-5	1.1E-5	5.1E-3	4.1E-5	2.6E-6
450	5.3E-3	4.3E-7	3.9E-5	1.1E-5	5.1E-3	4.2E-5	2.7E-6
460	5.3E-3	4.3E-7	3.8E-5	1.1E-5	5.2E-3	4.3E-5	2.8E-6
470	5.4E-3	4.2E-7	3.6E-5	1.1E-5	5.2E-3	4.4E-5	2.9E-6
480	5.4E-3	4.2E-7	3.5E-5	1.1E-5	5.3E-3	4.5E-5	3.0E-6
490	5.4E-3	4.2E-7	3.4E-5	1.0E-5	5.3E-3	4.6E-5	3.1E-6
500	5.5E-3	4.2E-7	3.3E-5	1.0E-5	5.4E-3	4.7E-5	3.2E-6
510	5.5E-3	4.1E-7	3.2E-5	1.0E-5	5.4E-3	4.9E-5	3.3E-6
520	5.6E-3	4.1E-7	3.1E-5	1.0E-5	5.4E-3	5.0E-5	3.4E-6
530	5.6E-3	4.1E-7	3.0E-5	1.0E-5	5.5E-3	5.1E-5	3.5E-6
540	5.7E-3	4.1E-7	2.9E-5	9.9E-6	5.5E-3	5.2E-5	3.6E-6
550	5.7E-3	4.0E-7	2.8E-5	9.8E-6	5.6E-3	5.3E-5	3.7E-6
560	5.8E-3	4.0E-7	2.8E-5	9.7E-6	5.6E-3	5.4E-5	3.8E-6
570	5.8E-3	4.0E-7	2.7E-5	9.6E-6	5.6E-3	5.5E-5	3.9E-6
580	5.8E-3	4.0E-7	2.6E-5	9.5E-6	5.7E-3	5.7E-5	4.0E-6
590	5.9E-3	4.0E-7	2.5E-5	9.4E-6	5.7E-3	5.8E-5	4.1E-6
600	5.9E-3	4.0E-7	2.4E-5	9.3E-6	5.8E-3	5.9E-5	4.2E-6
610	6.0E-3	3.9E-7	2.4E-5	9.2E-6	5.8E-3	6.0E-5	4.3E-6
620	6.0E-3	3.9E-7	2.3E-5	9.1E-6	5.8E-3	6.1E-5	4.4E-6
630	6.0E-3	3.9E-7	2.2E-5	9.0E-6	5.9E-3	6.2E-5	4.5E-6
640	6.1E-3	3.9E-7	2.2E-5	8.9E-6	5.9E-3	6.4E-5	4.6E-6
650	6.1E-3	3.9E-7	2.1E-5	8.8E-6	5.9E-3	6.5E-5	4.7E-6
660	6.2E-3	3.9E-7	2.0E-5	8.7E-6	6.0E-3	6.6E-5	4.8E-6
670	6.2E-3	3.8E-7	2.0E-5	8.6E-6	6.0E-3	6.7E-5	5.0E-6
680	6.2E-3	3.8E-7	1.9E-5	8.5E-6	6.1E-3	6.9E-5	5.1E-6
690	6.3E-3	3.8E-7	1.8E-5	8.4E-6	6.1E-3	7.0E-5	5.2E-6
700	6.3E-3	3.8E-7	1.8E-5	8.3E-6	6.1E-3	7.1E-5	5.3E-6
710	6.3E-3	3.8E-7	1.7E-5	8.2E-6	6.2E-3	7.2E-5	5.4E-6
720	6.4E-3	3.8E-7	1.7E-5	8.1E-6	6.2E-3	7.4E-5	5.5E-6
730	6.4E-3	3.8E-7	1.6E-5	8.0E-6	6.2E-3	7.5E-5	5.7E-6
740	6.5E-3	3.8E-7	1.6E-5	7.9E-6	6.3E-3	7.6E-5	5.8E-6
750	6.5E-3	3.8E-7	1.5E-5	7.8E-6	6.3E-3	7.7E-5	5.9E-6
760	6.5E-3	3.7E-7	1.5E-5	7.7E-6	6.3E-3	7.9E-5	6.0E-6
770	6.6E-3	3.7E-7	1.4E-5	7.6E-6	6.4E-3	8.0E-5	6.1E-6
780	6.6E-3	3.7E-7	1.4E-5	7.5E-6	6.4E-3	8.1E-5	6.2E-6
790	6.6E-3	3.7E-7	1.4E-5	7.4E-6	6.4E-3	8.3E-5	6.4E-6
800	6.7E-3	3.7E-7	1.3E-5	7.3E-6	6.5E-3	8.4E-5	6.5E-6
810	6.7E-3	3.7E-7	1.3E-5	7.2E-6	6.5E-3	8.5E-5	6.6E-6
820	6.7E-3	3.7E-7	1.2E-5	7.1E-6	6.5E-3	8.7E-5	6.7E-6
830	6.8E-3	3.7E-7	1.2E-5	7.0E-6	6.6E-3	8.8E-5	6.9E-6
840	6.8E-3	3.7E-7	1.2E-5	7.0E-6	6.6E-3	8.9E-5	7.0E-6
850	6.9E-3	3.7E-7	1.1E-5	6.9E-6	6.6E-3	9.1E-5	7.1E-6
860	6.9E-3	3.7E-7	1.1E-5	6.8E-6	6.7E-3	9.2E-5	7.2E-6
870	6.9E-3	3.7E-7	1.1E-5	6.7E-6	6.7E-3	9.3E-5	7.3E-6
880	7.0E-3	3.6E-7	1.0E-5	6.6E-6	6.7E-3	9.5E-5	7.5E-6
890	7.0E-3	3.6E-7	1.0E-5	6.5E-6	6.8E-3	9.6E-5	7.6E-6
900	7.0E-3	3.6E-7	9.7E-6	6.5E-6	6.8E-3	9.8E-5	7.7E-6
910	7.1E-3	3.6E-7	9.4E-6	6.4E-6	6.8E-3	9.9E-5	7.8E-6
920	7.1E-3	3.6E-7	9.1E-6	6.3E-6	6.9E-3	1.0E-4	8.0E-6
930	7.1E-3	3.6E-7	8.8E-6	6.2E-6	6.9E-3	1.0E-4	8.1E-6
940	7.2E-3	3.6E-7	8.5E-6	6.2E-6	6.9E-3	1.0E-4	8.2E-6
950	7.2E-3	3.6E-7	8.3E-6	6.1E-6	7.0E-3	1.0E-4	8.3E-6
960	7.3E-3	3.6E-7	8.0E-6	6.0E-6	7.0E-3	1.1E-4	8.5E-6
970	7.3E-3	3.6E-7	7.8E-6	5.9E-6	7.0E-3	1.1E-4	8.6E-6
980	7.3E-3	3.6E-7	7.6E-6	5.9E-6	7.1E-3	1.1E-4	8.7E-6
990	7.4E-3	3.6E-7	7.3E-6	5.8E-6	7.1E-3	1.1E-4	8.8E-6
1000	7.4E-3	3.6E-7	7.1E-6	5.7E-6	7.1E-3	1.1E-4	9.0E-6
1010	7.4E-3	3.6E-7	6.9E-6	5.7E-6	7.2E-3	1.1E-4	9.1E-6
1020	7.5E-3	3.6E-7	6.7E-6	5.6E-6	7.2E-3	1.1E-4	9.2E-6
1030	7.5E-3	3.6E-7	6.5E-6	5.6E-6	7.2E-3	1.2E-4	9.4E-6
1040	7.5E-3	3.6E-7	6.3E-6	5.5E-6	7.3E-3	1.2E-4	9.5E-6
1050	7.6E-3	3.6E-7	6.1E-6	5.4E-6	7.3E-3	1.2E-4	9.6E-6
1060	7.6E-3	3.6E-7	5.9E-6	5.4E-6	7.3E-3	1.2E-4	9.7E-6
1070	7.7E-3	3.6E-7	5.7E-6	5.3E-6	7.4E-3	1.2E-4	9.9E-6
1080	7.7E-3	3.6E-7	5.6E-6	5.3E-6	7.4E-3	1.2E-4	1.0E-5
1090	7.7E-3	3.6E-7	5.4E-6	5.2E-6	7.4E-3	1.3E-4	1.0E-5
1095	7.7E-3	3.6E-7	5.3E-6	5.2E-6	7.5E-3	1.3E-4	1.0E-5
1100	7.8E-3	3.6E-7	5.2E-6	5.2E-6	7.5E-3	1.3E-4	1.0E-5
1200	8.1E-3	3.5E-7	3.9E-6	4.7E-6	7.8E-3	1.4E-4	1.2E-5
1300	8.5E-3	3.5E-7	2.8E-6	4.4E-6	8.1E-3	1.6E-4	1.3E-5
1400	8.8E-3	3.5E-7	2.1E-6	4.1E-6	8.5E-3	1.7E-4	1.4E-5
1500	9.2E-3	3.5E-7	1.6E-6	3.9E-6	8.8E-3	1.9E-4	1.5E-5
1600	9.5E-3	3.5E-7	1.2E-6	3.8E-6	9.1E-3	2.1E-4	1.6E-5
1700	9.8E-3	3.5E-7	8.7E-7	3.7E-6	9.4E-3	2.3E-4	1.8E-5
1800	1.0E-2	3.5E-7	6.6E-7	3.7E-6	9.6E-3	2.4E-4	1.9E-5
1900	1.0E-2	3.5E-7	5.0E-7	3.6E-6	9.9E-3	2.6E-4	2.0E-5
2000	1.1E-2	3.6E-7	3.9E-7	3.7E-6	1.0E-2	2.8E-4	2.1E-5
2100	1.1E-2	3.6E-7	3.0E-7	3.7E-6	1.0E-2	3.0E-4	2.2E-5
2200	1.1E-2	3.6E-7	2.4E-7	3.7E-6	1.1E-2	3.2E-4	2.3E-5
2300	1.1E-2	3.6E-7	1.9E-7	3.8E-6	1.1E-2	3.4E-4	2.4E-5
2400	1.2E-2	3.6E-7	1.6E-7	3.8E-6	1.1E-2	3.6E-4	2.5E-5
2500	1.2E-2	3.6E-7	1.4E-7	3.9E-6	1.1E-2	3.8E-4	2.6E-5
2600	1.2E-2	3.6E-7	1.2E-7	3.9E-6	1.1E-2	3.9E-4	2.7E-5
2700	1.2E-2	3.6E-7	1.1E-7	4.0E-6	1.1E-2	4.1E-4	2.8E-5
2800	1.2E-2	3.6E-7	9.6E-8	4.1E-6	1.2E-2	4.3E-4	2.9E-5
2900	1.2E-2	3.6E-7	8.9E-8	4.1E-6	1.2E-2	4.5E-4	3.0E-5
3000	1.3E-2	3.6E-7	8.4E-8	4.2E-6	1.2E-2	4.7E-4	3.1E-5
3100	1.3E-2	3.6E-7	8.1E-8	4.3E-6	1.2E-2	4.9E-4	3.2E-5
3200	1.3E-2	3.6E-7	7.8E-8	4.3E-6	1.2E-2	5.1E-4	3.3E-5
3300	1.3E-2	3.6E-7	7.6E-8	4.4E-6	1.2E-2	5.3E-4	3.4E-5
3400	1.3E-2	3.6E-7	7.5E-8	4.4E-6	1.2E-2	5.5E-4	3.5E-5
3500	1.3E-2	3.6E-7	7.4E-8	4.5E-6	1.2E-2	5.7E-4	3.5E-5
3600	1.3E-2	3.6E-7	7.3E-8	4.5E-6	1.2E-2	5.9E-4	3.6E-5
3650	1.3E-2	3.6E-7	7.3E-8	4.6E-6	1.2E-2	6.1E-4	3.7E-5
4000	1.4E-2	3.7E-7	7.1E-8	4.8E-6	1.3E-2	6.8E-4	3.9E-5
5000	1.4E-2	3.7E-7	7.1E-8	5.2E-6	1.3E-2	8.8E-4	4.6E-5
6000	1.3E-2	3.6E-7	7.1E-8	5.5E-6	1.2E-2	1.1E-3	5.1E-5
7000	1.3E-2	3.6E-7	7.0E-8	5.7E-6	1.1E-2	1.3E-3	5.6E-5
8000	1.2E-2	3.5E-7	6.9E-8	5.9E-6	1.1E-2	1.5E-3	5.9E-5
9000	1.2E-2	3.5E-7	6.8E-8	6.0E-6	9.8E-3	1.7E-3	6.2E-5
10000	1.1E-2	3.4E-7	6.7E-8	6.1E-6	9.0E-3	1.8E-3	6.3E-5
11000	1.1E-2	3.3E-7	6.5E-8	6.1E-6	8.3E-3	2.0E-3	6.5E-5
12000	1.0E-2	3.3E-7	6.4E-8	6.1E-6	7.5E-3	2.2E-3	6.5E-5
13000	9.5E-3	3.2E-7	6.3E-8	6.1E-6	6.9E-3	2.4E-3	6.6E-5
14000	9.0E-3	3.1E-7	6.1E-8	6.1E-6	6.2E-3	2.5E-3	6.6E-5
