Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type M, Thorium hydroxide, fA=1E-4
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
10	1.5E-3	3.3E-4	7.0E-3	7.3E-5	1.2E-3	1.6E-4	1.6E-5
11	1.6E-3	3.1E-4	5.8E-3	7.2E-5	1.3E-3	1.7E-4	1.6E-5
12	1.7E-3	2.9E-4	4.9E-3	7.1E-5	1.4E-3	1.8E-4	1.7E-5
13	1.8E-3	2.8E-4	4.1E-3	7.0E-5	1.5E-3	1.9E-4	1.7E-5
14	1.9E-3	2.7E-4	3.5E-3	7.0E-5	1.6E-3	2.1E-4	1.8E-5
15	2.0E-3	2.6E-4	2.9E-3	6.9E-5	1.7E-3	2.2E-4	1.8E-5
16	2.1E-3	2.6E-4	2.5E-3	6.9E-5	1.8E-3	2.3E-4	1.9E-5
17	2.2E-3	2.5E-4	2.2E-3	6.9E-5	1.9E-3	2.4E-4	1.9E-5
18	2.4E-3	2.4E-4	1.9E-3	6.9E-5	2.0E-3	2.6E-4	2.0E-5
19	2.5E-3	2.4E-4	1.7E-3	6.9E-5	2.1E-3	2.7E-4	2.0E-5
20	2.6E-3	2.3E-4	1.5E-3	6.9E-5	2.2E-3	2.8E-4	2.1E-5
21	2.7E-3	2.3E-4	1.3E-3	6.9E-5	2.3E-3	3.0E-4	2.1E-5
22	2.8E-3	2.2E-4	1.2E-3	7.0E-5	2.3E-3	3.1E-4	2.2E-5
23	2.9E-3	2.2E-4	1.1E-3	7.0E-5	2.4E-3	3.2E-4	2.2E-5
24	3.0E-3	2.1E-4	1.0E-3	7.1E-5	2.5E-3	3.3E-4	2.3E-5
25	3.1E-3	2.1E-4	9.4E-4	7.1E-5	2.6E-3	3.5E-4	2.3E-5
26	3.2E-3	2.1E-4	8.8E-4	7.2E-5	2.7E-3	3.6E-4	2.3E-5
27	3.3E-3	2.0E-4	8.3E-4	7.3E-5	2.8E-3	3.7E-4	2.4E-5
28	3.4E-3	2.0E-4	7.9E-4	7.4E-5	2.9E-3	3.8E-4	2.4E-5
29	3.5E-3	2.0E-4	7.6E-4	7.5E-5	2.9E-3	4.0E-4	2.5E-5
30	3.6E-3	1.9E-4	7.3E-4	7.6E-5	3.0E-3	4.1E-4	2.5E-5
31	3.7E-3	1.9E-4	7.0E-4	7.7E-5	3.1E-3	4.2E-4	2.6E-5
32	3.8E-3	1.9E-4	6.8E-4	7.8E-5	3.2E-3	4.4E-4	2.6E-5
33	3.9E-3	1.9E-4	6.7E-4	7.9E-5	3.3E-3	4.5E-4	2.7E-5
34	4.0E-3	1.8E-4	6.5E-4	8.0E-5	3.3E-3	4.6E-4	2.7E-5
35	4.0E-3	1.8E-4	6.4E-4	8.1E-5	3.4E-3	4.7E-4	2.7E-5
36	4.1E-3	1.8E-4	6.3E-4	8.2E-5	3.5E-3	4.9E-4	2.8E-5
37	4.2E-3	1.8E-4	6.2E-4	8.3E-5	3.5E-3	5.0E-4	2.8E-5
38	4.3E-3	1.7E-4	6.1E-4	8.4E-5	3.6E-3	5.1E-4	2.9E-5
39	4.4E-3	1.7E-4	6.0E-4	8.5E-5	3.7E-3	5.3E-4	2.9E-5
40	4.5E-3	1.7E-4	5.9E-4	8.6E-5	3.8E-3	5.4E-4	3.0E-5
41	4.6E-3	1.7E-4	5.8E-4	8.7E-5	3.8E-3	5.5E-4	3.0E-5
42	4.6E-3	1.7E-4	5.8E-4	8.8E-5	3.9E-3	5.7E-4	3.1E-5
43	4.7E-3	1.6E-4	5.7E-4	8.9E-5	4.0E-3	5.8E-4	3.1E-5
44	4.8E-3	1.6E-4	5.7E-4	9.0E-5	4.0E-3	5.9E-4	3.1E-5
45	4.9E-3	1.6E-4	5.6E-4	9.1E-5	4.1E-3	6.0E-4	3.2E-5
46	5.0E-3	1.6E-4	5.6E-4	9.2E-5	4.1E-3	6.2E-4	3.2E-5
47	5.0E-3	1.6E-4	5.5E-4	9.3E-5	4.2E-3	6.3E-4	3.3E-5
48	5.1E-3	1.5E-4	5.5E-4	9.4E-5	4.3E-3	6.4E-4	3.3E-5
49	5.2E-3	1.5E-4	5.4E-4	9.5E-5	4.3E-3	6.6E-4	3.4E-5
50	5.3E-3	1.5E-4	5.4E-4	9.6E-5	4.4E-3	6.7E-4	3.4E-5
51	5.3E-3	1.5E-4	5.3E-4	9.7E-5	4.4E-3	6.8E-4	3.5E-5
52	5.4E-3	1.5E-4	5.3E-4	9.8E-5	4.5E-3	7.0E-4	3.5E-5
53	5.5E-3	1.5E-4	5.2E-4	9.9E-5	4.5E-3	7.1E-4	3.5E-5
54	5.5E-3	1.4E-4	5.2E-4	1.0E-4	4.6E-3	7.2E-4	3.6E-5
55	5.6E-3	1.4E-4	5.1E-4	1.0E-4	4.7E-3	7.4E-4	3.6E-5
56	5.7E-3	1.4E-4	5.1E-4	1.0E-4	4.7E-3	7.5E-4	3.7E-5
57	5.8E-3	1.4E-4	5.1E-4	1.0E-4	4.8E-3	7.6E-4	3.7E-5
58	5.8E-3	1.4E-4	5.0E-4	1.0E-4	4.8E-3	7.7E-4	3.8E-5
59	5.9E-3	1.4E-4	5.0E-4	1.0E-4	4.9E-3	7.9E-4	3.8E-5
60	5.9E-3	1.4E-4	4.9E-4	1.0E-4	4.9E-3	8.0E-4	3.9E-5
61	6.0E-3	1.4E-4	4.9E-4	1.1E-4	5.0E-3	8.1E-4	3.9E-5
62	6.1E-3	1.3E-4	4.9E-4	1.1E-4	5.0E-3	8.3E-4	3.9E-5
63	6.1E-3	1.3E-4	4.8E-4	1.1E-4	5.0E-3	8.4E-4	4.0E-5
64	6.2E-3	1.3E-4	4.8E-4	1.1E-4	5.1E-3	8.5E-4	4.0E-5
65	6.3E-3	1.3E-4	4.8E-4	1.1E-4	5.1E-3	8.7E-4	4.1E-5
66	6.3E-3	1.3E-4	4.7E-4	1.1E-4	5.2E-3	8.8E-4	4.1E-5
67	6.4E-3	1.3E-4	4.7E-4	1.1E-4	5.2E-3	8.9E-4	4.2E-5
68	6.4E-3	1.3E-4	4.6E-4	1.1E-4	5.3E-3	9.0E-4	4.2E-5
69	6.5E-3	1.3E-4	4.6E-4	1.1E-4	5.3E-3	9.2E-4	4.3E-5
70	6.5E-3	1.2E-4	4.6E-4	1.1E-4	5.3E-3	9.3E-4	4.3E-5
71	6.6E-3	1.2E-4	4.5E-4	1.1E-4	5.4E-3	9.4E-4	4.3E-5
72	6.6E-3	1.2E-4	4.5E-4	1.1E-4	5.4E-3	9.6E-4	4.4E-5
73	6.7E-3	1.2E-4	4.5E-4	1.1E-4	5.5E-3	9.7E-4	4.4E-5
74	6.7E-3	1.2E-4	4.4E-4	1.2E-4	5.5E-3	9.8E-4	4.5E-5
75	6.8E-3	1.2E-4	4.4E-4	1.2E-4	5.5E-3	1.0E-3	4.5E-5
76	6.9E-3	1.2E-4	4.4E-4	1.2E-4	5.6E-3	1.0E-3	4.6E-5
77	6.9E-3	1.2E-4	4.3E-4	1.2E-4	5.6E-3	1.0E-3	4.6E-5
78	6.9E-3	1.2E-4	4.3E-4	1.2E-4	5.6E-3	1.0E-3	4.7E-5
79	7.0E-3	1.2E-4	4.3E-4	1.2E-4	5.7E-3	1.0E-3	4.7E-5
80	7.0E-3	1.2E-4	4.2E-4	1.2E-4	5.7E-3	1.1E-3	4.8E-5
81	7.1E-3	1.1E-4	4.2E-4	1.2E-4	5.7E-3	1.1E-3	4.8E-5
82	7.1E-3	1.1E-4	4.2E-4	1.2E-4	5.8E-3	1.1E-3	4.8E-5
83	7.2E-3	1.1E-4	4.1E-4	1.2E-4	5.8E-3	1.1E-3	4.9E-5
84	7.2E-3	1.1E-4	4.1E-4	1.2E-4	5.8E-3	1.1E-3	4.9E-5
85	7.3E-3	1.1E-4	4.1E-4	1.2E-4	5.8E-3	1.1E-3	5.0E-5
86	7.3E-3	1.1E-4	4.0E-4	1.2E-4	5.9E-3	1.1E-3	5.0E-5
87	7.4E-3	1.1E-4	4.0E-4	1.2E-4	5.9E-3	1.1E-3	5.1E-5
88	7.4E-3	1.1E-4	4.0E-4	1.2E-4	5.9E-3	1.2E-3	5.1E-5
89	7.4E-3	1.1E-4	3.9E-4	1.3E-4	5.9E-3	1.2E-3	5.2E-5
90	7.5E-3	1.1E-4	3.9E-4	1.3E-4	6.0E-3	1.2E-3	5.2E-5
91	7.5E-3	1.1E-4	3.9E-4	1.3E-4	6.0E-3	1.2E-3	5.3E-5
92	7.6E-3	1.1E-4	3.8E-4	1.3E-4	6.0E-3	1.2E-3	5.3E-5
93	7.6E-3	1.0E-4	3.8E-4	1.3E-4	6.0E-3	1.2E-3	5.4E-5
94	7.6E-3	1.0E-4	3.8E-4	1.3E-4	6.1E-3	1.2E-3	5.4E-5
95	7.7E-3	1.0E-4	3.8E-4	1.3E-4	6.1E-3	1.3E-3	5.5E-5
96	7.7E-3	1.0E-4	3.7E-4	1.3E-4	6.1E-3	1.3E-3	5.5E-5
97	7.7E-3	1.0E-4	3.7E-4	1.3E-4	6.1E-3	1.3E-3	5.5E-5
98	7.8E-3	1.0E-4	3.7E-4	1.3E-4	6.2E-3	1.3E-3	5.6E-5
99	7.8E-3	1.0E-4	3.6E-4	1.3E-4	6.2E-3	1.3E-3	5.6E-5
100	7.8E-3	1.0E-4	3.6E-4	1.3E-4	6.2E-3	1.3E-3	5.7E-5
110	8.2E-3	9.3E-5	3.3E-4	1.4E-4	6.4E-3	1.4E-3	6.2E-5
120	8.4E-3	8.8E-5	3.1E-4	1.4E-4	6.5E-3	1.6E-3	6.7E-5
130	8.6E-3	8.2E-5	2.9E-4	1.4E-4	6.5E-3	1.7E-3	7.2E-5
140	8.8E-3	7.8E-5	2.6E-4	1.5E-4	6.6E-3	1.8E-3	7.7E-5
150	9.0E-3	7.3E-5	2.4E-4	1.5E-4	6.6E-3	1.9E-3	8.3E-5
160	9.1E-3	6.9E-5	2.3E-4	1.5E-4	6.6E-3	2.0E-3	8.8E-5
170	9.1E-3	6.5E-5	2.1E-4	1.5E-4	6.5E-3	2.1E-3	9.4E-5
180	9.2E-3	6.2E-5	1.9E-4	1.5E-4	6.4E-3	2.2E-3	1.0E-4
190	9.2E-3	5.8E-5	1.8E-4	1.5E-4	6.4E-3	2.4E-3	1.1E-4
200	9.3E-3	5.5E-5	1.7E-4	1.5E-4	6.3E-3	2.5E-3	1.1E-4
210	9.3E-3	5.3E-5	1.5E-4	1.6E-4	6.1E-3	2.6E-3	1.2E-4
220	9.3E-3	5.0E-5	1.4E-4	1.6E-4	6.0E-3	2.7E-3	1.3E-4
230	9.3E-3	4.7E-5	1.3E-4	1.6E-4	5.9E-3	2.8E-3	1.3E-4
240	9.3E-3	4.5E-5	1.2E-4	1.6E-4	5.7E-3	2.9E-3	1.4E-4
250	9.2E-3	4.3E-5	1.1E-4	1.6E-4	5.6E-3	3.0E-3	1.5E-4
260	9.2E-3	4.1E-5	1.1E-4	1.6E-4	5.4E-3	3.1E-3	1.6E-4
270	9.2E-3	3.9E-5	9.8E-5	1.6E-4	5.3E-3	3.2E-3	1.6E-4
280	9.1E-3	3.7E-5	9.1E-5	1.5E-4	5.1E-3	3.3E-3	1.7E-4
290	9.1E-3	3.6E-5	8.5E-5	1.5E-4	5.0E-3	3.4E-3	1.8E-4
300	9.0E-3	3.4E-5	7.9E-5	1.5E-4	4.8E-3	3.5E-3	1.9E-4
310	9.0E-3	3.3E-5	7.3E-5	1.5E-4	4.7E-3	3.6E-3	2.0E-4
320	9.0E-3	3.1E-5	6.8E-5	1.5E-4	4.5E-3	3.7E-3	2.1E-4
330	8.9E-3	3.0E-5	6.3E-5	1.5E-4	4.4E-3	3.8E-3	2.1E-4
340	8.9E-3	2.9E-5	5.9E-5	1.5E-4	4.2E-3	3.8E-3	2.2E-4
350	8.9E-3	2.8E-5	5.5E-5	1.5E-4	4.1E-3	3.9E-3	2.3E-4
360	8.8E-3	2.7E-5	5.1E-5	1.5E-4	3.9E-3	4.0E-3	2.4E-4
365	8.8E-3	2.6E-5	5.0E-5	1.5E-4	3.9E-3	4.1E-3	2.5E-4
370	8.8E-3	2.6E-5	4.8E-5	1.5E-4	3.8E-3	4.1E-3	2.5E-4
380	8.8E-3	2.5E-5	4.5E-5	1.5E-4	3.7E-3	4.2E-3	2.6E-4
390	8.8E-3	2.4E-5	4.2E-5	1.5E-4	3.5E-3	4.3E-3	2.7E-4
400	8.7E-3	2.3E-5	3.9E-5	1.5E-4	3.4E-3	4.4E-3	2.8E-4
410	8.7E-3	2.3E-5	3.6E-5	1.5E-4	3.3E-3	4.5E-3	2.9E-4
420	8.7E-3	2.2E-5	3.4E-5	1.5E-4	3.1E-3	4.6E-3	3.0E-4
430	8.7E-3	2.1E-5	3.2E-5	1.5E-4	3.0E-3	4.7E-3	3.1E-4
440	8.7E-3	2.1E-5	3.0E-5	1.4E-4	2.9E-3	4.8E-3	3.2E-4
450	8.7E-3	2.0E-5	2.8E-5	1.4E-4	2.8E-3	4.9E-3	3.3E-4
460	8.7E-3	2.0E-5	2.6E-5	1.4E-4	2.7E-3	5.0E-3	3.4E-4
470	8.7E-3	1.9E-5	2.5E-5	1.4E-4	2.6E-3	5.1E-3	3.5E-4
480	8.7E-3	1.9E-5	2.3E-5	1.4E-4	2.5E-3	5.2E-3	3.6E-4
490	8.7E-3	1.8E-5	2.2E-5	1.4E-4	2.4E-3	5.2E-3	3.8E-4
500	8.7E-3	1.8E-5	2.1E-5	1.4E-4	2.3E-3	5.3E-3	3.9E-4
510	8.8E-3	1.7E-5	1.9E-5	1.4E-4	2.2E-3	5.4E-3	4.0E-4
520	8.8E-3	1.7E-5	1.8E-5	1.4E-4	2.1E-3	5.5E-3	4.1E-4
530	8.8E-3	1.7E-5	1.7E-5	1.4E-4	2.0E-3	5.6E-3	4.2E-4
540	8.8E-3	1.6E-5	1.6E-5	1.4E-4	1.9E-3	5.7E-3	4.3E-4
550	8.9E-3	1.6E-5	1.5E-5	1.4E-4	1.9E-3	5.8E-3	4.4E-4
560	8.9E-3	1.6E-5	1.5E-5	1.4E-4	1.8E-3	5.9E-3	4.5E-4
570	8.9E-3	1.5E-5	1.4E-5	1.4E-4	1.7E-3	6.0E-3	4.6E-4
580	9.0E-3	1.5E-5	1.3E-5	1.4E-4	1.6E-3	6.1E-3	4.8E-4
590	9.0E-3	1.5E-5	1.3E-5	1.4E-4	1.6E-3	6.2E-3	4.9E-4
600	9.1E-3	1.5E-5	1.2E-5	1.4E-4	1.5E-3	6.3E-3	5.0E-4
610	9.1E-3	1.4E-5	1.1E-5	1.4E-4	1.4E-3	6.4E-3	5.1E-4
620	9.2E-3	1.4E-5	1.1E-5	1.4E-4	1.4E-3	6.5E-3	5.2E-4
630	9.2E-3	1.4E-5	1.0E-5	1.4E-4	1.3E-3	6.6E-3	5.3E-4
640	9.3E-3	1.4E-5	1.0E-5	1.3E-4	1.3E-3	6.7E-3	5.4E-4
650	9.3E-3	1.4E-5	9.6E-6	1.3E-4	1.2E-3	6.8E-3	5.5E-4
660	9.4E-3	1.4E-5	9.2E-6	1.3E-4	1.2E-3	6.9E-3	5.7E-4
670	9.5E-3	1.3E-5	8.8E-6	1.3E-4	1.1E-3	7.0E-3	5.8E-4
680	9.5E-3	1.3E-5	8.5E-6	1.3E-4	1.1E-3	7.0E-3	5.9E-4
690	9.6E-3	1.3E-5	8.2E-6	1.3E-4	1.0E-3	7.1E-3	6.0E-4
700	9.7E-3	1.3E-5	7.9E-6	1.3E-4	9.8E-4	7.2E-3	6.1E-4
710	9.7E-3	1.3E-5	7.6E-6	1.3E-4	9.4E-4	7.3E-3	6.2E-4
720	9.8E-3	1.3E-5	7.3E-6	1.3E-4	9.0E-4	7.4E-3	6.3E-4
730	9.9E-3	1.3E-5	7.1E-6	1.3E-4	8.6E-4	7.5E-3	6.4E-4
740	1.0E-2	1.2E-5	6.9E-6	1.3E-4	8.3E-4	7.6E-3	6.6E-4
750	1.0E-2	1.2E-5	6.6E-6	1.3E-4	7.9E-4	7.7E-3	6.7E-4
760	1.0E-2	1.2E-5	6.5E-6	1.3E-4	7.6E-4	7.8E-3	6.8E-4
770	1.0E-2	1.2E-5	6.3E-6	1.3E-4	7.3E-4	7.9E-3	6.9E-4
780	1.0E-2	1.2E-5	6.1E-6	1.3E-4	7.0E-4	8.0E-3	7.0E-4
790	1.0E-2	1.2E-5	5.9E-6	1.3E-4	6.7E-4	8.1E-3	7.1E-4
800	1.0E-2	1.2E-5	5.8E-6	1.3E-4	6.4E-4	8.2E-3	7.2E-4
810	1.1E-2	1.2E-5	5.6E-6	1.3E-4	6.1E-4	8.3E-3	7.3E-4
820	1.1E-2	1.2E-5	5.5E-6	1.3E-4	5.8E-4	8.4E-3	7.4E-4
830	1.1E-2	1.2E-5	5.4E-6	1.3E-4	5.6E-4	8.5E-3	7.5E-4
840	1.1E-2	1.1E-5	5.2E-6	1.3E-4	5.4E-4	8.6E-3	7.7E-4
850	1.1E-2	1.1E-5	5.1E-6	1.3E-4	5.1E-4	8.7E-3	7.8E-4
860	1.1E-2	1.1E-5	5.0E-6	1.3E-4	4.9E-4	8.8E-3	7.9E-4
870	1.1E-2	1.1E-5	4.9E-6	1.3E-4	4.7E-4	8.9E-3	8.0E-4
880	1.1E-2	1.1E-5	4.8E-6	1.3E-4	4.5E-4	9.0E-3	8.1E-4
890	1.1E-2	1.1E-5	4.7E-6	1.3E-4	4.3E-4	9.1E-3	8.2E-4
900	1.1E-2	1.1E-5	4.6E-6	1.3E-4	4.1E-4	9.2E-3	8.3E-4
910	1.1E-2	1.1E-5	4.5E-6	1.3E-4	3.9E-4	9.3E-3	8.4E-4
920	1.2E-2	1.1E-5	4.5E-6	1.3E-4	3.8E-4	9.4E-3	8.5E-4
930	1.2E-2	1.1E-5	4.4E-6	1.3E-4	3.6E-4	9.5E-3	8.6E-4
940	1.2E-2	1.1E-5	4.3E-6	1.3E-4	3.5E-4	9.6E-3	8.7E-4
950	1.2E-2	1.1E-5	4.2E-6	1.3E-4	3.3E-4	9.7E-3	8.8E-4
960	1.2E-2	1.1E-5	4.2E-6	1.3E-4	3.2E-4	9.8E-3	8.9E-4
970	1.2E-2	1.1E-5	4.1E-6	1.3E-4	3.0E-4	9.9E-3	9.0E-4
980	1.2E-2	1.1E-5	4.1E-6	1.3E-4	2.9E-4	1.0E-2	9.1E-4
990	1.2E-2	1.1E-5	4.0E-6	1.3E-4	2.8E-4	1.0E-2	9.2E-4
1000	1.2E-2	1.1E-5	3.9E-6	1.3E-4	2.7E-4	1.0E-2	9.3E-4
1010	1.2E-2	1.1E-5	3.9E-6	1.3E-4	2.5E-4	1.0E-2	9.4E-4
1020	1.3E-2	1.1E-5	3.8E-6	1.3E-4	2.4E-4	1.0E-2	9.5E-4
1030	1.3E-2	1.0E-5	3.8E-6	1.3E-4	2.3E-4	1.0E-2	9.6E-4
1040	1.3E-2	1.0E-5	3.7E-6	1.3E-4	2.2E-4	1.1E-2	9.7E-4
1050	1.3E-2	1.0E-5	3.7E-6	1.3E-4	2.1E-4	1.1E-2	9.8E-4
1060	1.3E-2	1.0E-5	3.7E-6	1.3E-4	2.0E-4	1.1E-2	9.9E-4
1070	1.3E-2	1.0E-5	3.6E-6	1.3E-4	2.0E-4	1.1E-2	9.9E-4
1080	1.3E-2	1.0E-5	3.6E-6	1.3E-4	1.9E-4	1.1E-2	1.0E-3
1090	1.3E-2	1.0E-5	3.5E-6	1.3E-4	1.8E-4	1.1E-2	1.0E-3
1095	1.3E-2	1.0E-5	3.5E-6	1.3E-4	1.8E-4	1.1E-2	1.0E-3
1100	1.3E-2	1.0E-5	3.5E-6	1.3E-4	1.7E-4	1.1E-2	1.0E-3
1200	1.4E-2	9.9E-6	3.2E-6	1.3E-4	1.1E-4	1.2E-2	1.1E-3
1300	1.5E-2	9.6E-6	2.9E-6	1.3E-4	7.2E-5	1.3E-2	1.2E-3
1400	1.6E-2	9.4E-6	2.7E-6	1.2E-4	4.7E-5	1.4E-2	1.3E-3
1500	1.7E-2	9.2E-6	2.5E-6	1.2E-4	3.1E-5	1.5E-2	1.3E-3
1600	1.8E-2	9.0E-6	2.4E-6	1.2E-4	2.1E-5	1.6E-2	1.4E-3
1700	1.9E-2	8.8E-6	2.3E-6	1.2E-4	1.5E-5	1.7E-2	1.4E-3
1800	2.0E-2	8.7E-6	2.2E-6	1.2E-4	1.0E-5	1.8E-2	1.5E-3
1900	2.1E-2	8.5E-6	2.1E-6	1.2E-4	8.0E-6	1.9E-2	1.5E-3
2000	2.2E-2	8.4E-6	2.0E-6	1.2E-4	6.4E-6	1.9E-2	1.5E-3
2100	2.3E-2	8.2E-6	1.9E-6	1.2E-4	5.4E-6	2.0E-2	1.6E-3
2200	2.4E-2	8.1E-6	1.9E-6	1.2E-4	4.8E-6	2.1E-2	1.6E-3
2300	2.5E-2	8.0E-6	1.8E-6	1.2E-4	4.4E-6	2.2E-2	1.6E-3
2400	2.5E-2	7.8E-6	1.7E-6	1.2E-4	4.2E-6	2.3E-2	1.6E-3
2500	2.6E-2	7.7E-6	1.7E-6	1.2E-4	4.1E-6	2.3E-2	1.6E-3
2600	2.7E-2	7.6E-6	1.7E-6	1.2E-4	4.0E-6	2.4E-2	1.7E-3
2700	2.8E-2	7.5E-6	1.6E-6	1.2E-4	4.0E-6	2.5E-2	1.7E-3
2800	2.8E-2	7.4E-6	1.6E-6	1.2E-4	4.0E-6	2.6E-2	1.7E-3
2900	2.9E-2	7.3E-6	1.5E-6	1.2E-4	4.0E-6	2.6E-2	1.7E-3
3000	3.0E-2	7.2E-6	1.5E-6	1.2E-4	4.0E-6	2.7E-2	1.7E-3
3100	3.0E-2	7.1E-6	1.5E-6	1.2E-4	4.0E-6	2.7E-2	1.7E-3
3200	3.1E-2	7.0E-6	1.5E-6	1.2E-4	4.0E-6	2.8E-2	1.7E-3
3300	3.1E-2	6.9E-6	1.4E-6	1.2E-4	4.0E-6	2.9E-2	1.7E-3
3400	3.2E-2	6.8E-6	1.4E-6	1.2E-4	4.0E-6	2.9E-2	1.7E-3
3500	3.3E-2	6.7E-6	1.4E-6	1.2E-4	4.0E-6	3.0E-2	1.7E-3
3600	3.3E-2	6.6E-6	1.4E-6	1.2E-4	4.0E-6	3.0E-2	1.7E-3
3650	3.3E-2	6.6E-6	1.4E-6	1.2E-4	4.0E-6	3.1E-2	1.7E-3
4000	3.5E-2	6.3E-6	1.3E-6	1.2E-4	4.1E-6	3.2E-2	1.7E-3
5000	3.9E-2	5.7E-6	1.2E-6	1.1E-4	4.1E-6	3.7E-2	1.6E-3
6000	4.3E-2	5.3E-6	1.1E-6	1.1E-4	4.0E-6	4.0E-2	1.5E-3
7000	4.6E-2	4.9E-6	9.8E-7	1.1E-4	3.9E-6	4.3E-2	1.5E-3
8000	4.8E-2	4.6E-6	9.2E-7	1.0E-4	3.8E-6	4.6E-2	1.4E-3
9000	5.1E-2	4.4E-6	8.7E-7	1.0E-4	3.7E-6	4.9E-2	1.3E-3
10000	5.3E-2	4.2E-6	8.3E-7	9.9E-5	3.6E-6	5.1E-2	1.2E-3
11000	5.5E-2	4.0E-6	8.0E-7	9.6E-5	3.5E-6	5.3E-2	1.2E-3
12000	5.7E-2	3.9E-6	7.7E-7	9.4E-5	3.4E-6	5.5E-2	1.1E-3
13000	5.8E-2	3.8E-6	7.5E-7	9.1E-5	3.3E-6	5.7E-2	1.0E-3
14000	6.0E-2	3.7E-6	7.2E-7	8.9E-5	3.2E-6	5.8E-2	1.0E-3
