Radionuclide	Ba-140
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.6E-1	-	-	2.2E-1	7.5E-3	1.2E-2
0.083333	6.5E-1	-	-	2.4E-1	3.4E-3	1.7E-2
0.125	6.4E-1	-	-	2.5E-1	1.9E-3	2.1E-2
0.25	6.1E-1	-	-	2.9E-1	9.5E-4	3.1E-2
0.375	5.8E-1	-	-	3.2E-1	7.7E-4	3.9E-2
0.5	5.6E-1	-	-	3.4E-1	6.7E-4	4.4E-2
0.625	5.4E-1	-	-	3.5E-1	5.9E-4	4.7E-2
0.75	5.1E-1	-	-	3.5E-1	5.2E-4	4.9E-2
0.875	4.9E-1	-	-	3.5E-1	4.7E-4	5.0E-2
1	4.6E-1	8.7E-3	6.3E-2	3.3E-1	4.3E-4	5.0E-2
1.125	4.3E-1	-	-	3.2E-1	3.9E-4	5.0E-2
1.25	4.0E-1	-	-	3.0E-1	3.6E-4	4.9E-2
1.375	3.8E-1	-	-	2.8E-1	3.3E-4	4.9E-2
1.5	3.5E-1	-	-	2.6E-1	3.1E-4	4.8E-2
1.625	3.2E-1	-	-	2.4E-1	2.9E-4	4.7E-2
1.75	2.9E-1	-	-	2.2E-1	2.7E-4	4.6E-2
1.875	2.7E-1	-	-	2.0E-1	2.5E-4	4.4E-2
2	2.5E-1	2.6E-3	1.8E-1	1.8E-1	2.4E-4	4.3E-2
2.25	2.0E-1	-	-	1.4E-1	2.1E-4	4.1E-2
2.5	1.7E-1	-	-	1.1E-1	1.9E-4	3.9E-2
2.75	1.4E-1	-	-	8.8E-2	1.7E-4	3.7E-2
3	1.2E-1	1.3E-3	1.1E-1	6.9E-2	1.5E-4	3.5E-2
3.25	9.7E-2	-	-	5.3E-2	1.4E-4	3.3E-2
3.5	8.3E-2	-	-	4.2E-2	1.3E-4	3.1E-2
3.75	7.1E-2	-	-	3.3E-2	1.1E-4	3.0E-2
4	6.2E-2	8.2E-4	4.6E-2	2.6E-2	1.0E-4	2.8E-2
4.25	5.5E-2	-	-	2.1E-2	9.4E-5	2.7E-2
4.5	4.9E-2	-	-	1.7E-2	8.5E-5	2.6E-2
4.75	4.5E-2	-	-	1.4E-2	7.7E-5	2.5E-2
5	4.1E-2	5.4E-4	1.8E-2	1.2E-2	7.0E-5	2.4E-2
5.5	3.5E-2	-	-	8.5E-3	5.8E-5	2.2E-2
6	3.1E-2	3.6E-4	7.7E-3	6.5E-3	4.8E-5	2.0E-2
6.5	2.7E-2	-	-	5.1E-3	4.0E-5	1.9E-2
7	2.5E-2	2.4E-4	4.2E-3	4.0E-3	3.4E-5	1.8E-2
7.5	2.2E-2	-	-	3.2E-3	2.9E-5	1.7E-2
8	2.1E-2	1.6E-4	2.5E-3	2.6E-3	2.4E-5	1.6E-2
8.5	1.9E-2	-	-	2.2E-3	2.1E-5	1.5E-2
9	1.8E-2	1.1E-4	1.7E-3	1.8E-3	1.8E-5	1.4E-2
9.5	1.7E-2	-	-	1.4E-3	1.6E-5	1.4E-2
10	1.6E-2	7.3E-5	1.1E-3	1.2E-3	1.4E-5	1.3E-2
11	1.4E-2	5.0E-5	7.5E-4	8.2E-4	1.1E-5	1.2E-2
12	1.3E-2	3.5E-5	5.1E-4	5.7E-4	8.7E-6	1.1E-2
13	1.2E-2	2.5E-5	3.5E-4	4.1E-4	7.3E-6	1.1E-2
14	1.1E-2	1.9E-5	2.5E-4	3.0E-4	6.3E-6	9.9E-3
15	1.0E-2	1.4E-5	1.8E-4	2.2E-4	5.6E-6	9.2E-3
16	9.4E-3	1.1E-5	1.4E-4	1.7E-4	5.0E-6	8.7E-3
17	8.8E-3	8.9E-6	1.0E-4	1.4E-4	4.6E-6	8.1E-3
18	8.2E-3	7.4E-6	8.3E-5	1.2E-4	4.2E-6	7.6E-3
19	7.7E-3	6.3E-6	6.7E-5	9.8E-5	3.9E-6	7.2E-3
20	7.2E-3	5.5E-6	5.7E-5	8.5E-5	3.6E-6	6.8E-3
21	6.8E-3	4.9E-6	4.9E-5	7.5E-5	3.4E-6	6.3E-3
22	6.4E-3	4.4E-6	4.3E-5	6.8E-5	3.2E-6	6.0E-3
23	6.0E-3	4.0E-6	3.8E-5	6.2E-5	3.0E-6	5.6E-3
24	5.6E-3	3.7E-6	3.5E-5	5.6E-5	2.8E-6	5.3E-3
25	5.3E-3	3.4E-6	3.2E-5	5.2E-5	2.7E-6	5.0E-3
26	5.0E-3	3.1E-6	2.9E-5	4.8E-5	2.5E-6	4.7E-3
27	4.7E-3	2.9E-6	2.7E-5	4.5E-5	2.4E-6	4.4E-3
28	4.4E-3	2.7E-6	2.5E-5	4.2E-5	2.3E-6	4.1E-3
29	4.2E-3	2.5E-6	2.3E-5	3.9E-5	2.1E-6	3.9E-3
30	3.9E-3	2.4E-6	2.2E-5	3.7E-5	2.0E-6	3.7E-3
31	3.7E-3	2.2E-6	2.0E-5	3.4E-5	1.9E-6	3.4E-3
32	3.5E-3	2.1E-6	1.9E-5	3.2E-5	1.8E-6	3.2E-3
33	3.3E-3	1.9E-6	1.8E-5	3.0E-5	1.7E-6	3.1E-3
34	3.1E-3	1.8E-6	1.7E-5	2.8E-5	1.6E-6	2.9E-3
35	2.9E-3	1.7E-6	1.6E-5	2.6E-5	1.5E-6	2.7E-3
36	2.7E-3	1.6E-6	1.5E-5	2.5E-5	1.4E-6	2.5E-3
