Radionuclide	Gd-145
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.6E-1	4.9E-3	4.2E-2	1.7E-2
0.083333	2.5E-2	5.2E-4	8.1E-3	2.9E-3
0.125	4.0E-3	7.6E-5	1.4E-3	4.8E-4
0.25	1.7E-5	3.1E-7	6.6E-6	2.2E-6
0.375	7.3E-8	1.3E-9	3.0E-8	1.0E-8
0.5	3.2E-10	-	1.4E-10	-
