Radionuclide	Tc-96
Route of Intake	Inhalation
Material	Aerosols Type M, All unspecified forms, fA=0.18
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	2.9E-1	-	-	4.3E-2	1.8E-1	1.2E-4	1.7E-4	4.0E-4
0.083333	2.9E-1	-	-	4.8E-2	1.7E-1	2.1E-4	3.3E-4	8.7E-4
0.125	2.9E-1	-	-	5.2E-2	1.7E-1	2.8E-4	4.8E-4	1.3E-3
0.25	2.8E-1	-	-	6.2E-2	1.5E-1	4.0E-4	9.4E-4	2.5E-3
0.375	2.7E-1	-	-	6.8E-2	1.5E-1	4.4E-4	1.3E-3	3.0E-3
0.5	2.6E-1	-	-	7.2E-2	1.4E-1	4.4E-4	1.6E-3	3.1E-3
0.625	2.5E-1	-	-	7.4E-2	1.3E-1	4.2E-4	1.9E-3	2.9E-3
0.75	2.4E-1	-	-	7.5E-2	1.3E-1	3.9E-4	2.0E-3	2.6E-3
0.875	2.3E-1	-	-	7.4E-2	1.2E-1	3.6E-4	2.1E-3	2.2E-3
1	2.2E-1	7.7E-3	1.1E-2	7.1E-2	1.2E-1	3.2E-4	2.2E-3	1.9E-3
1.125	2.1E-1	-	-	6.9E-2	1.2E-1	2.9E-4	2.2E-3	1.6E-3
1.25	2.0E-1	-	-	6.5E-2	1.1E-1	2.7E-4	2.2E-3	1.4E-3
1.375	1.9E-1	-	-	6.1E-2	1.1E-1	2.4E-4	2.1E-3	1.2E-3
1.5	1.8E-1	-	-	5.7E-2	1.1E-1	2.2E-4	2.1E-3	1.1E-3
1.625	1.7E-1	-	-	5.2E-2	1.0E-1	2.0E-4	2.0E-3	9.4E-4
1.75	1.7E-1	-	-	4.8E-2	1.0E-1	1.8E-4	1.9E-3	8.4E-4
1.875	1.6E-1	-	-	4.4E-2	1.0E-1	1.6E-4	1.9E-3	7.6E-4
2	1.5E-1	3.4E-3	3.0E-2	4.0E-2	9.7E-2	1.5E-4	1.8E-3	6.9E-4
2.25	1.4E-1	-	-	3.3E-2	9.3E-2	1.3E-4	1.6E-3	5.9E-4
2.5	1.3E-1	-	-	2.7E-2	8.8E-2	1.1E-4	1.5E-3	5.3E-4
2.75	1.2E-1	-	-	2.2E-2	8.4E-2	9.2E-5	1.4E-3	4.7E-4
