Radionuclide	C-11
Route of Intake	Inhalation
Material	Aerosols Barium carbonate, fA=0.99
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.2E-2	5.7E-3	1.2E-3	5.6E-4
0.083333	5.5E-3	4.3E-4	8.1E-5	5.3E-5
0.125	6.1E-4	3.8E-5	7.4E-6	5.7E-6
0.25	9.5E-7	4.8E-8	7.0E-9	9.2E-9
0.375	1.6E-9	-	-	-
