Radionuclide	I-128
Route of Intake	Inhalation
Material	Aerosols Type F, Sodium iodide, caesium chloride vector, silver iodide, all unspecified forms, fA=0.99
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	1.2E-1	1.6E-2	1.1E-3	1.6E-3	1.8E-3
0.083333	2.3E-2	2.4E-3	2.1E-4	6.1E-4	3.5E-4
0.125	4.2E-3	4.0E-4	4.0E-5	1.7E-4	6.7E-5
0.25	2.5E-5	2.3E-6	2.4E-7	2.3E-6	4.1E-7
0.375	1.5E-7	1.4E-8	1.4E-9	2.2E-8	2.4E-9
0.5	8.9E-10	-	-	1.9E-10	-
