Radionuclide	I-128
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	1.7E-1	1.5E-2	1.3E-1	1.1E-4	1.7E-4
0.083333	3.1E-2	3.3E-3	2.3E-2	6.3E-5	5.4E-5
0.125	5.9E-3	7.0E-4	4.3E-3	2.3E-5	1.3E-5
0.25	3.9E-5	5.7E-6	2.7E-5	4.5E-7	1.2E-7
0.375	2.6E-7	4.2E-8	1.8E-7	5.3E-9	8.6E-10
0.5	1.7E-9	3.0E-10	1.2E-9	-	-
