Radionuclide	I-128
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	1.5E-1	5.2E-2	7.2E-3	3.3E-5	5.6E-5
0.083333	2.7E-2	1.1E-2	1.2E-3	2.5E-5	2.6E-5
0.125	5.0E-3	2.1E-3	2.2E-4	1.1E-5	7.7E-6
0.25	3.3E-5	1.6E-5	1.3E-6	2.7E-7	8.4E-8
0.375	2.1E-7	1.2E-7	8.4E-9	3.4E-9	6.1E-10
0.5	1.4E-9	8.5E-10	-	-	-
