Radionuclide	Ir-190m
Route of Intake	Inhalation
Material	Aerosols Type S, Elemental iridium, fA=1E-4
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	3.6E-1	-	1.3E-1	7.5E-3	4.7E-6	7.0E-6
0.083333	1.9E-1	-	7.9E-2	3.6E-3	3.3E-6	4.9E-6
0.125	1.0E-1	-	4.6E-2	1.8E-3	2.1E-6	3.2E-6
0.25	1.5E-2	-	8.6E-3	2.5E-4	4.6E-7	6.8E-7
0.375	2.3E-3	-	1.5E-3	3.7E-5	8.7E-8	1.3E-7
0.5	3.5E-4	-	2.5E-4	5.6E-6	1.5E-8	2.2E-8
0.625	5.2E-5	-	4.1E-5	8.7E-7	2.6E-9	3.7E-9
0.75	7.9E-6	-	6.4E-6	1.3E-7	4.2E-10	6.1E-10
0.875	1.2E-6	-	9.9E-7	2.1E-8	-	-
1	1.7E-7	2.6E-8	1.5E-7	3.2E-9	-	-
1.125	2.5E-8	-	2.3E-8	5.0E-10	-	-
1.25	3.7E-9	-	3.4E-9	-	-	-
1.375	5.4E-10	-	4.9E-10	-	-	-
