Radionuclide	Cr-51
Route of Intake	Injection
Material	Injection, fA=1E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	6.9E-2	6.6E-2	9.9E-2
0.083333	9.8E-1	-	-	7.0E-2	6.4E-2	1.0E-1
0.125	9.7E-1	-	-	7.1E-2	6.1E-2	1.0E-1
0.25	9.4E-1	-	-	7.4E-2	5.5E-2	1.0E-1
0.375	9.2E-1	-	-	7.6E-2	5.0E-2	1.1E-1
0.5	9.0E-1	-	-	7.7E-2	4.6E-2	1.1E-1
0.625	8.8E-1	-	-	7.8E-2	4.2E-2	1.1E-1
0.75	8.7E-1	-	-	7.8E-2	3.9E-2	1.1E-1
0.875	8.5E-1	-	-	7.8E-2	3.6E-2	1.1E-1
1	8.3E-1	1.3E-1	7.6E-3	7.7E-2	3.4E-2	1.2E-1
1.125	8.2E-1	-	-	7.5E-2	3.2E-2	1.2E-1
1.25	8.1E-1	-	-	7.4E-2	3.1E-2	1.2E-1
1.375	7.9E-1	-	-	7.1E-2	3.0E-2	1.2E-1
1.5	7.8E-1	-	-	6.9E-2	2.8E-2	1.2E-1
1.625	7.7E-1	-	-	6.6E-2	2.8E-2	1.2E-1
1.75	7.6E-1	-	-	6.3E-2	2.7E-2	1.2E-1
1.875	7.5E-1	-	-	6.1E-2	2.6E-2	1.3E-1
2	7.4E-1	5.0E-2	2.8E-2	5.8E-2	2.6E-2	1.3E-1
2.25	7.2E-1	-	-	5.2E-2	2.5E-2	1.3E-1
2.5	7.0E-1	-	-	4.7E-2	2.4E-2	1.3E-1
2.75	6.8E-1	-	-	4.3E-2	2.4E-2	1.3E-1
3	6.6E-1	2.8E-2	2.6E-2	3.9E-2	2.4E-2	1.3E-1
3.25	6.5E-1	-	-	3.5E-2	2.4E-2	1.4E-1
3.5	6.4E-1	-	-	3.3E-2	2.4E-2	1.4E-1
3.75	6.2E-1	-	-	3.0E-2	2.4E-2	1.4E-1
4	6.1E-1	2.0E-2	1.6E-2	2.8E-2	2.4E-2	1.4E-1
4.25	6.0E-1	-	-	2.6E-2	2.4E-2	1.4E-1
4.5	5.9E-1	-	-	2.5E-2	2.4E-2	1.4E-1
4.75	5.8E-1	-	-	2.4E-2	2.4E-2	1.4E-1
5	5.7E-1	1.7E-2	1.1E-2	2.3E-2	2.4E-2	1.5E-1
5.5	5.5E-1	-	-	2.1E-2	2.4E-2	1.5E-1
6	5.3E-1	1.5E-2	7.9E-3	1.9E-2	2.4E-2	1.5E-1
6.5	5.2E-1	-	-	1.8E-2	2.4E-2	1.5E-1
7	5.0E-1	1.3E-2	6.4E-3	1.7E-2	2.4E-2	1.5E-1
7.5	4.9E-1	-	-	1.6E-2	2.4E-2	1.5E-1
8	4.7E-1	1.1E-2	5.5E-3	1.5E-2	2.4E-2	1.5E-1
8.5	4.6E-1	-	-	1.4E-2	2.4E-2	1.5E-1
9	4.4E-1	1.0E-2	4.9E-3	1.3E-2	2.4E-2	1.5E-1
9.5	4.3E-1	-	-	1.3E-2	2.4E-2	1.5E-1
10	4.2E-1	9.1E-3	4.3E-3	1.2E-2	2.4E-2	1.5E-1
11	4.0E-1	8.1E-3	3.9E-3	1.1E-2	2.4E-2	1.5E-1
12	3.8E-1	7.2E-3	3.4E-3	9.7E-3	2.4E-2	1.5E-1
13	3.6E-1	6.5E-3	3.1E-3	8.7E-3	2.3E-2	1.5E-1
14	3.4E-1	5.8E-3	2.7E-3	7.8E-3	2.3E-2	1.5E-1
15	3.2E-1	5.2E-3	2.5E-3	7.1E-3	2.3E-2	1.5E-1
16	3.1E-1	4.6E-3	2.2E-3	6.4E-3	2.3E-2	1.4E-1
17	3.0E-1	4.2E-3	2.0E-3	5.8E-3	2.2E-2	1.4E-1
18	2.8E-1	3.8E-3	1.8E-3	5.2E-3	2.2E-2	1.4E-1
19	2.7E-1	3.4E-3	1.6E-3	4.8E-3	2.2E-2	1.4E-1
20	2.6E-1	3.0E-3	1.4E-3	4.3E-3	2.1E-2	1.3E-1
21	2.5E-1	2.8E-3	1.3E-3	3.9E-3	2.1E-2	1.3E-1
22	2.4E-1	2.5E-3	1.2E-3	3.6E-3	2.1E-2	1.3E-1
23	2.3E-1	2.3E-3	1.1E-3	3.3E-3	2.0E-2	1.2E-1
24	2.2E-1	2.1E-3	9.5E-4	3.0E-3	2.0E-2	1.2E-1
25	2.1E-1	1.9E-3	8.7E-4	2.8E-3	1.9E-2	1.2E-1
26	2.1E-1	1.7E-3	7.9E-4	2.6E-3	1.9E-2	1.2E-1
27	2.0E-1	1.6E-3	7.2E-4	2.4E-3	1.9E-2	1.1E-1
28	1.9E-1	1.4E-3	6.5E-4	2.2E-3	1.8E-2	1.1E-1
29	1.9E-1	1.3E-3	6.0E-4	2.0E-3	1.8E-2	1.1E-1
30	1.8E-1	1.2E-3	5.5E-4	1.9E-3	1.8E-2	1.0E-1
31	1.7E-1	1.1E-3	5.0E-4	1.8E-3	1.7E-2	1.0E-1
32	1.7E-1	1.0E-3	4.6E-4	1.6E-3	1.7E-2	9.7E-2
33	1.6E-1	9.4E-4	4.3E-4	1.5E-3	1.6E-2	9.5E-2
34	1.6E-1	8.7E-4	3.9E-4	1.5E-3	1.6E-2	9.2E-2
