Radionuclide	Ba-133m
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.0E-1	-	-	1.4E-1	1.3E-1	8.4E-4
0.083333	4.8E-1	-	-	1.6E-1	1.2E-1	1.8E-3
0.125	4.7E-1	-	-	1.7E-1	1.1E-1	2.7E-3
0.25	4.3E-1	-	-	1.9E-1	9.9E-2	4.9E-3
0.375	4.0E-1	-	-	2.0E-1	9.0E-2	6.4E-3
0.5	3.7E-1	-	-	2.0E-1	8.3E-2	7.3E-3
0.625	3.4E-1	-	-	2.0E-1	7.7E-2	7.7E-3
0.75	3.2E-1	-	-	1.9E-1	7.2E-2	7.8E-3
0.875	2.9E-1	-	-	1.8E-1	6.7E-2	7.6E-3
1	2.6E-1	1.2E-3	2.9E-2	1.7E-1	6.3E-2	7.4E-3
1.125	2.4E-1	-	-	1.5E-1	6.0E-2	7.0E-3
1.25	2.1E-1	-	-	1.4E-1	5.6E-2	6.6E-3
1.375	1.9E-1	-	-	1.2E-1	5.3E-2	6.2E-3
1.5	1.7E-1	-	-	1.1E-1	5.0E-2	5.8E-3
1.625	1.5E-1	-	-	9.4E-2	4.7E-2	5.5E-3
1.75	1.4E-1	-	-	8.2E-2	4.5E-2	5.1E-3
1.875	1.2E-1	-	-	7.0E-2	4.2E-2	4.7E-3
2	1.1E-1	2.7E-4	6.0E-2	6.0E-2	4.0E-2	4.4E-3
2.25	8.5E-2	-	-	4.3E-2	3.5E-2	3.8E-3
2.5	6.7E-2	-	-	3.1E-2	3.2E-2	3.3E-3
2.75	5.4E-2	-	-	2.1E-2	2.8E-2	2.8E-3
3	4.4E-2	9.8E-5	2.6E-2	1.5E-2	2.5E-2	2.5E-3
3.25	3.6E-2	-	-	1.0E-2	2.3E-2	2.1E-3
3.5	3.0E-2	-	-	7.1E-3	2.0E-2	1.8E-3
3.75	2.5E-2	-	-	4.9E-3	1.8E-2	1.6E-3
4	2.1E-2	4.5E-5	6.9E-3	3.4E-3	1.6E-2	1.4E-3
4.25	1.8E-2	-	-	2.4E-3	1.4E-2	1.2E-3
4.5	1.6E-2	-	-	1.7E-3	1.3E-2	1.1E-3
4.75	1.4E-2	-	-	1.3E-3	1.2E-2	9.4E-4
5	1.2E-2	2.2E-5	1.6E-3	9.5E-4	1.0E-2	8.2E-4
5.5	9.7E-3	-	-	5.6E-4	8.3E-3	6.4E-4
6	7.6E-3	1.1E-5	4.3E-4	3.6E-4	6.6E-3	5.0E-4
6.5	6.0E-3	-	-	2.4E-4	5.3E-3	3.9E-4
7	4.8E-3	5.6E-6	1.5E-4	1.7E-4	4.3E-3	3.1E-4
7.5	3.8E-3	-	-	1.2E-4	3.4E-3	2.4E-4
8	3.1E-3	3.0E-6	7.1E-5	8.8E-5	2.7E-3	1.9E-4
8.5	2.4E-3	-	-	6.5E-5	2.2E-3	1.5E-4
9	2.0E-3	1.6E-6	3.6E-5	4.8E-5	1.8E-3	1.2E-4
9.5	1.6E-3	-	-	3.5E-5	1.4E-3	9.6E-5
10	1.3E-3	9.0E-7	2.0E-5	2.6E-5	1.1E-3	7.7E-5
11	8.1E-4	5.2E-7	1.1E-5	1.5E-5	7.4E-4	5.0E-5
12	5.2E-4	3.1E-7	6.1E-6	8.6E-6	4.7E-4	3.2E-5
13	3.4E-4	1.9E-7	3.5E-6	5.1E-6	3.1E-4	2.1E-5
14	2.2E-4	1.1E-7	2.1E-6	3.0E-6	2.0E-4	1.3E-5
15	1.4E-4	7.1E-8	1.2E-6	1.8E-6	1.3E-4	8.8E-6
16	9.0E-5	4.5E-8	7.4E-7	1.1E-6	8.3E-5	5.7E-6
17	5.8E-5	2.8E-8	4.5E-7	6.8E-7	5.4E-5	3.7E-6
18	3.8E-5	1.8E-8	2.8E-7	4.2E-7	3.5E-5	2.4E-6
19	2.4E-5	1.2E-8	1.7E-7	2.6E-7	2.2E-5	1.6E-6
20	1.6E-5	7.4E-9	1.1E-7	1.7E-7	1.5E-5	1.0E-6
21	1.0E-5	4.8E-9	6.8E-8	1.1E-7	9.4E-6	6.8E-7
22	6.6E-6	3.1E-9	4.3E-8	6.7E-8	6.1E-6	4.4E-7
23	4.3E-6	2.0E-9	2.7E-8	4.3E-8	3.9E-6	2.9E-7
24	2.8E-6	1.3E-9	1.8E-8	2.7E-8	2.5E-6	1.9E-7
25	1.8E-6	8.3E-10	1.1E-8	1.8E-8	1.6E-6	1.2E-7
26	1.2E-6	5.4E-10	7.2E-9	1.1E-8	1.1E-6	8.0E-8
27	7.6E-7	3.5E-10	4.6E-9	7.2E-9	6.9E-7	5.2E-8
28	4.9E-7	2.2E-10	3.0E-9	4.7E-9	4.5E-7	3.4E-8
29	3.2E-7	1.5E-10	1.9E-9	3.0E-9	2.9E-7	2.2E-8
30	2.1E-7	-	1.2E-9	1.9E-9	1.9E-7	1.5E-8
31	1.3E-7	-	8.0E-10	1.3E-9	1.2E-7	9.5E-9
32	8.6E-8	-	5.1E-10	8.1E-10	7.9E-8	6.2E-9
33	5.6E-8	-	3.3E-10	5.2E-10	5.1E-8	4.1E-9
34	3.6E-8	-	2.1E-10	3.4E-10	3.3E-8	2.7E-9
35	2.4E-8	-	1.4E-10	2.2E-10	2.1E-8	1.7E-9
36	1.5E-8	-	-	1.4E-10	1.4E-8	1.1E-9
37	9.9E-9	-	-	-	8.9E-9	7.4E-10
38	6.4E-9	-	-	-	5.8E-9	4.8E-10
39	4.1E-9	-	-	-	3.8E-9	3.1E-10
40	2.7E-9	-	-	-	2.4E-9	2.0E-10
41	1.7E-9	-	-	-	1.6E-9	1.3E-10
42	1.1E-9	-	-	-	1.0E-9	-
43	7.3E-10	-	-	-	6.6E-10	-
44	4.7E-10	-	-	-	4.3E-10	-
45	3.1E-10	-	-	-	2.8E-10	-
46	2.0E-10	-	-	-	1.8E-10	-
47	1.3E-10	-	-	-	1.2E-10	-
