Radionuclide	Ba-133m
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	3.2E-1	-	-	5.7E-2	1.2E-1	3.1E-2
0.083333	3.1E-1	-	-	8.4E-2	5.0E-2	5.2E-2
0.125	3.0E-1	-	-	9.9E-2	2.2E-2	6.2E-2
0.25	2.8E-1	-	-	1.2E-1	2.7E-3	7.2E-2
0.375	2.6E-1	-	-	1.2E-1	9.4E-4	7.2E-2
0.5	2.4E-1	-	-	1.2E-1	6.3E-4	7.0E-2
0.625	2.2E-1	-	-	1.1E-1	5.0E-4	6.6E-2
0.75	2.1E-1	-	-	1.1E-1	4.2E-4	6.1E-2
0.875	1.9E-1	-	-	1.0E-1	3.6E-4	5.7E-2
1	1.7E-1	1.0E-2	2.4E-2	9.1E-2	3.2E-4	5.3E-2
1.125	1.6E-1	-	-	8.3E-2	2.9E-4	4.9E-2
1.25	1.4E-1	-	-	7.4E-2	2.6E-4	4.5E-2
1.375	1.3E-1	-	-	6.6E-2	2.3E-4	4.2E-2
1.5	1.1E-1	-	-	5.9E-2	2.1E-4	3.9E-2
1.625	1.0E-1	-	-	5.2E-2	1.9E-4	3.6E-2
1.75	9.2E-2	-	-	4.5E-2	1.7E-4	3.3E-2
1.875	8.3E-2	-	-	4.0E-2	1.6E-4	3.1E-2
2	7.4E-2	1.2E-3	3.6E-2	3.5E-2	1.4E-4	2.8E-2
2.25	6.0E-2	-	-	2.6E-2	1.2E-4	2.4E-2
2.5	4.8E-2	-	-	2.0E-2	9.5E-5	2.1E-2
2.75	3.9E-2	-	-	1.5E-2	7.9E-5	1.8E-2
3	3.2E-2	5.2E-4	1.5E-2	1.2E-2	6.5E-5	1.6E-2
3.25	2.7E-2	-	-	9.2E-3	5.3E-5	1.3E-2
3.5	2.2E-2	-	-	7.1E-3	4.4E-5	1.2E-2
3.75	1.9E-2	-	-	5.6E-3	3.6E-5	1.0E-2
4	1.6E-2	2.4E-4	5.3E-3	4.4E-3	3.0E-5	8.8E-3
4.25	1.3E-2	-	-	3.5E-3	2.5E-5	7.6E-3
4.5	1.1E-2	-	-	2.8E-3	2.1E-5	6.7E-3
4.75	9.5E-3	-	-	2.3E-3	1.7E-5	5.8E-3
5	8.1E-3	1.1E-4	2.0E-3	1.9E-3	1.4E-5	5.1E-3
5.5	5.9E-3	-	-	1.2E-3	9.8E-6	3.9E-3
6	4.4E-3	4.9E-5	8.1E-4	8.2E-4	6.8E-6	3.0E-3
6.5	3.3E-3	-	-	5.5E-4	4.7E-6	2.4E-3
7	2.5E-3	2.2E-5	3.6E-4	3.7E-4	3.3E-6	1.8E-3
7.5	1.9E-3	-	-	2.5E-4	2.3E-6	1.5E-3
8	1.5E-3	1.0E-5	1.6E-4	1.7E-4	1.6E-6	1.1E-3
8.5	1.1E-3	-	-	1.2E-4	1.2E-6	9.0E-4
9	8.7E-4	4.8E-6	7.4E-5	7.9E-5	8.4E-7	7.2E-4
9.5	6.8E-4	-	-	5.4E-5	6.1E-7	5.7E-4
10	5.3E-4	2.3E-6	3.4E-5	3.7E-5	4.4E-7	4.5E-4
11	3.3E-4	1.1E-6	1.6E-5	1.8E-5	2.4E-7	2.9E-4
12	2.1E-4	5.3E-7	7.6E-6	8.6E-6	1.4E-7	1.8E-4
13	1.3E-4	2.6E-7	3.6E-6	4.2E-6	8.0E-8	1.2E-4
14	8.3E-5	1.3E-7	1.8E-6	2.1E-6	4.8E-8	7.6E-5
15	5.3E-5	7.0E-8	9.0E-7	1.1E-6	2.9E-8	4.9E-5
16	3.4E-5	3.8E-8	4.7E-7	6.1E-7	1.8E-8	3.2E-5
17	2.2E-5	2.1E-8	2.5E-7	3.4E-7	1.1E-8	2.1E-5
18	1.4E-5	1.2E-8	1.4E-7	1.9E-7	7.2E-9	1.3E-5
19	9.2E-6	7.3E-9	7.8E-8	1.1E-7	4.6E-9	8.6E-6
20	5.9E-6	4.4E-9	4.5E-8	6.9E-8	3.0E-9	5.6E-6
21	3.8E-6	2.7E-9	2.7E-8	4.2E-8	1.9E-9	3.6E-6
22	2.5E-6	1.7E-9	1.7E-8	2.6E-8	1.2E-9	2.3E-6
23	1.6E-6	1.1E-9	1.0E-8	1.6E-8	8.1E-10	1.5E-6
24	1.0E-6	6.8E-10	6.4E-9	1.0E-8	5.3E-10	9.8E-7
25	6.8E-7	4.3E-10	4.0E-9	6.6E-9	3.4E-10	6.3E-7
26	4.4E-7	2.8E-10	2.6E-9	4.2E-9	2.2E-10	4.1E-7
27	2.8E-7	1.8E-10	1.6E-9	2.7E-9	1.4E-10	2.7E-7
28	1.8E-7	1.1E-10	1.0E-9	1.7E-9	-	1.7E-7
29	1.2E-7	-	6.7E-10	1.1E-9	-	1.1E-7
30	7.7E-8	-	4.3E-10	7.2E-10	-	7.2E-8
31	5.0E-8	-	2.8E-10	4.7E-10	-	4.7E-8
32	3.2E-8	-	1.8E-10	3.0E-10	-	3.0E-8
33	2.1E-8	-	1.1E-10	1.9E-10	-	2.0E-8
34	1.4E-8	-	-	1.2E-10	-	1.3E-8
35	8.8E-9	-	-	-	-	8.3E-9
36	5.7E-9	-	-	-	-	5.3E-9
37	3.7E-9	-	-	-	-	3.5E-9
38	2.4E-9	-	-	-	-	2.2E-9
39	1.6E-9	-	-	-	-	1.5E-9
40	1.0E-9	-	-	-	-	9.4E-10
41	6.6E-10	-	-	-	-	6.1E-10
42	4.3E-10	-	-	-	-	4.0E-10
43	2.8E-10	-	-	-	-	2.6E-10
44	1.8E-10	-	-	-	-	1.7E-10
45	1.2E-10	-	-	-	-	1.1E-10
