Radionuclide	I-125
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
2.5	1.5E-1	-	-	1.3E-1	8.4E-3	1.6E-3	8.9E-6
2.75	1.1E-1	-	-	1.0E-1	8.3E-3	1.6E-3	8.7E-6
3	8.6E-2	1.6E-4	1.5E-1	7.5E-2	8.2E-3	1.6E-3	8.9E-6
3.25	6.6E-2	-	-	5.5E-2	8.1E-3	1.6E-3	9.2E-6
3.5	5.1E-2	-	-	4.0E-2	8.0E-3	1.6E-3	9.6E-6
3.75	3.9E-2	-	-	2.9E-2	7.9E-3	1.6E-3	1.0E-5
4	3.1E-2	2.4E-5	5.4E-2	2.1E-2	7.8E-3	1.6E-3	1.1E-5
4.25	2.5E-2	-	-	1.5E-2	7.8E-3	1.6E-3	1.1E-5
4.5	2.0E-2	-	-	1.0E-2	7.7E-3	1.6E-3	1.2E-5
4.75	1.7E-2	-	-	7.3E-3	7.6E-3	1.6E-3	1.2E-5
5	1.5E-2	6.4E-6	1.6E-2	5.2E-3	7.5E-3	1.6E-3	1.3E-5
5.5	1.2E-2	-	-	2.6E-3	7.4E-3	1.6E-3	1.4E-5
6	1.1E-2	4.3E-6	3.9E-3	1.3E-3	7.3E-3	1.6E-3	1.5E-5
6.5	9.9E-3	-	-	7.5E-4	7.2E-3	1.5E-3	1.5E-5
7	9.5E-3	4.2E-6	9.9E-4	4.6E-4	7.1E-3	1.5E-3	1.6E-5
7.5	9.3E-3	-	-	3.3E-4	7.0E-3	1.5E-3	1.7E-5
8	9.1E-3	4.3E-6	3.2E-4	2.5E-4	6.9E-3	1.5E-3	1.7E-5
8.5	9.0E-3	-	-	2.1E-4	6.8E-3	1.5E-3	1.8E-5
9	8.8E-3	4.4E-6	1.6E-4	1.9E-4	6.7E-3	1.5E-3	1.9E-5
9.5	8.7E-3	-	-	1.7E-4	6.6E-3	1.5E-3	1.9E-5
10	8.6E-3	4.6E-6	1.1E-4	1.5E-4	6.6E-3	1.4E-3	2.0E-5
11	8.4E-3	4.7E-6	8.8E-5	1.3E-4	6.4E-3	1.4E-3	2.0E-5
12	8.3E-3	4.8E-6	7.3E-5	1.1E-4	6.3E-3	1.4E-3	2.1E-5
13	8.1E-3	4.8E-6	6.2E-5	9.1E-5	6.2E-3	1.4E-3	2.2E-5
14	7.9E-3	4.9E-6	5.2E-5	7.8E-5	6.1E-3	1.3E-3	2.2E-5
15	7.8E-3	5.0E-6	4.5E-5	6.8E-5	6.0E-3	1.3E-3	2.2E-5
16	7.7E-3	5.0E-6	3.9E-5	5.9E-5	5.9E-3	1.3E-3	2.3E-5
17	7.5E-3	5.0E-6	3.3E-5	5.2E-5	5.8E-3	1.3E-3	2.3E-5
18	7.4E-3	5.0E-6	2.9E-5	4.7E-5	5.7E-3	1.3E-3	2.3E-5
19	7.3E-3	5.0E-6	2.6E-5	4.2E-5	5.6E-3	1.2E-3	2.3E-5
20	7.2E-3	5.0E-6	2.3E-5	3.8E-5	5.5E-3	1.2E-3	2.3E-5
21	7.1E-3	5.0E-6	2.1E-5	3.5E-5	5.4E-3	1.2E-3	2.3E-5
22	7.0E-3	5.0E-6	1.9E-5	3.3E-5	5.3E-3	1.2E-3	2.3E-5
23	6.9E-3	5.0E-6	1.8E-5	3.0E-5	5.3E-3	1.1E-3	2.3E-5
24	6.8E-3	5.0E-6	1.6E-5	2.9E-5	5.2E-3	1.1E-3	2.3E-5
25	6.7E-3	4.9E-6	1.5E-5	2.7E-5	5.1E-3	1.1E-3	2.3E-5
26	6.6E-3	4.9E-6	1.5E-5	2.6E-5	5.0E-3	1.1E-3	2.2E-5
27	6.5E-3	4.9E-6	1.4E-5	2.5E-5	5.0E-3	1.1E-3	2.2E-5
28	6.4E-3	4.8E-6	1.3E-5	2.4E-5	4.9E-3	1.1E-3	2.2E-5
29	6.3E-3	4.8E-6	1.3E-5	2.3E-5	4.8E-3	1.0E-3	2.2E-5
30	6.2E-3	4.7E-6	1.2E-5	2.2E-5	4.8E-3	1.0E-3	2.1E-5
31	6.1E-3	4.7E-6	1.2E-5	2.2E-5	4.7E-3	1.0E-3	2.1E-5
32	6.0E-3	4.6E-6	1.1E-5	2.1E-5	4.6E-3	9.8E-4	2.1E-5
33	5.9E-3	4.5E-6	1.1E-5	2.1E-5	4.6E-3	9.7E-4	2.1E-5
34	5.9E-3	4.5E-6	1.1E-5	2.0E-5	4.5E-3	9.5E-4	2.0E-5
35	5.8E-3	4.4E-6	1.1E-5	2.0E-5	4.4E-3	9.3E-4	2.0E-5
36	5.7E-3	4.4E-6	1.0E-5	1.9E-5	4.4E-3	9.2E-4	2.0E-5
37	5.6E-3	4.3E-6	1.0E-5	1.9E-5	4.3E-3	9.0E-4	2.0E-5
38	5.5E-3	4.2E-6	9.9E-6	1.9E-5	4.3E-3	8.9E-4	1.9E-5
39	5.5E-3	4.2E-6	9.7E-6	1.8E-5	4.2E-3	8.7E-4	1.9E-5
40	5.4E-3	4.1E-6	9.5E-6	1.8E-5	4.2E-3	8.6E-4	1.9E-5
41	5.3E-3	4.1E-6	9.4E-6	1.8E-5	4.1E-3	8.4E-4	1.8E-5
42	5.2E-3	4.0E-6	9.2E-6	1.7E-5	4.0E-3	8.3E-4	1.8E-5
43	5.2E-3	3.9E-6	9.1E-6	1.7E-5	4.0E-3	8.1E-4	1.8E-5
44	5.1E-3	3.9E-6	8.9E-6	1.7E-5	3.9E-3	8.0E-4	1.8E-5
45	5.0E-3	3.8E-6	8.8E-6	1.7E-5	3.9E-3	7.9E-4	1.7E-5
46	4.9E-3	3.8E-6	8.6E-6	1.6E-5	3.8E-3	7.7E-4	1.7E-5
47	4.9E-3	3.7E-6	8.5E-6	1.6E-5	3.8E-3	7.6E-4	1.7E-5
48	4.8E-3	3.6E-6	8.4E-6	1.6E-5	3.7E-3	7.5E-4	1.7E-5
49	4.7E-3	3.6E-6	8.2E-6	1.6E-5	3.7E-3	7.3E-4	1.6E-5
50	4.7E-3	3.5E-6	8.1E-6	1.5E-5	3.6E-3	7.2E-4	1.6E-5
51	4.6E-3	3.5E-6	8.0E-6	1.5E-5	3.6E-3	7.1E-4	1.6E-5
52	4.5E-3	3.4E-6	7.9E-6	1.5E-5	3.5E-3	7.0E-4	1.5E-5
53	4.5E-3	3.4E-6	7.7E-6	1.5E-5	3.5E-3	6.8E-4	1.5E-5
54	4.4E-3	3.3E-6	7.6E-6	1.4E-5	3.4E-3	6.7E-4	1.5E-5
55	4.3E-3	3.3E-6	7.5E-6	1.4E-5	3.4E-3	6.6E-4	1.5E-5
56	4.3E-3	3.2E-6	7.4E-6	1.4E-5	3.3E-3	6.5E-4	1.4E-5
57	4.2E-3	3.2E-6	7.3E-6	1.4E-5	3.3E-3	6.4E-4	1.4E-5
58	4.2E-3	3.1E-6	7.2E-6	1.4E-5	3.2E-3	6.3E-4	1.4E-5
59	4.1E-3	3.1E-6	7.1E-6	1.3E-5	3.2E-3	6.2E-4	1.4E-5
60	4.1E-3	3.0E-6	7.0E-6	1.3E-5	3.2E-3	6.1E-4	1.4E-5
61	4.0E-3	3.0E-6	6.8E-6	1.3E-5	3.1E-3	6.0E-4	1.3E-5
62	3.9E-3	2.9E-6	6.7E-6	1.3E-5	3.1E-3	5.9E-4	1.3E-5
63	3.9E-3	2.9E-6	6.6E-6	1.3E-5	3.0E-3	5.8E-4	1.3E-5
64	3.8E-3	2.8E-6	6.5E-6	1.2E-5	3.0E-3	5.7E-4	1.3E-5
65	3.8E-3	2.8E-6	6.4E-6	1.2E-5	3.0E-3	5.6E-4	1.2E-5
66	3.7E-3	2.7E-6	6.3E-6	1.2E-5	2.9E-3	5.5E-4	1.2E-5
67	3.7E-3	2.7E-6	6.3E-6	1.2E-5	2.9E-3	5.4E-4	1.2E-5
68	3.6E-3	2.6E-6	6.2E-6	1.2E-5	2.8E-3	5.3E-4	1.2E-5
69	3.6E-3	2.6E-6	6.1E-6	1.1E-5	2.8E-3	5.2E-4	1.2E-5
70	3.5E-3	2.5E-6	6.0E-6	1.1E-5	2.8E-3	5.1E-4	1.1E-5
71	3.5E-3	2.5E-6	5.9E-6	1.1E-5	2.7E-3	5.0E-4	1.1E-5
72	3.4E-3	2.5E-6	5.8E-6	1.1E-5	2.7E-3	4.9E-4	1.1E-5
73	3.4E-3	2.4E-6	5.7E-6	1.1E-5	2.6E-3	4.9E-4	1.1E-5
74	3.3E-3	2.4E-6	5.6E-6	1.1E-5	2.6E-3	4.8E-4	1.1E-5
75	3.3E-3	2.3E-6	5.5E-6	1.0E-5	2.6E-3	4.7E-4	1.0E-5
76	3.2E-3	2.3E-6	5.5E-6	1.0E-5	2.5E-3	4.6E-4	1.0E-5
77	3.2E-3	2.3E-6	5.4E-6	1.0E-5	2.5E-3	4.5E-4	1.0E-5
78	3.1E-3	2.2E-6	5.3E-6	1.0E-5	2.5E-3	4.5E-4	1.0E-5
79	3.1E-3	2.2E-6	5.2E-6	9.8E-6	2.4E-3	4.4E-4	9.8E-6
80	3.1E-3	2.1E-6	5.1E-6	9.7E-6	2.4E-3	4.3E-4	9.6E-6
81	3.0E-3	2.1E-6	5.1E-6	9.5E-6	2.4E-3	4.2E-4	9.5E-6
82	3.0E-3	2.1E-6	5.0E-6	9.4E-6	2.3E-3	4.2E-4	9.3E-6
83	2.9E-3	2.0E-6	4.9E-6	9.2E-6	2.3E-3	4.1E-4	9.1E-6
84	2.9E-3	2.0E-6	4.8E-6	9.1E-6	2.3E-3	4.0E-4	9.0E-6
85	2.8E-3	2.0E-6	4.8E-6	9.0E-6	2.2E-3	4.0E-4	8.8E-6
86	2.8E-3	1.9E-6	4.7E-6	8.8E-6	2.2E-3	3.9E-4	8.7E-6
87	2.8E-3	1.9E-6	4.6E-6	8.7E-6	2.2E-3	3.8E-4	8.5E-6
88	2.7E-3	1.9E-6	4.6E-6	8.6E-6	2.2E-3	3.8E-4	8.4E-6
89	2.7E-3	1.8E-6	4.5E-6	8.4E-6	2.1E-3	3.7E-4	8.3E-6
90	2.7E-3	1.8E-6	4.4E-6	8.3E-6	2.1E-3	3.6E-4	8.1E-6
91	2.6E-3	1.8E-6	4.4E-6	8.2E-6	2.1E-3	3.6E-4	8.0E-6
92	2.6E-3	1.8E-6	4.3E-6	8.1E-6	2.0E-3	3.5E-4	7.8E-6
93	2.5E-3	1.7E-6	4.2E-6	7.9E-6	2.0E-3	3.4E-4	7.7E-6
94	2.5E-3	1.7E-6	4.2E-6	7.8E-6	2.0E-3	3.4E-4	7.6E-6
95	2.5E-3	1.7E-6	4.1E-6	7.7E-6	2.0E-3	3.3E-4	7.4E-6
96	2.4E-3	1.6E-6	4.0E-6	7.6E-6	1.9E-3	3.3E-4	7.3E-6
97	2.4E-3	1.6E-6	4.0E-6	7.5E-6	1.9E-3	3.2E-4	7.2E-6
98	2.4E-3	1.6E-6	3.9E-6	7.4E-6	1.9E-3	3.2E-4	7.1E-6
99	2.3E-3	1.6E-6	3.9E-6	7.2E-6	1.9E-3	3.1E-4	7.0E-6
100	2.3E-3	1.5E-6	3.8E-6	7.1E-6	1.8E-3	3.1E-4	6.8E-6
110	2.0E-3	1.3E-6	3.3E-6	6.1E-6	1.6E-3	2.6E-4	5.8E-6
120	1.7E-3	1.1E-6	2.8E-6	5.3E-6	1.4E-3	2.2E-4	4.9E-6
130	1.5E-3	9.3E-7	2.4E-6	4.5E-6	1.2E-3	1.8E-4	4.1E-6
140	1.3E-3	7.9E-7	2.1E-6	3.9E-6	1.1E-3	1.5E-4	3.4E-6
150	1.2E-3	6.7E-7	1.8E-6	3.3E-6	9.3E-4	1.3E-4	2.9E-6
160	1.0E-3	5.6E-7	1.5E-6	2.9E-6	8.2E-4	1.1E-4	2.4E-6
170	8.8E-4	4.8E-7	1.3E-6	2.5E-6	7.1E-4	9.2E-5	2.1E-6
180	7.6E-4	4.0E-7	1.1E-6	2.1E-6	6.2E-4	7.8E-5	1.7E-6
190	6.7E-4	3.4E-7	9.8E-7	1.8E-6	5.5E-4	6.6E-5	1.5E-6
200	5.8E-4	2.9E-7	8.4E-7	1.6E-6	4.8E-4	5.5E-5	1.2E-6
210	5.1E-4	2.5E-7	7.3E-7	1.3E-6	4.2E-4	4.7E-5	1.0E-6
220	4.4E-4	2.1E-7	6.2E-7	1.1E-6	3.7E-4	3.9E-5	8.8E-7
230	3.9E-4	1.8E-7	5.4E-7	9.9E-7	3.2E-4	3.3E-5	7.4E-7
240	3.4E-4	1.5E-7	4.6E-7	8.5E-7	2.8E-4	2.8E-5	6.3E-7
250	3.0E-4	1.3E-7	4.0E-7	7.3E-7	2.5E-4	2.4E-5	5.3E-7
260	2.6E-4	1.1E-7	3.4E-7	6.3E-7	2.2E-4	2.0E-5	4.5E-7
270	2.3E-4	9.2E-8	3.0E-7	5.4E-7	1.9E-4	1.7E-5	3.8E-7
280	2.0E-4	7.8E-8	2.5E-7	4.6E-7	1.7E-4	1.4E-5	3.2E-7
290	1.7E-4	6.6E-8	2.2E-7	4.0E-7	1.4E-4	1.2E-5	2.7E-7
300	1.5E-4	5.6E-8	1.9E-7	3.4E-7	1.3E-4	1.0E-5	2.3E-7
310	1.3E-4	4.8E-8	1.6E-7	3.0E-7	1.1E-4	8.6E-6	1.9E-7
320	1.2E-4	4.1E-8	1.4E-7	2.5E-7	9.8E-5	7.2E-6	1.6E-7
330	1.0E-4	3.5E-8	1.2E-7	2.2E-7	8.6E-5	6.1E-6	1.4E-7
340	8.9E-5	3.0E-8	1.0E-7	1.9E-7	7.5E-5	5.2E-6	1.2E-7
350	7.8E-5	2.5E-8	8.9E-8	1.6E-7	6.6E-5	4.4E-6	9.7E-8
360	6.9E-5	2.1E-8	7.7E-8	1.4E-7	5.8E-5	3.7E-6	8.2E-8
365	6.4E-5	2.0E-8	7.1E-8	1.3E-7	5.4E-5	3.4E-6	7.6E-8
370	6.0E-5	1.8E-8	6.6E-8	1.2E-7	5.1E-5	3.1E-6	6.9E-8
380	5.3E-5	1.6E-8	5.7E-8	1.0E-7	4.5E-5	2.6E-6	5.9E-8
390	4.6E-5	1.3E-8	4.9E-8	8.9E-8	3.9E-5	2.2E-6	5.0E-8
400	4.1E-5	1.1E-8	4.2E-8	7.6E-8	3.5E-5	1.9E-6	4.2E-8
410	3.6E-5	9.7E-9	3.6E-8	6.6E-8	3.0E-5	1.6E-6	3.6E-8
420	3.1E-5	8.3E-9	3.1E-8	5.7E-8	2.7E-5	1.4E-6	3.0E-8
430	2.8E-5	7.1E-9	2.7E-8	4.9E-8	2.4E-5	1.1E-6	2.5E-8
440	2.4E-5	6.1E-9	2.3E-8	4.2E-8	2.1E-5	9.7E-7	2.2E-8
450	2.1E-5	5.2E-9	2.0E-8	3.6E-8	1.8E-5	8.2E-7	1.8E-8
460	1.9E-5	4.5E-9	1.7E-8	3.1E-8	1.6E-5	7.0E-7	1.5E-8
470	1.7E-5	3.8E-9	1.5E-8	2.7E-8	1.4E-5	5.9E-7	1.3E-8
480	1.5E-5	3.3E-9	1.3E-8	2.3E-8	1.2E-5	5.0E-7	1.1E-8
490	1.3E-5	2.8E-9	1.1E-8	2.0E-8	1.1E-5	4.2E-7	9.4E-9
500	1.1E-5	2.4E-9	9.5E-9	1.7E-8	9.6E-6	3.6E-7	8.0E-9
510	9.9E-6	2.1E-9	8.2E-9	1.5E-8	8.5E-6	3.1E-7	6.8E-9
520	8.8E-6	1.8E-9	7.1E-9	1.3E-8	7.5E-6	2.6E-7	5.8E-9
530	7.7E-6	1.5E-9	6.1E-9	1.1E-8	6.6E-6	2.2E-7	4.9E-9
540	6.8E-6	1.3E-9	5.3E-9	9.4E-9	5.8E-6	1.9E-7	4.2E-9
550	6.0E-6	1.1E-9	4.5E-9	8.1E-9	5.1E-6	1.6E-7	3.5E-9
560	5.3E-6	9.8E-10	3.9E-9	7.0E-9	4.5E-6	1.4E-7	3.0E-9
570	4.7E-6	8.5E-10	3.4E-9	6.0E-9	4.0E-6	1.2E-7	2.6E-9
580	4.1E-6	7.3E-10	2.9E-9	5.2E-9	3.5E-6	9.8E-8	2.2E-9
590	3.6E-6	6.3E-10	2.5E-9	4.5E-9	3.1E-6	8.4E-8	1.9E-9
600	3.2E-6	5.5E-10	2.2E-9	3.9E-9	2.7E-6	7.1E-8	1.6E-9
610	2.8E-6	4.7E-10	1.9E-9	3.3E-9	2.4E-6	6.1E-8	1.3E-9
620	2.5E-6	4.1E-10	1.6E-9	2.9E-9	2.1E-6	5.2E-8	1.1E-9
630	2.2E-6	3.5E-10	1.4E-9	2.5E-9	1.9E-6	4.4E-8	9.8E-10
640	1.9E-6	3.1E-10	1.2E-9	2.1E-9	1.7E-6	3.8E-8	8.4E-10
650	1.7E-6	2.7E-10	1.0E-9	1.8E-9	1.5E-6	3.2E-8	7.1E-10
660	1.5E-6	2.3E-10	8.9E-10	1.6E-9	1.3E-6	2.8E-8	6.1E-10
670	1.3E-6	2.0E-10	7.6E-10	1.4E-9	1.1E-6	2.4E-8	5.2E-10
680	1.2E-6	1.7E-10	6.6E-10	1.2E-9	1.0E-6	2.0E-8	4.5E-10
690	1.0E-6	1.5E-10	5.7E-10	1.0E-9	8.9E-7	1.7E-8	3.8E-10
700	9.2E-7	1.3E-10	4.9E-10	8.7E-10	7.9E-7	1.5E-8	3.3E-10
710	8.2E-7	1.1E-10	4.2E-10	7.5E-10	6.9E-7	1.3E-8	2.8E-10
720	7.2E-7	-	3.6E-10	6.5E-10	6.1E-7	1.1E-8	2.4E-10
730	6.4E-7	-	3.1E-10	5.6E-10	5.4E-7	9.4E-9	2.1E-10
740	5.6E-7	-	2.7E-10	4.8E-10	4.8E-7	8.0E-9	1.8E-10
750	5.0E-7	-	2.3E-10	4.2E-10	4.2E-7	6.9E-9	1.5E-10
760	4.4E-7	-	2.0E-10	3.6E-10	3.8E-7	5.9E-9	1.3E-10
770	3.9E-7	-	1.7E-10	3.1E-10	3.3E-7	5.1E-9	1.1E-10
780	3.5E-7	-	1.5E-10	2.7E-10	2.9E-7	4.4E-9	-
790	3.1E-7	-	1.3E-10	2.3E-10	2.6E-7	3.8E-9	-
800	2.7E-7	-	1.1E-10	2.0E-10	2.3E-7	3.3E-9	-
810	2.4E-7	-	-	1.7E-10	2.0E-7	2.8E-9	-
820	2.1E-7	-	-	1.5E-10	1.8E-7	2.4E-9	-
830	1.9E-7	-	-	1.3E-10	1.6E-7	2.1E-9	-
840	1.7E-7	-	-	1.1E-10	1.4E-7	1.8E-9	-
850	1.5E-7	-	-	-	1.2E-7	1.6E-9	-
860	1.3E-7	-	-	-	1.1E-7	1.4E-9	-
870	1.2E-7	-	-	-	9.8E-8	1.2E-9	-
880	1.0E-7	-	-	-	8.7E-8	1.0E-9	-
890	9.1E-8	-	-	-	7.7E-8	8.8E-10	-
900	8.0E-8	-	-	-	6.8E-8	7.7E-10	-
910	7.1E-8	-	-	-	6.0E-8	6.6E-10	-
920	6.3E-8	-	-	-	5.3E-8	5.8E-10	-
930	5.6E-8	-	-	-	4.7E-8	5.0E-10	-
940	4.9E-8	-	-	-	4.2E-8	4.4E-10	-
950	4.4E-8	-	-	-	3.7E-8	3.8E-10	-
960	3.9E-8	-	-	-	3.3E-8	3.3E-10	-
970	3.4E-8	-	-	-	2.9E-8	2.9E-10	-
980	3.1E-8	-	-	-	2.6E-8	2.5E-10	-
990	2.7E-8	-	-	-	2.3E-8	2.2E-10	-
1000	2.4E-8	-	-	-	2.0E-8	1.9E-10	-
1010	2.1E-8	-	-	-	1.8E-8	1.7E-10	-
1020	1.9E-8	-	-	-	1.6E-8	1.5E-10	-
1030	1.7E-8	-	-	-	1.4E-8	1.3E-10	-
1040	1.5E-8	-	-	-	1.3E-8	1.1E-10	-
1050	1.3E-8	-	-	-	1.1E-8	-	-
1060	1.2E-8	-	-	-	9.9E-9	-	-
1070	1.0E-8	-	-	-	8.8E-9	-	-
1080	9.2E-9	-	-	-	7.8E-9	-	-
1090	8.2E-9	-	-	-	6.9E-9	-	-
1095	7.7E-9	-	-	-	6.5E-9	-	-
1100	7.2E-9	-	-	-	6.1E-9	-	-
1200	2.2E-9	-	-	-	1.8E-9	-	-
1300	6.7E-10	-	-	-	5.6E-10	-	-
1400	2.0E-10	-	-	-	1.7E-10	-	-
