Radionuclide	I-125
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
26	2.9E-1	1.1E-3	5.9E-4	1.1E-3	2.4E-1	4.9E-2	9.5E-4
27	2.8E-1	1.1E-3	5.6E-4	1.1E-3	2.3E-1	4.8E-2	9.5E-4
28	2.8E-1	1.0E-3	5.3E-4	1.0E-3	2.3E-1	4.8E-2	9.4E-4
29	2.7E-1	1.0E-3	5.0E-4	9.9E-4	2.2E-1	4.7E-2	9.4E-4
30	2.7E-1	1.0E-3	4.8E-4	9.5E-4	2.2E-1	4.7E-2	9.4E-4
31	2.7E-1	9.9E-4	4.6E-4	9.2E-4	2.1E-1	4.6E-2	9.3E-4
32	2.6E-1	9.7E-4	4.5E-4	9.0E-4	2.1E-1	4.6E-2	9.3E-4
33	2.6E-1	9.5E-4	4.3E-4	8.7E-4	2.1E-1	4.5E-2	9.2E-4
34	2.5E-1	9.4E-4	4.2E-4	8.5E-4	2.0E-1	4.5E-2	9.2E-4
35	2.5E-1	9.2E-4	4.1E-4	8.3E-4	2.0E-1	4.4E-2	9.1E-4
36	2.4E-1	9.1E-4	4.0E-4	8.2E-4	2.0E-1	4.4E-2	9.1E-4
37	2.4E-1	8.9E-4	3.9E-4	8.0E-4	1.9E-1	4.4E-2	9.0E-4
38	2.4E-1	8.8E-4	3.8E-4	7.8E-4	1.9E-1	4.3E-2	8.9E-4
39	2.3E-1	8.6E-4	3.7E-4	7.7E-4	1.8E-1	4.3E-2	8.9E-4
40	2.3E-1	8.5E-4	3.6E-4	7.5E-4	1.8E-1	4.2E-2	8.8E-4
41	2.2E-1	8.3E-4	3.6E-4	7.4E-4	1.8E-1	4.2E-2	8.7E-4
42	2.2E-1	8.2E-4	3.5E-4	7.2E-4	1.7E-1	4.1E-2	8.6E-4
43	2.2E-1	8.1E-4	3.4E-4	7.1E-4	1.7E-1	4.1E-2	8.6E-4
44	2.1E-1	7.9E-4	3.3E-4	7.0E-4	1.7E-1	4.0E-2	8.5E-4
45	2.1E-1	7.8E-4	3.3E-4	6.9E-4	1.7E-1	4.0E-2	8.4E-4
46	2.1E-1	7.7E-4	3.2E-4	6.7E-4	1.6E-1	4.0E-2	8.3E-4
47	2.0E-1	7.5E-4	3.2E-4	6.6E-4	1.6E-1	3.9E-2	8.3E-4
48	2.0E-1	7.4E-4	3.1E-4	6.5E-4	1.6E-1	3.9E-2	8.2E-4
49	2.0E-1	7.3E-4	3.0E-4	6.4E-4	1.5E-1	3.8E-2	8.1E-4
50	1.9E-1	7.2E-4	3.0E-4	6.3E-4	1.5E-1	3.8E-2	8.0E-4
51	1.9E-1	7.0E-4	2.9E-4	6.2E-4	1.5E-1	3.8E-2	7.9E-4
52	1.9E-1	6.9E-4	2.9E-4	6.1E-4	1.4E-1	3.7E-2	7.9E-4
53	1.8E-1	6.8E-4	2.8E-4	6.0E-4	1.4E-1	3.7E-2	7.8E-4
54	1.8E-1	6.7E-4	2.8E-4	5.9E-4	1.4E-1	3.6E-2	7.7E-4
55	1.8E-1	6.6E-4	2.7E-4	5.8E-4	1.4E-1	3.6E-2	7.6E-4
56	1.7E-1	6.5E-4	2.7E-4	5.7E-4	1.3E-1	3.5E-2	7.5E-4
57	1.7E-1	6.4E-4	2.6E-4	5.6E-4	1.3E-1	3.5E-2	7.5E-4
58	1.7E-1	6.3E-4	2.6E-4	5.5E-4	1.3E-1	3.5E-2	7.4E-4
59	1.6E-1	6.2E-4	2.5E-4	5.4E-4	1.3E-1	3.4E-2	7.3E-4
60	1.6E-1	6.1E-4	2.5E-4	5.3E-4	1.2E-1	3.4E-2	7.2E-4
61	1.6E-1	6.0E-4	2.5E-4	5.2E-4	1.2E-1	3.4E-2	7.1E-4
62	1.6E-1	5.9E-4	2.4E-4	5.1E-4	1.2E-1	3.3E-2	7.1E-4
63	1.5E-1	5.8E-4	2.4E-4	5.0E-4	1.2E-1	3.3E-2	7.0E-4
64	1.5E-1	5.7E-4	2.3E-4	5.0E-4	1.2E-1	3.2E-2	6.9E-4
65	1.5E-1	5.6E-4	2.3E-4	4.9E-4	1.1E-1	3.2E-2	6.8E-4
66	1.5E-1	5.5E-4	2.2E-4	4.8E-4	1.1E-1	3.2E-2	6.8E-4
67	1.4E-1	5.4E-4	2.2E-4	4.7E-4	1.1E-1	3.1E-2	6.7E-4
68	1.4E-1	5.3E-4	2.2E-4	4.6E-4	1.1E-1	3.1E-2	6.6E-4
69	1.4E-1	5.2E-4	2.1E-4	4.6E-4	1.1E-1	3.1E-2	6.5E-4
70	1.4E-1	5.1E-4	2.1E-4	4.5E-4	1.0E-1	3.0E-2	6.5E-4
71	1.3E-1	5.0E-4	2.1E-4	4.4E-4	1.0E-1	3.0E-2	6.4E-4
72	1.3E-1	5.0E-4	2.0E-4	4.3E-4	1.0E-1	2.9E-2	6.3E-4
73	1.3E-1	4.9E-4	2.0E-4	4.3E-4	9.8E-2	2.9E-2	6.2E-4
74	1.3E-1	4.8E-4	2.0E-4	4.2E-4	9.6E-2	2.9E-2	6.2E-4
75	1.3E-1	4.7E-4	1.9E-4	4.1E-4	9.5E-2	2.8E-2	6.1E-4
76	1.2E-1	4.6E-4	1.9E-4	4.0E-4	9.3E-2	2.8E-2	6.0E-4
77	1.2E-1	4.6E-4	1.9E-4	4.0E-4	9.1E-2	2.8E-2	6.0E-4
78	1.2E-1	4.5E-4	1.8E-4	3.9E-4	9.0E-2	2.7E-2	5.9E-4
79	1.2E-1	4.4E-4	1.8E-4	3.8E-4	8.8E-2	2.7E-2	5.8E-4
80	1.2E-1	4.3E-4	1.8E-4	3.8E-4	8.6E-2	2.7E-2	5.7E-4
81	1.1E-1	4.3E-4	1.7E-4	3.7E-4	8.5E-2	2.6E-2	5.7E-4
82	1.1E-1	4.2E-4	1.7E-4	3.7E-4	8.3E-2	2.6E-2	5.6E-4
83	1.1E-1	4.1E-4	1.7E-4	3.6E-4	8.2E-2	2.6E-2	5.5E-4
84	1.1E-1	4.1E-4	1.6E-4	3.5E-4	8.0E-2	2.5E-2	5.5E-4
85	1.1E-1	4.0E-4	1.6E-4	3.5E-4	7.9E-2	2.5E-2	5.4E-4
86	1.0E-1	3.9E-4	1.6E-4	3.4E-4	7.7E-2	2.5E-2	5.3E-4
87	1.0E-1	3.9E-4	1.6E-4	3.4E-4	7.6E-2	2.5E-2	5.3E-4
88	1.0E-1	3.8E-4	1.5E-4	3.3E-4	7.4E-2	2.4E-2	5.2E-4
89	9.9E-2	3.7E-4	1.5E-4	3.2E-4	7.3E-2	2.4E-2	5.2E-4
90	9.8E-2	3.7E-4	1.5E-4	3.2E-4	7.2E-2	2.4E-2	5.1E-4
91	9.6E-2	3.6E-4	1.4E-4	3.1E-4	7.0E-2	2.3E-2	5.0E-4
92	9.4E-2	3.5E-4	1.4E-4	3.1E-4	6.9E-2	2.3E-2	5.0E-4
93	9.3E-2	3.5E-4	1.4E-4	3.0E-4	6.8E-2	2.3E-2	4.9E-4
94	9.1E-2	3.4E-4	1.4E-4	3.0E-4	6.7E-2	2.3E-2	4.8E-4
95	9.0E-2	3.4E-4	1.3E-4	2.9E-4	6.5E-2	2.2E-2	4.8E-4
96	8.8E-2	3.3E-4	1.3E-4	2.9E-4	6.4E-2	2.2E-2	4.7E-4
97	8.7E-2	3.3E-4	1.3E-4	2.8E-4	6.3E-2	2.2E-2	4.7E-4
98	8.5E-2	3.2E-4	1.3E-4	2.8E-4	6.2E-2	2.1E-2	4.6E-4
99	8.4E-2	3.1E-4	1.3E-4	2.7E-4	6.1E-2	2.1E-2	4.6E-4
100	8.2E-2	3.1E-4	1.2E-4	2.7E-4	6.0E-2	2.1E-2	4.5E-4
110	7.0E-2	2.6E-4	1.0E-4	2.3E-4	5.0E-2	1.8E-2	4.0E-4
120	5.9E-2	2.2E-4	8.6E-5	1.9E-4	4.1E-2	1.6E-2	3.5E-4
130	5.0E-2	1.9E-4	7.3E-5	1.6E-4	3.4E-2	1.4E-2	3.0E-4
140	4.2E-2	1.6E-4	6.1E-5	1.4E-4	2.9E-2	1.2E-2	2.7E-4
150	3.5E-2	1.3E-4	5.1E-5	1.2E-4	2.4E-2	1.1E-2	2.3E-4
160	3.0E-2	1.1E-4	4.3E-5	9.7E-5	2.0E-2	9.3E-3	2.0E-4
170	2.5E-2	9.6E-5	3.6E-5	8.2E-5	1.6E-2	8.1E-3	1.8E-4
180	2.1E-2	8.1E-5	3.0E-5	6.9E-5	1.4E-2	7.0E-3	1.5E-4
190	1.8E-2	6.8E-5	2.5E-5	5.9E-5	1.1E-2	6.1E-3	1.3E-4
200	1.5E-2	5.8E-5	2.1E-5	5.0E-5	9.5E-3	5.3E-3	1.2E-4
210	1.3E-2	4.9E-5	1.8E-5	4.2E-5	7.9E-3	4.6E-3	1.0E-4
220	1.1E-2	4.1E-5	1.5E-5	3.5E-5	6.6E-3	3.9E-3	8.6E-5
230	9.2E-3	3.5E-5	1.3E-5	3.0E-5	5.5E-3	3.4E-3	7.4E-5
240	7.8E-3	3.0E-5	1.1E-5	2.5E-5	4.6E-3	2.9E-3	6.4E-5
250	6.6E-3	2.5E-5	8.9E-6	2.1E-5	3.8E-3	2.5E-3	5.5E-5
260	5.6E-3	2.1E-5	7.5E-6	1.8E-5	3.2E-3	2.2E-3	4.8E-5
270	4.7E-3	1.8E-5	6.3E-6	1.5E-5	2.7E-3	1.9E-3	4.1E-5
280	4.0E-3	1.5E-5	5.3E-6	1.3E-5	2.2E-3	1.6E-3	3.5E-5
290	3.4E-3	1.3E-5	4.4E-6	1.1E-5	1.9E-3	1.4E-3	3.0E-5
300	2.8E-3	1.1E-5	3.7E-6	9.2E-6	1.6E-3	1.2E-3	2.6E-5
310	2.4E-3	9.2E-6	3.1E-6	7.8E-6	1.3E-3	1.0E-3	2.2E-5
320	2.0E-3	7.8E-6	2.6E-6	6.6E-6	1.1E-3	8.7E-4	1.9E-5
330	1.7E-3	6.6E-6	2.2E-6	5.5E-6	9.0E-4	7.5E-4	1.6E-5
340	1.4E-3	5.6E-6	1.9E-6	4.7E-6	7.6E-4	6.4E-4	1.4E-5
350	1.2E-3	4.7E-6	1.6E-6	4.0E-6	6.3E-4	5.5E-4	1.2E-5
360	1.0E-3	4.0E-6	1.3E-6	3.3E-6	5.3E-4	4.7E-4	1.0E-5
365	9.5E-4	3.7E-6	1.2E-6	3.1E-6	4.8E-4	4.3E-4	9.5E-6
370	8.8E-4	3.4E-6	1.1E-6	2.8E-6	4.4E-4	4.0E-4	8.8E-6
380	7.4E-4	2.8E-6	9.4E-7	2.4E-6	3.7E-4	3.4E-4	7.6E-6
390	6.3E-4	2.4E-6	7.9E-7	2.0E-6	3.1E-4	2.9E-4	6.5E-6
400	5.3E-4	2.0E-6	6.6E-7	1.7E-6	2.6E-4	2.5E-4	5.5E-6
410	4.5E-4	1.7E-6	5.6E-7	1.4E-6	2.2E-4	2.1E-4	4.7E-6
420	3.8E-4	1.5E-6	4.7E-7	1.2E-6	1.8E-4	1.8E-4	4.0E-6
430	3.2E-4	1.2E-6	4.0E-7	1.0E-6	1.5E-4	1.6E-4	3.4E-6
440	2.7E-4	1.0E-6	3.3E-7	8.8E-7	1.3E-4	1.3E-4	2.9E-6
450	2.3E-4	8.8E-7	2.8E-7	7.4E-7	1.1E-4	1.1E-4	2.5E-6
460	1.9E-4	7.5E-7	2.4E-7	6.3E-7	8.9E-5	9.7E-5	2.1E-6
470	1.6E-4	6.3E-7	2.0E-7	5.3E-7	7.5E-5	8.2E-5	1.8E-6
480	1.4E-4	5.4E-7	1.7E-7	4.5E-7	6.3E-5	7.0E-5	1.6E-6
490	1.2E-4	4.5E-7	1.4E-7	3.8E-7	5.3E-5	6.0E-5	1.3E-6
500	9.9E-5	3.8E-7	1.2E-7	3.2E-7	4.4E-5	5.1E-5	1.1E-6
510	8.4E-5	3.3E-7	1.0E-7	2.7E-7	3.7E-5	4.3E-5	9.6E-7
520	7.1E-5	2.8E-7	8.5E-8	2.3E-7	3.1E-5	3.7E-5	8.2E-7
530	6.0E-5	2.3E-7	7.2E-8	1.9E-7	2.6E-5	3.1E-5	7.0E-7
540	5.1E-5	2.0E-7	6.1E-8	1.6E-7	2.2E-5	2.7E-5	5.9E-7
550	4.3E-5	1.7E-7	5.1E-8	1.4E-7	1.8E-5	2.3E-5	5.1E-7
560	3.6E-5	1.4E-7	4.3E-8	1.2E-7	1.5E-5	1.9E-5	4.3E-7
570	3.1E-5	1.2E-7	3.6E-8	9.9E-8	1.3E-5	1.7E-5	3.7E-7
580	2.6E-5	1.0E-7	3.1E-8	8.4E-8	1.1E-5	1.4E-5	3.1E-7
590	2.2E-5	8.6E-8	2.6E-8	7.1E-8	9.1E-6	1.2E-5	2.6E-7
600	1.9E-5	7.2E-8	2.2E-8	6.0E-8	7.7E-6	1.0E-5	2.3E-7
610	1.6E-5	6.1E-8	1.9E-8	5.1E-8	6.4E-6	8.6E-6	1.9E-7
620	1.3E-5	5.2E-8	1.6E-8	4.3E-8	5.4E-6	7.3E-6	1.6E-7
630	1.1E-5	4.4E-8	1.3E-8	3.6E-8	4.5E-6	6.2E-6	1.4E-7
640	9.6E-6	3.7E-8	1.1E-8	3.1E-8	3.8E-6	5.3E-6	1.2E-7
650	8.1E-6	3.1E-8	9.4E-9	2.6E-8	3.2E-6	4.5E-6	1.0E-7
660	6.9E-6	2.7E-8	7.9E-9	2.2E-8	2.7E-6	3.8E-6	8.5E-8
670	5.8E-6	2.3E-8	6.7E-9	1.9E-8	2.3E-6	3.3E-6	7.2E-8
680	4.9E-6	1.9E-8	5.7E-9	1.6E-8	1.9E-6	2.8E-6	6.1E-8
690	4.2E-6	1.6E-8	4.8E-9	1.3E-8	1.6E-6	2.3E-6	5.2E-8
700	3.5E-6	1.4E-8	4.0E-9	1.1E-8	1.4E-6	2.0E-6	4.4E-8
710	3.0E-6	1.2E-8	3.4E-9	9.6E-9	1.1E-6	1.7E-6	3.8E-8
720	2.5E-6	9.8E-9	2.9E-9	8.1E-9	9.6E-7	1.4E-6	3.2E-8
730	2.1E-6	8.3E-9	2.4E-9	6.9E-9	8.1E-7	1.2E-6	2.7E-8
740	1.8E-6	7.0E-9	2.1E-9	5.8E-9	6.8E-7	1.0E-6	2.3E-8
750	1.5E-6	5.9E-9	1.7E-9	4.9E-9	5.7E-7	8.8E-7	2.0E-8
760	1.3E-6	5.0E-9	1.5E-9	4.2E-9	4.8E-7	7.5E-7	1.7E-8
770	1.1E-6	4.3E-9	1.2E-9	3.5E-9	4.1E-7	6.3E-7	1.4E-8
780	9.3E-7	3.6E-9	1.1E-9	3.0E-9	3.4E-7	5.4E-7	1.2E-8
790	7.8E-7	3.1E-9	8.9E-10	2.5E-9	2.9E-7	4.6E-7	1.0E-8
800	6.6E-7	2.6E-9	7.5E-10	2.1E-9	2.4E-7	3.9E-7	8.6E-9
810	5.6E-7	2.2E-9	6.3E-10	1.8E-9	2.0E-7	3.3E-7	7.3E-9
820	4.8E-7	1.9E-9	5.4E-10	1.5E-9	1.7E-7	2.8E-7	6.2E-9
830	4.0E-7	1.6E-9	4.5E-10	1.3E-9	1.5E-7	2.4E-7	5.3E-9
840	3.4E-7	1.3E-9	3.8E-10	1.1E-9	1.2E-7	2.0E-7	4.5E-9
850	2.9E-7	1.1E-9	3.2E-10	9.3E-10	1.0E-7	1.7E-7	3.8E-9
860	2.4E-7	9.5E-10	2.7E-10	7.8E-10	8.7E-8	1.4E-7	3.2E-9
870	2.1E-7	8.0E-10	2.3E-10	6.6E-10	7.3E-8	1.2E-7	2.7E-9
880	1.7E-7	6.8E-10	2.0E-10	5.6E-10	6.2E-8	1.0E-7	2.3E-9
890	1.5E-7	5.8E-10	1.7E-10	4.8E-10	5.2E-8	8.8E-8	2.0E-9
900	1.3E-7	4.9E-10	1.4E-10	4.0E-10	4.4E-8	7.5E-8	1.7E-9
910	1.1E-7	4.1E-10	1.2E-10	3.4E-10	3.7E-8	6.4E-8	1.4E-9
920	9.0E-8	3.5E-10	1.0E-10	2.9E-10	3.1E-8	5.4E-8	1.2E-9
930	7.6E-8	3.0E-10	-	2.4E-10	2.6E-8	4.6E-8	1.0E-9
940	6.4E-8	2.5E-10	-	2.1E-10	2.2E-8	3.9E-8	8.6E-10
950	5.4E-8	2.1E-10	-	1.7E-10	1.9E-8	3.3E-8	7.3E-10
960	4.6E-8	1.8E-10	-	1.5E-10	1.6E-8	2.8E-8	6.2E-10
970	3.9E-8	1.5E-10	-	1.2E-10	1.3E-8	2.4E-8	5.2E-10
980	3.3E-8	1.3E-10	-	1.1E-10	1.1E-8	2.0E-8	4.4E-10
990	2.8E-8	1.1E-10	-	-	9.5E-9	1.7E-8	3.8E-10
1000	2.4E-8	-	-	-	8.0E-9	1.4E-8	3.2E-10
1010	2.0E-8	-	-	-	6.8E-9	1.2E-8	2.7E-10
1020	1.7E-8	-	-	-	5.7E-9	1.0E-8	2.3E-10
1030	1.4E-8	-	-	-	4.8E-9	8.8E-9	1.9E-10
1040	1.2E-8	-	-	-	4.1E-9	7.4E-9	1.7E-10
1050	1.0E-8	-	-	-	3.5E-9	6.3E-9	1.4E-10
1060	8.7E-9	-	-	-	2.9E-9	5.3E-9	1.2E-10
1070	7.4E-9	-	-	-	2.5E-9	4.5E-9	1.0E-10
1080	6.2E-9	-	-	-	2.1E-9	3.8E-9	-
1090	5.3E-9	-	-	-	1.8E-9	3.2E-9	-
1095	4.9E-9	-	-	-	1.6E-9	3.0E-9	-
1100	4.5E-9	-	-	-	1.5E-9	2.7E-9	-
1200	8.4E-10	-	-	-	2.7E-10	5.2E-10	-
1300	1.6E-10	-	-	-	-	-	-
