Radionuclide	Cd-105
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	1.4E-1	-	1.7E-2	2.6E-2	3.5E-4	2.8E-2
0.083333	6.5E-2	-	9.1E-3	3.7E-3	1.5E-4	1.7E-2
0.125	3.1E-2	-	4.6E-3	6.3E-4	6.9E-5	8.7E-3
0.25	3.2E-3	-	5.6E-4	2.0E-5	7.4E-6	9.7E-4
0.375	3.3E-4	-	6.4E-5	2.0E-6	8.0E-7	1.0E-4
0.5	3.5E-5	-	7.2E-6	2.1E-7	8.7E-8	1.1E-5
0.625	3.7E-6	-	7.8E-7	2.2E-8	9.3E-9	1.2E-6
0.75	3.8E-7	-	8.3E-8	2.3E-9	1.0E-9	1.3E-7
0.875	4.0E-8	-	8.6E-9	2.4E-10	1.1E-10	1.4E-8
1	4.1E-9	1.5E-10	8.9E-10	-	-	1.5E-9
1.125	4.3E-10	-	-	-	-	1.6E-10
