Radionuclide	Th-233
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-4
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	7.9E-2	1.7E-2	5.6E-3	2.7E-3	2.5E-3
0.083333	1.2E-2	2.8E-3	5.1E-4	6.2E-4	3.9E-4
0.125	1.8E-3	4.7E-4	6.8E-5	1.2E-4	5.9E-5
0.25	6.6E-6	2.0E-6	2.0E-7	7.3E-7	2.0E-7
0.375	2.4E-8	8.1E-9	5.8E-10	3.5E-9	6.7E-10
