Radionuclide	Sc-44m
Route of Intake	Inhalation
Material	Aerosols Type M, fA=2E-4
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	6.1E-1	-	-	3.7E-2	5.1E-1	9.8E-4	1.3E-3
0.083333	6.0E-1	-	-	4.4E-2	4.9E-1	2.0E-3	2.6E-3
0.125	5.9E-1	-	-	4.9E-2	4.7E-1	3.0E-3	3.8E-3
0.25	5.7E-1	-	-	5.9E-2	4.3E-1	6.0E-3	7.1E-3
0.375	5.4E-1	-	-	6.5E-2	4.0E-1	8.6E-3	9.6E-3
0.5	5.2E-1	-	-	6.8E-2	3.7E-1	1.1E-2	1.2E-2
0.625	5.0E-1	-	-	6.8E-2	3.5E-1	1.2E-2	1.3E-2
0.75	4.8E-1	-	-	6.7E-2	3.4E-1	1.3E-2	1.4E-2
0.875	4.6E-1	-	-	6.5E-2	3.2E-1	1.4E-2	1.4E-2
1	4.4E-1	1.1E-3	9.4E-3	6.3E-2	3.0E-1	1.5E-2	1.4E-2
1.125	4.2E-1	-	-	5.9E-2	2.9E-1	1.5E-2	1.4E-2
1.25	4.0E-1	-	-	5.5E-2	2.8E-1	1.5E-2	1.4E-2
1.375	3.9E-1	-	-	5.1E-2	2.7E-1	1.5E-2	1.4E-2
1.5	3.7E-1	-	-	4.7E-2	2.6E-1	1.5E-2	1.3E-2
1.625	3.5E-1	-	-	4.3E-2	2.5E-1	1.5E-2	1.3E-2
1.75	3.4E-1	-	-	3.9E-2	2.4E-1	1.4E-2	1.3E-2
1.875	3.2E-1	-	-	3.5E-2	2.3E-1	1.4E-2	1.2E-2
2	3.1E-1	3.5E-4	2.5E-2	3.2E-2	2.2E-1	1.4E-2	1.2E-2
2.25	2.8E-1	-	-	2.6E-2	2.0E-1	1.3E-2	1.1E-2
2.5	2.6E-1	-	-	2.1E-2	1.9E-1	1.3E-2	1.0E-2
2.75	2.3E-1	-	-	1.7E-2	1.7E-1	1.2E-2	9.3E-3
3	2.2E-1	1.1E-4	1.5E-2	1.4E-2	1.6E-1	1.2E-2	8.6E-3
3.25	2.0E-1	-	-	1.2E-2	1.5E-1	1.1E-2	8.0E-3
3.5	1.8E-1	-	-	9.8E-3	1.4E-1	1.0E-2	7.3E-3
3.75	1.7E-1	-	-	8.3E-3	1.3E-1	9.9E-3	6.8E-3
4	1.6E-1	6.8E-5	6.5E-3	7.1E-3	1.2E-1	9.4E-3	6.3E-3
