Radionuclide	Sc-44m
Route of Intake	Injection
Material	Injection, fA=1E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	6.3E-2	8.6E-2	1.1E-1
0.083333	9.8E-1	-	-	5.7E-2	9.9E-2	1.2E-1
0.125	9.6E-1	-	-	5.2E-2	1.1E-1	1.3E-1
0.25	9.2E-1	-	-	4.1E-2	1.3E-1	1.5E-1
0.375	8.9E-1	-	-	3.4E-2	1.5E-1	1.6E-1
0.5	8.6E-1	-	-	2.9E-2	1.6E-1	1.6E-1
0.625	8.3E-1	-	-	2.6E-2	1.6E-1	1.6E-1
0.75	8.0E-1	-	-	2.4E-2	1.6E-1	1.6E-1
0.875	7.7E-1	-	-	2.2E-2	1.6E-1	1.5E-1
1	7.4E-1	1.3E-2	2.4E-4	2.1E-2	1.6E-1	1.5E-1
1.125	7.1E-1	-	-	2.0E-2	1.6E-1	1.4E-1
1.25	6.9E-1	-	-	2.0E-2	1.6E-1	1.4E-1
1.375	6.6E-1	-	-	1.9E-2	1.5E-1	1.3E-1
1.5	6.4E-1	-	-	1.9E-2	1.5E-1	1.3E-1
1.625	6.2E-1	-	-	1.8E-2	1.5E-1	1.2E-1
1.75	5.9E-1	-	-	1.8E-2	1.4E-1	1.2E-1
1.875	5.7E-1	-	-	1.7E-2	1.4E-1	1.1E-1
2	5.5E-1	1.7E-3	2.1E-3	1.7E-2	1.4E-1	1.1E-1
2.25	5.1E-1	-	-	1.6E-2	1.3E-1	1.0E-1
2.5	4.8E-1	-	-	1.5E-2	1.2E-1	9.2E-2
2.75	4.4E-1	-	-	1.4E-2	1.2E-1	8.5E-2
3	4.1E-1	7.8E-4	3.2E-3	1.3E-2	1.1E-1	7.8E-2
3.25	3.8E-1	-	-	1.2E-2	1.0E-1	7.2E-2
3.5	3.6E-1	-	-	1.1E-2	9.8E-2	6.6E-2
3.75	3.3E-1	-	-	9.6E-3	9.2E-2	6.0E-2
4	3.1E-1	4.9E-4	2.8E-3	8.8E-3	8.7E-2	5.6E-2
4.25	2.9E-1	-	-	8.0E-3	8.2E-2	5.1E-2
4.5	2.7E-1	-	-	7.3E-3	7.7E-2	4.7E-2
4.75	2.5E-1	-	-	6.7E-3	7.3E-2	4.3E-2
5	2.3E-1	3.2E-4	2.0E-3	6.1E-3	6.9E-2	4.0E-2
5.5	2.0E-1	-	-	5.0E-3	6.1E-2	3.4E-2
6	1.7E-1	2.1E-4	1.4E-3	4.2E-3	5.4E-2	2.8E-2
6.5	1.5E-1	-	-	3.5E-3	4.7E-2	2.4E-2
7	1.3E-1	1.4E-4	9.5E-4	2.9E-3	4.2E-2	2.0E-2
7.5	1.1E-1	-	-	2.4E-3	3.7E-2	1.7E-2
8	9.5E-2	9.2E-5	6.4E-4	2.0E-3	3.2E-2	1.5E-2
8.5	8.2E-2	-	-	1.7E-3	2.8E-2	1.3E-2
9	7.1E-2	6.1E-5	4.3E-4	1.4E-3	2.5E-2	1.1E-2
9.5	6.2E-2	-	-	1.2E-3	2.2E-2	9.1E-3
10	5.3E-2	4.1E-5	2.8E-4	9.7E-4	1.9E-2	7.7E-3
11	4.0E-2	2.8E-5	1.9E-4	6.9E-4	1.5E-2	5.6E-3
12	3.0E-2	1.9E-5	1.3E-4	4.8E-4	1.1E-2	4.1E-3
13	2.2E-2	1.3E-5	8.5E-5	3.4E-4	8.5E-3	3.0E-3
14	1.7E-2	8.9E-6	5.7E-5	2.5E-4	6.5E-3	2.2E-3
15	1.3E-2	6.1E-6	3.8E-5	1.8E-4	4.9E-3	1.6E-3
16	9.5E-3	4.3E-6	2.6E-5	1.3E-4	3.7E-3	1.2E-3
17	7.1E-3	3.0E-6	1.7E-5	9.1E-5	2.8E-3	8.8E-4
18	5.3E-3	2.1E-6	1.2E-5	6.6E-5	2.2E-3	6.5E-4
19	4.0E-3	1.5E-6	8.0E-6	4.8E-5	1.6E-3	4.9E-4
20	3.0E-3	1.0E-6	5.5E-6	3.5E-5	1.2E-3	3.6E-4
21	2.3E-3	7.3E-7	3.7E-6	2.6E-5	9.3E-4	2.7E-4
22	1.7E-3	5.2E-7	2.6E-6	1.9E-5	7.1E-4	2.0E-4
23	1.3E-3	3.7E-7	1.8E-6	1.4E-5	5.3E-4	1.5E-4
24	9.6E-4	2.7E-7	1.2E-6	1.0E-5	4.0E-4	1.1E-4
25	7.2E-4	1.9E-7	8.6E-7	7.6E-6	3.0E-4	8.3E-5
26	5.4E-4	1.4E-7	6.0E-7	5.6E-6	2.3E-4	6.2E-5
27	4.1E-4	1.0E-7	4.2E-7	4.2E-6	1.7E-4	4.6E-5
28	3.1E-4	7.4E-8	3.0E-7	3.1E-6	1.3E-4	3.5E-5
29	2.3E-4	5.4E-8	2.1E-7	2.3E-6	9.9E-5	2.6E-5
30	1.7E-4	4.0E-8	1.5E-7	1.7E-6	7.5E-5	2.0E-5
31	1.3E-4	2.9E-8	1.1E-7	1.3E-6	5.6E-5	1.5E-5
32	9.8E-5	2.1E-8	7.7E-8	9.6E-7	4.3E-5	1.1E-5
33	7.4E-5	1.6E-8	5.6E-8	7.2E-7	3.2E-5	8.2E-6
34	5.6E-5	1.2E-8	4.0E-8	5.3E-7	2.4E-5	6.2E-6
35	4.2E-5	8.7E-9	2.9E-8	4.0E-7	1.8E-5	4.6E-6
36	3.1E-5	6.4E-9	2.1E-8	3.0E-7	1.4E-5	3.5E-6
37	2.4E-5	4.8E-9	1.5E-8	2.2E-7	1.0E-5	2.6E-6
38	1.8E-5	3.5E-9	1.1E-8	1.7E-7	7.9E-6	2.0E-6
39	1.3E-5	2.6E-9	8.3E-9	1.3E-7	5.9E-6	1.5E-6
40	1.0E-5	2.0E-9	6.1E-9	9.4E-8	4.5E-6	1.1E-6
41	7.6E-6	1.5E-9	4.5E-9	7.1E-8	3.4E-6	8.3E-7
42	5.7E-6	1.1E-9	3.3E-9	5.3E-8	2.5E-6	6.2E-7
43	4.3E-6	8.1E-10	2.5E-9	4.0E-8	1.9E-6	4.7E-7
