Radionuclide	In-108
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-3
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	1.6E-1	-	1.6E-2	4.8E-2	6.7E-3	9.4E-3
0.083333	7.7E-2	-	9.0E-3	1.2E-2	4.5E-3	6.0E-3
0.125	3.8E-2	-	4.6E-3	4.0E-3	2.5E-3	3.2E-3
0.25	4.3E-3	-	5.7E-4	3.4E-4	3.6E-4	4.1E-4
0.375	5.0E-4	-	6.9E-5	3.4E-5	4.7E-5	5.2E-5
0.5	5.8E-5	-	8.3E-6	3.5E-6	5.9E-6	6.3E-6
0.625	6.7E-6	-	9.7E-7	3.7E-7	7.2E-7	7.7E-7
0.75	7.8E-7	-	1.1E-7	3.9E-8	8.6E-8	9.2E-8
0.875	9.0E-8	-	1.3E-8	4.1E-9	1.0E-8	1.1E-8
1	1.0E-8	2.0E-10	1.5E-9	4.4E-10	1.2E-9	1.3E-9
1.125	1.2E-9	-	1.6E-10	-	1.4E-10	1.5E-10
1.25	1.4E-10	-	-	-	-	-
