Radionuclide	In-108
Route of Intake	Inhalation
Material	Aerosols Type M, fA=1E-3
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	3.0E-1	-	1.8E-2	2.5E-1	4.4E-4	6.1E-4
0.083333	1.5E-1	-	1.1E-2	1.2E-1	4.2E-4	5.7E-4
0.125	7.1E-2	-	5.9E-3	5.7E-2	3.0E-4	4.0E-4
0.25	8.2E-3	-	8.7E-4	6.3E-3	6.7E-5	8.2E-5
0.375	9.5E-4	-	1.1E-4	7.0E-4	1.1E-5	1.3E-5
0.5	1.1E-4	-	1.4E-5	7.9E-5	1.6E-6	1.8E-6
0.625	1.3E-5	-	1.8E-6	9.0E-6	2.1E-7	2.3E-7
0.75	1.5E-6	-	2.1E-7	1.0E-6	2.8E-8	3.0E-8
0.875	1.7E-7	-	2.5E-8	1.2E-7	3.4E-9	3.7E-9
1	2.0E-8	4.2E-10	2.8E-9	1.4E-8	4.2E-10	4.5E-10
1.125	2.3E-9	-	3.2E-10	1.6E-9	-	-
1.25	2.6E-10	-	-	1.8E-10	-	-
