Radionuclide	Bi-214
Route of Intake	Injection
Material	Injection, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.2E-1	4.4E-3	4.1E-3	2.2E-2
0.083333	1.4E-2	6.1E-4	6.2E-4	3.5E-3
0.125	1.7E-3	8.4E-5	8.5E-5	4.9E-4
0.25	2.9E-6	1.9E-7	1.8E-7	1.0E-6
0.375	5.2E-9	4.0E-10	3.4E-10	1.9E-9
