Radionuclide	Bi-214
Route of Intake	Ingestion
Material	All forms, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.2E-1	1.2E-1	1.4E-5	5.6E-5
0.083333	1.5E-2	1.5E-2	5.4E-6	2.6E-5
0.125	1.9E-3	1.9E-3	1.3E-6	6.5E-6
0.25	3.6E-6	3.5E-6	5.4E-9	3.0E-8
0.375	6.7E-9	6.4E-9	-	-
