Radionuclide	Cs-137
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ba-137m)	Urine (24-hour sample) (Ba-137m)	Faeces (24-hour sample) (Ba-137m)	Alimentary Tract* (Ba-137m)	Lungs* (Ba-137m)	Skeleton* (Ba-137m)	Liver* (Ba-137m)
7.5	3.0E-2	-	-	1.3E-3	2.4E-2	6.4E-4	3.5E-4
8	3.0E-2	4.1E-5	6.0E-4	1.2E-3	2.3E-2	6.3E-4	3.5E-4
8.5	3.0E-2	-	-	1.1E-3	2.3E-2	6.2E-4	3.5E-4
9	2.9E-2	3.9E-5	3.8E-4	1.0E-3	2.3E-2	6.1E-4	3.5E-4
9.5	2.9E-2	-	-	1.0E-3	2.3E-2	6.1E-4	3.4E-4
10	2.9E-2	3.8E-5	3.0E-4	9.6E-4	2.3E-2	6.0E-4	3.4E-4
11	2.9E-2	3.7E-5	2.5E-4	8.9E-4	2.3E-2	5.9E-4	3.4E-4
12	2.8E-2	3.6E-5	2.1E-4	8.4E-4	2.3E-2	5.8E-4	3.4E-4
13	2.8E-2	3.5E-5	1.8E-4	8.0E-4	2.3E-2	5.7E-4	3.3E-4
14	2.8E-2	3.5E-5	1.6E-4	7.6E-4	2.2E-2	5.6E-4	3.3E-4
15	2.8E-2	3.4E-5	1.4E-4	7.3E-4	2.2E-2	5.5E-4	3.3E-4
16	2.8E-2	3.4E-5	1.2E-4	7.0E-4	2.2E-2	5.5E-4	3.3E-4
17	2.8E-2	3.4E-5	1.1E-4	6.8E-4	2.2E-2	5.4E-4	3.3E-4
18	2.7E-2	3.3E-5	9.6E-5	6.6E-4	2.2E-2	5.3E-4	3.2E-4
19	2.7E-2	3.3E-5	8.7E-5	6.5E-4	2.2E-2	5.3E-4	3.2E-4
20	2.7E-2	3.3E-5	8.0E-5	6.3E-4	2.2E-2	5.2E-4	3.2E-4
21	2.7E-2	3.2E-5	7.4E-5	6.2E-4	2.2E-2	5.2E-4	3.2E-4
22	2.7E-2	3.2E-5	6.9E-5	6.1E-4	2.2E-2	5.1E-4	3.1E-4
23	2.7E-2	3.2E-5	6.4E-5	6.0E-4	2.2E-2	5.1E-4	3.1E-4
24	2.7E-2	3.2E-5	6.1E-5	6.0E-4	2.2E-2	5.1E-4	3.1E-4
25	2.7E-2	3.1E-5	5.8E-5	5.9E-4	2.2E-2	5.0E-4	3.1E-4
26	2.7E-2	3.1E-5	5.6E-5	5.8E-4	2.1E-2	5.0E-4	3.1E-4
27	2.7E-2	3.1E-5	5.4E-5	5.8E-4	2.1E-2	4.9E-4	3.0E-4
28	2.6E-2	3.1E-5	5.2E-5	5.7E-4	2.1E-2	4.9E-4	3.0E-4
29	2.6E-2	3.0E-5	5.1E-5	5.7E-4	2.1E-2	4.9E-4	3.0E-4
30	2.6E-2	3.0E-5	5.0E-5	5.6E-4	2.1E-2	4.8E-4	3.0E-4
31	2.6E-2	3.0E-5	4.9E-5	5.6E-4	2.1E-2	4.8E-4	3.0E-4
32	2.6E-2	3.0E-5	4.8E-5	5.5E-4	2.1E-2	4.8E-4	2.9E-4
33	2.6E-2	3.0E-5	4.7E-5	5.5E-4	2.1E-2	4.7E-4	2.9E-4
34	2.6E-2	2.9E-5	4.7E-5	5.4E-4	2.1E-2	4.7E-4	2.9E-4
35	2.6E-2	2.9E-5	4.6E-5	5.4E-4	2.1E-2	4.7E-4	2.9E-4
36	2.6E-2	2.9E-5	4.6E-5	5.4E-4	2.1E-2	4.6E-4	2.9E-4
37	2.6E-2	2.9E-5	4.5E-5	5.3E-4	2.1E-2	4.6E-4	2.8E-4
38	2.6E-2	2.9E-5	4.5E-5	5.3E-4	2.1E-2	4.6E-4	2.8E-4
39	2.6E-2	2.8E-5	4.4E-5	5.2E-4	2.1E-2	4.5E-4	2.8E-4
40	2.6E-2	2.8E-5	4.4E-5	5.2E-4	2.1E-2	4.5E-4	2.8E-4
41	2.5E-2	2.8E-5	4.4E-5	5.2E-4	2.1E-2	4.5E-4	2.8E-4
42	2.5E-2	2.8E-5	4.4E-5	5.1E-4	2.1E-2	4.4E-4	2.7E-4
43	2.5E-2	2.8E-5	4.3E-5	5.1E-4	2.1E-2	4.4E-4	2.7E-4
44	2.5E-2	2.7E-5	4.3E-5	5.1E-4	2.1E-2	4.4E-4	2.7E-4
45	2.5E-2	2.7E-5	4.3E-5	5.0E-4	2.1E-2	4.3E-4	2.7E-4
46	2.5E-2	2.7E-5	4.3E-5	5.0E-4	2.1E-2	4.3E-4	2.7E-4
47	2.5E-2	2.7E-5	4.3E-5	5.0E-4	2.1E-2	4.3E-4	2.7E-4
48	2.5E-2	2.7E-5	4.2E-5	4.9E-4	2.0E-2	4.3E-4	2.6E-4
49	2.5E-2	2.6E-5	4.2E-5	4.9E-4	2.0E-2	4.2E-4	2.6E-4
50	2.5E-2	2.6E-5	4.2E-5	4.9E-4	2.0E-2	4.2E-4	2.6E-4
51	2.5E-2	2.6E-5	4.2E-5	4.9E-4	2.0E-2	4.2E-4	2.6E-4
52	2.5E-2	2.6E-5	4.2E-5	4.8E-4	2.0E-2	4.1E-4	2.6E-4
53	2.5E-2	2.6E-5	4.2E-5	4.8E-4	2.0E-2	4.1E-4	2.5E-4
54	2.5E-2	2.6E-5	4.2E-5	4.8E-4	2.0E-2	4.1E-4	2.5E-4
55	2.4E-2	2.5E-5	4.1E-5	4.7E-4	2.0E-2	4.1E-4	2.5E-4
56	2.4E-2	2.5E-5	4.1E-5	4.7E-4	2.0E-2	4.0E-4	2.5E-4
57	2.4E-2	2.5E-5	4.1E-5	4.7E-4	2.0E-2	4.0E-4	2.5E-4
58	2.4E-2	2.5E-5	4.1E-5	4.6E-4	2.0E-2	4.0E-4	2.5E-4
59	2.4E-2	2.5E-5	4.1E-5	4.6E-4	2.0E-2	4.0E-4	2.4E-4
60	2.4E-2	2.5E-5	4.1E-5	4.6E-4	2.0E-2	3.9E-4	2.4E-4
61	2.4E-2	2.4E-5	4.1E-5	4.6E-4	2.0E-2	3.9E-4	2.4E-4
62	2.4E-2	2.4E-5	4.0E-5	4.5E-4	2.0E-2	3.9E-4	2.4E-4
63	2.4E-2	2.4E-5	4.0E-5	4.5E-4	2.0E-2	3.8E-4	2.4E-4
64	2.4E-2	2.4E-5	4.0E-5	4.5E-4	2.0E-2	3.8E-4	2.4E-4
65	2.4E-2	2.4E-5	4.0E-5	4.4E-4	2.0E-2	3.8E-4	2.3E-4
66	2.4E-2	2.4E-5	4.0E-5	4.4E-4	2.0E-2	3.8E-4	2.3E-4
67	2.4E-2	2.3E-5	4.0E-5	4.4E-4	2.0E-2	3.7E-4	2.3E-4
68	2.4E-2	2.3E-5	4.0E-5	4.4E-4	2.0E-2	3.7E-4	2.3E-4
69	2.4E-2	2.3E-5	3.9E-5	4.3E-4	2.0E-2	3.7E-4	2.3E-4
70	2.3E-2	2.3E-5	3.9E-5	4.3E-4	2.0E-2	3.7E-4	2.3E-4
71	2.3E-2	2.3E-5	3.9E-5	4.3E-4	2.0E-2	3.6E-4	2.3E-4
72	2.3E-2	2.3E-5	3.9E-5	4.3E-4	1.9E-2	3.6E-4	2.2E-4
73	2.3E-2	2.2E-5	3.9E-5	4.2E-4	1.9E-2	3.6E-4	2.2E-4
74	2.3E-2	2.2E-5	3.9E-5	4.2E-4	1.9E-2	3.6E-4	2.2E-4
75	2.3E-2	2.2E-5	3.9E-5	4.2E-4	1.9E-2	3.5E-4	2.2E-4
76	2.3E-2	2.2E-5	3.8E-5	4.1E-4	1.9E-2	3.5E-4	2.2E-4
77	2.3E-2	2.2E-5	3.8E-5	4.1E-4	1.9E-2	3.5E-4	2.2E-4
78	2.3E-2	2.2E-5	3.8E-5	4.1E-4	1.9E-2	3.5E-4	2.2E-4
79	2.3E-2	2.2E-5	3.8E-5	4.1E-4	1.9E-2	3.5E-4	2.1E-4
80	2.3E-2	2.1E-5	3.8E-5	4.0E-4	1.9E-2	3.4E-4	2.1E-4
81	2.3E-2	2.1E-5	3.8E-5	4.0E-4	1.9E-2	3.4E-4	2.1E-4
82	2.3E-2	2.1E-5	3.8E-5	4.0E-4	1.9E-2	3.4E-4	2.1E-4
83	2.3E-2	2.1E-5	3.8E-5	4.0E-4	1.9E-2	3.4E-4	2.1E-4
84	2.3E-2	2.1E-5	3.7E-5	3.9E-4	1.9E-2	3.3E-4	2.1E-4
85	2.3E-2	2.1E-5	3.7E-5	3.9E-4	1.9E-2	3.3E-4	2.1E-4
86	2.2E-2	2.1E-5	3.7E-5	3.9E-4	1.9E-2	3.3E-4	2.0E-4
87	2.2E-2	2.0E-5	3.7E-5	3.9E-4	1.9E-2	3.3E-4	2.0E-4
88	2.2E-2	2.0E-5	3.7E-5	3.9E-4	1.9E-2	3.3E-4	2.0E-4
89	2.2E-2	2.0E-5	3.7E-5	3.8E-4	1.9E-2	3.2E-4	2.0E-4
90	2.2E-2	2.0E-5	3.7E-5	3.8E-4	1.9E-2	3.2E-4	2.0E-4
91	2.2E-2	2.0E-5	3.7E-5	3.8E-4	1.9E-2	3.2E-4	2.0E-4
92	2.2E-2	2.0E-5	3.6E-5	3.8E-4	1.9E-2	3.2E-4	2.0E-4
93	2.2E-2	2.0E-5	3.6E-5	3.7E-4	1.9E-2	3.1E-4	1.9E-4
94	2.2E-2	2.0E-5	3.6E-5	3.7E-4	1.9E-2	3.1E-4	1.9E-4
95	2.2E-2	1.9E-5	3.6E-5	3.7E-4	1.9E-2	3.1E-4	1.9E-4
96	2.2E-2	1.9E-5	3.6E-5	3.7E-4	1.9E-2	3.1E-4	1.9E-4
97	2.2E-2	1.9E-5	3.6E-5	3.6E-4	1.8E-2	3.1E-4	1.9E-4
98	2.2E-2	1.9E-5	3.6E-5	3.6E-4	1.8E-2	3.0E-4	1.9E-4
99	2.2E-2	1.9E-5	3.6E-5	3.6E-4	1.8E-2	3.0E-4	1.9E-4
100	2.2E-2	1.9E-5	3.5E-5	3.6E-4	1.8E-2	3.0E-4	1.9E-4
110	2.1E-2	1.8E-5	3.4E-5	3.4E-4	1.8E-2	2.8E-4	1.7E-4
120	2.1E-2	1.6E-5	3.3E-5	3.2E-4	1.8E-2	2.6E-4	1.6E-4
130	2.0E-2	1.5E-5	3.2E-5	3.0E-4	1.7E-2	2.5E-4	1.5E-4
140	2.0E-2	1.4E-5	3.1E-5	2.8E-4	1.7E-2	2.3E-4	1.4E-4
150	1.9E-2	1.4E-5	3.0E-5	2.7E-4	1.7E-2	2.2E-4	1.3E-4
160	1.9E-2	1.3E-5	2.9E-5	2.5E-4	1.6E-2	2.0E-4	1.3E-4
170	1.8E-2	1.2E-5	2.8E-5	2.4E-4	1.6E-2	1.9E-4	1.2E-4
180	1.8E-2	1.1E-5	2.7E-5	2.2E-4	1.6E-2	1.8E-4	1.1E-4
190	1.8E-2	1.1E-5	2.6E-5	2.1E-4	1.5E-2	1.7E-4	1.0E-4
200	1.7E-2	9.9E-6	2.5E-5	2.0E-4	1.5E-2	1.6E-4	9.7E-5
210	1.7E-2	9.3E-6	2.4E-5	1.9E-4	1.5E-2	1.5E-4	9.1E-5
220	1.6E-2	8.7E-6	2.4E-5	1.8E-4	1.5E-2	1.4E-4	8.6E-5
230	1.6E-2	8.2E-6	2.3E-5	1.7E-4	1.4E-2	1.3E-4	8.1E-5
240	1.6E-2	7.7E-6	2.2E-5	1.6E-4	1.4E-2	1.2E-4	7.6E-5
250	1.6E-2	7.3E-6	2.1E-5	1.5E-4	1.4E-2	1.2E-4	7.2E-5
260	1.5E-2	6.9E-6	2.1E-5	1.4E-4	1.4E-2	1.1E-4	6.7E-5
270	1.5E-2	6.5E-6	2.0E-5	1.4E-4	1.4E-2	1.0E-4	6.4E-5
280	1.5E-2	6.1E-6	1.9E-5	1.3E-4	1.3E-2	9.7E-5	6.0E-5
290	1.4E-2	5.8E-6	1.9E-5	1.2E-4	1.3E-2	9.2E-5	5.7E-5
300	1.4E-2	5.5E-6	1.8E-5	1.2E-4	1.3E-2	8.7E-5	5.3E-5
310	1.4E-2	5.2E-6	1.8E-5	1.1E-4	1.3E-2	8.2E-5	5.1E-5
320	1.4E-2	4.9E-6	1.7E-5	1.1E-4	1.3E-2	7.7E-5	4.8E-5
330	1.3E-2	4.6E-6	1.6E-5	1.0E-4	1.2E-2	7.3E-5	4.5E-5
340	1.3E-2	4.4E-6	1.6E-5	9.6E-5	1.2E-2	6.9E-5	4.3E-5
350	1.3E-2	4.2E-6	1.5E-5	9.1E-5	1.2E-2	6.6E-5	4.1E-5
360	1.3E-2	3.9E-6	1.5E-5	8.7E-5	1.2E-2	6.2E-5	3.9E-5
365	1.3E-2	3.8E-6	1.5E-5	8.5E-5	1.2E-2	6.1E-5	3.8E-5
370	1.3E-2	3.7E-6	1.4E-5	8.3E-5	1.2E-2	5.9E-5	3.7E-5
380	1.2E-2	3.6E-6	1.4E-5	7.9E-5	1.2E-2	5.6E-5	3.5E-5
390	1.2E-2	3.4E-6	1.4E-5	7.6E-5	1.1E-2	5.3E-5	3.3E-5
400	1.2E-2	3.2E-6	1.3E-5	7.3E-5	1.1E-2	5.1E-5	3.1E-5
410	1.2E-2	3.1E-6	1.3E-5	7.0E-5	1.1E-2	4.8E-5	3.0E-5
420	1.2E-2	2.9E-6	1.2E-5	6.7E-5	1.1E-2	4.6E-5	2.9E-5
430	1.2E-2	2.8E-6	1.2E-5	6.4E-5	1.1E-2	4.4E-5	2.7E-5
440	1.1E-2	2.7E-6	1.2E-5	6.1E-5	1.1E-2	4.2E-5	2.6E-5
450	1.1E-2	2.6E-6	1.1E-5	5.9E-5	1.1E-2	4.0E-5	2.5E-5
460	1.1E-2	2.5E-6	1.1E-5	5.6E-5	1.0E-2	3.8E-5	2.4E-5
470	1.1E-2	2.3E-6	1.0E-5	5.4E-5	1.0E-2	3.7E-5	2.3E-5
480	1.1E-2	2.3E-6	1.0E-5	5.2E-5	1.0E-2	3.5E-5	2.2E-5
490	1.1E-2	2.2E-6	9.8E-6	5.0E-5	1.0E-2	3.4E-5	2.1E-5
500	1.1E-2	2.1E-6	9.5E-6	4.8E-5	9.9E-3	3.3E-5	2.0E-5
510	1.1E-2	2.0E-6	9.2E-6	4.7E-5	9.8E-3	3.1E-5	1.9E-5
520	1.0E-2	1.9E-6	8.9E-6	4.5E-5	9.7E-3	3.0E-5	1.9E-5
530	1.0E-2	1.9E-6	8.7E-6	4.3E-5	9.6E-3	2.9E-5	1.8E-5
540	1.0E-2	1.8E-6	8.4E-6	4.2E-5	9.5E-3	2.8E-5	1.7E-5
550	1.0E-2	1.7E-6	8.1E-6	4.0E-5	9.4E-3	2.7E-5	1.7E-5
560	1.0E-2	1.7E-6	7.9E-6	3.9E-5	9.3E-3	2.6E-5	1.6E-5
570	9.9E-3	1.6E-6	7.6E-6	3.8E-5	9.2E-3	2.5E-5	1.6E-5
580	9.8E-3	1.6E-6	7.4E-6	3.7E-5	9.2E-3	2.4E-5	1.5E-5
590	9.7E-3	1.5E-6	7.2E-6	3.5E-5	9.1E-3	2.4E-5	1.5E-5
600	9.6E-3	1.5E-6	6.9E-6	3.4E-5	9.0E-3	2.3E-5	1.4E-5
610	9.5E-3	1.4E-6	6.7E-6	3.3E-5	8.9E-3	2.2E-5	1.4E-5
620	9.5E-3	1.4E-6	6.5E-6	3.2E-5	8.8E-3	2.1E-5	1.3E-5
630	9.4E-3	1.3E-6	6.3E-6	3.1E-5	8.7E-3	2.1E-5	1.3E-5
640	9.3E-3	1.3E-6	6.1E-6	3.0E-5	8.7E-3	2.0E-5	1.3E-5
650	9.2E-3	1.3E-6	5.9E-6	3.0E-5	8.6E-3	2.0E-5	1.2E-5
660	9.1E-3	1.2E-6	5.7E-6	2.9E-5	8.5E-3	1.9E-5	1.2E-5
670	9.1E-3	1.2E-6	5.6E-6	2.8E-5	8.5E-3	1.9E-5	1.2E-5
680	9.0E-3	1.2E-6	5.4E-6	2.7E-5	8.4E-3	1.8E-5	1.1E-5
690	8.9E-3	1.2E-6	5.2E-6	2.7E-5	8.3E-3	1.8E-5	1.1E-5
700	8.9E-3	1.1E-6	5.1E-6	2.6E-5	8.3E-3	1.7E-5	1.1E-5
710	8.8E-3	1.1E-6	4.9E-6	2.5E-5	8.2E-3	1.7E-5	1.1E-5
720	8.7E-3	1.1E-6	4.8E-6	2.5E-5	8.1E-3	1.7E-5	1.0E-5
730	8.7E-3	1.1E-6	4.6E-6	2.4E-5	8.1E-3	1.6E-5	1.0E-5
740	8.6E-3	1.0E-6	4.5E-6	2.3E-5	8.0E-3	1.6E-5	9.9E-6
750	8.5E-3	1.0E-6	4.3E-6	2.3E-5	8.0E-3	1.6E-5	9.7E-6
760	8.5E-3	1.0E-6	4.2E-6	2.2E-5	7.9E-3	1.5E-5	9.5E-6
770	8.4E-3	9.8E-7	4.1E-6	2.2E-5	7.9E-3	1.5E-5	9.4E-6
780	8.4E-3	9.7E-7	3.9E-6	2.1E-5	7.8E-3	1.5E-5	9.2E-6
790	8.3E-3	9.5E-7	3.8E-6	2.1E-5	7.8E-3	1.5E-5	9.0E-6
800	8.3E-3	9.3E-7	3.7E-6	2.0E-5	7.7E-3	1.4E-5	8.9E-6
810	8.2E-3	9.2E-7	3.6E-6	2.0E-5	7.7E-3	1.4E-5	8.7E-6
820	8.2E-3	9.1E-7	3.5E-6	2.0E-5	7.6E-3	1.4E-5	8.6E-6
830	8.1E-3	8.9E-7	3.4E-6	1.9E-5	7.6E-3	1.4E-5	8.5E-6
840	8.1E-3	8.8E-7	3.3E-6	1.9E-5	7.5E-3	1.3E-5	8.3E-6
850	8.0E-3	8.7E-7	3.2E-6	1.8E-5	7.5E-3	1.3E-5	8.2E-6
860	8.0E-3	8.6E-7	3.1E-6	1.8E-5	7.4E-3	1.3E-5	8.1E-6
870	7.9E-3	8.4E-7	3.0E-6	1.8E-5	7.4E-3	1.3E-5	8.0E-6
880	7.9E-3	8.3E-7	2.9E-6	1.7E-5	7.4E-3	1.3E-5	7.9E-6
890	7.9E-3	8.2E-7	2.8E-6	1.7E-5	7.3E-3	1.3E-5	7.8E-6
900	7.8E-3	8.1E-7	2.7E-6	1.7E-5	7.3E-3	1.2E-5	7.7E-6
910	7.8E-3	8.0E-7	2.6E-6	1.7E-5	7.2E-3	1.2E-5	7.6E-6
920	7.7E-3	8.0E-7	2.6E-6	1.6E-5	7.2E-3	1.2E-5	7.5E-6
930	7.7E-3	7.9E-7	2.5E-6	1.6E-5	7.2E-3	1.2E-5	7.4E-6
940	7.7E-3	7.8E-7	2.4E-6	1.6E-5	7.1E-3	1.2E-5	7.4E-6
950	7.6E-3	7.7E-7	2.3E-6	1.6E-5	7.1E-3	1.2E-5	7.3E-6
960	7.6E-3	7.6E-7	2.3E-6	1.5E-5	7.1E-3	1.2E-5	7.2E-6
970	7.5E-3	7.6E-7	2.2E-6	1.5E-5	7.0E-3	1.2E-5	7.1E-6
980	7.5E-3	7.5E-7	2.1E-6	1.5E-5	7.0E-3	1.1E-5	7.1E-6
990	7.5E-3	7.4E-7	2.1E-6	1.5E-5	7.0E-3	1.1E-5	7.0E-6
1000	7.5E-3	7.4E-7	2.0E-6	1.4E-5	6.9E-3	1.1E-5	6.9E-6
1010	7.4E-3	7.3E-7	1.9E-6	1.4E-5	6.9E-3	1.1E-5	6.9E-6
1020	7.4E-3	7.2E-7	1.9E-6	1.4E-5	6.9E-3	1.1E-5	6.8E-6
1030	7.4E-3	7.2E-7	1.8E-6	1.4E-5	6.8E-3	1.1E-5	6.8E-6
1040	7.3E-3	7.1E-7	1.8E-6	1.4E-5	6.8E-3	1.1E-5	6.7E-6
1050	7.3E-3	7.1E-7	1.7E-6	1.4E-5	6.8E-3	1.1E-5	6.7E-6
1060	7.3E-3	7.0E-7	1.7E-6	1.3E-5	6.8E-3	1.1E-5	6.6E-6
1070	7.2E-3	7.0E-7	1.6E-6	1.3E-5	6.7E-3	1.1E-5	6.6E-6
1080	7.2E-3	6.9E-7	1.6E-6	1.3E-5	6.7E-3	1.1E-5	6.5E-6
1090	7.2E-3	6.9E-7	1.5E-6	1.3E-5	6.7E-3	1.0E-5	6.5E-6
1095	7.2E-3	6.8E-7	1.5E-6	1.3E-5	6.7E-3	1.0E-5	6.4E-6
1100	7.2E-3	6.8E-7	1.5E-6	1.3E-5	6.7E-3	1.0E-5	6.4E-6
1200	6.9E-3	6.4E-7	1.1E-6	1.1E-5	6.4E-3	9.8E-6	6.0E-6
1300	6.7E-3	6.1E-7	8.2E-7	1.1E-5	6.2E-3	9.3E-6	5.8E-6
1400	6.5E-3	5.9E-7	6.2E-7	9.8E-6	6.1E-3	9.0E-6	5.5E-6
1500	6.4E-3	5.7E-7	4.7E-7	9.3E-6	5.9E-3	8.7E-6	5.4E-6
1600	6.3E-3	5.6E-7	3.6E-7	8.9E-6	5.8E-3	8.4E-6	5.2E-6
1700	6.1E-3	5.4E-7	2.9E-7	8.5E-6	5.7E-3	8.2E-6	5.1E-6
1800	6.0E-3	5.3E-7	2.3E-7	8.2E-6	5.6E-3	8.0E-6	4.9E-6
1900	5.9E-3	5.2E-7	1.8E-7	8.0E-6	5.5E-3	7.8E-6	4.8E-6
2000	5.8E-3	5.1E-7	1.5E-7	7.8E-6	5.4E-3	7.7E-6	4.7E-6
2100	5.7E-3	5.0E-7	1.3E-7	7.6E-6	5.3E-3	7.5E-6	4.7E-6
2200	5.6E-3	4.9E-7	1.1E-7	7.4E-6	5.2E-3	7.4E-6	4.6E-6
2300	5.5E-3	4.8E-7	1.0E-7	7.3E-6	5.1E-3	7.3E-6	4.5E-6
2400	5.4E-3	4.7E-7	9.1E-8	7.1E-6	5.0E-3	7.1E-6	4.4E-6
2500	5.3E-3	4.6E-7	8.4E-8	7.0E-6	4.9E-3	7.0E-6	4.3E-6
2600	5.2E-3	4.6E-7	7.8E-8	6.9E-6	4.9E-3	6.9E-6	4.3E-6
2700	5.2E-3	4.5E-7	7.4E-8	6.8E-6	4.8E-3	6.8E-6	4.2E-6
2800	5.1E-3	4.4E-7	7.0E-8	6.6E-6	4.7E-3	6.7E-6	4.1E-6
2900	5.0E-3	4.3E-7	6.7E-8	6.5E-6	4.6E-3	6.6E-6	4.0E-6
3000	4.9E-3	4.3E-7	6.5E-8	6.4E-6	4.6E-3	6.5E-6	4.0E-6
3100	4.8E-3	4.2E-7	6.3E-8	6.3E-6	4.5E-3	6.3E-6	3.9E-6
3200	4.7E-3	4.1E-7	6.2E-8	6.2E-6	4.4E-3	6.2E-6	3.9E-6
3300	4.7E-3	4.1E-7	6.0E-8	6.1E-6	4.3E-3	6.1E-6	3.8E-6
3400	4.6E-3	4.0E-7	5.9E-8	6.0E-6	4.3E-3	6.0E-6	3.7E-6
3500	4.5E-3	3.9E-7	5.8E-8	5.9E-6	4.2E-3	5.9E-6	3.7E-6
3600	4.4E-3	3.9E-7	5.6E-8	5.8E-6	4.1E-3	5.8E-6	3.6E-6
3650	4.4E-3	3.8E-7	5.6E-8	5.8E-6	4.1E-3	5.8E-6	3.6E-6
4000	4.2E-3	3.6E-7	5.3E-8	5.4E-6	3.9E-3	5.5E-6	3.4E-6
5000	3.5E-3	3.1E-7	4.5E-8	4.6E-6	3.3E-3	4.7E-6	2.9E-6
6000	3.0E-3	2.6E-7	3.8E-8	3.9E-6	2.8E-3	4.0E-6	2.4E-6
7000	2.6E-3	2.2E-7	3.2E-8	3.3E-6	2.4E-3	3.4E-6	2.1E-6
8000	2.2E-3	1.9E-7	2.7E-8	2.8E-6	2.0E-3	2.9E-6	1.8E-6
9000	1.8E-3	1.6E-7	2.3E-8	2.4E-6	1.7E-3	2.4E-6	1.5E-6
10000	1.6E-3	1.4E-7	2.0E-8	2.0E-6	1.5E-3	2.1E-6	1.3E-6
11000	1.3E-3	1.2E-7	1.7E-8	1.7E-6	1.2E-3	1.8E-6	1.1E-6
12000	1.1E-3	9.9E-8	1.4E-8	1.5E-6	1.0E-3	1.5E-6	9.2E-7
13000	9.6E-4	8.4E-8	1.2E-8	1.3E-6	8.9E-4	1.3E-6	7.8E-7
14000	8.2E-4	7.1E-8	1.0E-8	1.1E-6	7.6E-4	1.1E-6	6.6E-7
