Radionuclide	Cs-137
Route of Intake	Inhalation
Material	Aerosols Type F, Caesium chloride, nitrate, sulphate, fA=0.99
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ba-137m)	Urine (24-hour sample) (Ba-137m)	Faeces (24-hour sample) (Ba-137m)	Alimentary Tract* (Ba-137m)	Lungs* (Ba-137m)	Skeleton* (Ba-137m)	Liver* (Ba-137m)
2.5	2.7E-1	-	-	2.8E-2	1.6E-2	3.5E-2	2.0E-2
2.75	2.7E-1	-	-	2.8E-2	1.6E-2	3.5E-2	1.9E-2
3	2.7E-1	3.4E-3	9.0E-4	2.7E-2	1.6E-2	3.5E-2	1.9E-2
3.25	2.7E-1	-	-	2.7E-2	1.5E-2	3.4E-2	1.9E-2
3.5	2.7E-1	-	-	2.7E-2	1.5E-2	3.4E-2	1.8E-2
3.75	2.7E-1	-	-	2.7E-2	1.5E-2	3.4E-2	1.8E-2
4	2.7E-1	2.7E-3	6.1E-4	2.7E-2	1.5E-2	3.3E-2	1.8E-2
4.25	2.7E-1	-	-	2.7E-2	1.5E-2	3.3E-2	1.8E-2
4.5	2.7E-1	-	-	2.7E-2	1.5E-2	3.3E-2	1.8E-2
4.75	2.7E-1	-	-	2.7E-2	1.5E-2	3.2E-2	1.7E-2
5	2.6E-1	2.4E-3	4.5E-4	2.7E-2	1.5E-2	3.2E-2	1.7E-2
5.5	2.6E-1	-	-	2.7E-2	1.5E-2	3.2E-2	1.7E-2
6	2.6E-1	2.1E-3	3.7E-4	2.6E-2	1.5E-2	3.1E-2	1.7E-2
6.5	2.6E-1	-	-	2.6E-2	1.5E-2	3.1E-2	1.7E-2
7	2.6E-1	2.0E-3	3.2E-4	2.6E-2	1.5E-2	3.0E-2	1.7E-2
7.5	2.6E-1	-	-	2.6E-2	1.5E-2	3.0E-2	1.6E-2
8	2.6E-1	1.9E-3	2.9E-4	2.6E-2	1.5E-2	2.9E-2	1.6E-2
8.5	2.6E-1	-	-	2.6E-2	1.5E-2	2.9E-2	1.6E-2
9	2.6E-1	1.8E-3	2.8E-4	2.6E-2	1.5E-2	2.9E-2	1.6E-2
9.5	2.5E-1	-	-	2.6E-2	1.5E-2	2.8E-2	1.6E-2
10	2.5E-1	1.7E-3	2.6E-4	2.6E-2	1.5E-2	2.8E-2	1.6E-2
11	2.5E-1	1.7E-3	2.5E-4	2.6E-2	1.5E-2	2.7E-2	1.6E-2
12	2.5E-1	1.7E-3	2.5E-4	2.6E-2	1.4E-2	2.7E-2	1.6E-2
13	2.5E-1	1.6E-3	2.4E-4	2.5E-2	1.4E-2	2.7E-2	1.6E-2
14	2.5E-1	1.6E-3	2.4E-4	2.5E-2	1.4E-2	2.6E-2	1.6E-2
15	2.4E-1	1.6E-3	2.3E-4	2.5E-2	1.4E-2	2.6E-2	1.5E-2
16	2.4E-1	1.6E-3	2.3E-4	2.5E-2	1.4E-2	2.5E-2	1.5E-2
17	2.4E-1	1.6E-3	2.3E-4	2.5E-2	1.4E-2	2.5E-2	1.5E-2
18	2.4E-1	1.5E-3	2.3E-4	2.5E-2	1.4E-2	2.5E-2	1.5E-2
19	2.4E-1	1.5E-3	2.2E-4	2.4E-2	1.4E-2	2.5E-2	1.5E-2
20	2.3E-1	1.5E-3	2.2E-4	2.4E-2	1.4E-2	2.4E-2	1.5E-2
21	2.3E-1	1.5E-3	2.2E-4	2.4E-2	1.4E-2	2.4E-2	1.5E-2
22	2.3E-1	1.5E-3	2.2E-4	2.4E-2	1.4E-2	2.4E-2	1.5E-2
23	2.3E-1	1.5E-3	2.1E-4	2.4E-2	1.3E-2	2.4E-2	1.5E-2
24	2.3E-1	1.5E-3	2.1E-4	2.3E-2	1.3E-2	2.4E-2	1.4E-2
25	2.3E-1	1.4E-3	2.1E-4	2.3E-2	1.3E-2	2.3E-2	1.4E-2
26	2.2E-1	1.4E-3	2.1E-4	2.3E-2	1.3E-2	2.3E-2	1.4E-2
27	2.2E-1	1.4E-3	2.1E-4	2.3E-2	1.3E-2	2.3E-2	1.4E-2
28	2.2E-1	1.4E-3	2.1E-4	2.3E-2	1.3E-2	2.3E-2	1.4E-2
29	2.2E-1	1.4E-3	2.0E-4	2.3E-2	1.3E-2	2.3E-2	1.4E-2
30	2.2E-1	1.4E-3	2.0E-4	2.2E-2	1.3E-2	2.2E-2	1.4E-2
31	2.2E-1	1.4E-3	2.0E-4	2.2E-2	1.3E-2	2.2E-2	1.4E-2
32	2.1E-1	1.4E-3	2.0E-4	2.2E-2	1.3E-2	2.2E-2	1.4E-2
33	2.1E-1	1.4E-3	2.0E-4	2.2E-2	1.2E-2	2.2E-2	1.4E-2
34	2.1E-1	1.4E-3	2.0E-4	2.2E-2	1.2E-2	2.2E-2	1.3E-2
35	2.1E-1	1.3E-3	2.0E-4	2.2E-2	1.2E-2	2.2E-2	1.3E-2
36	2.1E-1	1.3E-3	1.9E-4	2.2E-2	1.2E-2	2.1E-2	1.3E-2
37	2.1E-1	1.3E-3	1.9E-4	2.1E-2	1.2E-2	2.1E-2	1.3E-2
38	2.1E-1	1.3E-3	1.9E-4	2.1E-2	1.2E-2	2.1E-2	1.3E-2
39	2.0E-1	1.3E-3	1.9E-4	2.1E-2	1.2E-2	2.1E-2	1.3E-2
40	2.0E-1	1.3E-3	1.9E-4	2.1E-2	1.2E-2	2.1E-2	1.3E-2
41	2.0E-1	1.3E-3	1.9E-4	2.1E-2	1.2E-2	2.1E-2	1.3E-2
42	2.0E-1	1.3E-3	1.9E-4	2.1E-2	1.2E-2	2.0E-2	1.3E-2
43	2.0E-1	1.3E-3	1.8E-4	2.0E-2	1.2E-2	2.0E-2	1.3E-2
44	2.0E-1	1.3E-3	1.8E-4	2.0E-2	1.2E-2	2.0E-2	1.2E-2
45	2.0E-1	1.2E-3	1.8E-4	2.0E-2	1.1E-2	2.0E-2	1.2E-2
46	1.9E-1	1.2E-3	1.8E-4	2.0E-2	1.1E-2	2.0E-2	1.2E-2
47	1.9E-1	1.2E-3	1.8E-4	2.0E-2	1.1E-2	2.0E-2	1.2E-2
48	1.9E-1	1.2E-3	1.8E-4	2.0E-2	1.1E-2	2.0E-2	1.2E-2
49	1.9E-1	1.2E-3	1.8E-4	2.0E-2	1.1E-2	1.9E-2	1.2E-2
50	1.9E-1	1.2E-3	1.7E-4	1.9E-2	1.1E-2	1.9E-2	1.2E-2
51	1.9E-1	1.2E-3	1.7E-4	1.9E-2	1.1E-2	1.9E-2	1.2E-2
52	1.9E-1	1.2E-3	1.7E-4	1.9E-2	1.1E-2	1.9E-2	1.2E-2
53	1.8E-1	1.2E-3	1.7E-4	1.9E-2	1.1E-2	1.9E-2	1.2E-2
54	1.8E-1	1.2E-3	1.7E-4	1.9E-2	1.1E-2	1.9E-2	1.2E-2
55	1.8E-1	1.2E-3	1.7E-4	1.9E-2	1.1E-2	1.9E-2	1.2E-2
56	1.8E-1	1.1E-3	1.7E-4	1.9E-2	1.1E-2	1.8E-2	1.1E-2
57	1.8E-1	1.1E-3	1.7E-4	1.8E-2	1.0E-2	1.8E-2	1.1E-2
58	1.8E-1	1.1E-3	1.6E-4	1.8E-2	1.0E-2	1.8E-2	1.1E-2
59	1.8E-1	1.1E-3	1.6E-4	1.8E-2	1.0E-2	1.8E-2	1.1E-2
60	1.8E-1	1.1E-3	1.6E-4	1.8E-2	1.0E-2	1.8E-2	1.1E-2
61	1.7E-1	1.1E-3	1.6E-4	1.8E-2	1.0E-2	1.8E-2	1.1E-2
62	1.7E-1	1.1E-3	1.6E-4	1.8E-2	1.0E-2	1.8E-2	1.1E-2
63	1.7E-1	1.1E-3	1.6E-4	1.8E-2	1.0E-2	1.8E-2	1.1E-2
64	1.7E-1	1.1E-3	1.6E-4	1.8E-2	9.9E-3	1.7E-2	1.1E-2
65	1.7E-1	1.1E-3	1.6E-4	1.7E-2	9.9E-3	1.7E-2	1.1E-2
66	1.7E-1	1.1E-3	1.6E-4	1.7E-2	9.8E-3	1.7E-2	1.1E-2
67	1.7E-1	1.1E-3	1.5E-4	1.7E-2	9.7E-3	1.7E-2	1.1E-2
68	1.7E-1	1.1E-3	1.5E-4	1.7E-2	9.7E-3	1.7E-2	1.0E-2
69	1.6E-1	1.0E-3	1.5E-4	1.7E-2	9.6E-3	1.7E-2	1.0E-2
70	1.6E-1	1.0E-3	1.5E-4	1.7E-2	9.5E-3	1.7E-2	1.0E-2
71	1.6E-1	1.0E-3	1.5E-4	1.7E-2	9.4E-3	1.7E-2	1.0E-2
72	1.6E-1	1.0E-3	1.5E-4	1.7E-2	9.4E-3	1.6E-2	1.0E-2
73	1.6E-1	1.0E-3	1.5E-4	1.6E-2	9.3E-3	1.6E-2	1.0E-2
74	1.6E-1	1.0E-3	1.5E-4	1.6E-2	9.2E-3	1.6E-2	1.0E-2
75	1.6E-1	1.0E-3	1.5E-4	1.6E-2	9.2E-3	1.6E-2	9.9E-3
76	1.6E-1	9.9E-4	1.4E-4	1.6E-2	9.1E-3	1.6E-2	9.9E-3
77	1.5E-1	9.8E-4	1.4E-4	1.6E-2	9.0E-3	1.6E-2	9.8E-3
78	1.5E-1	9.8E-4	1.4E-4	1.6E-2	9.0E-3	1.6E-2	9.7E-3
79	1.5E-1	9.7E-4	1.4E-4	1.6E-2	8.9E-3	1.6E-2	9.6E-3
80	1.5E-1	9.6E-4	1.4E-4	1.6E-2	8.8E-3	1.5E-2	9.6E-3
81	1.5E-1	9.5E-4	1.4E-4	1.5E-2	8.8E-3	1.5E-2	9.5E-3
82	1.5E-1	9.5E-4	1.4E-4	1.5E-2	8.7E-3	1.5E-2	9.4E-3
83	1.5E-1	9.4E-4	1.4E-4	1.5E-2	8.6E-3	1.5E-2	9.4E-3
84	1.5E-1	9.3E-4	1.4E-4	1.5E-2	8.6E-3	1.5E-2	9.3E-3
85	1.5E-1	9.3E-4	1.3E-4	1.5E-2	8.5E-3	1.5E-2	9.2E-3
86	1.4E-1	9.2E-4	1.3E-4	1.5E-2	8.5E-3	1.5E-2	9.2E-3
87	1.4E-1	9.1E-4	1.3E-4	1.5E-2	8.4E-3	1.5E-2	9.1E-3
88	1.4E-1	9.1E-4	1.3E-4	1.5E-2	8.3E-3	1.5E-2	9.0E-3
89	1.4E-1	9.0E-4	1.3E-4	1.5E-2	8.3E-3	1.4E-2	9.0E-3
90	1.4E-1	8.9E-4	1.3E-4	1.4E-2	8.2E-3	1.4E-2	8.9E-3
91	1.4E-1	8.9E-4	1.3E-4	1.4E-2	8.2E-3	1.4E-2	8.8E-3
92	1.4E-1	8.8E-4	1.3E-4	1.4E-2	8.1E-3	1.4E-2	8.8E-3
93	1.4E-1	8.7E-4	1.3E-4	1.4E-2	8.0E-3	1.4E-2	8.7E-3
94	1.4E-1	8.7E-4	1.3E-4	1.4E-2	8.0E-3	1.4E-2	8.6E-3
95	1.4E-1	8.6E-4	1.3E-4	1.4E-2	7.9E-3	1.4E-2	8.6E-3
96	1.3E-1	8.6E-4	1.2E-4	1.4E-2	7.9E-3	1.4E-2	8.5E-3
97	1.3E-1	8.5E-4	1.2E-4	1.4E-2	7.8E-3	1.4E-2	8.5E-3
98	1.3E-1	8.4E-4	1.2E-4	1.4E-2	7.7E-3	1.4E-2	8.4E-3
99	1.3E-1	8.4E-4	1.2E-4	1.4E-2	7.7E-3	1.3E-2	8.3E-3
100	1.3E-1	8.3E-4	1.2E-4	1.3E-2	7.6E-3	1.3E-2	8.3E-3
110	1.2E-1	7.7E-4	1.1E-4	1.3E-2	7.1E-3	1.2E-2	7.7E-3
120	1.1E-1	7.2E-4	1.0E-4	1.2E-2	6.6E-3	1.2E-2	7.1E-3
130	1.0E-1	6.7E-4	9.7E-5	1.1E-2	6.1E-3	1.1E-2	6.6E-3
140	9.7E-2	6.2E-4	9.0E-5	1.0E-2	5.7E-3	1.0E-2	6.2E-3
150	9.0E-2	5.8E-4	8.4E-5	9.3E-3	5.3E-3	9.3E-3	5.7E-3
160	8.4E-2	5.3E-4	7.8E-5	8.7E-3	4.9E-3	8.6E-3	5.3E-3
170	7.8E-2	5.0E-4	7.2E-5	8.0E-3	4.6E-3	8.0E-3	4.9E-3
180	7.3E-2	4.6E-4	6.7E-5	7.5E-3	4.2E-3	7.4E-3	4.6E-3
190	6.7E-2	4.3E-4	6.2E-5	6.9E-3	3.9E-3	6.9E-3	4.3E-3
200	6.3E-2	4.0E-4	5.8E-5	6.5E-3	3.7E-3	6.4E-3	4.0E-3
210	5.8E-2	3.7E-4	5.4E-5	6.0E-3	3.4E-3	6.0E-3	3.7E-3
220	5.4E-2	3.4E-4	5.0E-5	5.6E-3	3.2E-3	5.5E-3	3.4E-3
230	5.0E-2	3.2E-4	4.6E-5	5.2E-3	2.9E-3	5.1E-3	3.2E-3
240	4.7E-2	3.0E-4	4.3E-5	4.8E-3	2.7E-3	4.8E-3	3.0E-3
250	4.3E-2	2.8E-4	4.0E-5	4.5E-3	2.5E-3	4.4E-3	2.7E-3
260	4.0E-2	2.6E-4	3.7E-5	4.2E-3	2.4E-3	4.1E-3	2.6E-3
270	3.8E-2	2.4E-4	3.5E-5	3.9E-3	2.2E-3	3.8E-3	2.4E-3
280	3.5E-2	2.2E-4	3.2E-5	3.6E-3	2.0E-3	3.6E-3	2.2E-3
290	3.2E-2	2.1E-4	3.0E-5	3.3E-3	1.9E-3	3.3E-3	2.1E-3
300	3.0E-2	1.9E-4	2.8E-5	3.1E-3	1.8E-3	3.1E-3	1.9E-3
310	2.8E-2	1.8E-4	2.6E-5	2.9E-3	1.6E-3	2.9E-3	1.8E-3
320	2.6E-2	1.6E-4	2.4E-5	2.7E-3	1.5E-3	2.7E-3	1.6E-3
330	2.4E-2	1.5E-4	2.2E-5	2.5E-3	1.4E-3	2.5E-3	1.5E-3
340	2.3E-2	1.4E-4	2.1E-5	2.3E-3	1.3E-3	2.3E-3	1.4E-3
350	2.1E-2	1.3E-4	1.9E-5	2.2E-3	1.2E-3	2.1E-3	1.3E-3
360	1.9E-2	1.2E-4	1.8E-5	2.0E-3	1.1E-3	2.0E-3	1.2E-3
365	1.9E-2	1.2E-4	1.7E-5	1.9E-3	1.1E-3	1.9E-3	1.2E-3
370	1.8E-2	1.1E-4	1.7E-5	1.9E-3	1.1E-3	1.8E-3	1.1E-3
380	1.7E-2	1.1E-4	1.5E-5	1.7E-3	9.8E-4	1.7E-3	1.1E-3
390	1.6E-2	9.9E-5	1.4E-5	1.6E-3	9.1E-4	1.6E-3	9.9E-4
400	1.5E-2	9.2E-5	1.3E-5	1.5E-3	8.5E-4	1.5E-3	9.2E-4
410	1.4E-2	8.5E-5	1.2E-5	1.4E-3	7.9E-4	1.4E-3	8.5E-4
420	1.3E-2	7.9E-5	1.2E-5	1.3E-3	7.3E-4	1.3E-3	7.9E-4
430	1.2E-2	7.4E-5	1.1E-5	1.2E-3	6.8E-4	1.2E-3	7.4E-4
440	1.1E-2	6.8E-5	1.0E-5	1.1E-3	6.3E-4	1.1E-3	6.8E-4
450	1.0E-2	6.4E-5	9.2E-6	1.0E-3	5.9E-4	1.0E-3	6.4E-4
460	9.4E-3	5.9E-5	8.6E-6	9.6E-4	5.5E-4	9.6E-4	5.9E-4
470	8.8E-3	5.5E-5	8.0E-6	9.0E-4	5.1E-4	8.9E-4	5.5E-4
480	8.2E-3	5.1E-5	7.4E-6	8.3E-4	4.7E-4	8.3E-4	5.1E-4
490	7.6E-3	4.7E-5	6.9E-6	7.7E-4	4.4E-4	7.7E-4	4.8E-4
500	7.1E-3	4.4E-5	6.4E-6	7.2E-4	4.1E-4	7.1E-4	4.4E-4
510	6.6E-3	4.1E-5	6.0E-6	6.7E-4	3.8E-4	6.6E-4	4.1E-4
520	6.1E-3	3.8E-5	5.5E-6	6.2E-4	3.5E-4	6.2E-4	3.8E-4
530	5.7E-3	3.5E-5	5.1E-6	5.8E-4	3.3E-4	5.7E-4	3.6E-4
540	5.3E-3	3.3E-5	4.8E-6	5.4E-4	3.1E-4	5.3E-4	3.3E-4
550	4.9E-3	3.1E-5	4.4E-6	5.0E-4	2.8E-4	5.0E-4	3.1E-4
560	4.6E-3	2.8E-5	4.1E-6	4.7E-4	2.6E-4	4.6E-4	2.9E-4
570	4.3E-3	2.6E-5	3.8E-6	4.3E-4	2.5E-4	4.3E-4	2.7E-4
580	4.0E-3	2.5E-5	3.6E-6	4.0E-4	2.3E-4	4.0E-4	2.5E-4
590	3.7E-3	2.3E-5	3.3E-6	3.8E-4	2.1E-4	3.7E-4	2.3E-4
600	3.5E-3	2.1E-5	3.1E-6	3.5E-4	2.0E-4	3.5E-4	2.1E-4
610	3.2E-3	2.0E-5	2.9E-6	3.3E-4	1.8E-4	3.2E-4	2.0E-4
620	3.0E-3	1.8E-5	2.7E-6	3.0E-4	1.7E-4	3.0E-4	1.9E-4
630	2.8E-3	1.7E-5	2.5E-6	2.8E-4	1.6E-4	2.8E-4	1.7E-4
640	2.6E-3	1.6E-5	2.3E-6	2.6E-4	1.5E-4	2.6E-4	1.6E-4
650	2.4E-3	1.5E-5	2.1E-6	2.4E-4	1.4E-4	2.4E-4	1.5E-4
660	2.3E-3	1.4E-5	2.0E-6	2.3E-4	1.3E-4	2.2E-4	1.4E-4
670	2.1E-3	1.3E-5	1.9E-6	2.1E-4	1.2E-4	2.1E-4	1.3E-4
680	2.0E-3	1.2E-5	1.7E-6	2.0E-4	1.1E-4	1.9E-4	1.2E-4
690	1.8E-3	1.1E-5	1.6E-6	1.8E-4	1.0E-4	1.8E-4	1.1E-4
700	1.7E-3	1.0E-5	1.5E-6	1.7E-4	9.7E-5	1.7E-4	1.0E-4
710	1.6E-3	9.5E-6	1.4E-6	1.6E-4	9.1E-5	1.6E-4	9.8E-5
720	1.5E-3	8.9E-6	1.3E-6	1.5E-4	8.5E-5	1.5E-4	9.1E-5
730	1.4E-3	8.2E-6	1.2E-6	1.4E-4	7.9E-5	1.4E-4	8.5E-5
740	1.3E-3	7.7E-6	1.1E-6	1.3E-4	7.4E-5	1.3E-4	7.9E-5
750	1.2E-3	7.1E-6	1.0E-6	1.2E-4	6.9E-5	1.2E-4	7.4E-5
760	1.1E-3	6.6E-6	9.7E-7	1.1E-4	6.4E-5	1.1E-4	6.9E-5
770	1.1E-3	6.2E-6	9.0E-7	1.0E-4	6.0E-5	1.0E-4	6.4E-5
780	1.0E-3	5.8E-6	8.4E-7	9.8E-5	5.6E-5	9.6E-5	6.0E-5
790	9.4E-4	5.4E-6	7.8E-7	9.1E-5	5.2E-5	8.9E-5	5.6E-5
800	8.8E-4	5.0E-6	7.2E-7	8.5E-5	4.9E-5	8.3E-5	5.2E-5
810	8.2E-4	4.6E-6	6.7E-7	8.0E-5	4.5E-5	7.8E-5	4.9E-5
820	7.7E-4	4.3E-6	6.3E-7	7.4E-5	4.2E-5	7.3E-5	4.5E-5
830	7.2E-4	4.0E-6	5.8E-7	7.0E-5	4.0E-5	6.8E-5	4.2E-5
840	6.8E-4	3.7E-6	5.4E-7	6.5E-5	3.7E-5	6.3E-5	4.0E-5
850	6.4E-4	3.5E-6	5.1E-7	6.1E-5	3.5E-5	5.9E-5	3.7E-5
860	6.0E-4	3.2E-6	4.7E-7	5.7E-5	3.2E-5	5.5E-5	3.5E-5
870	5.6E-4	3.0E-6	4.4E-7	5.3E-5	3.0E-5	5.2E-5	3.2E-5
880	5.3E-4	2.8E-6	4.1E-7	5.0E-5	2.8E-5	4.8E-5	3.0E-5
890	5.0E-4	2.6E-6	3.8E-7	4.7E-5	2.7E-5	4.5E-5	2.8E-5
900	4.7E-4	2.4E-6	3.6E-7	4.4E-5	2.5E-5	4.2E-5	2.7E-5
910	4.4E-4	2.3E-6	3.3E-7	4.1E-5	2.3E-5	4.0E-5	2.5E-5
920	4.2E-4	2.1E-6	3.1E-7	3.8E-5	2.2E-5	3.7E-5	2.3E-5
930	3.9E-4	2.0E-6	2.9E-7	3.6E-5	2.1E-5	3.5E-5	2.2E-5
940	3.7E-4	1.9E-6	2.7E-7	3.4E-5	1.9E-5	3.3E-5	2.0E-5
950	3.5E-4	1.7E-6	2.5E-7	3.2E-5	1.8E-5	3.0E-5	1.9E-5
960	3.3E-4	1.6E-6	2.3E-7	3.0E-5	1.7E-5	2.9E-5	1.8E-5
970	3.1E-4	1.5E-6	2.2E-7	2.8E-5	1.6E-5	2.7E-5	1.7E-5
980	2.9E-4	1.4E-6	2.0E-7	2.6E-5	1.5E-5	2.5E-5	1.6E-5
990	2.8E-4	1.3E-6	1.9E-7	2.5E-5	1.4E-5	2.4E-5	1.5E-5
1000	2.6E-4	1.2E-6	1.8E-7	2.3E-5	1.3E-5	2.2E-5	1.4E-5
1010	2.5E-4	1.1E-6	1.7E-7	2.2E-5	1.3E-5	2.1E-5	1.3E-5
1020	2.4E-4	1.1E-6	1.6E-7	2.1E-5	1.2E-5	2.0E-5	1.2E-5
1030	2.3E-4	1.0E-6	1.4E-7	2.0E-5	1.1E-5	1.8E-5	1.2E-5
1040	2.2E-4	9.4E-7	1.4E-7	1.8E-5	1.1E-5	1.7E-5	1.1E-5
1050	2.0E-4	8.8E-7	1.3E-7	1.7E-5	1.0E-5	1.6E-5	1.0E-5
1060	1.9E-4	8.2E-7	1.2E-7	1.6E-5	9.4E-6	1.5E-5	9.9E-6
1070	1.9E-4	7.7E-7	1.1E-7	1.6E-5	8.9E-6	1.5E-5	9.3E-6
1080	1.8E-4	7.2E-7	1.0E-7	1.5E-5	8.5E-6	1.4E-5	8.8E-6
1090	1.7E-4	6.7E-7	9.7E-8	1.4E-5	8.0E-6	1.3E-5	8.3E-6
1095	1.7E-4	6.5E-7	9.4E-8	1.4E-5	7.8E-6	1.3E-5	8.1E-6
1100	1.6E-4	6.3E-7	9.1E-8	1.3E-5	7.6E-6	1.2E-5	7.9E-6
1200	1.1E-4	3.4E-7	4.9E-8	8.1E-6	4.7E-6	7.4E-6	4.8E-6
1300	7.8E-5	2.0E-7	2.8E-8	5.4E-6	3.2E-6	4.8E-6	3.2E-6
1400	6.0E-5	1.2E-7	1.7E-8	3.9E-6	2.3E-6	3.4E-6	2.3E-6
1500	4.8E-5	8.4E-8	1.2E-8	3.0E-6	1.8E-6	2.6E-6	1.7E-6
1600	4.0E-5	6.2E-8	8.6E-9	2.4E-6	1.4E-6	2.0E-6	1.4E-6
1700	3.3E-5	4.8E-8	6.7E-9	2.0E-6	1.2E-6	1.7E-6	1.1E-6
1800	2.8E-5	3.9E-8	5.4E-9	1.7E-6	1.0E-6	1.4E-6	9.6E-7
1900	2.4E-5	3.3E-8	4.5E-9	1.4E-6	8.5E-7	1.2E-6	8.2E-7
2000	2.1E-5	2.8E-8	3.8E-9	1.2E-6	7.3E-7	1.0E-6	7.0E-7
2100	1.8E-5	2.3E-8	3.2E-9	1.1E-6	6.3E-7	8.7E-7	6.0E-7
2200	1.6E-5	2.0E-8	2.8E-9	9.2E-7	5.4E-7	7.5E-7	5.2E-7
2300	1.3E-5	1.7E-8	2.4E-9	7.9E-7	4.7E-7	6.5E-7	4.5E-7
2400	1.2E-5	1.5E-8	2.1E-9	6.8E-7	4.0E-7	5.6E-7	3.9E-7
2500	1.0E-5	1.3E-8	1.8E-9	5.9E-7	3.5E-7	4.8E-7	3.3E-7
2600	8.6E-6	1.1E-8	1.5E-9	5.1E-7	3.0E-7	4.2E-7	2.9E-7
2700	7.4E-6	9.6E-9	1.3E-9	4.4E-7	2.6E-7	3.6E-7	2.5E-7
2800	6.4E-6	8.3E-9	1.1E-9	3.8E-7	2.2E-7	3.1E-7	2.1E-7
2900	5.5E-6	7.1E-9	9.9E-10	3.3E-7	1.9E-7	2.7E-7	1.8E-7
3000	4.8E-6	6.2E-9	8.5E-10	2.8E-7	1.7E-7	2.3E-7	1.6E-7
3100	4.1E-6	5.3E-9	7.3E-10	2.4E-7	1.4E-7	2.0E-7	1.4E-7
3200	3.6E-6	4.6E-9	6.3E-10	2.1E-7	1.2E-7	1.7E-7	1.2E-7
3300	3.1E-6	4.0E-9	5.5E-10	1.8E-7	1.1E-7	1.5E-7	1.0E-7
3400	2.7E-6	3.4E-9	4.7E-10	1.6E-7	9.2E-8	1.3E-7	8.8E-8
3500	2.3E-6	2.9E-9	4.1E-10	1.4E-7	8.0E-8	1.1E-7	7.6E-8
3600	2.0E-6	2.5E-9	3.5E-10	1.2E-7	6.9E-8	9.6E-8	6.6E-8
3650	1.8E-6	2.4E-9	3.3E-10	1.1E-7	6.4E-8	8.9E-8	6.1E-8
4000	1.1E-6	1.4E-9	2.0E-10	6.5E-8	3.8E-8	5.3E-8	3.7E-8
5000	2.5E-7	3.2E-10	-	1.5E-8	8.8E-9	1.2E-8	8.4E-9
6000	5.8E-8	-	-	3.4E-9	2.0E-9	2.8E-9	1.9E-9
7000	1.3E-8	-	-	7.8E-10	4.6E-10	6.4E-10	4.4E-10
8000	3.1E-9	-	-	1.8E-10	1.1E-10	1.5E-10	1.0E-10
9000	7.0E-10	-	-	-	-	-	-
10000	1.6E-10	-	-	-	-	-	-
