Radionuclide	In-110m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-3
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	5.3E-1	-	1.4E-1	3.7E-2	7.7E-3	1.1E-2
0.083333	2.9E-1	-	8.6E-2	1.1E-2	5.5E-3	7.2E-3
0.125	1.6E-1	-	5.1E-2	4.9E-3	3.4E-3	4.3E-3
0.25	2.5E-2	-	9.7E-3	6.7E-4	7.1E-4	8.2E-4
0.375	4.0E-3	-	1.8E-3	1.0E-4	1.4E-4	1.5E-4
0.5	6.4E-4	-	3.1E-4	1.6E-5	2.5E-5	2.7E-5
0.625	1.0E-4	-	5.2E-5	2.4E-6	4.3E-6	4.6E-6
0.75	1.6E-5	-	8.6E-6	3.6E-7	7.5E-7	8.0E-7
0.875	2.6E-6	-	1.4E-6	5.6E-8	1.3E-7	1.4E-7
1	4.2E-7	3.8E-8	2.2E-7	8.6E-9	2.1E-8	2.3E-8
1.125	6.6E-8	-	3.5E-8	1.3E-9	3.6E-9	3.9E-9
1.25	1.0E-8	-	5.5E-9	2.0E-10	5.9E-10	6.5E-10
1.375	1.6E-9	-	8.5E-10	-	-	1.1E-10
1.5	2.6E-10	-	1.3E-10	-	-	-
