Radionuclide	Au-201
Route of Intake	Ingestion
Material	All forms, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.0E-1	2.0E-1	1.1E-4	1.7E-4
0.083333	4.1E-2	4.0E-2	6.6E-5	9.7E-5
0.125	8.2E-3	7.9E-3	2.2E-5	3.3E-5
0.25	6.8E-5	6.3E-5	3.2E-7	5.0E-7
0.375	5.5E-7	5.1E-7	3.0E-9	5.0E-9
0.5	4.5E-9	4.1E-9	-	-
