Radionuclide	Pb-203
Route of Intake	Injection
Material	Injection, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.7E-1	-	-	4.7E-2	1.5E-1	1.1E-1
0.083333	9.5E-1	-	-	4.8E-2	1.6E-1	1.2E-1
0.125	9.3E-1	-	-	4.8E-2	1.7E-1	1.3E-1
0.25	8.9E-1	-	-	4.9E-2	1.7E-1	1.3E-1
0.375	8.5E-1	-	-	4.9E-2	1.7E-1	1.4E-1
0.5	8.1E-1	-	-	4.8E-2	1.7E-1	1.4E-1
0.625	7.8E-1	-	-	4.6E-2	1.6E-1	1.3E-1
0.75	7.4E-1	-	-	4.5E-2	1.5E-1	1.3E-1
0.875	7.1E-1	-	-	4.3E-2	1.4E-1	1.3E-1
1	6.8E-1	3.4E-2	3.2E-3	4.1E-2	1.4E-1	1.2E-1
1.125	6.5E-1	-	-	3.9E-2	1.3E-1	1.2E-1
1.25	6.3E-1	-	-	3.7E-2	1.2E-1	1.1E-1
1.375	6.0E-1	-	-	3.5E-2	1.2E-1	1.1E-1
1.5	5.7E-1	-	-	3.3E-2	1.1E-1	1.1E-1
1.625	5.5E-1	-	-	3.1E-2	1.1E-1	1.0E-1
1.75	5.3E-1	-	-	3.0E-2	1.0E-1	9.8E-2
1.875	5.0E-1	-	-	2.8E-2	9.7E-2	9.4E-2
2	4.8E-1	6.1E-3	4.7E-3	2.7E-2	9.3E-2	9.1E-2
2.25	4.4E-1	-	-	2.4E-2	8.6E-2	8.4E-2
2.5	4.1E-1	-	-	2.2E-2	7.9E-2	7.8E-2
2.75	3.7E-1	-	-	2.0E-2	7.3E-2	7.2E-2
3	3.4E-1	4.1E-3	2.5E-3	1.8E-2	6.7E-2	6.6E-2
3.25	3.2E-1	-	-	1.7E-2	6.2E-2	6.1E-2
3.5	2.9E-1	-	-	1.5E-2	5.7E-2	5.7E-2
3.75	2.7E-1	-	-	1.4E-2	5.3E-2	5.2E-2
4	2.4E-1	2.8E-3	1.4E-3	1.3E-2	4.9E-2	4.8E-2
4.25	2.3E-1	-	-	1.1E-2	4.6E-2	4.4E-2
4.5	2.1E-1	-	-	1.0E-2	4.3E-2	4.1E-2
4.75	1.9E-1	-	-	9.6E-3	3.9E-2	3.8E-2
5	1.7E-1	1.9E-3	9.0E-4	8.8E-3	3.7E-2	3.5E-2
5.5	1.5E-1	-	-	7.3E-3	3.2E-2	3.0E-2
6	1.2E-1	1.3E-3	6.3E-4	6.1E-3	2.7E-2	2.5E-2
6.5	1.1E-1	-	-	5.1E-3	2.3E-2	2.1E-2
7	8.9E-2	9.4E-4	4.5E-4	4.3E-3	2.0E-2	1.8E-2
7.5	7.5E-2	-	-	3.6E-3	1.7E-2	1.5E-2
8	6.4E-2	6.6E-4	3.2E-4	3.0E-3	1.5E-2	1.3E-2
8.5	5.4E-2	-	-	2.5E-3	1.3E-2	1.1E-2
9	4.5E-2	4.6E-4	2.3E-4	2.1E-3	1.1E-2	9.4E-3
9.5	3.8E-2	-	-	1.8E-3	9.5E-3	8.0E-3
10	3.2E-2	3.2E-4	1.6E-4	1.5E-3	8.2E-3	6.8E-3
11	2.3E-2	2.2E-4	1.2E-4	1.0E-3	6.1E-3	4.9E-3
12	1.7E-2	1.6E-4	8.5E-5	7.3E-4	4.5E-3	3.5E-3
13	1.2E-2	1.1E-4	6.0E-5	5.1E-4	3.3E-3	2.5E-3
14	8.5E-3	7.6E-5	4.3E-5	3.6E-4	2.4E-3	1.8E-3
15	6.1E-3	5.3E-5	3.1E-5	2.5E-4	1.8E-3	1.3E-3
16	4.3E-3	3.7E-5	2.2E-5	1.8E-4	1.3E-3	9.2E-4
17	3.1E-3	2.6E-5	1.6E-5	1.3E-4	9.6E-4	6.6E-4
18	2.2E-3	1.8E-5	1.1E-5	8.8E-5	7.1E-4	4.7E-4
19	1.6E-3	1.3E-5	7.9E-6	6.2E-5	5.2E-4	3.4E-4
20	1.1E-3	8.9E-6	5.6E-6	4.3E-5	3.8E-4	2.4E-4
21	8.1E-4	6.3E-6	4.0E-6	3.1E-5	2.8E-4	1.7E-4
