Radionuclide	Ga-65
Route of Intake	Injection
Material	Injection, fA=1E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	6.5E-2	4.3E-3	6.7E-3	6.0E-3
0.083333	4.2E-3	2.6E-4	5.5E-4	3.7E-4
0.125	2.7E-4	1.7E-5	4.2E-5	2.3E-5
0.25	7.4E-8	4.2E-9	1.5E-8	5.7E-9
