Radionuclide	Am-247
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.6E-1	5.0E-3	2.9E-2	4.8E-2
0.083333	2.6E-2	5.5E-4	5.5E-3	9.0E-3
0.125	4.3E-3	8.0E-5	9.4E-4	1.6E-3
0.25	1.8E-5	3.3E-7	4.4E-6	7.3E-6
0.375	8.1E-8	1.4E-9	2.0E-8	3.3E-8
0.5	3.6E-10	-	-	1.5E-10
