Radionuclide	Ge-67
Route of Intake	Injection
Material	Injection, fA=0.99
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E-1	5.2E-3	5.9E-3	8.8E-3
0.083333	9.9E-3	3.9E-4	5.1E-4	8.0E-4
0.125	9.1E-4	3.0E-5	4.6E-5	7.6E-5
0.25	6.8E-7	1.6E-8	4.4E-8	7.4E-8
0.375	5.8E-10	-	-	-
