Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
10	1.1E-1	7.0E-7	9.1E-4	1.3E-3	1.1E-1	2.6E-4	1.5E-5
11	1.1E-1	6.0E-7	7.8E-4	1.1E-3	1.1E-1	2.5E-4	1.3E-5
12	1.1E-1	5.2E-7	6.8E-4	9.9E-4	1.1E-1	2.5E-4	1.1E-5
13	1.1E-1	4.7E-7	5.9E-4	8.7E-4	1.0E-1	2.4E-4	1.0E-5
14	1.1E-1	4.3E-7	5.2E-4	7.8E-4	1.0E-1	2.4E-4	9.3E-6
15	1.0E-1	4.0E-7	4.7E-4	7.0E-4	1.0E-1	2.4E-4	8.7E-6
16	1.0E-1	3.8E-7	4.2E-4	6.4E-4	1.0E-1	2.3E-4	8.3E-6
17	1.0E-1	3.7E-7	3.8E-4	5.9E-4	1.0E-1	2.3E-4	8.0E-6
18	1.0E-1	3.6E-7	3.5E-4	5.4E-4	1.0E-1	2.3E-4	7.8E-6
19	1.0E-1	3.5E-7	3.2E-4	5.1E-4	1.0E-1	2.3E-4	7.6E-6
20	1.0E-1	3.4E-7	3.0E-4	4.8E-4	1.0E-1	2.3E-4	7.5E-6
21	1.0E-1	3.4E-7	2.9E-4	4.6E-4	1.0E-1	2.2E-4	7.4E-6
22	1.0E-1	3.3E-7	2.7E-4	4.4E-4	1.0E-1	2.2E-4	7.4E-6
23	1.0E-1	3.3E-7	2.6E-4	4.2E-4	1.0E-1	2.2E-4	7.3E-6
24	1.0E-1	3.2E-7	2.5E-4	4.1E-4	1.0E-1	2.2E-4	7.3E-6
25	1.0E-1	3.2E-7	2.4E-4	4.0E-4	1.0E-1	2.2E-4	7.2E-6
26	1.0E-1	3.2E-7	2.4E-4	3.9E-4	1.0E-1	2.2E-4	7.2E-6
27	1.0E-1	3.2E-7	2.3E-4	3.8E-4	1.0E-1	2.1E-4	7.2E-6
28	1.0E-1	3.2E-7	2.3E-4	3.7E-4	1.0E-1	2.1E-4	7.2E-6
29	1.0E-1	3.1E-7	2.2E-4	3.7E-4	1.0E-1	2.1E-4	7.1E-6
30	1.0E-1	3.1E-7	2.2E-4	3.6E-4	9.9E-2	2.1E-4	7.1E-6
31	1.0E-1	3.1E-7	2.1E-4	3.6E-4	9.9E-2	2.1E-4	7.1E-6
32	1.0E-1	3.1E-7	2.1E-4	3.5E-4	9.9E-2	2.1E-4	7.1E-6
33	9.9E-2	3.1E-7	2.1E-4	3.5E-4	9.9E-2	2.1E-4	7.1E-6
34	9.9E-2	3.1E-7	2.1E-4	3.5E-4	9.8E-2	2.1E-4	7.1E-6
35	9.9E-2	3.1E-7	2.1E-4	3.5E-4	9.8E-2	2.1E-4	7.0E-6
36	9.9E-2	3.0E-7	2.1E-4	3.4E-4	9.8E-2	2.0E-4	7.0E-6
37	9.8E-2	3.0E-7	2.0E-4	3.4E-4	9.8E-2	2.0E-4	7.0E-6
38	9.8E-2	3.0E-7	2.0E-4	3.4E-4	9.7E-2	2.0E-4	7.0E-6
39	9.8E-2	3.0E-7	2.0E-4	3.4E-4	9.7E-2	2.0E-4	7.0E-6
40	9.8E-2	3.0E-7	2.0E-4	3.4E-4	9.7E-2	2.0E-4	7.0E-6
41	9.8E-2	3.0E-7	2.0E-4	3.3E-4	9.7E-2	2.0E-4	7.0E-6
42	9.7E-2	3.0E-7	2.0E-4	3.3E-4	9.6E-2	2.0E-4	7.0E-6
43	9.7E-2	3.0E-7	2.0E-4	3.3E-4	9.6E-2	2.0E-4	7.0E-6
44	9.7E-2	2.9E-7	2.0E-4	3.3E-4	9.6E-2	2.0E-4	6.9E-6
45	9.7E-2	2.9E-7	2.0E-4	3.3E-4	9.6E-2	1.9E-4	6.9E-6
46	9.6E-2	2.9E-7	2.0E-4	3.3E-4	9.6E-2	1.9E-4	6.9E-6
47	9.6E-2	2.9E-7	1.9E-4	3.3E-4	9.5E-2	1.9E-4	6.9E-6
48	9.6E-2	2.9E-7	1.9E-4	3.3E-4	9.5E-2	1.9E-4	6.9E-6
49	9.6E-2	2.9E-7	1.9E-4	3.2E-4	9.5E-2	1.9E-4	6.9E-6
50	9.5E-2	2.9E-7	1.9E-4	3.2E-4	9.5E-2	1.9E-4	6.9E-6
51	9.5E-2	2.9E-7	1.9E-4	3.2E-4	9.4E-2	1.9E-4	6.9E-6
52	9.5E-2	2.9E-7	1.9E-4	3.2E-4	9.4E-2	1.9E-4	6.9E-6
53	9.5E-2	2.8E-7	1.9E-4	3.2E-4	9.4E-2	1.9E-4	6.9E-6
54	9.5E-2	2.8E-7	1.9E-4	3.2E-4	9.4E-2	1.9E-4	6.9E-6
55	9.4E-2	2.8E-7	1.9E-4	3.2E-4	9.4E-2	1.9E-4	6.8E-6
56	9.4E-2	2.8E-7	1.9E-4	3.2E-4	9.3E-2	1.9E-4	6.8E-6
57	9.4E-2	2.8E-7	1.9E-4	3.2E-4	9.3E-2	1.8E-4	6.8E-6
58	9.4E-2	2.8E-7	1.9E-4	3.1E-4	9.3E-2	1.8E-4	6.8E-6
59	9.3E-2	2.8E-7	1.9E-4	3.1E-4	9.3E-2	1.8E-4	6.8E-6
60	9.3E-2	2.8E-7	1.9E-4	3.1E-4	9.3E-2	1.8E-4	6.8E-6
61	9.3E-2	2.8E-7	1.8E-4	3.1E-4	9.2E-2	1.8E-4	6.8E-6
62	9.3E-2	2.8E-7	1.8E-4	3.1E-4	9.2E-2	1.8E-4	6.8E-6
63	9.3E-2	2.7E-7	1.8E-4	3.1E-4	9.2E-2	1.8E-4	6.8E-6
64	9.2E-2	2.7E-7	1.8E-4	3.1E-4	9.2E-2	1.8E-4	6.8E-6
65	9.2E-2	2.7E-7	1.8E-4	3.1E-4	9.1E-2	1.8E-4	6.8E-6
66	9.2E-2	2.7E-7	1.8E-4	3.1E-4	9.1E-2	1.8E-4	6.7E-6
67	9.2E-2	2.7E-7	1.8E-4	3.0E-4	9.1E-2	1.8E-4	6.7E-6
68	9.2E-2	2.7E-7	1.8E-4	3.0E-4	9.1E-2	1.8E-4	6.7E-6
69	9.1E-2	2.7E-7	1.8E-4	3.0E-4	9.1E-2	1.8E-4	6.7E-6
70	9.1E-2	2.7E-7	1.8E-4	3.0E-4	9.0E-2	1.8E-4	6.7E-6
71	9.1E-2	2.7E-7	1.8E-4	3.0E-4	9.0E-2	1.8E-4	6.7E-6
72	9.1E-2	2.7E-7	1.8E-4	3.0E-4	9.0E-2	1.8E-4	6.7E-6
73	9.1E-2	2.7E-7	1.8E-4	3.0E-4	9.0E-2	1.7E-4	6.7E-6
74	9.0E-2	2.6E-7	1.8E-4	3.0E-4	9.0E-2	1.7E-4	6.7E-6
75	9.0E-2	2.6E-7	1.8E-4	3.0E-4	8.9E-2	1.7E-4	6.7E-6
76	9.0E-2	2.6E-7	1.8E-4	3.0E-4	8.9E-2	1.7E-4	6.7E-6
77	9.0E-2	2.6E-7	1.7E-4	2.9E-4	8.9E-2	1.7E-4	6.7E-6
78	8.9E-2	2.6E-7	1.7E-4	2.9E-4	8.9E-2	1.7E-4	6.7E-6
79	8.9E-2	2.6E-7	1.7E-4	2.9E-4	8.9E-2	1.7E-4	6.6E-6
80	8.9E-2	2.6E-7	1.7E-4	2.9E-4	8.8E-2	1.7E-4	6.6E-6
81	8.9E-2	2.6E-7	1.7E-4	2.9E-4	8.8E-2	1.7E-4	6.6E-6
82	8.9E-2	2.6E-7	1.7E-4	2.9E-4	8.8E-2	1.7E-4	6.6E-6
83	8.8E-2	2.6E-7	1.7E-4	2.9E-4	8.8E-2	1.7E-4	6.6E-6
84	8.8E-2	2.6E-7	1.7E-4	2.9E-4	8.8E-2	1.7E-4	6.6E-6
85	8.8E-2	2.6E-7	1.7E-4	2.9E-4	8.7E-2	1.7E-4	6.6E-6
86	8.8E-2	2.5E-7	1.7E-4	2.9E-4	8.7E-2	1.7E-4	6.6E-6
87	8.8E-2	2.5E-7	1.7E-4	2.8E-4	8.7E-2	1.7E-4	6.6E-6
88	8.7E-2	2.5E-7	1.7E-4	2.8E-4	8.7E-2	1.7E-4	6.6E-6
89	8.7E-2	2.5E-7	1.7E-4	2.8E-4	8.7E-2	1.7E-4	6.6E-6
90	8.7E-2	2.5E-7	1.7E-4	2.8E-4	8.6E-2	1.7E-4	6.6E-6
91	8.7E-2	2.5E-7	1.7E-4	2.8E-4	8.6E-2	1.7E-4	6.6E-6
92	8.7E-2	2.5E-7	1.7E-4	2.8E-4	8.6E-2	1.7E-4	6.6E-6
93	8.7E-2	2.5E-7	1.7E-4	2.8E-4	8.6E-2	1.7E-4	6.5E-6
94	8.6E-2	2.5E-7	1.6E-4	2.8E-4	8.6E-2	1.7E-4	6.5E-6
95	8.6E-2	2.5E-7	1.6E-4	2.8E-4	8.5E-2	1.7E-4	6.5E-6
96	8.6E-2	2.5E-7	1.6E-4	2.8E-4	8.5E-2	1.7E-4	6.5E-6
97	8.6E-2	2.5E-7	1.6E-4	2.7E-4	8.5E-2	1.6E-4	6.5E-6
98	8.6E-2	2.5E-7	1.6E-4	2.7E-4	8.5E-2	1.6E-4	6.5E-6
99	8.5E-2	2.4E-7	1.6E-4	2.7E-4	8.5E-2	1.6E-4	6.5E-6
100	8.5E-2	2.4E-7	1.6E-4	2.7E-4	8.4E-2	1.6E-4	6.5E-6
110	8.3E-2	2.4E-7	1.6E-4	2.6E-4	8.3E-2	1.6E-4	6.4E-6
120	8.1E-2	2.3E-7	1.5E-4	2.5E-4	8.1E-2	1.6E-4	6.4E-6
130	8.0E-2	2.2E-7	1.5E-4	2.5E-4	7.9E-2	1.6E-4	6.3E-6
140	7.8E-2	2.2E-7	1.4E-4	2.4E-4	7.7E-2	1.6E-4	6.3E-6
150	7.6E-2	2.1E-7	1.4E-4	2.3E-4	7.6E-2	1.6E-4	6.2E-6
160	7.5E-2	2.1E-7	1.3E-4	2.2E-4	7.4E-2	1.5E-4	6.2E-6
170	7.3E-2	2.0E-7	1.3E-4	2.1E-4	7.3E-2	1.5E-4	6.1E-6
180	7.2E-2	2.0E-7	1.2E-4	2.1E-4	7.1E-2	1.5E-4	6.1E-6
190	7.0E-2	1.9E-7	1.2E-4	2.0E-4	7.0E-2	1.5E-4	6.0E-6
200	6.9E-2	1.9E-7	1.2E-4	1.9E-4	6.8E-2	1.5E-4	6.0E-6
210	6.8E-2	1.9E-7	1.1E-4	1.9E-4	6.7E-2	1.5E-4	5.9E-6
220	6.6E-2	1.8E-7	1.1E-4	1.8E-4	6.6E-2	1.5E-4	5.9E-6
230	6.5E-2	1.8E-7	1.0E-4	1.8E-4	6.4E-2	1.5E-4	5.8E-6
240	6.4E-2	1.7E-7	1.0E-4	1.7E-4	6.3E-2	1.5E-4	5.8E-6
250	6.3E-2	1.7E-7	9.8E-5	1.6E-4	6.2E-2	1.5E-4	5.8E-6
260	6.1E-2	1.7E-7	9.4E-5	1.6E-4	6.1E-2	1.5E-4	5.7E-6
270	6.0E-2	1.6E-7	9.1E-5	1.5E-4	6.0E-2	1.5E-4	5.7E-6
280	5.9E-2	1.6E-7	8.8E-5	1.5E-4	5.9E-2	1.5E-4	5.6E-6
290	5.8E-2	1.6E-7	8.5E-5	1.4E-4	5.8E-2	1.5E-4	5.6E-6
300	5.7E-2	1.6E-7	8.3E-5	1.4E-4	5.7E-2	1.5E-4	5.6E-6
310	5.6E-2	1.5E-7	8.0E-5	1.3E-4	5.6E-2	1.5E-4	5.5E-6
320	5.5E-2	1.5E-7	7.7E-5	1.3E-4	5.5E-2	1.5E-4	5.5E-6
330	5.4E-2	1.5E-7	7.5E-5	1.3E-4	5.4E-2	1.5E-4	5.5E-6
340	5.3E-2	1.4E-7	7.2E-5	1.2E-4	5.3E-2	1.5E-4	5.4E-6
350	5.2E-2	1.4E-7	7.0E-5	1.2E-4	5.2E-2	1.5E-4	5.4E-6
360	5.1E-2	1.4E-7	6.8E-5	1.1E-4	5.1E-2	1.6E-4	5.4E-6
365	5.1E-2	1.4E-7	6.7E-5	1.1E-4	5.1E-2	1.6E-4	5.3E-6
370	5.1E-2	1.4E-7	6.5E-5	1.1E-4	5.0E-2	1.6E-4	5.3E-6
380	5.0E-2	1.4E-7	6.3E-5	1.1E-4	4.9E-2	1.6E-4	5.3E-6
390	4.9E-2	1.3E-7	6.1E-5	1.0E-4	4.9E-2	1.6E-4	5.3E-6
400	4.8E-2	1.3E-7	5.9E-5	9.9E-5	4.8E-2	1.6E-4	5.2E-6
410	4.8E-2	1.3E-7	5.7E-5	9.6E-5	4.7E-2	1.6E-4	5.2E-6
420	4.7E-2	1.3E-7	5.6E-5	9.3E-5	4.6E-2	1.6E-4	5.2E-6
430	4.6E-2	1.2E-7	5.4E-5	9.0E-5	4.6E-2	1.6E-4	5.1E-6
440	4.5E-2	1.2E-7	5.2E-5	8.7E-5	4.5E-2	1.6E-4	5.1E-6
450	4.5E-2	1.2E-7	5.0E-5	8.4E-5	4.4E-2	1.6E-4	5.1E-6
460	4.4E-2	1.2E-7	4.9E-5	8.1E-5	4.4E-2	1.6E-4	5.0E-6
470	4.4E-2	1.2E-7	4.7E-5	7.9E-5	4.3E-2	1.6E-4	5.0E-6
480	4.3E-2	1.2E-7	4.6E-5	7.6E-5	4.2E-2	1.6E-4	5.0E-6
490	4.2E-2	1.1E-7	4.4E-5	7.4E-5	4.2E-2	1.6E-4	4.9E-6
500	4.2E-2	1.1E-7	4.3E-5	7.1E-5	4.1E-2	1.6E-4	4.9E-6
510	4.1E-2	1.1E-7	4.1E-5	6.9E-5	4.1E-2	1.6E-4	4.9E-6
520	4.1E-2	1.1E-7	4.0E-5	6.7E-5	4.0E-2	1.6E-4	4.8E-6
530	4.0E-2	1.1E-7	3.9E-5	6.5E-5	4.0E-2	1.6E-4	4.8E-6
540	4.0E-2	1.1E-7	3.8E-5	6.3E-5	3.9E-2	1.6E-4	4.8E-6
550	3.9E-2	1.1E-7	3.6E-5	6.1E-5	3.9E-2	1.6E-4	4.8E-6
560	3.9E-2	1.0E-7	3.5E-5	5.9E-5	3.8E-2	1.6E-4	4.7E-6
570	3.8E-2	1.0E-7	3.4E-5	5.7E-5	3.8E-2	1.6E-4	4.7E-6
580	3.8E-2	1.0E-7	3.3E-5	5.5E-5	3.7E-2	1.6E-4	4.7E-6
590	3.7E-2	1.0E-7	3.2E-5	5.3E-5	3.7E-2	1.6E-4	4.7E-6
600	3.7E-2	9.9E-8	3.1E-5	5.1E-5	3.6E-2	1.6E-4	4.6E-6
610	3.6E-2	9.8E-8	3.0E-5	5.0E-5	3.6E-2	1.6E-4	4.6E-6
620	3.6E-2	9.7E-8	2.9E-5	4.8E-5	3.6E-2	1.6E-4	4.6E-6
630	3.6E-2	9.6E-8	2.8E-5	4.7E-5	3.5E-2	1.6E-4	4.5E-6
640	3.5E-2	9.4E-8	2.7E-5	4.5E-5	3.5E-2	1.6E-4	4.5E-6
650	3.5E-2	9.3E-8	2.7E-5	4.4E-5	3.4E-2	1.6E-4	4.5E-6
660	3.4E-2	9.2E-8	2.6E-5	4.2E-5	3.4E-2	1.6E-4	4.5E-6
670	3.4E-2	9.1E-8	2.5E-5	4.1E-5	3.4E-2	1.6E-4	4.4E-6
680	3.4E-2	9.0E-8	2.4E-5	4.0E-5	3.3E-2	1.6E-4	4.4E-6
690	3.3E-2	8.9E-8	2.3E-5	3.9E-5	3.3E-2	1.6E-4	4.4E-6
700	3.3E-2	8.8E-8	2.3E-5	3.7E-5	3.3E-2	1.6E-4	4.4E-6
710	3.3E-2	8.7E-8	2.2E-5	3.6E-5	3.2E-2	1.6E-4	4.4E-6
720	3.2E-2	8.7E-8	2.1E-5	3.5E-5	3.2E-2	1.6E-4	4.3E-6
730	3.2E-2	8.6E-8	2.1E-5	3.4E-5	3.2E-2	1.6E-4	4.3E-6
740	3.2E-2	8.5E-8	2.0E-5	3.3E-5	3.1E-2	1.6E-4	4.3E-6
750	3.1E-2	8.4E-8	1.9E-5	3.2E-5	3.1E-2	1.6E-4	4.3E-6
760	3.1E-2	8.3E-8	1.9E-5	3.1E-5	3.1E-2	1.6E-4	4.2E-6
770	3.1E-2	8.2E-8	1.8E-5	3.0E-5	3.0E-2	1.6E-4	4.2E-6
780	3.1E-2	8.2E-8	1.8E-5	2.9E-5	3.0E-2	1.6E-4	4.2E-6
790	3.0E-2	8.1E-8	1.7E-5	2.8E-5	3.0E-2	1.6E-4	4.2E-6
800	3.0E-2	8.0E-8	1.7E-5	2.7E-5	3.0E-2	1.6E-4	4.2E-6
810	3.0E-2	7.9E-8	1.6E-5	2.7E-5	2.9E-2	1.6E-4	4.1E-6
820	2.9E-2	7.9E-8	1.6E-5	2.6E-5	2.9E-2	1.6E-4	4.1E-6
830	2.9E-2	7.8E-8	1.5E-5	2.5E-5	2.9E-2	1.6E-4	4.1E-6
840	2.9E-2	7.7E-8	1.5E-5	2.4E-5	2.9E-2	1.5E-4	4.1E-6
850	2.9E-2	7.7E-8	1.4E-5	2.3E-5	2.8E-2	1.5E-4	4.0E-6
860	2.8E-2	7.6E-8	1.4E-5	2.3E-5	2.8E-2	1.5E-4	4.0E-6
870	2.8E-2	7.5E-8	1.4E-5	2.2E-5	2.8E-2	1.5E-4	4.0E-6
880	2.8E-2	7.5E-8	1.3E-5	2.1E-5	2.8E-2	1.5E-4	4.0E-6
890	2.8E-2	7.4E-8	1.3E-5	2.1E-5	2.7E-2	1.5E-4	4.0E-6
900	2.8E-2	7.4E-8	1.2E-5	2.0E-5	2.7E-2	1.5E-4	3.9E-6
910	2.7E-2	7.3E-8	1.2E-5	2.0E-5	2.7E-2	1.5E-4	3.9E-6
920	2.7E-2	7.2E-8	1.2E-5	1.9E-5	2.7E-2	1.5E-4	3.9E-6
930	2.7E-2	7.2E-8	1.1E-5	1.8E-5	2.7E-2	1.5E-4	3.9E-6
940	2.7E-2	7.1E-8	1.1E-5	1.8E-5	2.6E-2	1.5E-4	3.9E-6
950	2.7E-2	7.1E-8	1.1E-5	1.7E-5	2.6E-2	1.5E-4	3.9E-6
960	2.6E-2	7.0E-8	1.1E-5	1.7E-5	2.6E-2	1.5E-4	3.8E-6
970	2.6E-2	7.0E-8	1.0E-5	1.6E-5	2.6E-2	1.5E-4	3.8E-6
980	2.6E-2	6.9E-8	1.0E-5	1.6E-5	2.6E-2	1.5E-4	3.8E-6
990	2.6E-2	6.9E-8	9.7E-6	1.6E-5	2.5E-2	1.5E-4	3.8E-6
1000	2.6E-2	6.8E-8	9.4E-6	1.5E-5	2.5E-2	1.5E-4	3.8E-6
1010	2.5E-2	6.8E-8	9.2E-6	1.5E-5	2.5E-2	1.5E-4	3.7E-6
1020	2.5E-2	6.7E-8	8.9E-6	1.4E-5	2.5E-2	1.5E-4	3.7E-6
1030	2.5E-2	6.7E-8	8.7E-6	1.4E-5	2.5E-2	1.5E-4	3.7E-6
1040	2.5E-2	6.6E-8	8.5E-6	1.3E-5	2.5E-2	1.5E-4	3.7E-6
1050	2.5E-2	6.6E-8	8.2E-6	1.3E-5	2.4E-2	1.5E-4	3.7E-6
1060	2.5E-2	6.5E-8	8.0E-6	1.3E-5	2.4E-2	1.5E-4	3.7E-6
1070	2.4E-2	6.5E-8	7.8E-6	1.2E-5	2.4E-2	1.5E-4	3.6E-6
1080	2.4E-2	6.5E-8	7.6E-6	1.2E-5	2.4E-2	1.5E-4	3.6E-6
1090	2.4E-2	6.4E-8	7.4E-6	1.2E-5	2.4E-2	1.5E-4	3.6E-6
1095	2.4E-2	6.4E-8	7.3E-6	1.2E-5	2.4E-2	1.5E-4	3.6E-6
1100	2.4E-2	6.4E-8	7.2E-6	1.1E-5	2.4E-2	1.5E-4	3.6E-6
1200	2.3E-2	6.0E-8	5.7E-6	8.8E-6	2.2E-2	1.5E-4	3.4E-6
1300	2.1E-2	5.7E-8	4.5E-6	6.9E-6	2.1E-2	1.5E-4	3.3E-6
1400	2.0E-2	5.4E-8	3.7E-6	5.5E-6	2.0E-2	1.4E-4	3.2E-6
1500	1.9E-2	5.1E-8	3.1E-6	4.5E-6	1.9E-2	1.4E-4	3.0E-6
1600	1.8E-2	4.9E-8	2.6E-6	3.8E-6	1.8E-2	1.4E-4	2.9E-6
1700	1.7E-2	4.6E-8	2.3E-6	3.3E-6	1.7E-2	1.4E-4	2.8E-6
1800	1.7E-2	4.4E-8	2.0E-6	2.9E-6	1.6E-2	1.3E-4	2.7E-6
1900	1.6E-2	4.2E-8	1.8E-6	2.6E-6	1.6E-2	1.3E-4	2.6E-6
2000	1.5E-2	4.0E-8	1.7E-6	2.3E-6	1.5E-2	1.3E-4	2.5E-6
2100	1.5E-2	3.9E-8	1.6E-6	2.1E-6	1.4E-2	1.2E-4	2.4E-6
2200	1.4E-2	3.7E-8	1.4E-6	2.0E-6	1.4E-2	1.2E-4	2.3E-6
2300	1.3E-2	3.5E-8	1.4E-6	1.8E-6	1.3E-2	1.2E-4	2.2E-6
2400	1.3E-2	3.4E-8	1.3E-6	1.7E-6	1.3E-2	1.2E-4	2.2E-6
2500	1.2E-2	3.3E-8	1.2E-6	1.6E-6	1.2E-2	1.1E-4	2.1E-6
2600	1.2E-2	3.1E-8	1.1E-6	1.5E-6	1.2E-2	1.1E-4	2.0E-6
2700	1.1E-2	3.0E-8	1.1E-6	1.5E-6	1.1E-2	1.1E-4	1.9E-6
2800	1.1E-2	2.9E-8	1.0E-6	1.4E-6	1.1E-2	1.1E-4	1.9E-6
2900	1.0E-2	2.7E-8	1.0E-6	1.3E-6	1.0E-2	1.0E-4	1.8E-6
3000	9.9E-3	2.6E-8	9.5E-7	1.3E-6	9.7E-3	1.0E-4	1.7E-6
3100	9.5E-3	2.5E-8	9.1E-7	1.2E-6	9.3E-3	9.7E-5	1.7E-6
3200	9.1E-3	2.4E-8	8.7E-7	1.2E-6	8.9E-3	9.5E-5	1.6E-6
3300	8.7E-3	2.3E-8	8.3E-7	1.1E-6	8.5E-3	9.2E-5	1.5E-6
3400	8.3E-3	2.2E-8	8.0E-7	1.1E-6	8.2E-3	9.0E-5	1.5E-6
3500	8.0E-3	2.1E-8	7.6E-7	1.0E-6	7.8E-3	8.7E-5	1.4E-6
3600	7.6E-3	2.0E-8	7.3E-7	9.9E-7	7.5E-3	8.5E-5	1.4E-6
3650	7.5E-3	2.0E-8	7.2E-7	9.7E-7	7.3E-3	8.4E-5	1.4E-6
4000	6.4E-3	1.7E-8	6.2E-7	8.4E-7	6.3E-3	7.6E-5	1.2E-6
5000	4.2E-3	1.1E-8	4.0E-7	5.5E-7	4.1E-3	5.6E-5	8.0E-7
6000	2.7E-3	7.3E-9	2.6E-7	3.6E-7	2.7E-3	4.1E-5	5.4E-7
7000	1.8E-3	4.7E-9	1.7E-7	2.4E-7	1.7E-3	2.9E-5	3.6E-7
8000	1.2E-3	3.1E-9	1.1E-7	1.5E-7	1.1E-3	2.1E-5	2.3E-7
9000	7.5E-4	2.0E-9	7.2E-8	1.0E-7	7.3E-4	1.5E-5	1.5E-7
10000	4.9E-4	1.3E-9	4.7E-8	6.6E-8	4.8E-4	1.0E-5	1.0E-7
11000	3.2E-4	8.5E-10	3.1E-8	4.3E-8	3.1E-4	7.3E-6	6.7E-8
12000	2.1E-4	5.5E-10	2.0E-8	2.8E-8	2.0E-4	5.1E-6	4.4E-8
13000	1.4E-4	3.6E-10	1.3E-8	1.8E-8	1.3E-4	3.5E-6	2.8E-8
14000	8.8E-5	2.4E-10	8.5E-9	1.2E-8	8.5E-5	2.5E-6	1.9E-8
15000	5.8E-5	1.5E-10	5.5E-9	7.7E-9	5.5E-5	1.7E-6	1.2E-8
