Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
4.5	5.8E-1	-	-	3.8E-2	5.4E-1	1.4E-3	2.3E-4
4.75	5.8E-1	-	-	3.5E-2	5.4E-1	1.4E-3	2.1E-4
5	5.7E-1	9.2E-6	2.8E-2	3.3E-2	5.3E-1	1.3E-3	2.0E-4
5.5	5.6E-1	-	-	2.9E-2	5.3E-1	1.3E-3	1.7E-4
6	5.5E-1	7.0E-6	2.0E-2	2.6E-2	5.2E-1	1.2E-3	1.5E-4
6.5	5.4E-1	-	-	2.4E-2	5.2E-1	1.2E-3	1.3E-4
7	5.3E-1	5.5E-6	1.6E-2	2.2E-2	5.1E-1	1.1E-3	1.2E-4
7.5	5.3E-1	-	-	2.0E-2	5.1E-1	1.1E-3	1.0E-4
8	5.2E-1	4.4E-6	1.3E-2	1.8E-2	5.0E-1	1.1E-3	9.2E-5
8.5	5.1E-1	-	-	1.6E-2	5.0E-1	1.0E-3	8.3E-5
9	5.1E-1	3.6E-6	1.1E-2	1.5E-2	4.9E-1	1.0E-3	7.5E-5
9.5	5.0E-1	-	-	1.4E-2	4.9E-1	9.9E-4	6.9E-5
10	5.0E-1	3.0E-6	9.0E-3	1.3E-2	4.9E-1	9.8E-4	6.3E-5
11	4.9E-1	2.6E-6	7.5E-3	1.1E-2	4.8E-1	9.5E-4	5.4E-5
12	4.9E-1	2.3E-6	6.3E-3	8.9E-3	4.8E-1	9.3E-4	4.8E-5
13	4.8E-1	2.1E-6	5.4E-3	7.6E-3	4.7E-1	9.2E-4	4.3E-5
14	4.8E-1	1.9E-6	4.6E-3	6.5E-3	4.7E-1	9.0E-4	4.0E-5
15	4.7E-1	1.8E-6	3.9E-3	5.6E-3	4.6E-1	8.9E-4	3.8E-5
16	4.7E-1	1.7E-6	3.4E-3	4.9E-3	4.6E-1	8.8E-4	3.6E-5
17	4.6E-1	1.6E-6	2.9E-3	4.3E-3	4.6E-1	8.8E-4	3.4E-5
18	4.6E-1	1.6E-6	2.6E-3	3.8E-3	4.6E-1	8.7E-4	3.3E-5
19	4.6E-1	1.5E-6	2.3E-3	3.4E-3	4.6E-1	8.6E-4	3.3E-5
20	4.6E-1	1.5E-6	2.0E-3	3.0E-3	4.5E-1	8.6E-4	3.2E-5
21	4.6E-1	1.5E-6	1.8E-3	2.8E-3	4.5E-1	8.5E-4	3.1E-5
22	4.5E-1	1.4E-6	1.7E-3	2.6E-3	4.5E-1	8.5E-4	3.1E-5
23	4.5E-1	1.4E-6	1.5E-3	2.4E-3	4.5E-1	8.4E-4	3.1E-5
24	4.5E-1	1.4E-6	1.4E-3	2.2E-3	4.5E-1	8.4E-4	3.1E-5
25	4.5E-1	1.4E-6	1.3E-3	2.1E-3	4.5E-1	8.3E-4	3.0E-5
26	4.5E-1	1.4E-6	1.2E-3	2.0E-3	4.4E-1	8.3E-4	3.0E-5
27	4.5E-1	1.4E-6	1.2E-3	1.9E-3	4.4E-1	8.2E-4	3.0E-5
28	4.5E-1	1.4E-6	1.1E-3	1.8E-3	4.4E-1	8.2E-4	3.0E-5
29	4.4E-1	1.4E-6	1.1E-3	1.8E-3	4.4E-1	8.1E-4	3.0E-5
30	4.4E-1	1.3E-6	1.1E-3	1.7E-3	4.4E-1	8.1E-4	3.0E-5
31	4.4E-1	1.3E-6	1.0E-3	1.7E-3	4.4E-1	8.1E-4	3.0E-5
32	4.4E-1	1.3E-6	1.0E-3	1.6E-3	4.4E-1	8.0E-4	3.0E-5
33	4.4E-1	1.3E-6	9.8E-4	1.6E-3	4.4E-1	8.0E-4	3.0E-5
34	4.4E-1	1.3E-6	9.6E-4	1.6E-3	4.4E-1	7.9E-4	3.0E-5
35	4.4E-1	1.3E-6	9.5E-4	1.6E-3	4.3E-1	7.9E-4	2.9E-5
36	4.4E-1	1.3E-6	9.3E-4	1.6E-3	4.3E-1	7.9E-4	2.9E-5
37	4.3E-1	1.3E-6	9.2E-4	1.5E-3	4.3E-1	7.8E-4	2.9E-5
38	4.3E-1	1.3E-6	9.1E-4	1.5E-3	4.3E-1	7.8E-4	2.9E-5
39	4.3E-1	1.3E-6	9.0E-4	1.5E-3	4.3E-1	7.8E-4	2.9E-5
40	4.3E-1	1.3E-6	9.0E-4	1.5E-3	4.3E-1	7.7E-4	2.9E-5
41	4.3E-1	1.3E-6	8.9E-4	1.5E-3	4.3E-1	7.7E-4	2.9E-5
42	4.3E-1	1.3E-6	8.8E-4	1.5E-3	4.3E-1	7.7E-4	2.9E-5
43	4.3E-1	1.3E-6	8.8E-4	1.5E-3	4.3E-1	7.6E-4	2.9E-5
44	4.3E-1	1.3E-6	8.7E-4	1.5E-3	4.3E-1	7.6E-4	2.9E-5
45	4.3E-1	1.3E-6	8.7E-4	1.5E-3	4.2E-1	7.6E-4	2.9E-5
46	4.3E-1	1.3E-6	8.7E-4	1.5E-3	4.2E-1	7.5E-4	2.9E-5
47	4.2E-1	1.3E-6	8.6E-4	1.4E-3	4.2E-1	7.5E-4	2.9E-5
48	4.2E-1	1.3E-6	8.6E-4	1.4E-3	4.2E-1	7.5E-4	2.9E-5
49	4.2E-1	1.2E-6	8.5E-4	1.4E-3	4.2E-1	7.5E-4	2.9E-5
50	4.2E-1	1.2E-6	8.5E-4	1.4E-3	4.2E-1	7.4E-4	2.9E-5
51	4.2E-1	1.2E-6	8.5E-4	1.4E-3	4.2E-1	7.4E-4	2.9E-5
52	4.2E-1	1.2E-6	8.4E-4	1.4E-3	4.2E-1	7.4E-4	2.9E-5
53	4.2E-1	1.2E-6	8.4E-4	1.4E-3	4.2E-1	7.4E-4	2.9E-5
54	4.2E-1	1.2E-6	8.4E-4	1.4E-3	4.2E-1	7.3E-4	2.9E-5
55	4.2E-1	1.2E-6	8.3E-4	1.4E-3	4.1E-1	7.3E-4	2.9E-5
56	4.2E-1	1.2E-6	8.3E-4	1.4E-3	4.1E-1	7.3E-4	2.9E-5
57	4.1E-1	1.2E-6	8.3E-4	1.4E-3	4.1E-1	7.3E-4	2.9E-5
58	4.1E-1	1.2E-6	8.3E-4	1.4E-3	4.1E-1	7.2E-4	2.9E-5
59	4.1E-1	1.2E-6	8.2E-4	1.4E-3	4.1E-1	7.2E-4	2.9E-5
60	4.1E-1	1.2E-6	8.2E-4	1.4E-3	4.1E-1	7.2E-4	2.9E-5
61	4.1E-1	1.2E-6	8.2E-4	1.4E-3	4.1E-1	7.2E-4	2.9E-5
62	4.1E-1	1.2E-6	8.1E-4	1.4E-3	4.1E-1	7.1E-4	2.8E-5
63	4.1E-1	1.2E-6	8.1E-4	1.4E-3	4.1E-1	7.1E-4	2.8E-5
64	4.1E-1	1.2E-6	8.1E-4	1.4E-3	4.1E-1	7.1E-4	2.8E-5
65	4.1E-1	1.2E-6	8.1E-4	1.4E-3	4.0E-1	7.1E-4	2.8E-5
66	4.1E-1	1.2E-6	8.0E-4	1.4E-3	4.0E-1	7.1E-4	2.8E-5
67	4.1E-1	1.2E-6	8.0E-4	1.3E-3	4.0E-1	7.0E-4	2.8E-5
68	4.0E-1	1.2E-6	8.0E-4	1.3E-3	4.0E-1	7.0E-4	2.8E-5
69	4.0E-1	1.2E-6	7.9E-4	1.3E-3	4.0E-1	7.0E-4	2.8E-5
70	4.0E-1	1.2E-6	7.9E-4	1.3E-3	4.0E-1	7.0E-4	2.8E-5
71	4.0E-1	1.2E-6	7.9E-4	1.3E-3	4.0E-1	7.0E-4	2.8E-5
72	4.0E-1	1.2E-6	7.9E-4	1.3E-3	4.0E-1	7.0E-4	2.8E-5
73	4.0E-1	1.2E-6	7.8E-4	1.3E-3	4.0E-1	6.9E-4	2.8E-5
74	4.0E-1	1.2E-6	7.8E-4	1.3E-3	4.0E-1	6.9E-4	2.8E-5
75	4.0E-1	1.1E-6	7.8E-4	1.3E-3	4.0E-1	6.9E-4	2.8E-5
76	4.0E-1	1.1E-6	7.8E-4	1.3E-3	3.9E-1	6.9E-4	2.8E-5
77	4.0E-1	1.1E-6	7.7E-4	1.3E-3	3.9E-1	6.9E-4	2.8E-5
78	4.0E-1	1.1E-6	7.7E-4	1.3E-3	3.9E-1	6.9E-4	2.8E-5
79	3.9E-1	1.1E-6	7.7E-4	1.3E-3	3.9E-1	6.9E-4	2.8E-5
80	3.9E-1	1.1E-6	7.7E-4	1.3E-3	3.9E-1	6.8E-4	2.8E-5
81	3.9E-1	1.1E-6	7.6E-4	1.3E-3	3.9E-1	6.8E-4	2.8E-5
82	3.9E-1	1.1E-6	7.6E-4	1.3E-3	3.9E-1	6.8E-4	2.8E-5
83	3.9E-1	1.1E-6	7.6E-4	1.3E-3	3.9E-1	6.8E-4	2.8E-5
84	3.9E-1	1.1E-6	7.5E-4	1.3E-3	3.9E-1	6.8E-4	2.8E-5
85	3.9E-1	1.1E-6	7.5E-4	1.3E-3	3.9E-1	6.8E-4	2.8E-5
86	3.9E-1	1.1E-6	7.5E-4	1.3E-3	3.9E-1	6.8E-4	2.8E-5
87	3.9E-1	1.1E-6	7.5E-4	1.3E-3	3.8E-1	6.7E-4	2.8E-5
88	3.9E-1	1.1E-6	7.4E-4	1.3E-3	3.8E-1	6.7E-4	2.8E-5
89	3.9E-1	1.1E-6	7.4E-4	1.2E-3	3.8E-1	6.7E-4	2.8E-5
90	3.8E-1	1.1E-6	7.4E-4	1.2E-3	3.8E-1	6.7E-4	2.8E-5
91	3.8E-1	1.1E-6	7.4E-4	1.2E-3	3.8E-1	6.7E-4	2.8E-5
92	3.8E-1	1.1E-6	7.3E-4	1.2E-3	3.8E-1	6.7E-4	2.8E-5
93	3.8E-1	1.1E-6	7.3E-4	1.2E-3	3.8E-1	6.7E-4	2.8E-5
94	3.8E-1	1.1E-6	7.3E-4	1.2E-3	3.8E-1	6.7E-4	2.8E-5
95	3.8E-1	1.1E-6	7.3E-4	1.2E-3	3.8E-1	6.7E-4	2.8E-5
96	3.8E-1	1.1E-6	7.2E-4	1.2E-3	3.8E-1	6.6E-4	2.8E-5
97	3.8E-1	1.1E-6	7.2E-4	1.2E-3	3.8E-1	6.6E-4	2.7E-5
98	3.8E-1	1.1E-6	7.2E-4	1.2E-3	3.8E-1	6.6E-4	2.7E-5
99	3.8E-1	1.1E-6	7.2E-4	1.2E-3	3.7E-1	6.6E-4	2.7E-5
100	3.8E-1	1.1E-6	7.1E-4	1.2E-3	3.7E-1	6.6E-4	2.7E-5
110	3.7E-1	1.0E-6	6.9E-4	1.2E-3	3.7E-1	6.5E-4	2.7E-5
120	3.6E-1	1.0E-6	6.7E-4	1.1E-3	3.6E-1	6.5E-4	2.7E-5
130	3.5E-1	9.9E-7	6.5E-4	1.1E-3	3.5E-1	6.4E-4	2.7E-5
140	3.4E-1	9.6E-7	6.2E-4	1.0E-3	3.4E-1	6.4E-4	2.7E-5
150	3.4E-1	9.4E-7	6.0E-4	1.0E-3	3.4E-1	6.4E-4	2.6E-5
160	3.3E-1	9.2E-7	5.8E-4	9.8E-4	3.3E-1	6.3E-4	2.6E-5
170	3.2E-1	9.0E-7	5.6E-4	9.5E-4	3.2E-1	6.3E-4	2.6E-5
180	3.2E-1	8.8E-7	5.5E-4	9.2E-4	3.2E-1	6.3E-4	2.6E-5
190	3.1E-1	8.6E-7	5.3E-4	8.9E-4	3.1E-1	6.3E-4	2.6E-5
200	3.0E-1	8.4E-7	5.1E-4	8.6E-4	3.0E-1	6.3E-4	2.5E-5
210	3.0E-1	8.2E-7	4.9E-4	8.3E-4	3.0E-1	6.3E-4	2.5E-5
220	2.9E-1	8.0E-7	4.8E-4	8.0E-4	2.9E-1	6.3E-4	2.5E-5
230	2.9E-1	7.9E-7	4.6E-4	7.7E-4	2.9E-1	6.3E-4	2.5E-5
240	2.8E-1	7.7E-7	4.5E-4	7.5E-4	2.8E-1	6.4E-4	2.5E-5
250	2.8E-1	7.6E-7	4.3E-4	7.2E-4	2.7E-1	6.4E-4	2.5E-5
260	2.7E-1	7.4E-7	4.2E-4	7.0E-4	2.7E-1	6.4E-4	2.4E-5
270	2.7E-1	7.3E-7	4.0E-4	6.8E-4	2.6E-1	6.4E-4	2.4E-5
280	2.6E-1	7.1E-7	3.9E-4	6.5E-4	2.6E-1	6.4E-4	2.4E-5
290	2.6E-1	7.0E-7	3.8E-4	6.3E-4	2.5E-1	6.4E-4	2.4E-5
300	2.5E-1	6.9E-7	3.7E-4	6.1E-4	2.5E-1	6.4E-4	2.4E-5
310	2.5E-1	6.7E-7	3.5E-4	5.9E-4	2.5E-1	6.4E-4	2.4E-5
320	2.4E-1	6.6E-7	3.4E-4	5.7E-4	2.4E-1	6.4E-4	2.3E-5
330	2.4E-1	6.5E-7	3.3E-4	5.5E-4	2.4E-1	6.5E-4	2.3E-5
340	2.3E-1	6.4E-7	3.2E-4	5.4E-4	2.3E-1	6.5E-4	2.3E-5
350	2.3E-1	6.3E-7	3.1E-4	5.2E-4	2.3E-1	6.5E-4	2.3E-5
360	2.3E-1	6.2E-7	3.0E-4	5.0E-4	2.3E-1	6.5E-4	2.3E-5
365	2.3E-1	6.1E-7	2.9E-4	4.9E-4	2.2E-1	6.5E-4	2.3E-5
370	2.2E-1	6.1E-7	2.9E-4	4.8E-4	2.2E-1	6.5E-4	2.3E-5
380	2.2E-1	6.0E-7	2.8E-4	4.7E-4	2.2E-1	6.5E-4	2.3E-5
390	2.2E-1	5.9E-7	2.7E-4	4.5E-4	2.1E-1	6.5E-4	2.2E-5
400	2.1E-1	5.8E-7	2.6E-4	4.4E-4	2.1E-1	6.5E-4	2.2E-5
410	2.1E-1	5.7E-7	2.5E-4	4.2E-4	2.1E-1	6.5E-4	2.2E-5
420	2.1E-1	5.6E-7	2.5E-4	4.1E-4	2.1E-1	6.5E-4	2.2E-5
430	2.0E-1	5.5E-7	2.4E-4	4.0E-4	2.0E-1	6.6E-4	2.2E-5
440	2.0E-1	5.4E-7	2.3E-4	3.8E-4	2.0E-1	6.6E-4	2.2E-5
450	2.0E-1	5.3E-7	2.2E-4	3.7E-4	2.0E-1	6.6E-4	2.2E-5
460	1.9E-1	5.3E-7	2.2E-4	3.6E-4	1.9E-1	6.6E-4	2.1E-5
470	1.9E-1	5.2E-7	2.1E-4	3.5E-4	1.9E-1	6.6E-4	2.1E-5
480	1.9E-1	5.1E-7	2.0E-4	3.4E-4	1.9E-1	6.6E-4	2.1E-5
490	1.9E-1	5.0E-7	2.0E-4	3.3E-4	1.9E-1	6.6E-4	2.1E-5
500	1.8E-1	5.0E-7	1.9E-4	3.2E-4	1.8E-1	6.6E-4	2.1E-5
510	1.8E-1	4.9E-7	1.8E-4	3.1E-4	1.8E-1	6.6E-4	2.1E-5
520	1.8E-1	4.8E-7	1.8E-4	3.0E-4	1.8E-1	6.6E-4	2.1E-5
530	1.8E-1	4.8E-7	1.7E-4	2.9E-4	1.8E-1	6.6E-4	2.1E-5
540	1.7E-1	4.7E-7	1.7E-4	2.8E-4	1.7E-1	6.6E-4	2.1E-5
550	1.7E-1	4.6E-7	1.6E-4	2.7E-4	1.7E-1	6.6E-4	2.0E-5
560	1.7E-1	4.6E-7	1.6E-4	2.6E-4	1.7E-1	6.6E-4	2.0E-5
570	1.7E-1	4.5E-7	1.5E-4	2.5E-4	1.7E-1	6.6E-4	2.0E-5
580	1.7E-1	4.5E-7	1.5E-4	2.4E-4	1.6E-1	6.6E-4	2.0E-5
590	1.6E-1	4.4E-7	1.4E-4	2.4E-4	1.6E-1	6.6E-4	2.0E-5
600	1.6E-1	4.4E-7	1.4E-4	2.3E-4	1.6E-1	6.6E-4	2.0E-5
610	1.6E-1	4.3E-7	1.3E-4	2.2E-4	1.6E-1	6.6E-4	2.0E-5
620	1.6E-1	4.3E-7	1.3E-4	2.1E-4	1.6E-1	6.6E-4	2.0E-5
630	1.6E-1	4.2E-7	1.2E-4	2.1E-4	1.6E-1	6.6E-4	2.0E-5
640	1.5E-1	4.2E-7	1.2E-4	2.0E-4	1.5E-1	6.6E-4	1.9E-5
650	1.5E-1	4.1E-7	1.2E-4	1.9E-4	1.5E-1	6.6E-4	1.9E-5
660	1.5E-1	4.1E-7	1.1E-4	1.9E-4	1.5E-1	6.6E-4	1.9E-5
670	1.5E-1	4.0E-7	1.1E-4	1.8E-4	1.5E-1	6.6E-4	1.9E-5
680	1.5E-1	4.0E-7	1.1E-4	1.8E-4	1.5E-1	6.6E-4	1.9E-5
690	1.5E-1	3.9E-7	1.0E-4	1.7E-4	1.5E-1	6.6E-4	1.9E-5
700	1.5E-1	3.9E-7	1.0E-4	1.7E-4	1.4E-1	6.6E-4	1.9E-5
710	1.4E-1	3.9E-7	9.7E-5	1.6E-4	1.4E-1	6.6E-4	1.9E-5
720	1.4E-1	3.8E-7	9.4E-5	1.6E-4	1.4E-1	6.6E-4	1.9E-5
730	1.4E-1	3.8E-7	9.2E-5	1.5E-4	1.4E-1	6.6E-4	1.8E-5
740	1.4E-1	3.7E-7	8.9E-5	1.5E-4	1.4E-1	6.6E-4	1.8E-5
750	1.4E-1	3.7E-7	8.6E-5	1.4E-4	1.4E-1	6.6E-4	1.8E-5
760	1.4E-1	3.7E-7	8.3E-5	1.4E-4	1.4E-1	6.6E-4	1.8E-5
770	1.4E-1	3.6E-7	8.1E-5	1.3E-4	1.3E-1	6.6E-4	1.8E-5
780	1.3E-1	3.6E-7	7.9E-5	1.3E-4	1.3E-1	6.6E-4	1.8E-5
790	1.3E-1	3.6E-7	7.6E-5	1.2E-4	1.3E-1	6.6E-4	1.8E-5
800	1.3E-1	3.5E-7	7.4E-5	1.2E-4	1.3E-1	6.6E-4	1.8E-5
810	1.3E-1	3.5E-7	7.2E-5	1.2E-4	1.3E-1	6.6E-4	1.8E-5
820	1.3E-1	3.5E-7	7.0E-5	1.1E-4	1.3E-1	6.6E-4	1.8E-5
830	1.3E-1	3.4E-7	6.8E-5	1.1E-4	1.3E-1	6.6E-4	1.8E-5
840	1.3E-1	3.4E-7	6.6E-5	1.1E-4	1.3E-1	6.6E-4	1.8E-5
850	1.3E-1	3.4E-7	6.4E-5	1.0E-4	1.3E-1	6.6E-4	1.7E-5
860	1.3E-1	3.3E-7	6.2E-5	1.0E-4	1.2E-1	6.6E-4	1.7E-5
870	1.2E-1	3.3E-7	6.0E-5	9.8E-5	1.2E-1	6.6E-4	1.7E-5
880	1.2E-1	3.3E-7	5.8E-5	9.5E-5	1.2E-1	6.6E-4	1.7E-5
890	1.2E-1	3.3E-7	5.7E-5	9.2E-5	1.2E-1	6.6E-4	1.7E-5
900	1.2E-1	3.2E-7	5.5E-5	8.9E-5	1.2E-1	6.5E-4	1.7E-5
910	1.2E-1	3.2E-7	5.4E-5	8.7E-5	1.2E-1	6.5E-4	1.7E-5
920	1.2E-1	3.2E-7	5.2E-5	8.4E-5	1.2E-1	6.5E-4	1.7E-5
930	1.2E-1	3.2E-7	5.1E-5	8.2E-5	1.2E-1	6.5E-4	1.7E-5
940	1.2E-1	3.1E-7	4.9E-5	7.9E-5	1.2E-1	6.5E-4	1.7E-5
950	1.2E-1	3.1E-7	4.8E-5	7.7E-5	1.2E-1	6.5E-4	1.7E-5
960	1.2E-1	3.1E-7	4.7E-5	7.5E-5	1.2E-1	6.5E-4	1.7E-5
970	1.2E-1	3.1E-7	4.5E-5	7.3E-5	1.1E-1	6.5E-4	1.6E-5
980	1.1E-1	3.0E-7	4.4E-5	7.1E-5	1.1E-1	6.5E-4	1.6E-5
990	1.1E-1	3.0E-7	4.3E-5	6.9E-5	1.1E-1	6.5E-4	1.6E-5
1000	1.1E-1	3.0E-7	4.2E-5	6.7E-5	1.1E-1	6.5E-4	1.6E-5
1010	1.1E-1	3.0E-7	4.1E-5	6.5E-5	1.1E-1	6.5E-4	1.6E-5
1020	1.1E-1	3.0E-7	3.9E-5	6.3E-5	1.1E-1	6.5E-4	1.6E-5
1030	1.1E-1	2.9E-7	3.8E-5	6.1E-5	1.1E-1	6.5E-4	1.6E-5
1040	1.1E-1	2.9E-7	3.7E-5	5.9E-5	1.1E-1	6.5E-4	1.6E-5
1050	1.1E-1	2.9E-7	3.6E-5	5.8E-5	1.1E-1	6.4E-4	1.6E-5
1060	1.1E-1	2.9E-7	3.5E-5	5.6E-5	1.1E-1	6.4E-4	1.6E-5
1070	1.1E-1	2.9E-7	3.5E-5	5.5E-5	1.1E-1	6.4E-4	1.6E-5
1080	1.1E-1	2.8E-7	3.4E-5	5.3E-5	1.1E-1	6.4E-4	1.6E-5
1090	1.1E-1	2.8E-7	3.3E-5	5.2E-5	1.1E-1	6.4E-4	1.6E-5
1095	1.1E-1	2.8E-7	3.2E-5	5.1E-5	1.0E-1	6.4E-4	1.6E-5
1100	1.1E-1	2.8E-7	3.2E-5	5.0E-5	1.0E-1	6.4E-4	1.6E-5
1200	9.9E-2	2.6E-7	2.5E-5	3.9E-5	9.8E-2	6.3E-4	1.5E-5
1300	9.4E-2	2.5E-7	2.0E-5	3.0E-5	9.3E-2	6.2E-4	1.4E-5
1400	8.9E-2	2.4E-7	1.6E-5	2.4E-5	8.8E-2	6.1E-4	1.4E-5
1500	8.4E-2	2.2E-7	1.4E-5	2.0E-5	8.4E-2	6.0E-4	1.3E-5
1600	8.0E-2	2.1E-7	1.2E-5	1.7E-5	8.0E-2	5.9E-4	1.3E-5
1700	7.7E-2	2.0E-7	1.0E-5	1.4E-5	7.6E-2	5.8E-4	1.2E-5
1800	7.3E-2	1.9E-7	9.0E-6	1.3E-5	7.3E-2	5.7E-4	1.2E-5
1900	7.0E-2	1.9E-7	8.1E-6	1.1E-5	6.9E-2	5.6E-4	1.1E-5
2000	6.7E-2	1.8E-7	7.4E-6	1.0E-5	6.6E-2	5.5E-4	1.1E-5
2100	6.4E-2	1.7E-7	6.8E-6	9.3E-6	6.3E-2	5.4E-4	1.1E-5
2200	6.1E-2	1.6E-7	6.4E-6	8.6E-6	6.1E-2	5.3E-4	1.0E-5
2300	5.9E-2	1.6E-7	6.0E-6	8.1E-6	5.8E-2	5.1E-4	9.8E-6
2400	5.6E-2	1.5E-7	5.6E-6	7.6E-6	5.6E-2	5.0E-4	9.4E-6
2500	5.4E-2	1.4E-7	5.3E-6	7.2E-6	5.3E-2	4.9E-4	9.1E-6
2600	5.2E-2	1.4E-7	5.1E-6	6.8E-6	5.1E-2	4.8E-4	8.8E-6
2700	4.9E-2	1.3E-7	4.8E-6	6.5E-6	4.9E-2	4.7E-4	8.4E-6
2800	4.7E-2	1.3E-7	4.6E-6	6.2E-6	4.7E-2	4.6E-4	8.1E-6
2900	4.5E-2	1.2E-7	4.4E-6	5.9E-6	4.5E-2	4.4E-4	7.8E-6
3000	4.3E-2	1.2E-7	4.2E-6	5.6E-6	4.3E-2	4.3E-4	7.6E-6
3100	4.2E-2	1.1E-7	4.0E-6	5.4E-6	4.1E-2	4.2E-4	7.3E-6
3200	4.0E-2	1.1E-7	3.8E-6	5.2E-6	3.9E-2	4.1E-4	7.0E-6
3300	3.8E-2	1.0E-7	3.7E-6	4.9E-6	3.8E-2	4.0E-4	6.8E-6
3400	3.7E-2	9.7E-8	3.5E-6	4.7E-6	3.6E-2	3.9E-4	6.5E-6
3500	3.5E-2	9.3E-8	3.4E-6	4.5E-6	3.5E-2	3.8E-4	6.3E-6
3600	3.4E-2	8.9E-8	3.2E-6	4.3E-6	3.3E-2	3.7E-4	6.0E-6
3650	3.3E-2	8.7E-8	3.1E-6	4.3E-6	3.2E-2	3.6E-4	5.9E-6
4000	2.8E-2	7.5E-8	2.7E-6	3.7E-6	2.8E-2	3.3E-4	5.2E-6
5000	1.8E-2	4.9E-8	1.8E-6	2.4E-6	1.8E-2	2.4E-4	3.5E-6
6000	1.2E-2	3.2E-8	1.1E-6	1.6E-6	1.2E-2	1.8E-4	2.3E-6
7000	7.8E-3	2.1E-8	7.5E-7	1.0E-6	7.7E-3	1.3E-4	1.6E-6
8000	5.1E-3	1.4E-8	4.9E-7	6.8E-7	5.0E-3	9.1E-5	1.0E-6
9000	3.3E-3	8.8E-9	3.2E-7	4.4E-7	3.2E-3	6.5E-5	6.8E-7
10000	2.2E-3	5.8E-9	2.1E-7	2.9E-7	2.1E-3	4.6E-5	4.5E-7
11000	1.4E-3	3.7E-9	1.3E-7	1.9E-7	1.4E-3	3.2E-5	2.9E-7
12000	9.2E-4	2.4E-9	8.8E-8	1.2E-7	8.9E-4	2.2E-5	1.9E-7
13000	6.0E-4	1.6E-9	5.7E-8	8.0E-8	5.8E-4	1.6E-5	1.3E-7
14000	3.9E-4	1.0E-9	3.7E-8	5.2E-8	3.8E-4	1.1E-5	8.2E-8
15000	2.5E-4	6.7E-10	2.4E-8	3.4E-8	2.5E-4	7.4E-6	5.3E-8
