Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type M, All unspecified forms, fA=4E-2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
9.5	2.9E-2	-	-	5.7E-3	1.4E-2	7.5E-3	4.3E-4
10	2.7E-2	1.7E-5	4.0E-3	5.1E-3	1.3E-2	7.4E-3	3.8E-4
11	2.4E-2	1.3E-5	3.3E-3	4.2E-3	1.1E-2	7.1E-3	3.0E-4
12	2.1E-2	1.1E-5	2.6E-3	3.4E-3	9.7E-3	6.9E-3	2.5E-4
13	1.9E-2	8.7E-6	2.1E-3	2.7E-3	8.4E-3	6.7E-3	2.1E-4
14	1.7E-2	7.2E-6	1.7E-3	2.2E-3	7.4E-3	6.6E-3	1.8E-4
15	1.6E-2	6.1E-6	1.4E-3	1.8E-3	6.5E-3	6.5E-3	1.5E-4
16	1.4E-2	5.3E-6	1.2E-3	1.5E-3	5.8E-3	6.3E-3	1.4E-4
17	1.3E-2	4.6E-6	9.5E-4	1.2E-3	5.3E-3	6.2E-3	1.2E-4
18	1.3E-2	4.1E-6	7.9E-4	1.0E-3	4.8E-3	6.1E-3	1.2E-4
19	1.2E-2	3.7E-6	6.5E-4	8.5E-4	4.4E-3	6.1E-3	1.1E-4
20	1.1E-2	3.4E-6	5.5E-4	7.1E-4	4.1E-3	6.0E-3	1.0E-4
21	1.1E-2	3.2E-6	4.6E-4	6.0E-4	3.8E-3	5.9E-3	9.8E-5
22	1.1E-2	3.0E-6	3.9E-4	5.1E-4	3.6E-3	5.8E-3	9.4E-5
23	1.0E-2	2.8E-6	3.3E-4	4.3E-4	3.5E-3	5.7E-3	9.1E-5
24	1.0E-2	2.7E-6	2.8E-4	3.7E-4	3.3E-3	5.7E-3	8.9E-5
25	9.7E-3	2.6E-6	2.5E-4	3.2E-4	3.2E-3	5.6E-3	8.7E-5
26	9.5E-3	2.5E-6	2.2E-4	2.8E-4	3.1E-3	5.5E-3	8.5E-5
27	9.3E-3	2.4E-6	1.9E-4	2.4E-4	3.0E-3	5.5E-3	8.4E-5
28	9.1E-3	2.3E-6	1.7E-4	2.2E-4	2.9E-3	5.4E-3	8.3E-5
29	9.0E-3	2.2E-6	1.5E-4	1.9E-4	2.8E-3	5.3E-3	8.2E-5
30	8.8E-3	2.2E-6	1.4E-4	1.7E-4	2.8E-3	5.3E-3	8.1E-5
31	8.7E-3	2.1E-6	1.3E-4	1.6E-4	2.7E-3	5.2E-3	8.0E-5
32	8.6E-3	2.1E-6	1.2E-4	1.5E-4	2.7E-3	5.1E-3	8.0E-5
33	8.5E-3	2.0E-6	1.1E-4	1.4E-4	2.7E-3	5.1E-3	7.9E-5
34	8.4E-3	2.0E-6	1.0E-4	1.3E-4	2.6E-3	5.0E-3	7.8E-5
35	8.3E-3	2.0E-6	9.5E-5	1.2E-4	2.6E-3	5.0E-3	7.8E-5
36	8.2E-3	1.9E-6	9.0E-5	1.1E-4	2.6E-3	4.9E-3	7.7E-5
37	8.1E-3	1.9E-6	8.6E-5	1.1E-4	2.5E-3	4.9E-3	7.7E-5
38	8.0E-3	1.8E-6	8.2E-5	1.0E-4	2.5E-3	4.8E-3	7.6E-5
39	7.9E-3	1.8E-6	7.9E-5	9.9E-5	2.5E-3	4.7E-3	7.6E-5
40	7.8E-3	1.8E-6	7.6E-5	9.5E-5	2.5E-3	4.7E-3	7.5E-5
41	7.8E-3	1.8E-6	7.4E-5	9.2E-5	2.4E-3	4.6E-3	7.5E-5
42	7.7E-3	1.7E-6	7.2E-5	9.0E-5	2.4E-3	4.6E-3	7.5E-5
43	7.6E-3	1.7E-6	7.0E-5	8.7E-5	2.4E-3	4.5E-3	7.4E-5
44	7.5E-3	1.7E-6	6.8E-5	8.5E-5	2.4E-3	4.5E-3	7.4E-5
45	7.5E-3	1.6E-6	6.7E-5	8.3E-5	2.4E-3	4.4E-3	7.3E-5
46	7.4E-3	1.6E-6	6.5E-5	8.2E-5	2.3E-3	4.4E-3	7.3E-5
47	7.3E-3	1.6E-6	6.4E-5	8.0E-5	2.3E-3	4.3E-3	7.3E-5
48	7.3E-3	1.6E-6	6.3E-5	7.8E-5	2.3E-3	4.3E-3	7.2E-5
49	7.2E-3	1.5E-6	6.2E-5	7.7E-5	2.3E-3	4.3E-3	7.2E-5
50	7.1E-3	1.5E-6	6.1E-5	7.6E-5	2.3E-3	4.2E-3	7.2E-5
51	7.1E-3	1.5E-6	5.9E-5	7.4E-5	2.3E-3	4.2E-3	7.1E-5
52	7.0E-3	1.5E-6	5.8E-5	7.3E-5	2.2E-3	4.1E-3	7.1E-5
53	6.9E-3	1.5E-6	5.7E-5	7.2E-5	2.2E-3	4.1E-3	7.1E-5
54	6.9E-3	1.4E-6	5.7E-5	7.1E-5	2.2E-3	4.0E-3	7.0E-5
55	6.8E-3	1.4E-6	5.6E-5	7.0E-5	2.2E-3	4.0E-3	7.0E-5
56	6.8E-3	1.4E-6	5.5E-5	6.9E-5	2.2E-3	4.0E-3	7.0E-5
57	6.7E-3	1.4E-6	5.4E-5	6.8E-5	2.2E-3	3.9E-3	6.9E-5
58	6.7E-3	1.3E-6	5.3E-5	6.7E-5	2.2E-3	3.9E-3	6.9E-5
59	6.6E-3	1.3E-6	5.2E-5	6.6E-5	2.1E-3	3.9E-3	6.9E-5
60	6.5E-3	1.3E-6	5.2E-5	6.5E-5	2.1E-3	3.8E-3	6.8E-5
61	6.5E-3	1.3E-6	5.1E-5	6.4E-5	2.1E-3	3.8E-3	6.8E-5
62	6.4E-3	1.3E-6	5.0E-5	6.3E-5	2.1E-3	3.7E-3	6.8E-5
63	6.4E-3	1.2E-6	4.9E-5	6.2E-5	2.1E-3	3.7E-3	6.8E-5
64	6.3E-3	1.2E-6	4.9E-5	6.2E-5	2.1E-3	3.7E-3	6.7E-5
65	6.3E-3	1.2E-6	4.8E-5	6.1E-5	2.0E-3	3.6E-3	6.7E-5
66	6.2E-3	1.2E-6	4.7E-5	6.0E-5	2.0E-3	3.6E-3	6.7E-5
67	6.2E-3	1.2E-6	4.6E-5	5.9E-5	2.0E-3	3.6E-3	6.7E-5
68	6.1E-3	1.2E-6	4.6E-5	5.8E-5	2.0E-3	3.5E-3	6.6E-5
69	6.1E-3	1.1E-6	4.5E-5	5.8E-5	2.0E-3	3.5E-3	6.6E-5
70	6.0E-3	1.1E-6	4.4E-5	5.7E-5	2.0E-3	3.5E-3	6.6E-5
71	6.0E-3	1.1E-6	4.4E-5	5.6E-5	2.0E-3	3.4E-3	6.5E-5
72	5.9E-3	1.1E-6	4.3E-5	5.5E-5	1.9E-3	3.4E-3	6.5E-5
73	5.9E-3	1.1E-6	4.3E-5	5.5E-5	1.9E-3	3.4E-3	6.5E-5
74	5.9E-3	1.1E-6	4.2E-5	5.4E-5	1.9E-3	3.4E-3	6.5E-5
75	5.8E-3	1.0E-6	4.1E-5	5.3E-5	1.9E-3	3.3E-3	6.4E-5
76	5.8E-3	1.0E-6	4.1E-5	5.2E-5	1.9E-3	3.3E-3	6.4E-5
77	5.7E-3	1.0E-6	4.0E-5	5.2E-5	1.9E-3	3.3E-3	6.4E-5
78	5.7E-3	1.0E-6	4.0E-5	5.1E-5	1.9E-3	3.3E-3	6.4E-5
79	5.6E-3	9.9E-7	3.9E-5	5.0E-5	1.9E-3	3.2E-3	6.4E-5
80	5.6E-3	9.7E-7	3.9E-5	5.0E-5	1.8E-3	3.2E-3	6.3E-5
81	5.6E-3	9.6E-7	3.8E-5	4.9E-5	1.8E-3	3.2E-3	6.3E-5
82	5.5E-3	9.4E-7	3.8E-5	4.9E-5	1.8E-3	3.1E-3	6.3E-5
83	5.5E-3	9.3E-7	3.7E-5	4.8E-5	1.8E-3	3.1E-3	6.3E-5
84	5.4E-3	9.2E-7	3.7E-5	4.7E-5	1.8E-3	3.1E-3	6.2E-5
85	5.4E-3	9.0E-7	3.6E-5	4.7E-5	1.8E-3	3.1E-3	6.2E-5
86	5.4E-3	8.9E-7	3.6E-5	4.6E-5	1.8E-3	3.1E-3	6.2E-5
87	5.3E-3	8.8E-7	3.5E-5	4.6E-5	1.8E-3	3.0E-3	6.2E-5
88	5.3E-3	8.7E-7	3.5E-5	4.5E-5	1.7E-3	3.0E-3	6.2E-5
89	5.2E-3	8.5E-7	3.4E-5	4.4E-5	1.7E-3	3.0E-3	6.1E-5
90	5.2E-3	8.4E-7	3.4E-5	4.4E-5	1.7E-3	3.0E-3	6.1E-5
91	5.2E-3	8.3E-7	3.3E-5	4.3E-5	1.7E-3	2.9E-3	6.1E-5
92	5.1E-3	8.2E-7	3.3E-5	4.3E-5	1.7E-3	2.9E-3	6.1E-5
93	5.1E-3	8.1E-7	3.2E-5	4.2E-5	1.7E-3	2.9E-3	6.1E-5
94	5.1E-3	8.0E-7	3.2E-5	4.2E-5	1.7E-3	2.9E-3	6.0E-5
95	5.0E-3	7.8E-7	3.1E-5	4.1E-5	1.7E-3	2.9E-3	6.0E-5
96	5.0E-3	7.7E-7	3.1E-5	4.1E-5	1.6E-3	2.8E-3	6.0E-5
97	5.0E-3	7.6E-7	3.1E-5	4.0E-5	1.6E-3	2.8E-3	6.0E-5
98	4.9E-3	7.5E-7	3.0E-5	4.0E-5	1.6E-3	2.8E-3	6.0E-5
99	4.9E-3	7.4E-7	3.0E-5	3.9E-5	1.6E-3	2.8E-3	5.9E-5
100	4.9E-3	7.3E-7	2.9E-5	3.9E-5	1.6E-3	2.8E-3	5.9E-5
110	4.6E-3	6.4E-7	2.6E-5	3.5E-5	1.5E-3	2.6E-3	5.7E-5
120	4.3E-3	5.6E-7	2.3E-5	3.1E-5	1.4E-3	2.5E-3	5.6E-5
130	4.1E-3	4.9E-7	2.0E-5	2.8E-5	1.3E-3	2.3E-3	5.4E-5
140	3.9E-3	4.4E-7	1.8E-5	2.5E-5	1.2E-3	2.2E-3	5.3E-5
150	3.7E-3	3.9E-7	1.6E-5	2.3E-5	1.1E-3	2.1E-3	5.2E-5
160	3.5E-3	3.4E-7	1.4E-5	2.1E-5	1.1E-3	2.1E-3	5.1E-5
170	3.4E-3	3.1E-7	1.3E-5	1.9E-5	9.9E-4	2.0E-3	5.0E-5
180	3.3E-3	2.8E-7	1.1E-5	1.7E-5	9.3E-4	2.0E-3	4.9E-5
190	3.1E-3	2.5E-7	1.0E-5	1.6E-5	8.7E-4	1.9E-3	4.8E-5
200	3.0E-3	2.2E-7	9.3E-6	1.5E-5	8.1E-4	1.9E-3	4.7E-5
210	2.9E-3	2.0E-7	8.4E-6	1.4E-5	7.6E-4	1.8E-3	4.6E-5
220	2.8E-3	1.9E-7	7.7E-6	1.3E-5	7.1E-4	1.8E-3	4.5E-5
230	2.7E-3	1.7E-7	7.0E-6	1.2E-5	6.6E-4	1.8E-3	4.4E-5
240	2.7E-3	1.5E-7	6.4E-6	1.1E-5	6.2E-4	1.7E-3	4.3E-5
250	2.6E-3	1.4E-7	5.9E-6	1.1E-5	5.8E-4	1.7E-3	4.3E-5
260	2.5E-3	1.3E-7	5.4E-6	1.0E-5	5.4E-4	1.7E-3	4.2E-5
270	2.5E-3	1.2E-7	5.0E-6	9.4E-6	5.1E-4	1.7E-3	4.1E-5
280	2.4E-3	1.1E-7	4.7E-6	8.9E-6	4.8E-4	1.7E-3	4.1E-5
290	2.4E-3	1.0E-7	4.3E-6	8.5E-6	4.5E-4	1.6E-3	4.0E-5
300	2.3E-3	9.8E-8	4.0E-6	8.1E-6	4.2E-4	1.6E-3	3.9E-5
310	2.3E-3	9.1E-8	3.8E-6	7.8E-6	3.9E-4	1.6E-3	3.9E-5
320	2.2E-3	8.6E-8	3.5E-6	7.4E-6	3.7E-4	1.6E-3	3.8E-5
330	2.2E-3	8.0E-8	3.3E-6	7.1E-6	3.5E-4	1.6E-3	3.8E-5
340	2.1E-3	7.6E-8	3.1E-6	6.9E-6	3.2E-4	1.6E-3	3.7E-5
350	2.1E-3	7.1E-8	2.9E-6	6.6E-6	3.0E-4	1.6E-3	3.6E-5
360	2.1E-3	6.7E-8	2.7E-6	6.4E-6	2.9E-4	1.6E-3	3.6E-5
365	2.0E-3	6.5E-8	2.6E-6	6.3E-6	2.8E-4	1.6E-3	3.6E-5
370	2.0E-3	6.3E-8	2.6E-6	6.2E-6	2.7E-4	1.5E-3	3.5E-5
380	2.0E-3	6.0E-8	2.4E-6	6.0E-6	2.5E-4	1.5E-3	3.5E-5
390	2.0E-3	5.7E-8	2.3E-6	5.8E-6	2.4E-4	1.5E-3	3.4E-5
400	1.9E-3	5.4E-8	2.2E-6	5.6E-6	2.2E-4	1.5E-3	3.4E-5
410	1.9E-3	5.1E-8	2.0E-6	5.4E-6	2.1E-4	1.5E-3	3.3E-5
420	1.9E-3	4.9E-8	1.9E-6	5.3E-6	2.0E-4	1.5E-3	3.3E-5
430	1.9E-3	4.6E-8	1.8E-6	5.1E-6	1.8E-4	1.5E-3	3.2E-5
440	1.8E-3	4.4E-8	1.7E-6	5.0E-6	1.7E-4	1.5E-3	3.2E-5
450	1.8E-3	4.2E-8	1.7E-6	4.9E-6	1.6E-4	1.5E-3	3.2E-5
460	1.8E-3	4.0E-8	1.6E-6	4.8E-6	1.5E-4	1.5E-3	3.1E-5
470	1.8E-3	3.9E-8	1.5E-6	4.7E-6	1.4E-4	1.4E-3	3.1E-5
480	1.7E-3	3.7E-8	1.4E-6	4.5E-6	1.4E-4	1.4E-3	3.0E-5
490	1.7E-3	3.5E-8	1.4E-6	4.4E-6	1.3E-4	1.4E-3	3.0E-5
500	1.7E-3	3.4E-8	1.3E-6	4.4E-6	1.2E-4	1.4E-3	2.9E-5
510	1.7E-3	3.3E-8	1.3E-6	4.3E-6	1.1E-4	1.4E-3	2.9E-5
520	1.7E-3	3.1E-8	1.2E-6	4.2E-6	1.1E-4	1.4E-3	2.9E-5
530	1.7E-3	3.0E-8	1.2E-6	4.1E-6	1.0E-4	1.4E-3	2.8E-5
540	1.6E-3	2.9E-8	1.1E-6	4.0E-6	9.4E-5	1.4E-3	2.8E-5
550	1.6E-3	2.8E-8	1.1E-6	4.0E-6	8.9E-5	1.4E-3	2.8E-5
560	1.6E-3	2.7E-8	1.0E-6	3.9E-6	8.4E-5	1.4E-3	2.7E-5
570	1.6E-3	2.6E-8	9.9E-7	3.8E-6	7.9E-5	1.4E-3	2.7E-5
580	1.6E-3	2.5E-8	9.5E-7	3.8E-6	7.4E-5	1.3E-3	2.6E-5
590	1.6E-3	2.4E-8	9.2E-7	3.7E-6	7.0E-5	1.3E-3	2.6E-5
600	1.5E-3	2.3E-8	8.8E-7	3.6E-6	6.6E-5	1.3E-3	2.6E-5
610	1.5E-3	2.3E-8	8.5E-7	3.6E-6	6.2E-5	1.3E-3	2.5E-5
620	1.5E-3	2.2E-8	8.3E-7	3.5E-6	5.9E-5	1.3E-3	2.5E-5
630	1.5E-3	2.1E-8	8.0E-7	3.5E-6	5.6E-5	1.3E-3	2.5E-5
640	1.5E-3	2.1E-8	7.7E-7	3.4E-6	5.2E-5	1.3E-3	2.5E-5
650	1.5E-3	2.0E-8	7.5E-7	3.4E-6	5.0E-5	1.3E-3	2.4E-5
660	1.5E-3	1.9E-8	7.2E-7	3.3E-6	4.7E-5	1.3E-3	2.4E-5
670	1.5E-3	1.9E-8	7.0E-7	3.3E-6	4.4E-5	1.3E-3	2.4E-5
680	1.4E-3	1.8E-8	6.8E-7	3.3E-6	4.2E-5	1.3E-3	2.3E-5
690	1.4E-3	1.8E-8	6.6E-7	3.2E-6	3.9E-5	1.3E-3	2.3E-5
700	1.4E-3	1.7E-8	6.4E-7	3.2E-6	3.7E-5	1.3E-3	2.3E-5
710	1.4E-3	1.7E-8	6.3E-7	3.1E-6	3.5E-5	1.2E-3	2.3E-5
720	1.4E-3	1.7E-8	6.1E-7	3.1E-6	3.3E-5	1.2E-3	2.2E-5
730	1.4E-3	1.6E-8	5.9E-7	3.1E-6	3.1E-5	1.2E-3	2.2E-5
740	1.4E-3	1.6E-8	5.8E-7	3.0E-6	3.0E-5	1.2E-3	2.2E-5
750	1.4E-3	1.5E-8	5.6E-7	3.0E-6	2.8E-5	1.2E-3	2.1E-5
760	1.4E-3	1.5E-8	5.5E-7	3.0E-6	2.7E-5	1.2E-3	2.1E-5
770	1.3E-3	1.5E-8	5.4E-7	2.9E-6	2.5E-5	1.2E-3	2.1E-5
780	1.3E-3	1.4E-8	5.3E-7	2.9E-6	2.4E-5	1.2E-3	2.1E-5
790	1.3E-3	1.4E-8	5.1E-7	2.9E-6	2.3E-5	1.2E-3	2.0E-5
800	1.3E-3	1.4E-8	5.0E-7	2.8E-6	2.1E-5	1.2E-3	2.0E-5
810	1.3E-3	1.3E-8	4.9E-7	2.8E-6	2.0E-5	1.2E-3	2.0E-5
820	1.3E-3	1.3E-8	4.8E-7	2.8E-6	1.9E-5	1.2E-3	2.0E-5
830	1.3E-3	1.3E-8	4.7E-7	2.8E-6	1.8E-5	1.2E-3	2.0E-5
840	1.3E-3	1.3E-8	4.6E-7	2.7E-6	1.7E-5	1.2E-3	1.9E-5
850	1.3E-3	1.2E-8	4.5E-7	2.7E-6	1.6E-5	1.1E-3	1.9E-5
860	1.3E-3	1.2E-8	4.4E-7	2.7E-6	1.6E-5	1.1E-3	1.9E-5
870	1.3E-3	1.2E-8	4.4E-7	2.7E-6	1.5E-5	1.1E-3	1.9E-5
880	1.2E-3	1.2E-8	4.3E-7	2.6E-6	1.4E-5	1.1E-3	1.8E-5
890	1.2E-3	1.2E-8	4.2E-7	2.6E-6	1.3E-5	1.1E-3	1.8E-5
900	1.2E-3	1.1E-8	4.1E-7	2.6E-6	1.3E-5	1.1E-3	1.8E-5
910	1.2E-3	1.1E-8	4.1E-7	2.6E-6	1.2E-5	1.1E-3	1.8E-5
920	1.2E-3	1.1E-8	4.0E-7	2.5E-6	1.1E-5	1.1E-3	1.8E-5
930	1.2E-3	1.1E-8	3.9E-7	2.5E-6	1.1E-5	1.1E-3	1.7E-5
940	1.2E-3	1.1E-8	3.9E-7	2.5E-6	1.0E-5	1.1E-3	1.7E-5
950	1.2E-3	1.1E-8	3.8E-7	2.5E-6	9.7E-6	1.1E-3	1.7E-5
960	1.2E-3	1.0E-8	3.8E-7	2.5E-6	9.2E-6	1.1E-3	1.7E-5
970	1.2E-3	1.0E-8	3.7E-7	2.4E-6	8.8E-6	1.1E-3	1.7E-5
980	1.2E-3	1.0E-8	3.6E-7	2.4E-6	8.4E-6	1.1E-3	1.7E-5
990	1.2E-3	9.9E-9	3.6E-7	2.4E-6	8.0E-6	1.1E-3	1.6E-5
1000	1.1E-3	9.8E-9	3.5E-7	2.4E-6	7.6E-6	1.0E-3	1.6E-5
1010	1.1E-3	9.7E-9	3.5E-7	2.4E-6	7.2E-6	1.0E-3	1.6E-5
1020	1.1E-3	9.5E-9	3.4E-7	2.3E-6	6.9E-6	1.0E-3	1.6E-5
1030	1.1E-3	9.4E-9	3.4E-7	2.3E-6	6.5E-6	1.0E-3	1.6E-5
1040	1.1E-3	9.3E-9	3.4E-7	2.3E-6	6.2E-6	1.0E-3	1.5E-5
1050	1.1E-3	9.2E-9	3.3E-7	2.3E-6	6.0E-6	1.0E-3	1.5E-5
1060	1.1E-3	9.1E-9	3.3E-7	2.3E-6	5.7E-6	1.0E-3	1.5E-5
1070	1.1E-3	9.0E-9	3.2E-7	2.2E-6	5.4E-6	1.0E-3	1.5E-5
1080	1.1E-3	8.8E-9	3.2E-7	2.2E-6	5.2E-6	1.0E-3	1.5E-5
1090	1.1E-3	8.7E-9	3.2E-7	2.2E-6	4.9E-6	9.9E-4	1.5E-5
1095	1.1E-3	8.7E-9	3.1E-7	2.2E-6	4.8E-6	9.9E-4	1.5E-5
1100	1.1E-3	8.6E-9	3.1E-7	2.2E-6	4.7E-6	9.9E-4	1.5E-5
1200	1.0E-3	7.8E-9	2.8E-7	2.0E-6	3.1E-6	9.3E-4	1.3E-5
1300	9.5E-4	7.0E-9	2.5E-7	1.9E-6	2.1E-6	8.8E-4	1.2E-5
1400	9.0E-4	6.5E-9	2.3E-7	1.7E-6	1.5E-6	8.3E-4	1.1E-5
1500	8.4E-4	5.9E-9	2.1E-7	1.6E-6	1.1E-6	7.8E-4	9.9E-6
1600	8.0E-4	5.5E-9	2.0E-7	1.5E-6	9.1E-7	7.4E-4	9.1E-6
1700	7.5E-4	5.1E-9	1.8E-7	1.4E-6	7.6E-7	7.0E-4	8.3E-6
1800	7.1E-4	4.7E-9	1.7E-7	1.3E-6	6.5E-7	6.6E-4	7.7E-6
1900	6.7E-4	4.4E-9	1.6E-7	1.2E-6	5.8E-7	6.2E-4	7.0E-6
2000	6.3E-4	4.1E-9	1.5E-7	1.1E-6	5.2E-7	5.9E-4	6.5E-6
2100	6.0E-4	3.8E-9	1.4E-7	1.1E-6	4.8E-7	5.6E-4	6.0E-6
2200	5.7E-4	3.5E-9	1.3E-7	9.9E-7	4.4E-7	5.3E-4	5.6E-6
2300	5.3E-4	3.3E-9	1.2E-7	9.2E-7	4.1E-7	5.0E-4	5.1E-6
2400	5.1E-4	3.0E-9	1.1E-7	8.6E-7	3.8E-7	4.7E-4	4.8E-6
2500	4.8E-4	2.8E-9	1.0E-7	8.0E-7	3.5E-7	4.5E-4	4.4E-6
2600	4.5E-4	2.6E-9	9.5E-8	7.5E-7	3.3E-7	4.3E-4	4.1E-6
2700	4.3E-4	2.5E-9	8.8E-8	7.0E-7	3.0E-7	4.0E-4	3.8E-6
2800	4.1E-4	2.3E-9	8.2E-8	6.5E-7	2.8E-7	3.8E-4	3.5E-6
2900	3.9E-4	2.1E-9	7.7E-8	6.1E-7	2.6E-7	3.6E-4	3.3E-6
3000	3.7E-4	2.0E-9	7.2E-8	5.7E-7	2.5E-7	3.4E-4	3.1E-6
3100	3.5E-4	1.9E-9	6.7E-8	5.3E-7	2.3E-7	3.3E-4	2.8E-6
3200	3.3E-4	1.7E-9	6.2E-8	4.9E-7	2.1E-7	3.1E-4	2.7E-6
3300	3.1E-4	1.6E-9	5.8E-8	4.6E-7	2.0E-7	3.0E-4	2.5E-6
3400	3.0E-4	1.5E-9	5.4E-8	4.3E-7	1.9E-7	2.8E-4	2.3E-6
3500	2.8E-4	1.4E-9	5.1E-8	4.0E-7	1.7E-7	2.7E-4	2.1E-6
3600	2.7E-4	1.3E-9	4.8E-8	3.7E-7	1.6E-7	2.5E-4	2.0E-6
3650	2.6E-4	1.3E-9	4.6E-8	3.6E-7	1.6E-7	2.5E-4	1.9E-6
4000	2.2E-4	1.0E-9	3.6E-8	2.8E-7	1.2E-7	2.1E-4	1.5E-6
5000	1.3E-4	5.4E-10	1.9E-8	1.4E-7	6.0E-8	1.3E-4	7.5E-7
6000	8.4E-5	2.9E-10	1.1E-8	7.1E-8	3.0E-8	8.1E-5	3.7E-7
7000	5.3E-5	1.7E-10	6.0E-9	3.6E-8	1.5E-8	5.2E-5	1.9E-7
8000	3.4E-5	-	3.5E-9	1.9E-8	7.5E-9	3.4E-5	9.3E-8
9000	2.2E-5	-	2.1E-9	9.8E-9	3.7E-9	2.2E-5	4.7E-8
10000	1.5E-5	-	1.3E-9	5.2E-9	1.9E-9	1.4E-5	2.4E-8
11000	9.5E-6	-	8.3E-10	2.8E-9	9.5E-10	9.5E-6	1.2E-8
12000	6.3E-6	-	5.3E-10	1.6E-9	4.8E-10	6.2E-6	6.2E-9
13000	4.1E-6	-	3.4E-10	8.8E-10	2.5E-10	4.1E-6	3.2E-9
14000	2.7E-6	-	2.2E-10	5.1E-10	1.3E-10	2.7E-6	1.7E-9
15000	1.8E-6	-	1.5E-10	3.0E-10	-	1.8E-6	9.2E-10
