Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
5.5	8.6E-2	-	-	4.7E-3	8.0E-2	3.8E-4	5.0E-5
6	8.4E-2	1.9E-6	5.7E-3	3.2E-3	8.0E-2	3.6E-4	4.3E-5
6.5	8.3E-2	-	-	2.4E-3	8.0E-2	3.4E-4	3.7E-5
7	8.2E-2	1.4E-6	2.2E-3	1.9E-3	7.9E-2	3.3E-4	3.2E-5
7.5	8.1E-2	-	-	1.7E-3	7.9E-2	3.2E-4	2.8E-5
8	8.1E-2	1.1E-6	1.2E-3	1.5E-3	7.8E-2	3.1E-4	2.4E-5
8.5	8.0E-2	-	-	1.3E-3	7.8E-2	3.0E-4	2.1E-5
9	8.0E-2	8.5E-7	9.1E-4	1.2E-3	7.8E-2	3.0E-4	1.9E-5
9.5	7.9E-2	-	-	1.1E-3	7.7E-2	2.9E-4	1.7E-5
10	7.9E-2	6.8E-7	7.5E-4	1.0E-3	7.7E-2	2.8E-4	1.5E-5
11	7.8E-2	5.6E-7	6.3E-4	9.0E-4	7.7E-2	2.8E-4	1.3E-5
12	7.8E-2	4.8E-7	5.4E-4	7.8E-4	7.6E-2	2.7E-4	1.1E-5
13	7.7E-2	4.2E-7	4.7E-4	6.9E-4	7.6E-2	2.6E-4	9.5E-6
14	7.7E-2	3.8E-7	4.1E-4	6.1E-4	7.5E-2	2.6E-4	8.6E-6
15	7.6E-2	3.4E-7	3.7E-4	5.5E-4	7.5E-2	2.5E-4	7.9E-6
16	7.6E-2	3.2E-7	3.3E-4	4.9E-4	7.5E-2	2.5E-4	7.4E-6
17	7.6E-2	3.1E-7	3.0E-4	4.5E-4	7.5E-2	2.5E-4	7.1E-6
18	7.5E-2	2.9E-7	2.7E-4	4.2E-4	7.4E-2	2.5E-4	6.9E-6
19	7.5E-2	2.8E-7	2.5E-4	3.9E-4	7.4E-2	2.4E-4	6.7E-6
20	7.5E-2	2.8E-7	2.3E-4	3.6E-4	7.4E-2	2.4E-4	6.6E-6
21	7.5E-2	2.7E-7	2.2E-4	3.4E-4	7.4E-2	2.4E-4	6.5E-6
22	7.4E-2	2.7E-7	2.0E-4	3.3E-4	7.3E-2	2.4E-4	6.4E-6
23	7.4E-2	2.6E-7	1.9E-4	3.1E-4	7.3E-2	2.3E-4	6.3E-6
24	7.4E-2	2.6E-7	1.9E-4	3.0E-4	7.3E-2	2.3E-4	6.3E-6
25	7.4E-2	2.6E-7	1.8E-4	2.9E-4	7.3E-2	2.3E-4	6.2E-6
26	7.4E-2	2.6E-7	1.7E-4	2.9E-4	7.3E-2	2.3E-4	6.2E-6
27	7.3E-2	2.5E-7	1.7E-4	2.8E-4	7.2E-2	2.3E-4	6.2E-6
28	7.3E-2	2.5E-7	1.7E-4	2.7E-4	7.2E-2	2.2E-4	6.2E-6
29	7.3E-2	2.5E-7	1.6E-4	2.7E-4	7.2E-2	2.2E-4	6.1E-6
30	7.3E-2	2.5E-7	1.6E-4	2.6E-4	7.2E-2	2.2E-4	6.1E-6
31	7.3E-2	2.5E-7	1.6E-4	2.6E-4	7.2E-2	2.2E-4	6.1E-6
32	7.2E-2	2.5E-7	1.6E-4	2.6E-4	7.2E-2	2.2E-4	6.1E-6
33	7.2E-2	2.4E-7	1.5E-4	2.6E-4	7.1E-2	2.2E-4	6.1E-6
34	7.2E-2	2.4E-7	1.5E-4	2.5E-4	7.1E-2	2.1E-4	6.1E-6
35	7.2E-2	2.4E-7	1.5E-4	2.5E-4	7.1E-2	2.1E-4	6.0E-6
36	7.2E-2	2.4E-7	1.5E-4	2.5E-4	7.1E-2	2.1E-4	6.0E-6
37	7.2E-2	2.4E-7	1.5E-4	2.5E-4	7.1E-2	2.1E-4	6.0E-6
38	7.1E-2	2.4E-7	1.5E-4	2.5E-4	7.0E-2	2.1E-4	6.0E-6
39	7.1E-2	2.4E-7	1.5E-4	2.5E-4	7.0E-2	2.1E-4	6.0E-6
40	7.1E-2	2.4E-7	1.5E-4	2.4E-4	7.0E-2	2.1E-4	6.0E-6
41	7.1E-2	2.3E-7	1.4E-4	2.4E-4	7.0E-2	2.0E-4	6.0E-6
42	7.1E-2	2.3E-7	1.4E-4	2.4E-4	7.0E-2	2.0E-4	5.9E-6
43	7.1E-2	2.3E-7	1.4E-4	2.4E-4	7.0E-2	2.0E-4	5.9E-6
44	7.0E-2	2.3E-7	1.4E-4	2.4E-4	6.9E-2	2.0E-4	5.9E-6
45	7.0E-2	2.3E-7	1.4E-4	2.4E-4	6.9E-2	2.0E-4	5.9E-6
46	7.0E-2	2.3E-7	1.4E-4	2.4E-4	6.9E-2	2.0E-4	5.9E-6
47	7.0E-2	2.3E-7	1.4E-4	2.4E-4	6.9E-2	2.0E-4	5.9E-6
48	7.0E-2	2.3E-7	1.4E-4	2.4E-4	6.9E-2	1.9E-4	5.9E-6
49	7.0E-2	2.3E-7	1.4E-4	2.4E-4	6.9E-2	1.9E-4	5.9E-6
50	6.9E-2	2.2E-7	1.4E-4	2.3E-4	6.9E-2	1.9E-4	5.9E-6
51	6.9E-2	2.2E-7	1.4E-4	2.3E-4	6.8E-2	1.9E-4	5.8E-6
52	6.9E-2	2.2E-7	1.4E-4	2.3E-4	6.8E-2	1.9E-4	5.8E-6
53	6.9E-2	2.2E-7	1.4E-4	2.3E-4	6.8E-2	1.9E-4	5.8E-6
54	6.9E-2	2.2E-7	1.4E-4	2.3E-4	6.8E-2	1.9E-4	5.8E-6
55	6.9E-2	2.2E-7	1.4E-4	2.3E-4	6.8E-2	1.9E-4	5.8E-6
56	6.8E-2	2.2E-7	1.4E-4	2.3E-4	6.8E-2	1.9E-4	5.8E-6
57	6.8E-2	2.2E-7	1.4E-4	2.3E-4	6.7E-2	1.8E-4	5.8E-6
58	6.8E-2	2.2E-7	1.4E-4	2.3E-4	6.7E-2	1.8E-4	5.8E-6
59	6.8E-2	2.2E-7	1.4E-4	2.3E-4	6.7E-2	1.8E-4	5.8E-6
60	6.8E-2	2.1E-7	1.3E-4	2.3E-4	6.7E-2	1.8E-4	5.8E-6
61	6.8E-2	2.1E-7	1.3E-4	2.3E-4	6.7E-2	1.8E-4	5.7E-6
62	6.8E-2	2.1E-7	1.3E-4	2.2E-4	6.7E-2	1.8E-4	5.7E-6
63	6.7E-2	2.1E-7	1.3E-4	2.2E-4	6.6E-2	1.8E-4	5.7E-6
64	6.7E-2	2.1E-7	1.3E-4	2.2E-4	6.6E-2	1.8E-4	5.7E-6
65	6.7E-2	2.1E-7	1.3E-4	2.2E-4	6.6E-2	1.8E-4	5.7E-6
66	6.7E-2	2.1E-7	1.3E-4	2.2E-4	6.6E-2	1.8E-4	5.7E-6
67	6.7E-2	2.1E-7	1.3E-4	2.2E-4	6.6E-2	1.8E-4	5.7E-6
68	6.7E-2	2.1E-7	1.3E-4	2.2E-4	6.6E-2	1.7E-4	5.7E-6
69	6.6E-2	2.1E-7	1.3E-4	2.2E-4	6.6E-2	1.7E-4	5.7E-6
70	6.6E-2	2.1E-7	1.3E-4	2.2E-4	6.5E-2	1.7E-4	5.7E-6
71	6.6E-2	2.0E-7	1.3E-4	2.2E-4	6.5E-2	1.7E-4	5.6E-6
72	6.6E-2	2.0E-7	1.3E-4	2.2E-4	6.5E-2	1.7E-4	5.6E-6
73	6.6E-2	2.0E-7	1.3E-4	2.2E-4	6.5E-2	1.7E-4	5.6E-6
74	6.6E-2	2.0E-7	1.3E-4	2.2E-4	6.5E-2	1.7E-4	5.6E-6
75	6.6E-2	2.0E-7	1.3E-4	2.1E-4	6.5E-2	1.7E-4	5.6E-6
76	6.5E-2	2.0E-7	1.3E-4	2.1E-4	6.5E-2	1.7E-4	5.6E-6
77	6.5E-2	2.0E-7	1.3E-4	2.1E-4	6.4E-2	1.7E-4	5.6E-6
78	6.5E-2	2.0E-7	1.3E-4	2.1E-4	6.4E-2	1.7E-4	5.6E-6
79	6.5E-2	2.0E-7	1.3E-4	2.1E-4	6.4E-2	1.7E-4	5.6E-6
80	6.5E-2	2.0E-7	1.3E-4	2.1E-4	6.4E-2	1.7E-4	5.6E-6
81	6.5E-2	2.0E-7	1.3E-4	2.1E-4	6.4E-2	1.6E-4	5.6E-6
82	6.4E-2	2.0E-7	1.2E-4	2.1E-4	6.4E-2	1.6E-4	5.6E-6
83	6.4E-2	2.0E-7	1.2E-4	2.1E-4	6.4E-2	1.6E-4	5.5E-6
84	6.4E-2	1.9E-7	1.2E-4	2.1E-4	6.3E-2	1.6E-4	5.5E-6
85	6.4E-2	1.9E-7	1.2E-4	2.1E-4	6.3E-2	1.6E-4	5.5E-6
86	6.4E-2	1.9E-7	1.2E-4	2.1E-4	6.3E-2	1.6E-4	5.5E-6
87	6.4E-2	1.9E-7	1.2E-4	2.1E-4	6.3E-2	1.6E-4	5.5E-6
88	6.4E-2	1.9E-7	1.2E-4	2.1E-4	6.3E-2	1.6E-4	5.5E-6
89	6.3E-2	1.9E-7	1.2E-4	2.0E-4	6.3E-2	1.6E-4	5.5E-6
90	6.3E-2	1.9E-7	1.2E-4	2.0E-4	6.3E-2	1.6E-4	5.5E-6
91	6.3E-2	1.9E-7	1.2E-4	2.0E-4	6.2E-2	1.6E-4	5.5E-6
92	6.3E-2	1.9E-7	1.2E-4	2.0E-4	6.2E-2	1.6E-4	5.5E-6
93	6.3E-2	1.9E-7	1.2E-4	2.0E-4	6.2E-2	1.6E-4	5.5E-6
94	6.3E-2	1.9E-7	1.2E-4	2.0E-4	6.2E-2	1.6E-4	5.5E-6
95	6.3E-2	1.9E-7	1.2E-4	2.0E-4	6.2E-2	1.6E-4	5.5E-6
96	6.2E-2	1.9E-7	1.2E-4	2.0E-4	6.2E-2	1.6E-4	5.5E-6
97	6.2E-2	1.9E-7	1.2E-4	2.0E-4	6.2E-2	1.6E-4	5.4E-6
98	6.2E-2	1.8E-7	1.2E-4	2.0E-4	6.1E-2	1.5E-4	5.4E-6
99	6.2E-2	1.8E-7	1.2E-4	2.0E-4	6.1E-2	1.5E-4	5.4E-6
100	6.2E-2	1.8E-7	1.2E-4	2.0E-4	6.1E-2	1.5E-4	5.4E-6
110	6.1E-2	1.8E-7	1.1E-4	1.9E-4	6.0E-2	1.5E-4	5.4E-6
120	5.9E-2	1.7E-7	1.1E-4	1.8E-4	5.8E-2	1.5E-4	5.3E-6
130	5.8E-2	1.7E-7	1.1E-4	1.8E-4	5.7E-2	1.4E-4	5.2E-6
140	5.7E-2	1.6E-7	1.0E-4	1.7E-4	5.6E-2	1.4E-4	5.2E-6
150	5.6E-2	1.6E-7	9.9E-5	1.7E-4	5.5E-2	1.4E-4	5.1E-6
160	5.4E-2	1.5E-7	9.6E-5	1.6E-4	5.4E-2	1.4E-4	5.1E-6
170	5.3E-2	1.5E-7	9.2E-5	1.6E-4	5.3E-2	1.4E-4	5.0E-6
180	5.2E-2	1.5E-7	8.9E-5	1.5E-4	5.1E-2	1.4E-4	5.0E-6
190	5.1E-2	1.4E-7	8.6E-5	1.5E-4	5.0E-2	1.3E-4	4.9E-6
200	5.0E-2	1.4E-7	8.4E-5	1.4E-4	4.9E-2	1.3E-4	4.9E-6
210	4.9E-2	1.4E-7	8.1E-5	1.4E-4	4.8E-2	1.3E-4	4.9E-6
220	4.8E-2	1.3E-7	7.8E-5	1.3E-4	4.8E-2	1.3E-4	4.8E-6
230	4.7E-2	1.3E-7	7.6E-5	1.3E-4	4.7E-2	1.3E-4	4.8E-6
240	4.6E-2	1.3E-7	7.3E-5	1.2E-4	4.6E-2	1.3E-4	4.7E-6
250	4.6E-2	1.3E-7	7.1E-5	1.2E-4	4.5E-2	1.3E-4	4.7E-6
260	4.5E-2	1.2E-7	6.8E-5	1.1E-4	4.4E-2	1.3E-4	4.7E-6
270	4.4E-2	1.2E-7	6.6E-5	1.1E-4	4.3E-2	1.3E-4	4.6E-6
280	4.3E-2	1.2E-7	6.4E-5	1.1E-4	4.2E-2	1.3E-4	4.6E-6
290	4.2E-2	1.2E-7	6.2E-5	1.0E-4	4.2E-2	1.3E-4	4.6E-6
300	4.2E-2	1.1E-7	6.0E-5	1.0E-4	4.1E-2	1.3E-4	4.5E-6
310	4.1E-2	1.1E-7	5.8E-5	9.7E-5	4.0E-2	1.3E-4	4.5E-6
320	4.0E-2	1.1E-7	5.6E-5	9.4E-5	3.9E-2	1.3E-4	4.5E-6
330	3.9E-2	1.1E-7	5.4E-5	9.1E-5	3.9E-2	1.3E-4	4.4E-6
340	3.9E-2	1.1E-7	5.2E-5	8.8E-5	3.8E-2	1.3E-4	4.4E-6
350	3.8E-2	1.0E-7	5.1E-5	8.5E-5	3.8E-2	1.3E-4	4.4E-6
360	3.8E-2	1.0E-7	4.9E-5	8.2E-5	3.7E-2	1.3E-4	4.3E-6
365	3.7E-2	1.0E-7	4.8E-5	8.1E-5	3.7E-2	1.3E-4	4.3E-6
370	3.7E-2	1.0E-7	4.7E-5	7.9E-5	3.6E-2	1.3E-4	4.3E-6
380	3.6E-2	9.9E-8	4.6E-5	7.7E-5	3.6E-2	1.3E-4	4.3E-6
390	3.6E-2	9.7E-8	4.4E-5	7.4E-5	3.5E-2	1.3E-4	4.2E-6
400	3.5E-2	9.6E-8	4.3E-5	7.2E-5	3.5E-2	1.3E-4	4.2E-6
410	3.5E-2	9.4E-8	4.2E-5	7.0E-5	3.4E-2	1.3E-4	4.2E-6
420	3.4E-2	9.3E-8	4.0E-5	6.7E-5	3.4E-2	1.3E-4	4.2E-6
430	3.4E-2	9.1E-8	3.9E-5	6.5E-5	3.3E-2	1.3E-4	4.1E-6
440	3.3E-2	9.0E-8	3.8E-5	6.3E-5	3.3E-2	1.3E-4	4.1E-6
450	3.3E-2	8.9E-8	3.6E-5	6.1E-5	3.2E-2	1.3E-4	4.1E-6
460	3.2E-2	8.7E-8	3.5E-5	5.9E-5	3.2E-2	1.3E-4	4.0E-6
470	3.2E-2	8.6E-8	3.4E-5	5.7E-5	3.1E-2	1.3E-4	4.0E-6
480	3.1E-2	8.5E-8	3.3E-5	5.5E-5	3.1E-2	1.3E-4	4.0E-6
490	3.1E-2	8.4E-8	3.2E-5	5.3E-5	3.0E-2	1.3E-4	4.0E-6
500	3.0E-2	8.2E-8	3.1E-5	5.2E-5	3.0E-2	1.3E-4	3.9E-6
510	3.0E-2	8.1E-8	3.0E-5	5.0E-5	2.9E-2	1.3E-4	3.9E-6
520	3.0E-2	8.0E-8	2.9E-5	4.8E-5	2.9E-2	1.3E-4	3.9E-6
530	2.9E-2	7.9E-8	2.8E-5	4.7E-5	2.9E-2	1.3E-4	3.9E-6
540	2.9E-2	7.8E-8	2.7E-5	4.5E-5	2.8E-2	1.3E-4	3.8E-6
550	2.9E-2	7.7E-8	2.6E-5	4.4E-5	2.8E-2	1.3E-4	3.8E-6
560	2.8E-2	7.6E-8	2.6E-5	4.2E-5	2.8E-2	1.3E-4	3.8E-6
570	2.8E-2	7.5E-8	2.5E-5	4.1E-5	2.7E-2	1.3E-4	3.8E-6
580	2.7E-2	7.4E-8	2.4E-5	4.0E-5	2.7E-2	1.3E-4	3.7E-6
590	2.7E-2	7.3E-8	2.3E-5	3.9E-5	2.7E-2	1.3E-4	3.7E-6
600	2.7E-2	7.2E-8	2.3E-5	3.7E-5	2.6E-2	1.3E-4	3.7E-6
610	2.7E-2	7.1E-8	2.2E-5	3.6E-5	2.6E-2	1.3E-4	3.7E-6
620	2.6E-2	7.1E-8	2.1E-5	3.5E-5	2.6E-2	1.3E-4	3.6E-6
630	2.6E-2	7.0E-8	2.0E-5	3.4E-5	2.5E-2	1.3E-4	3.6E-6
640	2.6E-2	6.9E-8	2.0E-5	3.3E-5	2.5E-2	1.3E-4	3.6E-6
650	2.5E-2	6.8E-8	1.9E-5	3.2E-5	2.5E-2	1.3E-4	3.6E-6
660	2.5E-2	6.8E-8	1.9E-5	3.1E-5	2.5E-2	1.3E-4	3.6E-6
670	2.5E-2	6.7E-8	1.8E-5	3.0E-5	2.4E-2	1.3E-4	3.5E-6
680	2.5E-2	6.6E-8	1.8E-5	2.9E-5	2.4E-2	1.3E-4	3.5E-6
690	2.4E-2	6.5E-8	1.7E-5	2.8E-5	2.4E-2	1.3E-4	3.5E-6
700	2.4E-2	6.5E-8	1.6E-5	2.7E-5	2.4E-2	1.3E-4	3.5E-6
710	2.4E-2	6.4E-8	1.6E-5	2.6E-5	2.3E-2	1.3E-4	3.4E-6
720	2.4E-2	6.3E-8	1.5E-5	2.5E-5	2.3E-2	1.3E-4	3.4E-6
730	2.3E-2	6.3E-8	1.5E-5	2.5E-5	2.3E-2	1.3E-4	3.4E-6
740	2.3E-2	6.2E-8	1.5E-5	2.4E-5	2.3E-2	1.3E-4	3.4E-6
750	2.3E-2	6.1E-8	1.4E-5	2.3E-5	2.2E-2	1.3E-4	3.4E-6
760	2.3E-2	6.1E-8	1.4E-5	2.2E-5	2.2E-2	1.3E-4	3.4E-6
770	2.3E-2	6.0E-8	1.3E-5	2.2E-5	2.2E-2	1.3E-4	3.3E-6
780	2.2E-2	6.0E-8	1.3E-5	2.1E-5	2.2E-2	1.3E-4	3.3E-6
790	2.2E-2	5.9E-8	1.3E-5	2.0E-5	2.2E-2	1.3E-4	3.3E-6
800	2.2E-2	5.9E-8	1.2E-5	2.0E-5	2.1E-2	1.3E-4	3.3E-6
810	2.2E-2	5.8E-8	1.2E-5	1.9E-5	2.1E-2	1.3E-4	3.3E-6
820	2.2E-2	5.8E-8	1.1E-5	1.9E-5	2.1E-2	1.3E-4	3.2E-6
830	2.1E-2	5.7E-8	1.1E-5	1.8E-5	2.1E-2	1.3E-4	3.2E-6
840	2.1E-2	5.7E-8	1.1E-5	1.8E-5	2.1E-2	1.3E-4	3.2E-6
850	2.1E-2	5.6E-8	1.0E-5	1.7E-5	2.1E-2	1.3E-4	3.2E-6
860	2.1E-2	5.6E-8	1.0E-5	1.7E-5	2.0E-2	1.3E-4	3.2E-6
870	2.1E-2	5.5E-8	9.9E-6	1.6E-5	2.0E-2	1.3E-4	3.2E-6
880	2.0E-2	5.5E-8	9.6E-6	1.6E-5	2.0E-2	1.3E-4	3.1E-6
890	2.0E-2	5.4E-8	9.3E-6	1.5E-5	2.0E-2	1.3E-4	3.1E-6
900	2.0E-2	5.4E-8	9.0E-6	1.5E-5	2.0E-2	1.3E-4	3.1E-6
910	2.0E-2	5.3E-8	8.8E-6	1.4E-5	2.0E-2	1.3E-4	3.1E-6
920	2.0E-2	5.3E-8	8.5E-6	1.4E-5	1.9E-2	1.3E-4	3.1E-6
930	2.0E-2	5.3E-8	8.3E-6	1.3E-5	1.9E-2	1.3E-4	3.1E-6
940	2.0E-2	5.2E-8	8.1E-6	1.3E-5	1.9E-2	1.3E-4	3.0E-6
950	1.9E-2	5.2E-8	7.9E-6	1.3E-5	1.9E-2	1.3E-4	3.0E-6
960	1.9E-2	5.1E-8	7.6E-6	1.2E-5	1.9E-2	1.2E-4	3.0E-6
970	1.9E-2	5.1E-8	7.4E-6	1.2E-5	1.9E-2	1.2E-4	3.0E-6
980	1.9E-2	5.1E-8	7.2E-6	1.2E-5	1.9E-2	1.2E-4	3.0E-6
990	1.9E-2	5.0E-8	7.0E-6	1.1E-5	1.8E-2	1.2E-4	3.0E-6
1000	1.9E-2	5.0E-8	6.8E-6	1.1E-5	1.8E-2	1.2E-4	2.9E-6
1010	1.9E-2	5.0E-8	6.7E-6	1.1E-5	1.8E-2	1.2E-4	2.9E-6
1020	1.8E-2	4.9E-8	6.5E-6	1.0E-5	1.8E-2	1.2E-4	2.9E-6
1030	1.8E-2	4.9E-8	6.3E-6	1.0E-5	1.8E-2	1.2E-4	2.9E-6
1040	1.8E-2	4.9E-8	6.1E-6	9.8E-6	1.8E-2	1.2E-4	2.9E-6
1050	1.8E-2	4.8E-8	6.0E-6	9.5E-6	1.8E-2	1.2E-4	2.9E-6
1060	1.8E-2	4.8E-8	5.8E-6	9.3E-6	1.8E-2	1.2E-4	2.9E-6
1070	1.8E-2	4.8E-8	5.7E-6	9.0E-6	1.7E-2	1.2E-4	2.8E-6
1080	1.8E-2	4.7E-8	5.5E-6	8.8E-6	1.7E-2	1.2E-4	2.8E-6
1090	1.8E-2	4.7E-8	5.4E-6	8.5E-6	1.7E-2	1.2E-4	2.8E-6
1095	1.8E-2	4.7E-8	5.3E-6	8.4E-6	1.7E-2	1.2E-4	2.8E-6
1100	1.8E-2	4.7E-8	5.3E-6	8.3E-6	1.7E-2	1.2E-4	2.8E-6
1200	1.6E-2	4.4E-8	4.1E-6	6.4E-6	1.6E-2	1.2E-4	2.7E-6
1300	1.6E-2	4.1E-8	3.3E-6	5.0E-6	1.5E-2	1.2E-4	2.6E-6
1400	1.5E-2	3.9E-8	2.7E-6	4.0E-6	1.4E-2	1.1E-4	2.4E-6
1500	1.4E-2	3.7E-8	2.3E-6	3.3E-6	1.4E-2	1.1E-4	2.3E-6
1600	1.3E-2	3.6E-8	1.9E-6	2.8E-6	1.3E-2	1.1E-4	2.2E-6
1700	1.3E-2	3.4E-8	1.7E-6	2.4E-6	1.2E-2	1.1E-4	2.2E-6
1800	1.2E-2	3.2E-8	1.5E-6	2.1E-6	1.2E-2	1.1E-4	2.1E-6
1900	1.2E-2	3.1E-8	1.3E-6	1.9E-6	1.1E-2	1.0E-4	2.0E-6
2000	1.1E-2	3.0E-8	1.2E-6	1.7E-6	1.1E-2	1.0E-4	1.9E-6
2100	1.1E-2	2.8E-8	1.1E-6	1.6E-6	1.0E-2	9.8E-5	1.8E-6
2200	1.0E-2	2.7E-8	1.1E-6	1.4E-6	9.9E-3	9.6E-5	1.8E-6
2300	9.8E-3	2.6E-8	9.9E-7	1.4E-6	9.5E-3	9.3E-5	1.7E-6
2400	9.4E-3	2.5E-8	9.4E-7	1.3E-6	9.1E-3	9.1E-5	1.6E-6
2500	9.0E-3	2.4E-8	8.9E-7	1.2E-6	8.7E-3	8.8E-5	1.6E-6
2600	8.6E-3	2.3E-8	8.4E-7	1.1E-6	8.3E-3	8.6E-5	1.5E-6
2700	8.2E-3	2.2E-8	8.0E-7	1.1E-6	8.0E-3	8.4E-5	1.5E-6
2800	7.9E-3	2.1E-8	7.6E-7	1.0E-6	7.7E-3	8.2E-5	1.4E-6
2900	7.5E-3	2.0E-8	7.3E-7	9.9E-7	7.3E-3	7.9E-5	1.4E-6
3000	7.2E-3	1.9E-8	7.0E-7	9.4E-7	7.0E-3	7.7E-5	1.3E-6
3100	6.9E-3	1.8E-8	6.7E-7	9.0E-7	6.7E-3	7.5E-5	1.3E-6
3200	6.6E-3	1.8E-8	6.4E-7	8.6E-7	6.4E-3	7.3E-5	1.2E-6
3300	6.4E-3	1.7E-8	6.1E-7	8.3E-7	6.2E-3	7.1E-5	1.2E-6
3400	6.1E-3	1.6E-8	5.8E-7	7.9E-7	5.9E-3	6.9E-5	1.1E-6
3500	5.8E-3	1.6E-8	5.6E-7	7.6E-7	5.7E-3	6.7E-5	1.1E-6
3600	5.6E-3	1.5E-8	5.4E-7	7.3E-7	5.4E-3	6.5E-5	1.0E-6
3650	5.5E-3	1.5E-8	5.2E-7	7.1E-7	5.3E-3	6.4E-5	1.0E-6
4000	4.7E-3	1.3E-8	4.5E-7	6.2E-7	4.6E-3	5.8E-5	8.8E-7
5000	3.1E-3	8.2E-9	2.9E-7	4.0E-7	3.0E-3	4.2E-5	5.9E-7
6000	2.0E-3	5.3E-9	1.9E-7	2.6E-7	1.9E-3	3.1E-5	4.0E-7
7000	1.3E-3	3.5E-9	1.2E-7	1.7E-7	1.3E-3	2.2E-5	2.6E-7
8000	8.5E-4	2.3E-9	8.1E-8	1.1E-7	8.2E-4	1.6E-5	1.7E-7
9000	5.5E-4	1.5E-9	5.3E-8	7.4E-8	5.3E-4	1.1E-5	1.1E-7
10000	3.6E-4	9.6E-10	3.4E-8	4.8E-8	3.5E-4	7.8E-6	7.5E-8
11000	2.3E-4	6.2E-10	2.2E-8	3.1E-8	2.2E-4	5.5E-6	4.9E-8
12000	1.5E-4	4.1E-10	1.5E-8	2.0E-8	1.5E-4	3.8E-6	3.2E-8
13000	9.9E-5	2.6E-10	9.5E-9	1.3E-8	9.5E-5	2.6E-6	2.1E-8
14000	6.5E-5	1.7E-10	6.2E-9	8.7E-9	6.2E-5	1.8E-6	1.4E-8
15000	4.2E-5	1.1E-10	4.0E-9	5.7E-9	4.0E-5	1.3E-6	8.9E-9
