Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type F, Nitrate, fA=0.2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
2.25	4.1E-1	-	-	2.1E-1	3.2E-4	1.4E-1	3.1E-2
2.5	3.6E-1	-	-	1.7E-1	2.9E-4	1.3E-1	2.8E-2
2.75	3.1E-1	-	-	1.4E-1	2.7E-4	1.3E-1	2.6E-2
3	2.8E-1	1.1E-3	1.9E-1	1.2E-1	2.5E-4	1.2E-1	2.4E-2
3.25	2.5E-1	-	-	9.5E-2	2.3E-4	1.2E-1	2.2E-2
3.5	2.3E-1	-	-	7.9E-2	2.1E-4	1.1E-1	2.0E-2
3.75	2.0E-1	-	-	6.6E-2	1.9E-4	1.1E-1	1.8E-2
4	1.9E-1	7.4E-4	8.9E-2	5.6E-2	1.8E-4	1.0E-1	1.7E-2
4.25	1.7E-1	-	-	4.8E-2	1.6E-4	9.9E-2	1.5E-2
4.5	1.6E-1	-	-	4.1E-2	1.5E-4	9.6E-2	1.4E-2
4.75	1.5E-1	-	-	3.6E-2	1.4E-4	9.3E-2	1.3E-2
5	1.4E-1	5.2E-4	4.4E-2	3.2E-2	1.3E-4	9.0E-2	1.2E-2
5.5	1.3E-1	-	-	2.5E-2	1.1E-4	8.5E-2	1.0E-2
6	1.2E-1	3.7E-4	2.6E-2	2.1E-2	9.6E-5	8.1E-2	8.5E-3
6.5	1.1E-1	-	-	1.7E-2	8.3E-5	7.7E-2	7.3E-3
7	1.0E-1	2.6E-4	1.7E-2	1.4E-2	7.2E-5	7.4E-2	6.2E-3
7.5	9.4E-2	-	-	1.2E-2	6.3E-5	7.2E-2	5.3E-3
8	8.8E-2	1.9E-4	1.2E-2	1.0E-2	5.6E-5	6.9E-2	4.5E-3
8.5	8.4E-2	-	-	8.6E-3	5.0E-5	6.8E-2	3.9E-3
9	8.0E-2	1.4E-4	8.2E-3	7.3E-3	4.5E-5	6.6E-2	3.4E-3
9.5	7.7E-2	-	-	6.3E-3	4.0E-5	6.4E-2	2.9E-3
10	7.4E-2	1.0E-4	5.9E-3	5.4E-3	3.7E-5	6.3E-2	2.6E-3
11	6.9E-2	7.7E-5	4.3E-3	4.0E-3	3.1E-5	6.1E-2	2.0E-3
12	6.6E-2	6.0E-5	3.2E-3	3.1E-3	2.7E-5	5.9E-2	1.6E-3
13	6.3E-2	4.7E-5	2.5E-3	2.4E-3	2.5E-5	5.8E-2	1.3E-3
14	6.1E-2	3.9E-5	1.9E-3	1.9E-3	2.3E-5	5.7E-2	1.1E-3
15	6.0E-2	3.3E-5	1.6E-3	1.6E-3	2.1E-5	5.6E-2	9.9E-4
16	5.8E-2	2.8E-5	1.3E-3	1.3E-3	2.0E-5	5.5E-2	9.0E-4
17	5.7E-2	2.5E-5	1.1E-3	1.2E-3	2.0E-5	5.4E-2	8.3E-4
18	5.6E-2	2.3E-5	9.6E-4	1.1E-3	1.9E-5	5.3E-2	7.8E-4
19	5.5E-2	2.1E-5	8.6E-4	9.6E-4	1.9E-5	5.2E-2	7.5E-4
20	5.5E-2	2.0E-5	7.9E-4	9.0E-4	1.9E-5	5.2E-2	7.2E-4
21	5.4E-2	1.9E-5	7.4E-4	8.5E-4	1.8E-5	5.1E-2	7.0E-4
22	5.3E-2	1.8E-5	6.9E-4	8.1E-4	1.8E-5	5.0E-2	6.9E-4
23	5.2E-2	1.7E-5	6.6E-4	7.8E-4	1.8E-5	4.9E-2	6.7E-4
24	5.2E-2	1.7E-5	6.4E-4	7.5E-4	1.8E-5	4.9E-2	6.7E-4
25	5.1E-2	1.6E-5	6.2E-4	7.3E-4	1.8E-5	4.8E-2	6.6E-4
26	5.0E-2	1.6E-5	6.0E-4	7.2E-4	1.8E-5	4.8E-2	6.5E-4
27	5.0E-2	1.6E-5	5.8E-4	7.0E-4	1.8E-5	4.7E-2	6.5E-4
28	4.9E-2	1.5E-5	5.7E-4	6.8E-4	1.8E-5	4.6E-2	6.4E-4
29	4.9E-2	1.5E-5	5.6E-4	6.7E-4	1.8E-5	4.6E-2	6.4E-4
30	4.8E-2	1.5E-5	5.5E-4	6.6E-4	1.8E-5	4.5E-2	6.3E-4
31	4.7E-2	1.4E-5	5.4E-4	6.5E-4	1.8E-5	4.5E-2	6.3E-4
32	4.7E-2	1.4E-5	5.3E-4	6.3E-4	1.8E-5	4.4E-2	6.3E-4
33	4.6E-2	1.4E-5	5.2E-4	6.2E-4	1.8E-5	4.4E-2	6.2E-4
34	4.6E-2	1.4E-5	5.1E-4	6.1E-4	1.8E-5	4.3E-2	6.2E-4
35	4.5E-2	1.3E-5	5.0E-4	6.0E-4	1.8E-5	4.3E-2	6.1E-4
36	4.5E-2	1.3E-5	4.9E-4	5.9E-4	1.8E-5	4.2E-2	6.1E-4
37	4.4E-2	1.3E-5	4.8E-4	5.8E-4	1.8E-5	4.2E-2	6.1E-4
38	4.4E-2	1.3E-5	4.7E-4	5.7E-4	1.7E-5	4.1E-2	6.0E-4
39	4.3E-2	1.2E-5	4.6E-4	5.6E-4	1.7E-5	4.1E-2	6.0E-4
40	4.3E-2	1.2E-5	4.5E-4	5.5E-4	1.7E-5	4.0E-2	6.0E-4
41	4.2E-2	1.2E-5	4.4E-4	5.4E-4	1.7E-5	4.0E-2	6.0E-4
42	4.2E-2	1.2E-5	4.4E-4	5.3E-4	1.7E-5	3.9E-2	5.9E-4
43	4.1E-2	1.2E-5	4.3E-4	5.2E-4	1.7E-5	3.9E-2	5.9E-4
44	4.1E-2	1.1E-5	4.2E-4	5.1E-4	1.7E-5	3.9E-2	5.9E-4
45	4.1E-2	1.1E-5	4.1E-4	5.1E-4	1.7E-5	3.8E-2	5.8E-4
46	4.0E-2	1.1E-5	4.1E-4	5.0E-4	1.7E-5	3.8E-2	5.8E-4
47	4.0E-2	1.1E-5	4.0E-4	4.9E-4	1.7E-5	3.7E-2	5.8E-4
48	3.9E-2	1.1E-5	3.9E-4	4.8E-4	1.7E-5	3.7E-2	5.8E-4
49	3.9E-2	1.0E-5	3.8E-4	4.7E-4	1.7E-5	3.6E-2	5.7E-4
50	3.8E-2	1.0E-5	3.8E-4	4.7E-4	1.7E-5	3.6E-2	5.7E-4
51	3.8E-2	1.0E-5	3.7E-4	4.6E-4	1.7E-5	3.6E-2	5.7E-4
52	3.8E-2	9.9E-6	3.6E-4	4.5E-4	1.7E-5	3.5E-2	5.6E-4
53	3.7E-2	9.7E-6	3.6E-4	4.4E-4	1.7E-5	3.5E-2	5.6E-4
54	3.7E-2	9.5E-6	3.5E-4	4.3E-4	1.7E-5	3.5E-2	5.6E-4
55	3.7E-2	9.4E-6	3.4E-4	4.3E-4	1.7E-5	3.4E-2	5.6E-4
56	3.6E-2	9.2E-6	3.4E-4	4.2E-4	1.7E-5	3.4E-2	5.5E-4
57	3.6E-2	9.0E-6	3.3E-4	4.1E-4	1.7E-5	3.4E-2	5.5E-4
58	3.5E-2	8.9E-6	3.3E-4	4.1E-4	1.7E-5	3.3E-2	5.5E-4
59	3.5E-2	8.7E-6	3.2E-4	4.0E-4	1.7E-5	3.3E-2	5.5E-4
60	3.5E-2	8.5E-6	3.2E-4	3.9E-4	1.7E-5	3.3E-2	5.4E-4
61	3.4E-2	8.4E-6	3.1E-4	3.9E-4	1.7E-5	3.2E-2	5.4E-4
62	3.4E-2	8.2E-6	3.0E-4	3.8E-4	1.7E-5	3.2E-2	5.4E-4
63	3.4E-2	8.1E-6	3.0E-4	3.7E-4	1.7E-5	3.2E-2	5.4E-4
64	3.4E-2	8.0E-6	2.9E-4	3.7E-4	1.7E-5	3.1E-2	5.4E-4
65	3.3E-2	7.8E-6	2.9E-4	3.6E-4	1.7E-5	3.1E-2	5.3E-4
66	3.3E-2	7.7E-6	2.8E-4	3.6E-4	1.7E-5	3.1E-2	5.3E-4
67	3.3E-2	7.5E-6	2.8E-4	3.5E-4	1.7E-5	3.0E-2	5.3E-4
68	3.2E-2	7.4E-6	2.7E-4	3.4E-4	1.7E-5	3.0E-2	5.3E-4
69	3.2E-2	7.3E-6	2.7E-4	3.4E-4	1.7E-5	3.0E-2	5.3E-4
70	3.2E-2	7.1E-6	2.6E-4	3.3E-4	1.7E-5	3.0E-2	5.2E-4
71	3.1E-2	7.0E-6	2.6E-4	3.3E-4	1.7E-5	2.9E-2	5.2E-4
72	3.1E-2	6.9E-6	2.5E-4	3.2E-4	1.7E-5	2.9E-2	5.2E-4
73	3.1E-2	6.8E-6	2.5E-4	3.2E-4	1.7E-5	2.9E-2	5.2E-4
74	3.1E-2	6.6E-6	2.5E-4	3.1E-4	1.7E-5	2.9E-2	5.2E-4
75	3.0E-2	6.5E-6	2.4E-4	3.1E-4	1.6E-5	2.8E-2	5.1E-4
76	3.0E-2	6.4E-6	2.4E-4	3.0E-4	1.6E-5	2.8E-2	5.1E-4
77	3.0E-2	6.3E-6	2.3E-4	3.0E-4	1.6E-5	2.8E-2	5.1E-4
78	3.0E-2	6.2E-6	2.3E-4	2.9E-4	1.6E-5	2.8E-2	5.1E-4
79	2.9E-2	6.1E-6	2.2E-4	2.9E-4	1.6E-5	2.7E-2	5.1E-4
80	2.9E-2	6.0E-6	2.2E-4	2.8E-4	1.6E-5	2.7E-2	5.0E-4
81	2.9E-2	5.9E-6	2.2E-4	2.8E-4	1.6E-5	2.7E-2	5.0E-4
82	2.9E-2	5.8E-6	2.1E-4	2.7E-4	1.6E-5	2.7E-2	5.0E-4
83	2.9E-2	5.7E-6	2.1E-4	2.7E-4	1.6E-5	2.6E-2	5.0E-4
84	2.8E-2	5.6E-6	2.0E-4	2.7E-4	1.6E-5	2.6E-2	5.0E-4
85	2.8E-2	5.5E-6	2.0E-4	2.6E-4	1.6E-5	2.6E-2	5.0E-4
86	2.8E-2	5.4E-6	2.0E-4	2.6E-4	1.6E-5	2.6E-2	4.9E-4
87	2.8E-2	5.3E-6	1.9E-4	2.5E-4	1.6E-5	2.6E-2	4.9E-4
88	2.7E-2	5.2E-6	1.9E-4	2.5E-4	1.6E-5	2.5E-2	4.9E-4
89	2.7E-2	5.1E-6	1.9E-4	2.5E-4	1.6E-5	2.5E-2	4.9E-4
90	2.7E-2	5.0E-6	1.8E-4	2.4E-4	1.6E-5	2.5E-2	4.9E-4
91	2.7E-2	4.9E-6	1.8E-4	2.4E-4	1.6E-5	2.5E-2	4.9E-4
92	2.7E-2	4.8E-6	1.8E-4	2.3E-4	1.6E-5	2.5E-2	4.8E-4
93	2.6E-2	4.7E-6	1.7E-4	2.3E-4	1.6E-5	2.5E-2	4.8E-4
94	2.6E-2	4.7E-6	1.7E-4	2.3E-4	1.6E-5	2.4E-2	4.8E-4
95	2.6E-2	4.6E-6	1.7E-4	2.2E-4	1.6E-5	2.4E-2	4.8E-4
96	2.6E-2	4.5E-6	1.7E-4	2.2E-4	1.6E-5	2.4E-2	4.8E-4
97	2.6E-2	4.4E-6	1.6E-4	2.2E-4	1.6E-5	2.4E-2	4.8E-4
98	2.6E-2	4.3E-6	1.6E-4	2.1E-4	1.6E-5	2.4E-2	4.7E-4
99	2.5E-2	4.3E-6	1.6E-4	2.1E-4	1.6E-5	2.4E-2	4.7E-4
100	2.5E-2	4.2E-6	1.5E-4	2.1E-4	1.6E-5	2.3E-2	4.7E-4
110	2.4E-2	3.5E-6	1.3E-4	1.8E-4	1.6E-5	2.2E-2	4.6E-4
120	2.2E-2	2.9E-6	1.1E-4	1.5E-4	1.6E-5	2.1E-2	4.5E-4
130	2.1E-2	2.5E-6	9.1E-5	1.3E-4	1.6E-5	2.0E-2	4.3E-4
140	2.0E-2	2.1E-6	7.7E-5	1.2E-4	1.5E-5	1.9E-2	4.2E-4
150	2.0E-2	1.8E-6	6.5E-5	1.0E-4	1.5E-5	1.8E-2	4.1E-4
160	1.9E-2	1.5E-6	5.5E-5	9.2E-5	1.5E-5	1.7E-2	4.1E-4
170	1.8E-2	1.3E-6	4.6E-5	8.2E-5	1.5E-5	1.7E-2	4.0E-4
180	1.8E-2	1.1E-6	3.9E-5	7.4E-5	1.5E-5	1.6E-2	3.9E-4
190	1.7E-2	9.1E-7	3.4E-5	6.7E-5	1.5E-5	1.6E-2	3.8E-4
200	1.7E-2	7.8E-7	2.9E-5	6.2E-5	1.5E-5	1.6E-2	3.8E-4
210	1.7E-2	6.7E-7	2.5E-5	5.7E-5	1.5E-5	1.5E-2	3.7E-4
220	1.6E-2	5.8E-7	2.1E-5	5.3E-5	1.4E-5	1.5E-2	3.6E-4
230	1.6E-2	5.1E-7	1.9E-5	4.9E-5	1.4E-5	1.5E-2	3.6E-4
240	1.6E-2	4.4E-7	1.6E-5	4.7E-5	1.4E-5	1.5E-2	3.5E-4
250	1.6E-2	3.9E-7	1.4E-5	4.4E-5	1.4E-5	1.4E-2	3.5E-4
260	1.6E-2	3.5E-7	1.3E-5	4.2E-5	1.4E-5	1.4E-2	3.4E-4
270	1.5E-2	3.1E-7	1.1E-5	4.0E-5	1.4E-5	1.4E-2	3.4E-4
280	1.5E-2	2.8E-7	1.0E-5	3.9E-5	1.4E-5	1.4E-2	3.3E-4
290	1.5E-2	2.5E-7	9.2E-6	3.8E-5	1.4E-5	1.4E-2	3.3E-4
300	1.5E-2	2.3E-7	8.4E-6	3.6E-5	1.4E-5	1.4E-2	3.2E-4
310	1.5E-2	2.1E-7	7.7E-6	3.5E-5	1.3E-5	1.3E-2	3.2E-4
320	1.5E-2	2.0E-7	7.1E-6	3.5E-5	1.3E-5	1.3E-2	3.1E-4
330	1.5E-2	1.8E-7	6.7E-6	3.4E-5	1.3E-5	1.3E-2	3.1E-4
340	1.4E-2	1.7E-7	6.3E-6	3.3E-5	1.3E-5	1.3E-2	3.0E-4
350	1.4E-2	1.6E-7	5.9E-6	3.3E-5	1.3E-5	1.3E-2	3.0E-4
360	1.4E-2	1.6E-7	5.6E-6	3.2E-5	1.3E-5	1.3E-2	2.9E-4
365	1.4E-2	1.5E-7	5.5E-6	3.2E-5	1.3E-5	1.3E-2	2.9E-4
370	1.4E-2	1.5E-7	5.4E-6	3.2E-5	1.3E-5	1.3E-2	2.9E-4
380	1.4E-2	1.4E-7	5.2E-6	3.1E-5	1.3E-5	1.3E-2	2.9E-4
390	1.4E-2	1.4E-7	5.0E-6	3.1E-5	1.3E-5	1.3E-2	2.8E-4
400	1.4E-2	1.3E-7	4.8E-6	3.0E-5	1.3E-5	1.3E-2	2.8E-4
410	1.4E-2	1.3E-7	4.7E-6	3.0E-5	1.3E-5	1.3E-2	2.7E-4
420	1.4E-2	1.3E-7	4.6E-6	3.0E-5	1.2E-5	1.2E-2	2.7E-4
430	1.4E-2	1.2E-7	4.5E-6	3.0E-5	1.2E-5	1.2E-2	2.7E-4
440	1.4E-2	1.2E-7	4.4E-6	2.9E-5	1.2E-5	1.2E-2	2.6E-4
450	1.3E-2	1.2E-7	4.3E-6	2.9E-5	1.2E-5	1.2E-2	2.6E-4
460	1.3E-2	1.2E-7	4.2E-6	2.9E-5	1.2E-5	1.2E-2	2.6E-4
470	1.3E-2	1.1E-7	4.1E-6	2.9E-5	1.2E-5	1.2E-2	2.5E-4
480	1.3E-2	1.1E-7	4.1E-6	2.8E-5	1.2E-5	1.2E-2	2.5E-4
490	1.3E-2	1.1E-7	4.0E-6	2.8E-5	1.2E-5	1.2E-2	2.5E-4
500	1.3E-2	1.1E-7	4.0E-6	2.8E-5	1.2E-5	1.2E-2	2.4E-4
510	1.3E-2	1.1E-7	3.9E-6	2.8E-5	1.2E-5	1.2E-2	2.4E-4
520	1.3E-2	1.1E-7	3.9E-6	2.7E-5	1.2E-5	1.2E-2	2.4E-4
530	1.3E-2	1.1E-7	3.8E-6	2.7E-5	1.2E-5	1.2E-2	2.3E-4
540	1.3E-2	1.1E-7	3.8E-6	2.7E-5	1.1E-5	1.2E-2	2.3E-4
550	1.3E-2	1.0E-7	3.8E-6	2.7E-5	1.1E-5	1.1E-2	2.3E-4
560	1.2E-2	1.0E-7	3.7E-6	2.7E-5	1.1E-5	1.1E-2	2.2E-4
570	1.2E-2	1.0E-7	3.7E-6	2.6E-5	1.1E-5	1.1E-2	2.2E-4
580	1.2E-2	1.0E-7	3.6E-6	2.6E-5	1.1E-5	1.1E-2	2.2E-4
590	1.2E-2	1.0E-7	3.6E-6	2.6E-5	1.1E-5	1.1E-2	2.2E-4
600	1.2E-2	9.9E-8	3.6E-6	2.6E-5	1.1E-5	1.1E-2	2.1E-4
610	1.2E-2	9.9E-8	3.5E-6	2.6E-5	1.1E-5	1.1E-2	2.1E-4
620	1.2E-2	9.8E-8	3.5E-6	2.5E-5	1.1E-5	1.1E-2	2.1E-4
630	1.2E-2	9.7E-8	3.5E-6	2.5E-5	1.1E-5	1.1E-2	2.1E-4
640	1.2E-2	9.6E-8	3.5E-6	2.5E-5	1.1E-5	1.1E-2	2.0E-4
650	1.2E-2	9.5E-8	3.4E-6	2.5E-5	1.1E-5	1.1E-2	2.0E-4
660	1.2E-2	9.4E-8	3.4E-6	2.5E-5	1.1E-5	1.1E-2	2.0E-4
670	1.2E-2	9.4E-8	3.4E-6	2.5E-5	1.0E-5	1.1E-2	2.0E-4
680	1.2E-2	9.3E-8	3.3E-6	2.4E-5	1.0E-5	1.1E-2	1.9E-4
690	1.2E-2	9.2E-8	3.3E-6	2.4E-5	1.0E-5	1.1E-2	1.9E-4
700	1.1E-2	9.1E-8	3.3E-6	2.4E-5	1.0E-5	1.0E-2	1.9E-4
710	1.1E-2	9.0E-8	3.3E-6	2.4E-5	1.0E-5	1.0E-2	1.9E-4
720	1.1E-2	9.0E-8	3.2E-6	2.4E-5	1.0E-5	1.0E-2	1.8E-4
730	1.1E-2	8.9E-8	3.2E-6	2.3E-5	1.0E-5	1.0E-2	1.8E-4
740	1.1E-2	8.8E-8	3.2E-6	2.3E-5	1.0E-5	1.0E-2	1.8E-4
750	1.1E-2	8.8E-8	3.2E-6	2.3E-5	9.9E-6	1.0E-2	1.8E-4
760	1.1E-2	8.7E-8	3.1E-6	2.3E-5	9.8E-6	1.0E-2	1.8E-4
770	1.1E-2	8.6E-8	3.1E-6	2.3E-5	9.8E-6	1.0E-2	1.7E-4
780	1.1E-2	8.5E-8	3.1E-6	2.3E-5	9.7E-6	1.0E-2	1.7E-4
790	1.1E-2	8.5E-8	3.1E-6	2.2E-5	9.6E-6	9.9E-3	1.7E-4
800	1.1E-2	8.4E-8	3.0E-6	2.2E-5	9.6E-6	9.9E-3	1.7E-4
810	1.1E-2	8.3E-8	3.0E-6	2.2E-5	9.5E-6	9.8E-3	1.7E-4
820	1.1E-2	8.3E-8	3.0E-6	2.2E-5	9.4E-6	9.8E-3	1.6E-4
830	1.1E-2	8.2E-8	3.0E-6	2.2E-5	9.4E-6	9.7E-3	1.6E-4
840	1.0E-2	8.1E-8	2.9E-6	2.2E-5	9.3E-6	9.6E-3	1.6E-4
850	1.0E-2	8.1E-8	2.9E-6	2.2E-5	9.2E-6	9.6E-3	1.6E-4
860	1.0E-2	8.0E-8	2.9E-6	2.1E-5	9.2E-6	9.5E-3	1.6E-4
870	1.0E-2	8.0E-8	2.9E-6	2.1E-5	9.1E-6	9.5E-3	1.5E-4
880	1.0E-2	7.9E-8	2.8E-6	2.1E-5	9.0E-6	9.4E-3	1.5E-4
890	1.0E-2	7.8E-8	2.8E-6	2.1E-5	9.0E-6	9.3E-3	1.5E-4
900	1.0E-2	7.8E-8	2.8E-6	2.1E-5	8.9E-6	9.3E-3	1.5E-4
910	1.0E-2	7.7E-8	2.8E-6	2.1E-5	8.9E-6	9.2E-3	1.5E-4
920	1.0E-2	7.6E-8	2.7E-6	2.1E-5	8.8E-6	9.2E-3	1.5E-4
930	9.9E-3	7.6E-8	2.7E-6	2.0E-5	8.7E-6	9.1E-3	1.4E-4
940	9.9E-3	7.5E-8	2.7E-6	2.0E-5	8.7E-6	9.1E-3	1.4E-4
950	9.8E-3	7.5E-8	2.7E-6	2.0E-5	8.6E-6	9.0E-3	1.4E-4
960	9.7E-3	7.4E-8	2.7E-6	2.0E-5	8.6E-6	9.0E-3	1.4E-4
970	9.7E-3	7.3E-8	2.6E-6	2.0E-5	8.5E-6	8.9E-3	1.4E-4
980	9.6E-3	7.3E-8	2.6E-6	2.0E-5	8.4E-6	8.9E-3	1.4E-4
990	9.6E-3	7.2E-8	2.6E-6	2.0E-5	8.4E-6	8.8E-3	1.4E-4
1000	9.5E-3	7.2E-8	2.6E-6	1.9E-5	8.3E-6	8.8E-3	1.3E-4
1010	9.5E-3	7.1E-8	2.6E-6	1.9E-5	8.3E-6	8.7E-3	1.3E-4
1020	9.4E-3	7.1E-8	2.5E-6	1.9E-5	8.2E-6	8.7E-3	1.3E-4
1030	9.3E-3	7.0E-8	2.5E-6	1.9E-5	8.1E-6	8.6E-3	1.3E-4
1040	9.3E-3	7.0E-8	2.5E-6	1.9E-5	8.1E-6	8.6E-3	1.3E-4
1050	9.2E-3	6.9E-8	2.5E-6	1.9E-5	8.0E-6	8.5E-3	1.3E-4
1060	9.2E-3	6.8E-8	2.5E-6	1.9E-5	8.0E-6	8.5E-3	1.3E-4
1070	9.1E-3	6.8E-8	2.4E-6	1.8E-5	7.9E-6	8.4E-3	1.2E-4
1080	9.1E-3	6.7E-8	2.4E-6	1.8E-5	7.9E-6	8.4E-3	1.2E-4
1090	9.0E-3	6.7E-8	2.4E-6	1.8E-5	7.8E-6	8.3E-3	1.2E-4
1095	9.0E-3	6.7E-8	2.4E-6	1.8E-5	7.8E-6	8.3E-3	1.2E-4
1100	9.0E-3	6.6E-8	2.4E-6	1.8E-5	7.8E-6	8.3E-3	1.2E-4
1200	8.4E-3	6.1E-8	2.2E-6	1.7E-5	7.2E-6	7.8E-3	1.1E-4
1300	7.9E-3	5.7E-8	2.0E-6	1.6E-5	6.7E-6	7.3E-3	9.9E-5
1400	7.5E-3	5.3E-8	1.9E-6	1.5E-5	6.3E-6	6.9E-3	9.0E-5
1500	7.1E-3	4.9E-8	1.8E-6	1.4E-5	5.9E-6	6.5E-3	8.3E-5
1600	6.7E-3	4.5E-8	1.6E-6	1.3E-5	5.5E-6	6.2E-3	7.6E-5
1700	6.3E-3	4.2E-8	1.5E-6	1.2E-5	5.1E-6	5.8E-3	6.9E-5
1800	5.9E-3	3.9E-8	1.4E-6	1.1E-5	4.7E-6	5.5E-3	6.4E-5
1900	5.6E-3	3.6E-8	1.3E-6	1.0E-5	4.4E-6	5.2E-3	5.9E-5
2000	5.3E-3	3.4E-8	1.2E-6	9.5E-6	4.1E-6	4.9E-3	5.4E-5
2100	5.0E-3	3.1E-8	1.1E-6	8.9E-6	3.8E-6	4.7E-3	5.0E-5
2200	4.7E-3	2.9E-8	1.1E-6	8.3E-6	3.6E-6	4.4E-3	4.6E-5
2300	4.5E-3	2.7E-8	9.8E-7	7.7E-6	3.3E-6	4.2E-3	4.3E-5
2400	4.2E-3	2.5E-8	9.1E-7	7.2E-6	3.1E-6	4.0E-3	4.0E-5
2500	4.0E-3	2.4E-8	8.5E-7	6.7E-6	2.9E-6	3.8E-3	3.7E-5
2600	3.8E-3	2.2E-8	7.9E-7	6.3E-6	2.7E-6	3.6E-3	3.4E-5
2700	3.6E-3	2.1E-8	7.4E-7	5.8E-6	2.5E-6	3.4E-3	3.2E-5
2800	3.4E-3	1.9E-8	6.9E-7	5.4E-6	2.4E-6	3.2E-3	3.0E-5
2900	3.2E-3	1.8E-8	6.4E-7	5.1E-6	2.2E-6	3.0E-3	2.7E-5
3000	3.1E-3	1.7E-8	6.0E-7	4.7E-6	2.0E-6	2.9E-3	2.6E-5
3100	2.9E-3	1.6E-8	5.6E-7	4.4E-6	1.9E-6	2.7E-3	2.4E-5
3200	2.8E-3	1.4E-8	5.2E-7	4.1E-6	1.8E-6	2.6E-3	2.2E-5
3300	2.6E-3	1.4E-8	4.9E-7	3.8E-6	1.7E-6	2.5E-3	2.1E-5
3400	2.5E-3	1.3E-8	4.6E-7	3.6E-6	1.5E-6	2.3E-3	1.9E-5
3500	2.4E-3	1.2E-8	4.3E-7	3.3E-6	1.4E-6	2.2E-3	1.8E-5
3600	2.2E-3	1.1E-8	4.0E-7	3.1E-6	1.3E-6	2.1E-3	1.7E-5
3650	2.2E-3	1.1E-8	3.8E-7	3.0E-6	1.3E-6	2.1E-3	1.6E-5
4000	1.8E-3	8.5E-9	3.0E-7	2.4E-6	1.0E-6	1.7E-3	1.3E-5
5000	1.1E-3	4.5E-9	1.6E-7	1.2E-6	5.0E-7	1.1E-3	6.2E-6
6000	7.0E-4	2.5E-9	8.8E-8	6.0E-7	2.5E-7	6.8E-4	3.1E-6
7000	4.5E-4	1.4E-9	5.0E-8	3.0E-7	1.2E-7	4.4E-4	1.5E-6
8000	2.9E-4	8.2E-10	2.9E-8	1.6E-7	6.2E-8	2.8E-4	7.7E-7
9000	1.9E-4	4.9E-10	1.8E-8	8.2E-8	3.1E-8	1.8E-4	3.9E-7
10000	1.2E-4	3.1E-10	1.1E-8	4.4E-8	1.6E-8	1.2E-4	2.0E-7
11000	8.0E-5	1.9E-10	6.9E-9	2.4E-8	7.9E-9	7.9E-5	1.0E-7
12000	5.3E-5	1.2E-10	4.4E-9	1.3E-8	4.0E-9	5.2E-5	5.2E-8
13000	3.5E-5	-	2.9E-9	7.4E-9	2.1E-9	3.5E-5	2.7E-8
14000	2.3E-5	-	1.9E-9	4.3E-9	1.1E-9	2.3E-5	1.4E-8
15000	1.5E-5	-	1.2E-9	2.5E-9	5.7E-10	1.5E-5	7.7E-9
