Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type M, All unspecified forms, fA=4E-2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
5	6.4E-2	5.0E-5	2.2E-2	9.7E-3	4.5E-2	7.6E-3	1.1E-3
5.5	6.0E-2	-	-	6.2E-3	4.4E-2	7.2E-3	9.6E-4
6	5.7E-2	3.7E-5	7.4E-3	4.3E-3	4.4E-2	6.8E-3	8.3E-4
6.5	5.5E-2	-	-	3.3E-3	4.3E-2	6.5E-3	7.2E-4
7	5.3E-2	2.8E-5	3.3E-3	2.7E-3	4.3E-2	6.3E-3	6.2E-4
7.5	5.2E-2	-	-	2.3E-3	4.3E-2	6.1E-3	5.5E-4
8	5.1E-2	2.2E-5	2.0E-3	2.0E-3	4.2E-2	5.9E-3	4.8E-4
8.5	5.1E-2	-	-	1.8E-3	4.2E-2	5.7E-3	4.3E-4
9	5.0E-2	1.7E-5	1.4E-3	1.6E-3	4.2E-2	5.6E-3	3.8E-4
9.5	4.9E-2	-	-	1.4E-3	4.1E-2	5.5E-3	3.4E-4
10	4.9E-2	1.4E-5	1.1E-3	1.3E-3	4.1E-2	5.4E-3	3.1E-4
11	4.8E-2	1.2E-5	9.2E-4	1.1E-3	4.1E-2	5.3E-3	2.6E-4
12	4.7E-2	1.0E-5	7.7E-4	9.2E-4	4.0E-2	5.1E-3	2.3E-4
13	4.6E-2	9.1E-6	6.6E-4	8.0E-4	4.0E-2	5.0E-3	2.0E-4
14	4.6E-2	8.3E-6	5.7E-4	7.1E-4	3.9E-2	5.0E-3	1.8E-4
15	4.5E-2	7.7E-6	5.1E-4	6.4E-4	3.9E-2	4.9E-3	1.7E-4
16	4.5E-2	7.3E-6	4.6E-4	5.8E-4	3.9E-2	4.8E-3	1.6E-4
17	4.4E-2	7.0E-6	4.2E-4	5.4E-4	3.8E-2	4.8E-3	1.6E-4
18	4.4E-2	6.7E-6	3.9E-4	5.1E-4	3.8E-2	4.7E-3	1.5E-4
19	4.4E-2	6.5E-6	3.7E-4	4.8E-4	3.8E-2	4.7E-3	1.5E-4
20	4.3E-2	6.4E-6	3.5E-4	4.6E-4	3.7E-2	4.6E-3	1.4E-4
21	4.3E-2	6.3E-6	3.4E-4	4.4E-4	3.7E-2	4.6E-3	1.4E-4
22	4.2E-2	6.2E-6	3.3E-4	4.3E-4	3.7E-2	4.6E-3	1.4E-4
23	4.2E-2	6.1E-6	3.2E-4	4.1E-4	3.6E-2	4.5E-3	1.4E-4
24	4.2E-2	6.0E-6	3.1E-4	4.0E-4	3.6E-2	4.5E-3	1.4E-4
25	4.1E-2	5.9E-6	3.0E-4	3.9E-4	3.6E-2	4.5E-3	1.4E-4
26	4.1E-2	5.9E-6	2.9E-4	3.9E-4	3.6E-2	4.4E-3	1.4E-4
27	4.1E-2	5.8E-6	2.9E-4	3.8E-4	3.5E-2	4.4E-3	1.4E-4
28	4.1E-2	5.7E-6	2.8E-4	3.7E-4	3.5E-2	4.4E-3	1.3E-4
29	4.0E-2	5.7E-6	2.8E-4	3.7E-4	3.5E-2	4.3E-3	1.3E-4
30	4.0E-2	5.6E-6	2.8E-4	3.6E-4	3.5E-2	4.3E-3	1.3E-4
31	4.0E-2	5.6E-6	2.7E-4	3.6E-4	3.4E-2	4.3E-3	1.3E-4
32	3.9E-2	5.5E-6	2.7E-4	3.5E-4	3.4E-2	4.3E-3	1.3E-4
33	3.9E-2	5.5E-6	2.7E-4	3.5E-4	3.4E-2	4.2E-3	1.3E-4
34	3.9E-2	5.4E-6	2.6E-4	3.5E-4	3.4E-2	4.2E-3	1.3E-4
35	3.9E-2	5.4E-6	2.6E-4	3.4E-4	3.3E-2	4.2E-3	1.3E-4
36	3.8E-2	5.3E-6	2.6E-4	3.4E-4	3.3E-2	4.1E-3	1.3E-4
37	3.8E-2	5.3E-6	2.6E-4	3.4E-4	3.3E-2	4.1E-3	1.3E-4
38	3.8E-2	5.2E-6	2.5E-4	3.3E-4	3.3E-2	4.1E-3	1.3E-4
39	3.7E-2	5.2E-6	2.5E-4	3.3E-4	3.2E-2	4.1E-3	1.3E-4
40	3.7E-2	5.2E-6	2.5E-4	3.3E-4	3.2E-2	4.0E-3	1.3E-4
41	3.7E-2	5.1E-6	2.5E-4	3.2E-4	3.2E-2	4.0E-3	1.3E-4
42	3.7E-2	5.1E-6	2.4E-4	3.2E-4	3.2E-2	4.0E-3	1.3E-4
43	3.6E-2	5.0E-6	2.4E-4	3.2E-4	3.1E-2	4.0E-3	1.2E-4
44	3.6E-2	5.0E-6	2.4E-4	3.2E-4	3.1E-2	3.9E-3	1.2E-4
45	3.6E-2	5.0E-6	2.4E-4	3.1E-4	3.1E-2	3.9E-3	1.2E-4
46	3.6E-2	4.9E-6	2.4E-4	3.1E-4	3.1E-2	3.9E-3	1.2E-4
47	3.5E-2	4.9E-6	2.3E-4	3.1E-4	3.1E-2	3.9E-3	1.2E-4
48	3.5E-2	4.8E-6	2.3E-4	3.1E-4	3.0E-2	3.8E-3	1.2E-4
49	3.5E-2	4.8E-6	2.3E-4	3.0E-4	3.0E-2	3.8E-3	1.2E-4
50	3.5E-2	4.8E-6	2.3E-4	3.0E-4	3.0E-2	3.8E-3	1.2E-4
51	3.4E-2	4.7E-6	2.3E-4	3.0E-4	3.0E-2	3.8E-3	1.2E-4
52	3.4E-2	4.7E-6	2.2E-4	3.0E-4	2.9E-2	3.7E-3	1.2E-4
53	3.4E-2	4.6E-6	2.2E-4	2.9E-4	2.9E-2	3.7E-3	1.2E-4
54	3.4E-2	4.6E-6	2.2E-4	2.9E-4	2.9E-2	3.7E-3	1.2E-4
55	3.3E-2	4.6E-6	2.2E-4	2.9E-4	2.9E-2	3.7E-3	1.2E-4
56	3.3E-2	4.5E-6	2.2E-4	2.9E-4	2.9E-2	3.7E-3	1.2E-4
57	3.3E-2	4.5E-6	2.2E-4	2.8E-4	2.8E-2	3.6E-3	1.2E-4
58	3.3E-2	4.5E-6	2.1E-4	2.8E-4	2.8E-2	3.6E-3	1.2E-4
59	3.2E-2	4.4E-6	2.1E-4	2.8E-4	2.8E-2	3.6E-3	1.2E-4
60	3.2E-2	4.4E-6	2.1E-4	2.8E-4	2.8E-2	3.6E-3	1.2E-4
61	3.2E-2	4.3E-6	2.1E-4	2.7E-4	2.8E-2	3.6E-3	1.2E-4
62	3.2E-2	4.3E-6	2.1E-4	2.7E-4	2.7E-2	3.5E-3	1.2E-4
63	3.2E-2	4.3E-6	2.1E-4	2.7E-4	2.7E-2	3.5E-3	1.1E-4
64	3.1E-2	4.2E-6	2.0E-4	2.7E-4	2.7E-2	3.5E-3	1.1E-4
65	3.1E-2	4.2E-6	2.0E-4	2.7E-4	2.7E-2	3.5E-3	1.1E-4
66	3.1E-2	4.2E-6	2.0E-4	2.6E-4	2.7E-2	3.5E-3	1.1E-4
67	3.1E-2	4.1E-6	2.0E-4	2.6E-4	2.6E-2	3.4E-3	1.1E-4
68	3.1E-2	4.1E-6	2.0E-4	2.6E-4	2.6E-2	3.4E-3	1.1E-4
69	3.0E-2	4.1E-6	2.0E-4	2.6E-4	2.6E-2	3.4E-3	1.1E-4
70	3.0E-2	4.0E-6	1.9E-4	2.6E-4	2.6E-2	3.4E-3	1.1E-4
71	3.0E-2	4.0E-6	1.9E-4	2.5E-4	2.6E-2	3.4E-3	1.1E-4
72	3.0E-2	4.0E-6	1.9E-4	2.5E-4	2.6E-2	3.4E-3	1.1E-4
73	2.9E-2	3.9E-6	1.9E-4	2.5E-4	2.5E-2	3.3E-3	1.1E-4
74	2.9E-2	3.9E-6	1.9E-4	2.5E-4	2.5E-2	3.3E-3	1.1E-4
75	2.9E-2	3.9E-6	1.9E-4	2.5E-4	2.5E-2	3.3E-3	1.1E-4
76	2.9E-2	3.9E-6	1.8E-4	2.4E-4	2.5E-2	3.3E-3	1.1E-4
77	2.9E-2	3.8E-6	1.8E-4	2.4E-4	2.5E-2	3.3E-3	1.1E-4
78	2.9E-2	3.8E-6	1.8E-4	2.4E-4	2.4E-2	3.3E-3	1.1E-4
79	2.8E-2	3.8E-6	1.8E-4	2.4E-4	2.4E-2	3.3E-3	1.1E-4
80	2.8E-2	3.7E-6	1.8E-4	2.4E-4	2.4E-2	3.2E-3	1.1E-4
81	2.8E-2	3.7E-6	1.8E-4	2.3E-4	2.4E-2	3.2E-3	1.1E-4
82	2.8E-2	3.7E-6	1.8E-4	2.3E-4	2.4E-2	3.2E-3	1.1E-4
83	2.8E-2	3.6E-6	1.7E-4	2.3E-4	2.4E-2	3.2E-3	1.1E-4
84	2.7E-2	3.6E-6	1.7E-4	2.3E-4	2.3E-2	3.2E-3	1.1E-4
85	2.7E-2	3.6E-6	1.7E-4	2.3E-4	2.3E-2	3.2E-3	1.0E-4
86	2.7E-2	3.6E-6	1.7E-4	2.3E-4	2.3E-2	3.2E-3	1.0E-4
87	2.7E-2	3.5E-6	1.7E-4	2.2E-4	2.3E-2	3.1E-3	1.0E-4
88	2.7E-2	3.5E-6	1.7E-4	2.2E-4	2.3E-2	3.1E-3	1.0E-4
89	2.6E-2	3.5E-6	1.7E-4	2.2E-4	2.3E-2	3.1E-3	1.0E-4
90	2.6E-2	3.5E-6	1.7E-4	2.2E-4	2.2E-2	3.1E-3	1.0E-4
91	2.6E-2	3.4E-6	1.6E-4	2.2E-4	2.2E-2	3.1E-3	1.0E-4
92	2.6E-2	3.4E-6	1.6E-4	2.1E-4	2.2E-2	3.1E-3	1.0E-4
93	2.6E-2	3.4E-6	1.6E-4	2.1E-4	2.2E-2	3.1E-3	1.0E-4
94	2.6E-2	3.3E-6	1.6E-4	2.1E-4	2.2E-2	3.1E-3	1.0E-4
95	2.5E-2	3.3E-6	1.6E-4	2.1E-4	2.2E-2	3.0E-3	1.0E-4
96	2.5E-2	3.3E-6	1.6E-4	2.1E-4	2.1E-2	3.0E-3	1.0E-4
97	2.5E-2	3.3E-6	1.6E-4	2.1E-4	2.1E-2	3.0E-3	1.0E-4
98	2.5E-2	3.2E-6	1.6E-4	2.0E-4	2.1E-2	3.0E-3	1.0E-4
99	2.5E-2	3.2E-6	1.5E-4	2.0E-4	2.1E-2	3.0E-3	1.0E-4
100	2.5E-2	3.2E-6	1.5E-4	2.0E-4	2.1E-2	3.0E-3	9.9E-5
110	2.3E-2	3.0E-6	1.4E-4	1.9E-4	1.9E-2	2.9E-3	9.6E-5
120	2.2E-2	2.7E-6	1.3E-4	1.7E-4	1.8E-2	2.8E-3	9.2E-5
130	2.0E-2	2.5E-6	1.2E-4	1.6E-4	1.7E-2	2.7E-3	8.9E-5
140	1.9E-2	2.4E-6	1.1E-4	1.5E-4	1.6E-2	2.6E-3	8.6E-5
150	1.8E-2	2.2E-6	1.0E-4	1.4E-4	1.5E-2	2.6E-3	8.4E-5
160	1.7E-2	2.0E-6	9.6E-5	1.3E-4	1.4E-2	2.5E-3	8.1E-5
170	1.6E-2	1.9E-6	8.9E-5	1.2E-4	1.3E-2	2.4E-3	7.9E-5
180	1.5E-2	1.8E-6	8.3E-5	1.1E-4	1.2E-2	2.4E-3	7.6E-5
190	1.4E-2	1.6E-6	7.7E-5	1.0E-4	1.1E-2	2.3E-3	7.4E-5
200	1.3E-2	1.5E-6	7.2E-5	9.6E-5	1.0E-2	2.3E-3	7.2E-5
210	1.2E-2	1.4E-6	6.7E-5	8.9E-5	9.7E-3	2.3E-3	7.0E-5
220	1.2E-2	1.3E-6	6.2E-5	8.3E-5	9.0E-3	2.2E-3	6.8E-5
230	1.1E-2	1.2E-6	5.8E-5	7.8E-5	8.4E-3	2.2E-3	6.7E-5
240	1.0E-2	1.2E-6	5.4E-5	7.2E-5	7.9E-3	2.2E-3	6.5E-5
250	9.9E-3	1.1E-6	5.0E-5	6.8E-5	7.3E-3	2.1E-3	6.3E-5
260	9.4E-3	1.0E-6	4.6E-5	6.3E-5	6.9E-3	2.1E-3	6.2E-5
270	8.9E-3	9.5E-7	4.3E-5	5.9E-5	6.4E-3	2.1E-3	6.1E-5
280	8.4E-3	8.8E-7	4.0E-5	5.5E-5	6.0E-3	2.1E-3	5.9E-5
290	8.0E-3	8.3E-7	3.8E-5	5.2E-5	5.6E-3	2.0E-3	5.8E-5
300	7.6E-3	7.7E-7	3.5E-5	4.8E-5	5.2E-3	2.0E-3	5.7E-5
310	7.2E-3	7.2E-7	3.3E-5	4.5E-5	4.9E-3	2.0E-3	5.5E-5
320	6.9E-3	6.8E-7	3.0E-5	4.2E-5	4.6E-3	2.0E-3	5.4E-5
330	6.6E-3	6.3E-7	2.8E-5	4.0E-5	4.3E-3	2.0E-3	5.3E-5
340	6.3E-3	5.9E-7	2.7E-5	3.7E-5	4.0E-3	1.9E-3	5.2E-5
350	6.0E-3	5.6E-7	2.5E-5	3.5E-5	3.8E-3	1.9E-3	5.1E-5
360	5.7E-3	5.2E-7	2.3E-5	3.3E-5	3.5E-3	1.9E-3	5.0E-5
365	5.6E-3	5.1E-7	2.2E-5	3.2E-5	3.4E-3	1.9E-3	4.9E-5
370	5.5E-3	4.9E-7	2.2E-5	3.1E-5	3.3E-3	1.9E-3	4.9E-5
380	5.2E-3	4.6E-7	2.0E-5	2.9E-5	3.1E-3	1.9E-3	4.8E-5
390	5.0E-3	4.3E-7	1.9E-5	2.7E-5	2.9E-3	1.9E-3	4.7E-5
400	4.8E-3	4.1E-7	1.8E-5	2.6E-5	2.7E-3	1.8E-3	4.6E-5
410	4.6E-3	3.8E-7	1.7E-5	2.4E-5	2.5E-3	1.8E-3	4.5E-5
420	4.5E-3	3.6E-7	1.6E-5	2.3E-5	2.4E-3	1.8E-3	4.5E-5
430	4.3E-3	3.4E-7	1.5E-5	2.2E-5	2.2E-3	1.8E-3	4.4E-5
440	4.1E-3	3.2E-7	1.4E-5	2.0E-5	2.1E-3	1.8E-3	4.3E-5
450	4.0E-3	3.0E-7	1.3E-5	1.9E-5	2.0E-3	1.8E-3	4.2E-5
460	3.8E-3	2.8E-7	1.2E-5	1.8E-5	1.9E-3	1.8E-3	4.2E-5
470	3.7E-3	2.6E-7	1.1E-5	1.7E-5	1.7E-3	1.8E-3	4.1E-5
480	3.6E-3	2.5E-7	1.1E-5	1.6E-5	1.6E-3	1.7E-3	4.0E-5
490	3.5E-3	2.3E-7	9.9E-6	1.6E-5	1.5E-3	1.7E-3	4.0E-5
500	3.4E-3	2.2E-7	9.3E-6	1.5E-5	1.4E-3	1.7E-3	3.9E-5
510	3.3E-3	2.1E-7	8.7E-6	1.4E-5	1.4E-3	1.7E-3	3.8E-5
520	3.2E-3	2.0E-7	8.2E-6	1.3E-5	1.3E-3	1.7E-3	3.8E-5
530	3.1E-3	1.8E-7	7.7E-6	1.3E-5	1.2E-3	1.7E-3	3.7E-5
540	3.0E-3	1.7E-7	7.3E-6	1.2E-5	1.1E-3	1.7E-3	3.7E-5
550	2.9E-3	1.6E-7	6.8E-6	1.2E-5	1.1E-3	1.7E-3	3.6E-5
560	2.8E-3	1.6E-7	6.4E-6	1.1E-5	9.9E-4	1.6E-3	3.5E-5
570	2.8E-3	1.5E-7	6.1E-6	1.1E-5	9.3E-4	1.6E-3	3.5E-5
580	2.7E-3	1.4E-7	5.7E-6	1.0E-5	8.8E-4	1.6E-3	3.4E-5
590	2.6E-3	1.3E-7	5.4E-6	9.7E-6	8.3E-4	1.6E-3	3.4E-5
600	2.6E-3	1.2E-7	5.1E-6	9.3E-6	7.8E-4	1.6E-3	3.3E-5
610	2.5E-3	1.2E-7	4.8E-6	8.9E-6	7.3E-4	1.6E-3	3.3E-5
620	2.4E-3	1.1E-7	4.5E-6	8.6E-6	6.9E-4	1.6E-3	3.2E-5
630	2.4E-3	1.1E-7	4.3E-6	8.2E-6	6.5E-4	1.6E-3	3.2E-5
640	2.3E-3	1.0E-7	4.0E-6	7.9E-6	6.1E-4	1.6E-3	3.2E-5
650	2.3E-3	9.5E-8	3.8E-6	7.6E-6	5.7E-4	1.6E-3	3.1E-5
660	2.2E-3	9.0E-8	3.6E-6	7.4E-6	5.4E-4	1.5E-3	3.1E-5
670	2.2E-3	8.6E-8	3.4E-6	7.1E-6	5.1E-4	1.5E-3	3.0E-5
680	2.2E-3	8.1E-8	3.2E-6	6.9E-6	4.8E-4	1.5E-3	3.0E-5
690	2.1E-3	7.7E-8	3.1E-6	6.6E-6	4.5E-4	1.5E-3	2.9E-5
700	2.1E-3	7.4E-8	2.9E-6	6.4E-6	4.3E-4	1.5E-3	2.9E-5
710	2.0E-3	7.0E-8	2.8E-6	6.2E-6	4.0E-4	1.5E-3	2.9E-5
720	2.0E-3	6.7E-8	2.6E-6	6.0E-6	3.8E-4	1.5E-3	2.8E-5
730	2.0E-3	6.3E-8	2.5E-6	5.8E-6	3.6E-4	1.5E-3	2.8E-5
740	1.9E-3	6.0E-8	2.4E-6	5.7E-6	3.4E-4	1.5E-3	2.8E-5
750	1.9E-3	5.8E-8	2.2E-6	5.5E-6	3.2E-4	1.5E-3	2.7E-5
760	1.9E-3	5.5E-8	2.1E-6	5.3E-6	3.0E-4	1.4E-3	2.7E-5
770	1.9E-3	5.2E-8	2.0E-6	5.2E-6	2.8E-4	1.4E-3	2.7E-5
780	1.8E-3	5.0E-8	1.9E-6	5.1E-6	2.7E-4	1.4E-3	2.6E-5
790	1.8E-3	4.8E-8	1.8E-6	4.9E-6	2.5E-4	1.4E-3	2.6E-5
800	1.8E-3	4.6E-8	1.8E-6	4.8E-6	2.4E-4	1.4E-3	2.6E-5
810	1.8E-3	4.4E-8	1.7E-6	4.7E-6	2.2E-4	1.4E-3	2.5E-5
820	1.7E-3	4.2E-8	1.6E-6	4.6E-6	2.1E-4	1.4E-3	2.5E-5
830	1.7E-3	4.0E-8	1.5E-6	4.5E-6	2.0E-4	1.4E-3	2.5E-5
840	1.7E-3	3.8E-8	1.5E-6	4.4E-6	1.9E-4	1.4E-3	2.4E-5
850	1.7E-3	3.7E-8	1.4E-6	4.3E-6	1.8E-4	1.4E-3	2.4E-5
860	1.7E-3	3.5E-8	1.3E-6	4.2E-6	1.7E-4	1.4E-3	2.4E-5
870	1.6E-3	3.4E-8	1.3E-6	4.1E-6	1.6E-4	1.4E-3	2.3E-5
880	1.6E-3	3.3E-8	1.2E-6	4.0E-6	1.5E-4	1.3E-3	2.3E-5
890	1.6E-3	3.1E-8	1.2E-6	3.9E-6	1.4E-4	1.3E-3	2.3E-5
900	1.6E-3	3.0E-8	1.1E-6	3.9E-6	1.3E-4	1.3E-3	2.3E-5
910	1.6E-3	2.9E-8	1.1E-6	3.8E-6	1.3E-4	1.3E-3	2.2E-5
920	1.6E-3	2.8E-8	1.0E-6	3.7E-6	1.2E-4	1.3E-3	2.2E-5
930	1.5E-3	2.7E-8	1.0E-6	3.7E-6	1.1E-4	1.3E-3	2.2E-5
940	1.5E-3	2.6E-8	9.7E-7	3.6E-6	1.1E-4	1.3E-3	2.2E-5
950	1.5E-3	2.5E-8	9.3E-7	3.5E-6	1.0E-4	1.3E-3	2.1E-5
960	1.5E-3	2.4E-8	9.0E-7	3.5E-6	9.6E-5	1.3E-3	2.1E-5
970	1.5E-3	2.3E-8	8.7E-7	3.4E-6	9.1E-5	1.3E-3	2.1E-5
980	1.5E-3	2.3E-8	8.4E-7	3.4E-6	8.6E-5	1.3E-3	2.1E-5
990	1.5E-3	2.2E-8	8.1E-7	3.3E-6	8.1E-5	1.3E-3	2.0E-5
1000	1.4E-3	2.1E-8	7.8E-7	3.3E-6	7.7E-5	1.3E-3	2.0E-5
1010	1.4E-3	2.0E-8	7.6E-7	3.2E-6	7.3E-5	1.2E-3	2.0E-5
1020	1.4E-3	2.0E-8	7.3E-7	3.2E-6	6.9E-5	1.2E-3	2.0E-5
1030	1.4E-3	1.9E-8	7.1E-7	3.1E-6	6.5E-5	1.2E-3	1.9E-5
1040	1.4E-3	1.9E-8	6.9E-7	3.1E-6	6.2E-5	1.2E-3	1.9E-5
1050	1.4E-3	1.8E-8	6.7E-7	3.1E-6	5.9E-5	1.2E-3	1.9E-5
1060	1.4E-3	1.8E-8	6.5E-7	3.0E-6	5.5E-5	1.2E-3	1.9E-5
1070	1.4E-3	1.7E-8	6.3E-7	3.0E-6	5.2E-5	1.2E-3	1.9E-5
1080	1.3E-3	1.7E-8	6.1E-7	2.9E-6	5.0E-5	1.2E-3	1.8E-5
1090	1.3E-3	1.6E-8	5.9E-7	2.9E-6	4.7E-5	1.2E-3	1.8E-5
1095	1.3E-3	1.6E-8	5.8E-7	2.9E-6	4.6E-5	1.2E-3	1.8E-5
1100	1.3E-3	1.6E-8	5.8E-7	2.9E-6	4.5E-5	1.2E-3	1.8E-5
1200	1.2E-3	1.2E-8	4.5E-7	2.6E-6	2.6E-5	1.1E-3	1.6E-5
1300	1.1E-3	1.0E-8	3.7E-7	2.3E-6	1.5E-5	1.0E-3	1.5E-5
1400	1.1E-3	8.8E-9	3.2E-7	2.1E-6	9.3E-6	9.9E-4	1.3E-5
1500	1.0E-3	7.8E-9	2.8E-7	2.0E-6	5.7E-6	9.3E-4	1.2E-5
1600	9.5E-4	7.0E-9	2.5E-7	1.8E-6	3.6E-6	8.8E-4	1.1E-5
1700	9.0E-4	6.3E-9	2.3E-7	1.7E-6	2.4E-6	8.3E-4	1.0E-5
1800	8.5E-4	5.8E-9	2.1E-7	1.6E-6	1.7E-6	7.9E-4	9.3E-6
1900	8.0E-4	5.3E-9	1.9E-7	1.5E-6	1.2E-6	7.4E-4	8.6E-6
2000	7.5E-4	4.9E-9	1.8E-7	1.4E-6	9.3E-7	7.0E-4	7.9E-6
2100	7.1E-4	4.6E-9	1.6E-7	1.3E-6	7.5E-7	6.6E-4	7.3E-6
2200	6.7E-4	4.2E-9	1.5E-7	1.2E-6	6.3E-7	6.3E-4	6.7E-6
2300	6.4E-4	3.9E-9	1.4E-7	1.1E-6	5.5E-7	5.9E-4	6.2E-6
2400	6.0E-4	3.7E-9	1.3E-7	1.0E-6	4.9E-7	5.6E-4	5.8E-6
2500	5.7E-4	3.4E-9	1.2E-7	9.6E-7	4.4E-7	5.3E-4	5.3E-6
2600	5.4E-4	3.2E-9	1.1E-7	9.0E-7	4.0E-7	5.1E-4	4.9E-6
2700	5.1E-4	3.0E-9	1.1E-7	8.4E-7	3.7E-7	4.8E-4	4.6E-6
2800	4.8E-4	2.8E-9	9.9E-8	7.8E-7	3.4E-7	4.5E-4	4.3E-6
2900	4.6E-4	2.6E-9	9.2E-8	7.3E-7	3.2E-7	4.3E-4	4.0E-6
3000	4.3E-4	2.4E-9	8.6E-8	6.8E-7	3.0E-7	4.1E-4	3.7E-6
3100	4.1E-4	2.2E-9	8.0E-8	6.3E-7	2.8E-7	3.9E-4	3.4E-6
3200	3.9E-4	2.1E-9	7.5E-8	5.9E-7	2.6E-7	3.7E-4	3.2E-6
3300	3.7E-4	1.9E-9	7.0E-8	5.5E-7	2.4E-7	3.5E-4	3.0E-6
3400	3.5E-4	1.8E-9	6.5E-8	5.1E-7	2.2E-7	3.3E-4	2.8E-6
3500	3.3E-4	1.7E-9	6.1E-8	4.8E-7	2.1E-7	3.2E-4	2.6E-6
3600	3.2E-4	1.6E-9	5.7E-8	4.5E-7	1.9E-7	3.0E-4	2.4E-6
3650	3.1E-4	1.5E-9	5.5E-8	4.3E-7	1.9E-7	2.9E-4	2.3E-6
4000	2.6E-4	1.2E-9	4.4E-8	3.4E-7	1.5E-7	2.5E-4	1.8E-6
5000	1.6E-4	6.4E-10	2.3E-8	1.7E-7	7.3E-8	1.5E-4	9.0E-7
6000	9.9E-5	3.5E-10	1.3E-8	8.6E-8	3.6E-8	9.6E-5	4.5E-7
7000	6.3E-5	2.0E-10	7.1E-9	4.4E-8	1.8E-8	6.1E-5	2.2E-7
8000	4.0E-5	1.2E-10	4.2E-9	2.2E-8	9.0E-9	4.0E-5	1.1E-7
9000	2.6E-5	-	2.5E-9	1.2E-8	4.5E-9	2.6E-5	5.6E-8
10000	1.7E-5	-	1.6E-9	6.2E-9	2.3E-9	1.7E-5	2.8E-8
11000	1.1E-5	-	9.8E-10	3.4E-9	1.1E-9	1.1E-5	1.4E-8
12000	7.4E-6	-	6.3E-10	1.9E-9	5.8E-10	7.4E-6	7.4E-9
13000	4.9E-6	-	4.0E-10	1.1E-9	3.0E-10	4.9E-6	3.9E-9
14000	3.2E-6	-	2.6E-10	6.1E-10	1.5E-10	3.2E-6	2.0E-9
15000	2.1E-6	-	1.7E-10	3.6E-10	-	2.1E-6	1.1E-9
