Radionuclide	Re-179
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.9
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	9.0E-2	2.1E-2	2.2E-3	4.1E-4	5.9E-4	1.4E-3
0.083333	1.1E-2	2.1E-3	1.7E-4	6.8E-5	1.1E-4	3.0E-4
0.125	1.2E-3	2.3E-4	1.7E-5	8.7E-6	1.6E-5	4.7E-5
0.25	1.9E-6	4.3E-7	2.5E-8	1.5E-8	4.0E-8	1.0E-7
0.375	3.0E-9	8.1E-10	-	-	-	1.7E-10
