Radionuclide	Re-179
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.18
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	9.6E-2	3.3E-2	8.8E-3	1.7E-5	2.7E-5	6.0E-5
0.083333	1.1E-2	4.3E-3	9.8E-4	4.8E-6	7.5E-6	1.9E-5
0.125	1.3E-3	5.4E-4	1.1E-4	8.9E-7	1.5E-6	4.0E-6
0.25	2.1E-6	1.0E-6	1.7E-7	2.5E-9	5.5E-9	1.5E-8
0.375	3.4E-9	1.9E-9	2.6E-10	-	-	-
