Radionuclide	Sr-83
Route of Intake	Inhalation
Material	Aerosols Type F, Strontium chloride, sulphate and carbonate, fA=0.25
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	9.5E-1	-	-	2.5E-1	6.0E-2	2.5E-2
0.083333	9.2E-1	-	-	2.6E-1	2.4E-2	4.1E-2
0.125	8.8E-1	-	-	2.7E-1	1.4E-2	5.2E-2
0.25	7.9E-1	-	-	2.7E-1	6.8E-3	6.9E-2
0.375	7.1E-1	-	-	2.7E-1	5.4E-3	7.7E-2
0.5	6.4E-1	-	-	2.6E-1	4.6E-3	8.1E-2
0.625	5.8E-1	-	-	2.5E-1	4.0E-3	8.2E-2
0.75	5.3E-1	-	-	2.4E-1	3.5E-3	8.1E-2
0.875	4.7E-1	-	-	2.2E-1	3.1E-3	8.0E-2
1	4.3E-1	4.7E-2	3.8E-2	2.0E-1	2.7E-3	7.7E-2
1.125	3.8E-1	-	-	1.8E-1	2.4E-3	7.4E-2
1.25	3.4E-1	-	-	1.6E-1	2.2E-3	7.0E-2
1.375	3.1E-1	-	-	1.4E-1	1.9E-3	6.7E-2
1.5	2.7E-1	-	-	1.2E-1	1.7E-3	6.3E-2
1.625	2.4E-1	-	-	1.0E-1	1.5E-3	5.9E-2
1.75	2.2E-1	-	-	8.9E-2	1.4E-3	5.5E-2
1.875	1.9E-1	-	-	7.6E-2	1.2E-3	5.2E-2
2	1.7E-1	1.3E-2	6.6E-2	6.4E-2	1.1E-3	4.8E-2
2.25	1.4E-1	-	-	4.5E-2	9.2E-4	4.2E-2
2.5	1.1E-1	-	-	3.1E-2	7.6E-4	3.6E-2
2.75	8.8E-2	-	-	2.2E-2	6.3E-4	3.1E-2
3	7.2E-2	4.9E-3	2.5E-2	1.5E-2	5.3E-4	2.7E-2
3.25	5.9E-2	-	-	1.0E-2	4.4E-4	2.3E-2
3.5	4.9E-2	-	-	7.0E-3	3.7E-4	2.0E-2
3.75	4.1E-2	-	-	4.8E-3	3.1E-4	1.7E-2
4	3.5E-2	2.1E-3	6.1E-3	3.4E-3	2.7E-4	1.5E-2
4.25	3.0E-2	-	-	2.4E-3	2.3E-4	1.3E-2
4.5	2.5E-2	-	-	1.8E-3	1.9E-4	1.1E-2
4.75	2.2E-2	-	-	1.3E-3	1.6E-4	9.3E-3
5	1.9E-2	9.8E-4	1.3E-3	9.9E-4	1.4E-4	8.1E-3
5.5	1.4E-2	-	-	6.0E-4	1.0E-4	6.1E-3
6	1.0E-2	4.7E-4	3.3E-4	3.9E-4	7.4E-5	4.6E-3
6.5	7.7E-3	-	-	2.7E-4	5.5E-5	3.5E-3
7	5.8E-3	2.4E-4	1.1E-4	1.9E-4	4.0E-5	2.6E-3
7.5	4.4E-3	-	-	1.3E-4	3.0E-5	2.0E-3
8	3.3E-3	1.2E-4	4.9E-5	9.6E-5	2.2E-5	1.5E-3
8.5	2.5E-3	-	-	7.0E-5	1.6E-5	1.2E-3
9	1.9E-3	6.2E-5	2.4E-5	5.1E-5	1.2E-5	9.0E-4
9.5	1.4E-3	-	-	3.7E-5	8.9E-6	6.9E-4
10	1.1E-3	3.3E-5	1.2E-5	2.7E-5	6.6E-6	5.3E-4
11	6.3E-4	1.8E-5	6.4E-6	1.5E-5	3.7E-6	3.2E-4
12	3.6E-4	9.5E-6	3.4E-6	8.0E-6	2.0E-6	1.9E-4
13	2.1E-4	5.2E-6	1.8E-6	4.4E-6	1.1E-6	1.1E-4
14	1.2E-4	2.8E-6	9.8E-7	2.4E-6	6.3E-7	6.7E-5
15	7.1E-5	1.6E-6	5.4E-7	1.4E-6	3.5E-7	4.0E-5
16	4.1E-5	8.7E-7	3.0E-7	7.5E-7	2.0E-7	2.4E-5
17	2.4E-5	4.8E-7	1.6E-7	4.2E-7	1.1E-7	1.4E-5
18	1.4E-5	2.7E-7	9.0E-8	2.3E-7	6.1E-8	8.7E-6
19	8.2E-6	1.5E-7	5.0E-8	1.3E-7	3.4E-8	5.2E-6
20	4.8E-6	8.4E-8	2.8E-8	7.3E-8	1.9E-8	3.1E-6
21	2.8E-6	4.7E-8	1.6E-8	4.1E-8	1.1E-8	1.9E-6
22	1.6E-6	2.6E-8	8.8E-9	2.3E-8	6.0E-9	1.1E-6
23	9.6E-7	1.5E-8	4.9E-9	1.3E-8	3.4E-9	6.7E-7
24	5.6E-7	8.2E-9	2.7E-9	7.2E-9	1.9E-9	4.0E-7
25	3.3E-7	4.6E-9	1.5E-9	4.0E-9	1.1E-9	2.4E-7
26	2.0E-7	2.6E-9	8.6E-10	2.3E-9	6.0E-10	1.4E-7
27	1.1E-7	1.5E-9	4.9E-10	1.3E-9	3.3E-10	8.6E-8
28	6.8E-8	8.2E-10	2.7E-10	7.1E-10	1.9E-10	5.1E-8
29	4.0E-8	4.6E-10	1.5E-10	1.8E-10	1.1E-10	3.1E-8
30	2.4E-8	2.6E-10	-	1.0E-10	-	1.8E-8
31	1.4E-8	1.5E-10	-	-	-	1.1E-8
32	8.2E-9	-	-	-	-	6.6E-9
33	4.8E-9	-	-	-	-	3.8E-9
34	2.9E-9	-	-	-	-	2.3E-9
35	1.7E-9	-	-	-	-	1.4E-9
36	1.0E-9	-	-	-	-	8.1E-10
37	5.9E-10	-	-	-	-	4.8E-10
38	3.5E-10	-	-	-	-	2.9E-10
39	2.1E-10	-	-	-	-	-
40	1.2E-10	-	-	-	-	-
