Radionuclide	Cl-34m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.8E-1	3.0E-2	2.1E-3
0.083333	4.8E-2	4.8E-3	4.0E-4
0.125	1.3E-2	8.9E-4	1.0E-4
0.25	2.5E-4	1.1E-5	2.3E-6
0.375	5.0E-6	2.0E-7	5.2E-8
0.5	9.8E-8	3.7E-9	1.1E-9
0.625	1.9E-9	-	-
