Radionuclide	Cl-34m
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	8.0E-2	1.2E-2	4.9E-2
0.083333	2.2E-2	3.5E-3	1.3E-2
0.125	5.9E-3	1.0E-3	3.4E-3
0.25	1.2E-4	2.4E-5	6.6E-5
0.375	2.4E-6	5.2E-7	1.3E-6
0.5	4.7E-8	1.1E-8	2.5E-8
0.625	9.5E-10	2.3E-10	5.0E-10
