Radionuclide	Cl-34m
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.6E-1	5.4E-2	1.2E-1
0.083333	6.9E-2	1.7E-2	3.0E-2
0.125	1.9E-2	5.1E-3	7.7E-3
0.25	3.7E-4	1.2E-4	1.4E-4
0.375	7.4E-6	2.6E-6	2.7E-6
0.5	1.5E-7	5.6E-8	5.2E-8
0.625	2.9E-9	1.2E-9	1.0E-9
