Radionuclide	Cl-34m
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.1E-1	7.5E-2	1.0E-2
0.083333	5.6E-2	2.3E-2	2.6E-3
0.125	1.5E-2	6.8E-3	6.8E-4
0.25	2.9E-4	1.6E-4	1.3E-5
0.375	5.8E-6	3.7E-6	2.5E-7
0.5	1.1E-7	8.0E-8	5.0E-9
0.625	2.2E-9	1.7E-9	-
