Radionuclide	Cl-34m
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.4E-1	2.1E-2	1.9E-1
0.083333	6.5E-2	6.9E-3	5.0E-2
0.125	1.8E-2	2.1E-3	1.3E-2
0.25	3.5E-4	5.4E-5	2.7E-4
0.375	7.1E-6	1.2E-6	5.4E-6
0.5	1.4E-7	2.7E-8	1.1E-7
0.625	2.9E-9	5.7E-10	2.2E-9
