Radionuclide	Cl-34m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.2E-1	3.4E-2	7.4E-3
0.083333	5.9E-2	5.5E-3	8.8E-4
0.125	1.6E-2	1.0E-3	1.6E-4
0.25	3.1E-4	1.3E-5	3.0E-6
0.375	6.1E-6	2.4E-7	6.7E-8
0.5	1.2E-7	4.4E-9	1.5E-9
0.625	2.4E-9	-	-
