Radionuclide	Be-7
Route of Intake	Injection
Material	Injection, fA=5E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.4E-1	-	-	5.8E-2	3.0E-1	5.2E-2
0.083333	8.8E-1	-	-	5.8E-2	3.0E-1	5.1E-2
0.125	8.5E-1	-	-	5.8E-2	3.0E-1	5.1E-2
0.25	8.1E-1	-	-	5.7E-2	3.0E-1	5.0E-2
0.375	7.9E-1	-	-	5.6E-2	3.0E-1	4.9E-2
0.5	7.9E-1	-	-	5.4E-2	3.0E-1	4.8E-2
0.625	7.8E-1	-	-	5.2E-2	3.0E-1	4.7E-2
0.75	7.8E-1	-	-	4.9E-2	3.1E-1	4.6E-2
0.875	7.7E-1	-	-	4.6E-2	3.1E-1	4.5E-2
1	7.7E-1	2.0E-1	1.6E-2	4.3E-2	3.1E-1	4.4E-2
1.125	7.6E-1	-	-	3.9E-2	3.1E-1	4.3E-2
1.25	7.6E-1	-	-	3.6E-2	3.1E-1	4.3E-2
1.375	7.5E-1	-	-	3.3E-2	3.1E-1	4.2E-2
1.5	7.5E-1	-	-	3.0E-2	3.1E-1	4.1E-2
1.625	7.4E-1	-	-	2.8E-2	3.1E-1	4.0E-2
1.75	7.4E-1	-	-	2.5E-2	3.1E-1	4.0E-2
1.875	7.3E-1	-	-	2.3E-2	3.1E-1	3.9E-2
2	7.3E-1	6.2E-3	2.2E-2	2.1E-2	3.1E-1	3.8E-2
2.25	7.2E-1	-	-	1.8E-2	3.1E-1	3.7E-2
2.5	7.2E-1	-	-	1.6E-2	3.1E-1	3.6E-2
2.75	7.1E-1	-	-	1.4E-2	3.1E-1	3.5E-2
3	7.0E-1	5.6E-3	9.9E-3	1.2E-2	3.1E-1	3.3E-2
3.25	7.0E-1	-	-	1.1E-2	3.2E-1	3.2E-2
3.5	6.9E-1	-	-	1.1E-2	3.2E-1	3.2E-2
3.75	6.9E-1	-	-	1.0E-2	3.2E-1	3.1E-2
4	6.9E-1	5.1E-3	3.7E-3	9.7E-3	3.2E-1	3.0E-2
4.25	6.8E-1	-	-	9.4E-3	3.2E-1	2.9E-2
4.5	6.8E-1	-	-	9.2E-3	3.2E-1	2.8E-2
4.75	6.7E-1	-	-	9.0E-3	3.2E-1	2.8E-2
5	6.7E-1	4.7E-3	1.8E-3	8.8E-3	3.2E-1	2.7E-2
5.5	6.6E-1	-	-	8.6E-3	3.2E-1	2.6E-2
6	6.6E-1	4.3E-3	1.3E-3	8.4E-3	3.2E-1	2.5E-2
6.5	6.5E-1	-	-	8.2E-3	3.2E-1	2.4E-2
7	6.4E-1	4.0E-3	1.1E-3	8.1E-3	3.2E-1	2.3E-2
7.5	6.4E-1	-	-	7.9E-3	3.2E-1	2.2E-2
8	6.3E-1	3.7E-3	1.0E-3	7.8E-3	3.2E-1	2.1E-2
8.5	6.2E-1	-	-	7.7E-3	3.2E-1	2.1E-2
9	6.2E-1	3.4E-3	9.4E-4	7.5E-3	3.2E-1	2.0E-2
9.5	6.1E-1	-	-	7.4E-3	3.2E-1	2.0E-2
10	6.1E-1	3.2E-3	8.7E-4	7.3E-3	3.2E-1	1.9E-2
11	5.9E-1	3.0E-3	8.1E-4	7.1E-3	3.2E-1	1.8E-2
12	5.8E-1	2.8E-3	7.6E-4	6.8E-3	3.2E-1	1.8E-2
13	5.7E-1	2.6E-3	7.1E-4	6.6E-3	3.2E-1	1.7E-2
14	5.6E-1	2.5E-3	6.6E-4	6.5E-3	3.2E-1	1.7E-2
15	5.5E-1	2.3E-3	6.2E-4	6.3E-3	3.2E-1	1.6E-2
16	5.4E-1	2.2E-3	5.8E-4	6.1E-3	3.2E-1	1.6E-2
17	5.3E-1	2.0E-3	5.5E-4	5.9E-3	3.1E-1	1.6E-2
18	5.2E-1	1.9E-3	5.1E-4	5.8E-3	3.1E-1	1.6E-2
19	5.1E-1	1.8E-3	4.8E-4	5.6E-3	3.1E-1	1.5E-2
20	5.0E-1	1.7E-3	4.6E-4	5.5E-3	3.1E-1	1.5E-2
21	5.0E-1	1.6E-3	4.3E-4	5.4E-3	3.1E-1	1.5E-2
22	4.9E-1	1.5E-3	4.0E-4	5.2E-3	3.0E-1	1.5E-2
23	4.8E-1	1.4E-3	3.8E-4	5.1E-3	3.0E-1	1.5E-2
24	4.7E-1	1.4E-3	3.6E-4	5.0E-3	3.0E-1	1.4E-2
25	4.6E-1	1.3E-3	3.4E-4	4.9E-3	3.0E-1	1.4E-2
26	4.6E-1	1.2E-3	3.2E-4	4.8E-3	2.9E-1	1.4E-2
27	4.5E-1	1.1E-3	3.1E-4	4.7E-3	2.9E-1	1.4E-2
28	4.4E-1	1.1E-3	2.9E-4	4.6E-3	2.9E-1	1.4E-2
29	4.3E-1	1.0E-3	2.7E-4	4.5E-3	2.8E-1	1.4E-2
30	4.3E-1	9.8E-4	2.6E-4	4.4E-3	2.8E-1	1.4E-2
31	4.2E-1	9.3E-4	2.5E-4	4.3E-3	2.8E-1	1.3E-2
32	4.1E-1	8.8E-4	2.3E-4	4.2E-3	2.8E-1	1.3E-2
33	4.1E-1	8.4E-4	2.2E-4	4.2E-3	2.7E-1	1.3E-2
34	4.0E-1	7.9E-4	2.1E-4	4.1E-3	2.7E-1	1.3E-2
35	4.0E-1	7.6E-4	2.0E-4	4.0E-3	2.7E-1	1.3E-2
36	3.9E-1	7.2E-4	1.9E-4	4.0E-3	2.6E-1	1.3E-2
37	3.8E-1	6.8E-4	1.8E-4	3.9E-3	2.6E-1	1.3E-2
38	3.8E-1	6.5E-4	1.7E-4	3.8E-3	2.6E-1	1.2E-2
39	3.7E-1	6.2E-4	1.6E-4	3.8E-3	2.6E-1	1.2E-2
40	3.7E-1	5.9E-4	1.6E-4	3.7E-3	2.5E-1	1.2E-2
41	3.6E-1	5.6E-4	1.5E-4	3.7E-3	2.5E-1	1.2E-2
42	3.6E-1	5.4E-4	1.4E-4	3.6E-3	2.5E-1	1.2E-2
43	3.5E-1	5.1E-4	1.3E-4	3.5E-3	2.4E-1	1.2E-2
44	3.5E-1	4.9E-4	1.3E-4	3.5E-3	2.4E-1	1.2E-2
45	3.4E-1	4.7E-4	1.2E-4	3.4E-3	2.4E-1	1.1E-2
46	3.4E-1	4.5E-4	1.2E-4	3.4E-3	2.3E-1	1.1E-2
47	3.3E-1	4.3E-4	1.1E-4	3.3E-3	2.3E-1	1.1E-2
48	3.3E-1	4.1E-4	1.1E-4	3.3E-3	2.3E-1	1.1E-2
49	3.2E-1	3.9E-4	1.0E-4	3.3E-3	2.3E-1	1.1E-2
50	3.2E-1	3.7E-4	9.8E-5	3.2E-3	2.2E-1	1.1E-2
51	3.1E-1	3.6E-4	9.4E-5	3.2E-3	2.2E-1	1.1E-2
52	3.1E-1	3.4E-4	9.0E-5	3.1E-3	2.2E-1	1.1E-2
53	3.0E-1	3.3E-4	8.6E-5	3.1E-3	2.1E-1	1.0E-2
54	3.0E-1	3.2E-4	8.3E-5	3.0E-3	2.1E-1	1.0E-2
55	2.9E-1	3.1E-4	7.9E-5	3.0E-3	2.1E-1	1.0E-2
56	2.9E-1	2.9E-4	7.6E-5	3.0E-3	2.1E-1	1.0E-2
57	2.9E-1	2.8E-4	7.3E-5	2.9E-3	2.0E-1	9.9E-3
58	2.8E-1	2.7E-4	7.0E-5	2.9E-3	2.0E-1	9.8E-3
59	2.8E-1	2.6E-4	6.8E-5	2.9E-3	2.0E-1	9.7E-3
60	2.7E-1	2.5E-4	6.5E-5	2.8E-3	1.9E-1	9.6E-3
61	2.7E-1	2.4E-4	6.3E-5	2.8E-3	1.9E-1	9.5E-3
62	2.7E-1	2.4E-4	6.1E-5	2.8E-3	1.9E-1	9.4E-3
63	2.6E-1	2.3E-4	5.9E-5	2.7E-3	1.9E-1	9.2E-3
64	2.6E-1	2.2E-4	5.7E-5	2.7E-3	1.8E-1	9.1E-3
65	2.6E-1	2.1E-4	5.5E-5	2.7E-3	1.8E-1	9.0E-3
66	2.5E-1	2.1E-4	5.3E-5	2.6E-3	1.8E-1	8.9E-3
67	2.5E-1	2.0E-4	5.1E-5	2.6E-3	1.8E-1	8.8E-3
68	2.5E-1	1.9E-4	5.0E-5	2.6E-3	1.7E-1	8.7E-3
69	2.4E-1	1.9E-4	4.8E-5	2.5E-3	1.7E-1	8.6E-3
70	2.4E-1	1.8E-4	4.7E-5	2.5E-3	1.7E-1	8.5E-3
71	2.3E-1	1.8E-4	4.5E-5	2.5E-3	1.7E-1	8.4E-3
