Radionuclide	S-35
Route of Intake	Ingestion
Material	Unspecified inorganic and organic forms, fA=0.99
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
5	8.7E-2	8.9E-3	3.8E-3	2.7E-3	9.4E-3
5.5	8.2E-2	-	-	2.1E-3	8.2E-3
6	7.7E-2	7.6E-3	1.7E-3	1.8E-3	7.2E-3
6.5	7.3E-2	-	-	1.6E-3	6.3E-3
7	6.9E-2	6.6E-3	1.0E-3	1.4E-3	5.6E-3
7.5	6.5E-2	-	-	1.3E-3	4.9E-3
8	6.2E-2	5.7E-3	8.0E-4	1.2E-3	4.3E-3
8.5	5.9E-2	-	-	1.2E-3	3.8E-3
9	5.6E-2	5.1E-3	6.8E-4	1.1E-3	3.4E-3
9.5	5.3E-2	-	-	1.0E-3	3.0E-3
10	5.0E-2	4.5E-3	5.9E-4	9.5E-4	2.7E-3
11	4.5E-2	4.0E-3	5.2E-4	8.5E-4	2.1E-3
12	4.1E-2	3.6E-3	4.6E-4	7.5E-4	1.7E-3
13	3.7E-2	3.2E-3	4.1E-4	6.7E-4	1.4E-3
14	3.3E-2	2.9E-3	3.7E-4	6.0E-4	1.1E-3
15	3.0E-2	2.6E-3	3.3E-4	5.4E-4	9.5E-4
16	2.7E-2	2.3E-3	3.0E-4	4.9E-4	8.0E-4
17	2.5E-2	2.1E-3	2.7E-4	4.4E-4	6.7E-4
18	2.3E-2	1.9E-3	2.4E-4	4.0E-4	5.8E-4
19	2.0E-2	1.7E-3	2.2E-4	3.6E-4	5.0E-4
20	1.9E-2	1.5E-3	2.0E-4	3.2E-4	4.3E-4
21	1.7E-2	1.4E-3	1.8E-4	2.9E-4	3.7E-4
22	1.5E-2	1.3E-3	1.6E-4	2.7E-4	3.3E-4
23	1.4E-2	1.1E-3	1.4E-4	2.4E-4	2.9E-4
24	1.3E-2	1.0E-3	1.3E-4	2.2E-4	2.6E-4
25	1.1E-2	9.4E-4	1.2E-4	2.0E-4	2.3E-4
26	1.0E-2	8.5E-4	1.1E-4	1.8E-4	2.1E-4
27	9.4E-3	7.7E-4	9.8E-5	1.6E-4	1.8E-4
28	8.6E-3	7.0E-4	8.9E-5	1.5E-4	1.7E-4
29	7.8E-3	6.4E-4	8.1E-5	1.3E-4	1.5E-4
30	7.1E-3	5.8E-4	7.3E-5	1.2E-4	1.3E-4
31	6.4E-3	5.3E-4	6.6E-5	1.1E-4	1.2E-4
32	5.8E-3	4.8E-4	6.0E-5	1.0E-4	1.1E-4
33	5.3E-3	4.3E-4	5.5E-5	9.1E-5	9.9E-5
34	4.8E-3	3.9E-4	5.0E-5	8.3E-5	8.9E-5
35	4.4E-3	3.6E-4	4.5E-5	7.5E-5	8.1E-5
36	4.0E-3	3.2E-4	4.1E-5	6.8E-5	7.3E-5
37	3.6E-3	2.9E-4	3.7E-5	6.2E-5	6.7E-5
38	3.3E-3	2.7E-4	3.4E-5	5.6E-5	6.0E-5
39	3.0E-3	2.4E-4	3.1E-5	5.1E-5	5.5E-5
40	2.7E-3	2.2E-4	2.8E-5	4.7E-5	5.0E-5
41	2.4E-3	2.0E-4	2.5E-5	4.2E-5	4.5E-5
42	2.2E-3	1.8E-4	2.3E-5	3.8E-5	4.1E-5
43	2.0E-3	1.7E-4	2.1E-5	3.5E-5	3.7E-5
44	1.8E-3	1.5E-4	1.9E-5	3.2E-5	3.4E-5
45	1.7E-3	1.4E-4	1.7E-5	2.9E-5	3.1E-5
46	1.5E-3	1.2E-4	1.6E-5	2.6E-5	2.8E-5
47	1.4E-3	1.1E-4	1.4E-5	2.4E-5	2.5E-5
48	1.2E-3	1.0E-4	1.3E-5	2.2E-5	2.3E-5
49	1.1E-3	9.3E-5	1.2E-5	2.0E-5	2.1E-5
50	1.0E-3	8.4E-5	1.1E-5	1.8E-5	1.9E-5
51	9.4E-4	7.7E-5	9.7E-6	1.6E-5	1.7E-5
52	8.5E-4	7.0E-5	8.8E-6	1.5E-5	1.6E-5
53	7.7E-4	6.3E-5	8.0E-6	1.3E-5	1.4E-5
54	7.0E-4	5.7E-5	7.3E-6	1.2E-5	1.3E-5
55	6.4E-4	5.2E-5	6.6E-6	1.1E-5	1.2E-5
56	5.8E-4	4.7E-5	6.0E-6	1.0E-5	1.1E-5
57	5.3E-4	4.3E-5	5.4E-6	9.1E-6	9.6E-6
58	4.8E-4	3.9E-5	4.9E-6	8.2E-6	8.8E-6
59	4.3E-4	3.6E-5	4.5E-6	7.5E-6	7.9E-6
60	3.9E-4	3.2E-5	4.1E-6	6.8E-6	7.2E-6
61	3.6E-4	2.9E-5	3.7E-6	6.2E-6	6.6E-6
62	3.2E-4	2.7E-5	3.4E-6	5.6E-6	6.0E-6
63	3.0E-4	2.4E-5	3.1E-6	5.1E-6	5.4E-6
64	2.7E-4	2.2E-5	2.8E-6	4.6E-6	4.9E-6
65	2.4E-4	2.0E-5	2.5E-6	4.2E-6	4.5E-6
66	2.2E-4	1.8E-5	2.3E-6	3.8E-6	4.1E-6
67	2.0E-4	1.6E-5	2.1E-6	3.5E-6	3.7E-6
68	1.8E-4	1.5E-5	1.9E-6	3.2E-6	3.3E-6
69	1.7E-4	1.4E-5	1.7E-6	2.9E-6	3.0E-6
70	1.5E-4	1.2E-5	1.6E-6	2.6E-6	2.8E-6
71	1.4E-4	1.1E-5	1.4E-6	2.4E-6	2.5E-6
72	1.2E-4	1.0E-5	1.3E-6	2.1E-6	2.3E-6
73	1.1E-4	9.2E-6	1.2E-6	1.9E-6	2.1E-6
74	1.0E-4	8.4E-6	1.1E-6	1.8E-6	1.9E-6
75	9.3E-5	7.6E-6	9.6E-7	1.6E-6	1.7E-6
76	8.5E-5	6.9E-6	8.7E-7	1.5E-6	1.5E-6
77	7.7E-5	6.3E-6	7.9E-7	1.3E-6	1.4E-6
78	7.0E-5	5.7E-6	7.2E-7	1.2E-6	1.3E-6
79	6.3E-5	5.2E-6	6.6E-7	1.1E-6	1.2E-6
80	5.8E-5	4.7E-6	6.0E-7	9.9E-7	1.1E-6
81	5.2E-5	4.3E-6	5.4E-7	9.0E-7	9.6E-7
82	4.7E-5	3.9E-6	4.9E-7	8.2E-7	8.7E-7
83	4.3E-5	3.5E-6	4.5E-7	7.4E-7	7.9E-7
84	3.9E-5	3.2E-6	4.1E-7	6.8E-7	7.2E-7
85	3.6E-5	2.9E-6	3.7E-7	6.1E-7	6.5E-7
86	3.2E-5	2.6E-6	3.3E-7	5.6E-7	5.9E-7
87	2.9E-5	2.4E-6	3.0E-7	5.1E-7	5.4E-7
88	2.7E-5	2.2E-6	2.8E-7	4.6E-7	4.9E-7
89	2.4E-5	2.0E-6	2.5E-7	4.2E-7	4.4E-7
90	2.2E-5	1.8E-6	2.3E-7	3.8E-7	4.0E-7
91	2.0E-5	1.6E-6	2.1E-7	3.4E-7	3.7E-7
92	1.8E-5	1.5E-6	1.9E-7	3.1E-7	3.3E-7
93	1.6E-5	1.4E-6	1.7E-7	2.8E-7	3.0E-7
94	1.5E-5	1.2E-6	1.5E-7	2.6E-7	2.7E-7
95	1.4E-5	1.1E-6	1.4E-7	2.3E-7	2.5E-7
96	1.2E-5	1.0E-6	1.3E-7	2.1E-7	2.3E-7
97	1.1E-5	9.2E-7	1.2E-7	1.9E-7	2.1E-7
98	1.0E-5	8.4E-7	1.1E-7	1.8E-7	1.9E-7
99	9.3E-6	7.6E-7	9.6E-8	1.6E-7	1.7E-7
100	8.4E-6	6.9E-7	8.7E-8	1.5E-7	1.5E-7
110	3.2E-6	2.6E-7	3.3E-8	5.6E-8	5.9E-8
120	1.2E-6	1.0E-7	1.3E-8	2.1E-8	2.3E-8
130	4.7E-7	3.8E-8	4.9E-9	8.1E-9	8.6E-9
140	1.8E-7	1.5E-8	1.9E-9	3.1E-9	3.3E-9
150	6.9E-8	5.6E-9	7.1E-10	1.2E-9	1.3E-9
160	2.6E-8	2.2E-9	2.7E-10	4.5E-10	4.8E-10
170	1.0E-8	8.2E-10	1.0E-10	-	1.8E-10
180	3.8E-9	3.1E-10	-	-	-
190	1.5E-9	1.2E-10	-	-	-
200	5.6E-10	-	-	-	-
210	2.1E-10	-	-	-	-
