Radionuclide	I-118
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	4.2E-2	3.8E-3	3.3E-2	1.4E-6	2.1E-6
0.083333	2.0E-3	2.1E-4	1.5E-3	2.0E-7	1.7E-7
0.125	9.6E-5	1.2E-5	7.4E-5	1.8E-8	1.1E-8
0.25	1.1E-8	1.6E-9	8.0E-9	-	-
