Radionuclide	I-118
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	4.2E-2	3.8E-3	3.2E-2	2.8E-5	4.3E-5
0.083333	2.0E-3	2.1E-4	1.5E-3	4.0E-6	3.4E-6
0.125	9.6E-5	1.1E-5	6.9E-5	3.7E-7	2.2E-7
0.25	1.0E-8	1.5E-9	7.2E-9	1.2E-10	-
